metric_id	operator_id	extraction_class	n_carriers_significant	n_carriers_consistent_sign	cross_carrier_stable	n_operators_sharing_direction	classification
LP4_PREFIX_ATTACHMENT_NMI	PERIODIC_TOKEN_5	PERIODIC_EXTRACTION	0	1	false	4	NOT_STABLE
LP4_PREFIX_ATTACHMENT_NMI	PERIODIC_TOKEN_7	PERIODIC_EXTRACTION	0	1	false	4	NOT_STABLE
LP4_PREFIX_ATTACHMENT_NMI	PERIODIC_GLYPH_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_PREFIX_ATTACHMENT_NMI	PERIODIC_GLYPH_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_PREFIX_ATTACHMENT_NMI	PERIODIC_GLYPH_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_PREFIX_ATTACHMENT_NMI	PERIODIC_GLYPH_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_PREFIX_ATTACHMENT_NMI	FIXED_OFFSET_WITHIN_GROUP_1	POSITIONAL_EXTRACTION	2	1	true	4	OPERATOR_SPECIFIC
LP4_PREFIX_ATTACHMENT_NMI	FIXED_OFFSET_WITHIN_GROUP_2	POSITIONAL_EXTRACTION	1	1	false	4	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	FIRST_GLYPH_OF_TOKEN	ACROSTIC	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	LAST_GLYPH_OF_TOKEN	TELESTIC	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	FIRST_TOKEN_OF_LINE	ACROSTIC	2	1	true	4	OPERATOR_SPECIFIC
LP4_SUFFIX_ATTACHMENT_NMI	LAST_TOKEN_OF_LINE	TELESTIC	1	1	false	4	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	FIRST_GLYPH_OF_LINE	ACROSTIC	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	LAST_GLYPH_OF_LINE	TELESTIC	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	NTH_GLYPH_OF_TOKEN_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	NTH_GLYPH_OF_TOKEN_3	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	NTH_TOKEN_OF_LINE_2	POSITIONAL_EXTRACTION	1	1	false	4	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	NTH_TOKEN_OF_LINE_3	POSITIONAL_EXTRACTION	2	1	true	4	OPERATOR_SPECIFIC
LP4_SUFFIX_ATTACHMENT_NMI	PERIODIC_TOKEN_2	PERIODIC_EXTRACTION	1	1	false	4	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	PERIODIC_TOKEN_3	PERIODIC_EXTRACTION	0	1	false	4	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	PERIODIC_TOKEN_5	PERIODIC_EXTRACTION	0	1	false	4	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	PERIODIC_TOKEN_7	PERIODIC_EXTRACTION	0	1	false	4	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	PERIODIC_GLYPH_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	PERIODIC_GLYPH_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	PERIODIC_GLYPH_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	PERIODIC_GLYPH_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
LP4_SUFFIX_ATTACHMENT_NMI	FIXED_OFFSET_WITHIN_GROUP_1	POSITIONAL_EXTRACTION	2	1	true	4	OPERATOR_SPECIFIC
LP4_SUFFIX_ATTACHMENT_NMI	FIXED_OFFSET_WITHIN_GROUP_2	POSITIONAL_EXTRACTION	2	1	true	4	OPERATOR_SPECIFIC
cs2/prev-family-current-family	FIRST_GLYPH_OF_TOKEN	ACROSTIC	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	LAST_GLYPH_OF_TOKEN	TELESTIC	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	FIRST_TOKEN_OF_LINE	ACROSTIC	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	LAST_TOKEN_OF_LINE	TELESTIC	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	FIRST_GLYPH_OF_LINE	ACROSTIC	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	LAST_GLYPH_OF_LINE	TELESTIC	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	NTH_GLYPH_OF_TOKEN_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	NTH_GLYPH_OF_TOKEN_3	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	NTH_TOKEN_OF_LINE_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	NTH_TOKEN_OF_LINE_3	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	PERIODIC_TOKEN_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	PERIODIC_TOKEN_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	PERIODIC_TOKEN_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	PERIODIC_TOKEN_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	PERIODIC_GLYPH_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	PERIODIC_GLYPH_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	PERIODIC_GLYPH_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	PERIODIC_GLYPH_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	FIXED_OFFSET_WITHIN_GROUP_1	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs2/prev-family-current-family	FIXED_OFFSET_WITHIN_GROUP_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
LS1_LINE_LENGTH_CV	FIRST_GLYPH_OF_TOKEN	ACROSTIC	2	1	true	0	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	LAST_GLYPH_OF_TOKEN	TELESTIC	2	1	true	0	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	FIRST_TOKEN_OF_LINE	ACROSTIC	3	1	true	8	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	LAST_TOKEN_OF_LINE	TELESTIC	3	1	true	8	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	FIRST_GLYPH_OF_LINE	ACROSTIC	3	1	true	8	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	LAST_GLYPH_OF_LINE	TELESTIC	3	1	true	8	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	NTH_GLYPH_OF_TOKEN_2	POSITIONAL_EXTRACTION	3	0	false	1	PLAINTEXT_DRIVEN
LS1_LINE_LENGTH_CV	NTH_GLYPH_OF_TOKEN_3	POSITIONAL_EXTRACTION	3	1	true	1	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	NTH_TOKEN_OF_LINE_2	POSITIONAL_EXTRACTION	3	1	true	8	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	NTH_TOKEN_OF_LINE_3	POSITIONAL_EXTRACTION	3	1	true	8	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	PERIODIC_TOKEN_2	PERIODIC_EXTRACTION	3	0	false	8	PLAINTEXT_DRIVEN
LS1_LINE_LENGTH_CV	PERIODIC_TOKEN_3	PERIODIC_EXTRACTION	3	0	false	8	PLAINTEXT_DRIVEN
LS1_LINE_LENGTH_CV	PERIODIC_TOKEN_5	PERIODIC_EXTRACTION	3	0	false	8	PLAINTEXT_DRIVEN
LS1_LINE_LENGTH_CV	PERIODIC_TOKEN_7	PERIODIC_EXTRACTION	3	1	true	8	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	PERIODIC_GLYPH_2	PERIODIC_EXTRACTION	1	1	false	8	NOT_STABLE
LS1_LINE_LENGTH_CV	PERIODIC_GLYPH_3	PERIODIC_EXTRACTION	2	1	true	8	OPERATOR_SPECIFIC
LS1_LINE_LENGTH_CV	PERIODIC_GLYPH_5	PERIODIC_EXTRACTION	2	0	false	8	PLAINTEXT_DRIVEN
LS1_LINE_LENGTH_CV	PERIODIC_GLYPH_7	PERIODIC_EXTRACTION	2	0	false	8	PLAINTEXT_DRIVEN
LS1_LINE_LENGTH_CV	FIXED_OFFSET_WITHIN_GROUP_1	POSITIONAL_EXTRACTION	2	0	false	8	PLAINTEXT_DRIVEN
LS1_LINE_LENGTH_CV	FIXED_OFFSET_WITHIN_GROUP_2	POSITIONAL_EXTRACTION	2	0	false	8	PLAINTEXT_DRIVEN
LS4_WITHIN_LINE_EXACT_REPETITION	FIRST_GLYPH_OF_TOKEN	ACROSTIC	2	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	LAST_GLYPH_OF_TOKEN	TELESTIC	2	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	FIRST_TOKEN_OF_LINE	ACROSTIC	3	1	true	6	OPERATOR_SPECIFIC
LS4_WITHIN_LINE_EXACT_REPETITION	LAST_TOKEN_OF_LINE	TELESTIC	3	1	true	6	OPERATOR_SPECIFIC
LS4_WITHIN_LINE_EXACT_REPETITION	FIRST_GLYPH_OF_LINE	ACROSTIC	3	1	true	6	OPERATOR_SPECIFIC
LS4_WITHIN_LINE_EXACT_REPETITION	LAST_GLYPH_OF_LINE	TELESTIC	3	1	true	6	OPERATOR_SPECIFIC
LS4_WITHIN_LINE_EXACT_REPETITION	NTH_GLYPH_OF_TOKEN_2	POSITIONAL_EXTRACTION	3	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	NTH_GLYPH_OF_TOKEN_3	POSITIONAL_EXTRACTION	3	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	NTH_TOKEN_OF_LINE_2	POSITIONAL_EXTRACTION	3	1	true	6	OPERATOR_SPECIFIC
LS4_WITHIN_LINE_EXACT_REPETITION	NTH_TOKEN_OF_LINE_3	POSITIONAL_EXTRACTION	3	1	true	6	OPERATOR_SPECIFIC
LS4_WITHIN_LINE_EXACT_REPETITION	PERIODIC_TOKEN_2	PERIODIC_EXTRACTION	2	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	PERIODIC_TOKEN_3	PERIODIC_EXTRACTION	3	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	PERIODIC_TOKEN_5	PERIODIC_EXTRACTION	3	0	false	11	PLAINTEXT_DRIVEN
LS4_WITHIN_LINE_EXACT_REPETITION	PERIODIC_TOKEN_7	PERIODIC_EXTRACTION	3	0	false	11	PLAINTEXT_DRIVEN
LS4_WITHIN_LINE_EXACT_REPETITION	PERIODIC_GLYPH_2	PERIODIC_EXTRACTION	0	1	false	11	NOT_STABLE
LS4_WITHIN_LINE_EXACT_REPETITION	PERIODIC_GLYPH_3	PERIODIC_EXTRACTION	2	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	PERIODIC_GLYPH_5	PERIODIC_EXTRACTION	2	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	PERIODIC_GLYPH_7	PERIODIC_EXTRACTION	3	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	FIXED_OFFSET_WITHIN_GROUP_1	POSITIONAL_EXTRACTION	3	1	true	11	EXTRACTION_GENERAL
LS4_WITHIN_LINE_EXACT_REPETITION	FIXED_OFFSET_WITHIN_GROUP_2	POSITIONAL_EXTRACTION	2	1	true	11	EXTRACTION_GENERAL
cs1/family-line-position	FIRST_GLYPH_OF_TOKEN	ACROSTIC	0	1	false	0	NOT_STABLE
cs1/family-line-position	LAST_GLYPH_OF_TOKEN	TELESTIC	0	1	false	0	NOT_STABLE
cs1/family-line-position	FIRST_TOKEN_OF_LINE	ACROSTIC	0	1	false	0	NOT_STABLE
cs1/family-line-position	LAST_TOKEN_OF_LINE	TELESTIC	0	1	false	0	NOT_STABLE
cs1/family-line-position	FIRST_GLYPH_OF_LINE	ACROSTIC	0	1	false	0	NOT_STABLE
cs1/family-line-position	LAST_GLYPH_OF_LINE	TELESTIC	0	1	false	0	NOT_STABLE
cs1/family-line-position	NTH_GLYPH_OF_TOKEN_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	NTH_GLYPH_OF_TOKEN_3	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	NTH_TOKEN_OF_LINE_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	NTH_TOKEN_OF_LINE_3	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	PERIODIC_TOKEN_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	PERIODIC_TOKEN_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	PERIODIC_TOKEN_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	PERIODIC_TOKEN_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	PERIODIC_GLYPH_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	PERIODIC_GLYPH_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	PERIODIC_GLYPH_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	PERIODIC_GLYPH_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	FIXED_OFFSET_WITHIN_GROUP_1	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs1/family-line-position	FIXED_OFFSET_WITHIN_GROUP_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	FIRST_GLYPH_OF_TOKEN	ACROSTIC	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	LAST_GLYPH_OF_TOKEN	TELESTIC	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	FIRST_TOKEN_OF_LINE	ACROSTIC	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	LAST_TOKEN_OF_LINE	TELESTIC	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	FIRST_GLYPH_OF_LINE	ACROSTIC	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	LAST_GLYPH_OF_LINE	TELESTIC	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	NTH_GLYPH_OF_TOKEN_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	NTH_GLYPH_OF_TOKEN_3	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	NTH_TOKEN_OF_LINE_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	NTH_TOKEN_OF_LINE_3	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	PERIODIC_TOKEN_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	PERIODIC_TOKEN_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	PERIODIC_TOKEN_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	PERIODIC_TOKEN_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	PERIODIC_GLYPH_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	PERIODIC_GLYPH_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	PERIODIC_GLYPH_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	PERIODIC_GLYPH_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	FIXED_OFFSET_WITHIN_GROUP_1	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs6/family-diversity-x-line-length	FIXED_OFFSET_WITHIN_GROUP_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	FIRST_GLYPH_OF_TOKEN	ACROSTIC	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	LAST_GLYPH_OF_TOKEN	TELESTIC	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	FIRST_TOKEN_OF_LINE	ACROSTIC	0	0	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	LAST_TOKEN_OF_LINE	TELESTIC	0	0	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	FIRST_GLYPH_OF_LINE	ACROSTIC	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	LAST_GLYPH_OF_LINE	TELESTIC	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	NTH_GLYPH_OF_TOKEN_2	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	NTH_GLYPH_OF_TOKEN_3	POSITIONAL_EXTRACTION	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	NTH_TOKEN_OF_LINE_2	POSITIONAL_EXTRACTION	1	0	false	0	PLAINTEXT_DRIVEN
cs7/edit-distance-x-structural-distance	NTH_TOKEN_OF_LINE_3	POSITIONAL_EXTRACTION	1	0	false	0	PLAINTEXT_DRIVEN
cs7/edit-distance-x-structural-distance	PERIODIC_TOKEN_2	PERIODIC_EXTRACTION	2	0	false	0	PLAINTEXT_DRIVEN
cs7/edit-distance-x-structural-distance	PERIODIC_TOKEN_3	PERIODIC_EXTRACTION	0	0	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	PERIODIC_TOKEN_5	PERIODIC_EXTRACTION	0	0	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	PERIODIC_TOKEN_7	PERIODIC_EXTRACTION	2	0	false	0	PLAINTEXT_DRIVEN
cs7/edit-distance-x-structural-distance	PERIODIC_GLYPH_2	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	PERIODIC_GLYPH_3	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	PERIODIC_GLYPH_5	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	PERIODIC_GLYPH_7	PERIODIC_EXTRACTION	0	1	false	0	NOT_STABLE
cs7/edit-distance-x-structural-distance	FIXED_OFFSET_WITHIN_GROUP_1	POSITIONAL_EXTRACTION	1	0	false	0	PLAINTEXT_DRIVEN
cs7/edit-distance-x-structural-distance	FIXED_OFFSET_WITHIN_GROUP_2	POSITIONAL_EXTRACTION	0	0	false	0	NOT_STABLE
