corpus	operator_id	null_kind	metric_id	observed_delta	null_mean_delta	null_sd_delta	effect_size	p_value	n_replicates
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.633089	0.633089	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	EF2_GLOBAL_CLUSTERING	0.633089	0.633089	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.293276	-0.293276	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.293276	-0.293276	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.00226203	-0.00226203	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	2DL1_LAYOUT_POSITION_MI	-0.00226203	-0.00226203	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.0294029	-0.0297819	8.33795e-05	4.54475	0.25	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	BP1_BOUNDARY_TOKEN_NMI	-0.0294029	-0.0296511	0.000155964	1.59125	0.333333	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.0498932	-0.0502527	0.000115715	3.1072	0.25	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	LS2_POSITIONAL_LEXICON_NMI	-0.0498932	-0.0500616	0.000117509	1.4333	0.333333	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.329156	-0.329156	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.329156	-0.329156	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	-0.494776	-0.494776	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	EF1_ISOLATE_SHARE	-0.494776	-0.494776	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.627118	-0.627118	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	LP1_RULE_SUPPORT_GINI	-0.627118	-0.627118	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	-0.45962	-0.45962	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	LP4_PREFIX_ATTACHMENT_NMI	-0.45962	-0.45962	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	-0.405723	-0.405723	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	LP4_SUFFIX_ATTACHMENT_NMI	-0.405723	-0.405723	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	-0.0293213	0.033913	0.000900455	-70.2248	0.25	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	LS1_LINE_LENGTH_CV	-0.0293213	-0.0287051	0.00209746	-0.29377	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	0.0615608	0.0480778	0.00116865	11.5373	0.25	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	LS4_WITHIN_LINE_EXACT_REPETITION	0.0615608	0.0613823	0.00177465	0.100591	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	cs6/family-diversity-x-line-length	0	0	0	0	1	2
Doyle	PERIODIC_GLYPH_3	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	-0.0152451	-0.0152451	0	0	1	3
Doyle	PERIODIC_GLYPH_3	PERIODIC_PHASE	cs7/edit-distance-x-structural-distance	-0.0152451	-0.0152451	0	0	1	2
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	0.726119	0.726119	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	EF1_GIANT_COMPONENT_SHARE	0.726119	0.726119	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.633089	0.633089	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	EF2_GLOBAL_CLUSTERING	0.633089	0.633089	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.293276	-0.293276	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.293276	-0.293276	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.00226203	-0.00226203	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	2DL1_LAYOUT_POSITION_MI	-0.00226203	-0.00226203	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.0301776	-0.030399	0.000227786	0.971892	0.5	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	BP1_BOUNDARY_TOKEN_NMI	-0.0301776	-0.030221	0.000134911	0.321468	0.8	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.050584	-0.0507979	0.00025126	0.851664	0.75	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	LS2_POSITIONAL_LEXICON_NMI	-0.050584	-0.0506744	0.000123229	0.734022	0.8	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.329156	-0.329156	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.329156	-0.329156	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	-0.494776	-0.494776	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	EF1_ISOLATE_SHARE	-0.494776	-0.494776	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.627118	-0.627118	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	LP1_RULE_SUPPORT_GINI	-0.627118	-0.627118	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	-0.45962	-0.45962	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	LP4_PREFIX_ATTACHMENT_NMI	-0.45962	-0.45962	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	-0.405723	-0.405723	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	LP4_SUFFIX_ATTACHMENT_NMI	-0.405723	-0.405723	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	-0.0321829	0.0831491	0.00148097	-77.8762	0.25	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	LS1_LINE_LENGTH_CV	-0.0321829	-0.0310144	0.00074533	-1.56768	0.2	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	0.0631129	0.054262	0.000599536	14.763	0.25	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	LS4_WITHIN_LINE_EXACT_REPETITION	0.0631129	0.065409	0.00146152	-1.571	0.2	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	cs6/family-diversity-x-line-length	0	0	0	0	1	4
Doyle	PERIODIC_GLYPH_5	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	-0.0152451	-0.0152451	0	0	1	3
Doyle	PERIODIC_GLYPH_5	PERIODIC_PHASE	cs7/edit-distance-x-structural-distance	-0.0152451	-0.0152451	0	0	1	4
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	0.726119	0.726119	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	EF1_GIANT_COMPONENT_SHARE	0.726119	0.726119	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.633089	0.633089	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	EF2_GLOBAL_CLUSTERING	0.633089	0.633089	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.293276	-0.293276	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.293276	-0.293276	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.00226203	-0.00226203	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	2DL1_LAYOUT_POSITION_MI	-0.00226203	-0.00226203	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.0305876	-0.0304067	0.000278302	-0.64992	0.75	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	BP1_BOUNDARY_TOKEN_NMI	-0.0305876	-0.0304923	0.000263976	-0.360861	0.714286	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	-0.0508033	-0.050743	0.000174315	-0.346004	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	LS2_POSITIONAL_LEXICON_NMI	-0.0508033	-0.0507684	0.000188709	-0.184984	0.714286	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.329156	-0.329156	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.329156	-0.329156	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	-0.494776	-0.494776	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	EF1_ISOLATE_SHARE	-0.494776	-0.494776	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.627118	-0.627118	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	LP1_RULE_SUPPORT_GINI	-0.627118	-0.627118	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	-0.45962	-0.45962	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	LP4_PREFIX_ATTACHMENT_NMI	-0.45962	-0.45962	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	-0.405723	-0.405723	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	LP4_SUFFIX_ATTACHMENT_NMI	-0.405723	-0.405723	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	-0.0323327	0.12563	0.00174891	-90.3208	0.25	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	LS1_LINE_LENGTH_CV	-0.0323327	-0.0340599	0.0012332	1.40057	0.285714	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	0.0661749	0.057139	0.000590553	15.3008	0.25	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	LS4_WITHIN_LINE_EXACT_REPETITION	0.0661749	0.065166	0.00177703	0.567734	0.428571	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	cs6/family-diversity-x-line-length	0	0	0	0	1	6
Doyle	PERIODIC_GLYPH_7	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	-0.0152451	-0.0152451	0	0	1	3
Doyle	PERIODIC_GLYPH_7	PERIODIC_PHASE	cs7/edit-distance-x-structural-distance	-0.0152451	-0.0152451	0	0	1	6
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	-0.00841767	-0.0119279	0.00477499	0.735124	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	EF1_GIANT_COMPONENT_SHARE	-0.00841767	-0.0216804	0.00713486	1.85887	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.0149139	-0.0153064	0.0287666	1.05053	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	EF2_GLOBAL_CLUSTERING	0.0149139	0.0132182	0.0407803	0.0415808	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	0.0522759	0.0287005	0.00271527	8.68254	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.0522759	0.0453859	0.00901141	0.764594	0.5	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.00193106	-0.00117173	0.00040175	-1.89005	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	2DL1_LAYOUT_POSITION_MI	-0.00193106	-0.00121865	0.000148675	-4.79172	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	0.0306548	0.0320199	0.000940675	-1.45117	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	BP1_BOUNDARY_TOKEN_NMI	0.0306548	0.0327074	0.000219431	-9.35386	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	0.036352	0.0437193	0.00104539	-7.04747	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	LS2_POSITIONAL_LEXICON_NMI	0.036352	0.0384878	0.000433068	-4.9318	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.212718	-0.179958	0.0606869	-0.539815	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.212718	-0.142736	0.0294608	-2.37543	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	0.0538217	0.0614835	0.00164164	-4.66718	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	EF1_ISOLATE_SHARE	0.0538217	0.0656705	0.0193875	-0.611159	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.103658	-0.102962	0.00287941	-0.24168	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	LP1_RULE_SUPPORT_GINI	-0.103658	-0.109916	0.00202348	3.09254	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	0.0331834	0.0318751	0.00103072	1.26933	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	LP4_PREFIX_ATTACHMENT_NMI	0.0331834	0.0329741	0.000142019	1.47362	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	0.029947	0.0304502	0.0027925	-0.180183	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	LP4_SUFFIX_ATTACHMENT_NMI	0.029947	0.0316695	0.00029594	-5.82048	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	-0.0326782	0.178599	0.00229419	-92.0923	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	LS1_LINE_LENGTH_CV	-0.0326782	-0.0326782	0	0	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	0.0110429	0.00534602	0.000689108	8.26697	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	LS4_WITHIN_LINE_EXACT_REPETITION	0.0110429	0.0080876	0.000367426	8.04315	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	0.000123345	0.0324578	0.0162719	-1.98714	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_1	POSITION_STRATIFIED_RANDOM	cs7/edit-distance-x-structural-distance	0.000123345	-0.00131042	0.00660614	0.217035	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	-0.00823231	-0.0119279	0.00477499	0.773942	0.5	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	EF1_GIANT_COMPONENT_SHARE	-0.00823231	-0.0216804	0.00713486	1.88484	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.00364977	-0.0153064	0.0287666	0.658966	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	EF2_GLOBAL_CLUSTERING	0.00364977	0.0132182	0.0407803	-0.234633	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	0.0118554	0.0287005	0.00271527	-6.20383	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.0118554	0.0453859	0.00901141	-3.72089	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.00169852	-0.00117173	0.00040175	-1.31126	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	2DL1_LAYOUT_POSITION_MI	-0.00169852	-0.00121865	0.000148675	-3.2277	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	0.0324612	0.0320199	0.000940675	0.46911	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	BP1_BOUNDARY_TOKEN_NMI	0.0324612	0.0327074	0.000219431	-1.12187	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	LS2_POSITIONAL_LEXICON_NMI	0.0391733	0.0437193	0.00104539	-4.34861	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	LS2_POSITIONAL_LEXICON_NMI	0.0391733	0.0384878	0.000433068	1.583	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.306822	-0.179958	0.0606869	-2.09046	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	LS3_BOUNDARY_LENGTH_ASYMMETRY	-0.306822	-0.142736	0.0294608	-5.56964	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	EF1_ISOLATE_SHARE	0.0499333	0.0614835	0.00164164	-7.03578	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	EF1_ISOLATE_SHARE	0.0499333	0.0656705	0.0193875	-0.811721	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	LP1_RULE_SUPPORT_GINI	-0.10231	-0.102962	0.00287941	0.226448	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	LP1_RULE_SUPPORT_GINI	-0.10231	-0.109916	0.00202348	3.75869	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	LP4_PREFIX_ATTACHMENT_NMI	0.0309468	0.0318751	0.00103072	-0.900615	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	LP4_PREFIX_ATTACHMENT_NMI	0.0309468	0.0329741	0.000142019	-14.2749	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	LP4_SUFFIX_ATTACHMENT_NMI	0.0294453	0.0304502	0.0027925	-0.359846	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	LP4_SUFFIX_ATTACHMENT_NMI	0.0294453	0.0316695	0.00029594	-7.51579	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	LS1_LINE_LENGTH_CV	-0.0326782	0.178599	0.00229419	-92.0923	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	LS1_LINE_LENGTH_CV	-0.0326782	-0.0326782	0	0	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	LS4_WITHIN_LINE_EXACT_REPETITION	0.0107371	0.00534602	0.000689108	7.82333	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	LS4_WITHIN_LINE_EXACT_REPETITION	0.0107371	0.0080876	0.000367426	7.2111	0.25	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	cs6/family-diversity-x-line-length	0	0	0	0	1	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	RANDOM_SUBSEQUENCE_MATCHED	cs7/edit-distance-x-structural-distance	0.0249062	0.0324578	0.0162719	-0.464092	0.75	3
Doyle	FIXED_OFFSET_WITHIN_GROUP_2	POSITION_STRATIFIED_RANDOM	cs7/edit-distance-x-structural-distance	0.0249062	-0.00131042	0.00660614	3.96852	0.25	3
Longfellow	FIRST_GLYPH_OF_TOKEN	RANDOM_SUBSEQUENCE_MATCHED	EF1_GIANT_COMPONENT_SHARE	0.710533	0.710533	0	0	1	3
Longfellow	FIRST_GLYPH_OF_TOKEN	POSITION_STRATIFIED_RANDOM	EF1_GIANT_COMPONENT_SHARE	0.710533	0.710533	0	0	1	3
Longfellow	FIRST_GLYPH_OF_TOKEN	RANDOM_SUBSEQUENCE_MATCHED	EF2_GLOBAL_CLUSTERING	0.669338	0.669338	0	0	1	3
Longfellow	FIRST_GLYPH_OF_TOKEN	POSITION_STRATIFIED_RANDOM	EF2_GLOBAL_CLUSTERING	0.669338	0.669338	0	0	1	3
Longfellow	FIRST_GLYPH_OF_TOKEN	RANDOM_SUBSEQUENCE_MATCHED	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.244484	-0.244484	0	0	1	3
Longfellow	FIRST_GLYPH_OF_TOKEN	POSITION_STRATIFIED_RANDOM	EF3_DEGREE_FREQUENCY_SPEARMAN	-0.244484	-0.244484	0	0	1	3
Longfellow	FIRST_GLYPH_OF_TOKEN	RANDOM_SUBSEQUENCE_MATCHED	2DL1_LAYOUT_POSITION_MI	-0.0818627	-0.0818627	0	0	1	3
Longfellow	FIRST_GLYPH_OF_TOKEN	POSITION_STRATIFIED_RANDOM	2DL1_LAYOUT_POSITION_MI	-0.0818627	-0.0818627	0	0	1	3
Longfellow	FIRST_GLYPH_OF_TOKEN	RANDOM_SUBSEQUENCE_MATCHED	BP1_BOUNDARY_TOKEN_NMI	-0.172958	-0.194598	0.000457597	47.2924	0.25	3
