job_id	corpus	model	counterfactual	status	basis
j-2d341a2a0f835e2760eb	M5	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2d341a2a0f835e2760eb	M5	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2d341a2a0f835e2760eb	M5	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2d341a2a0f835e2760eb	M5	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2d341a2a0f835e2760eb	M5	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2d341a2a0f835e2760eb	M5	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2d341a2a0f835e2760eb	M5	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2d341a2a0f835e2760eb	M5	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2d341a2a0f835e2760eb	M5	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2d341a2a0f835e2760eb	M5	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2d341a2a0f835e2760eb	M5	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2d341a2a0f835e2760eb	M5	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2d341a2a0f835e2760eb	M5	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2d341a2a0f835e2760eb	M5	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2d341a2a0f835e2760eb	M5	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2db246976358d300a15e	M1	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2db246976358d300a15e	M1	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2db246976358d300a15e	M1	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2db246976358d300a15e	M1	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2db246976358d300a15e	M1	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2db246976358d300a15e	M1	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2db246976358d300a15e	M1	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2db246976358d300a15e	M1	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2db246976358d300a15e	M1	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2db246976358d300a15e	M1	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-2db246976358d300a15e	M1	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2db246976358d300a15e	M1	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2db246976358d300a15e	M1	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-2db246976358d300a15e	M1	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2db246976358d300a15e	M1	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2db246976358d300a15e	M1	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2db246976358d300a15e	M1	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2db246976358d300a15e	M1	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2dbf95f111305bd65567	English	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2dbf95f111305bd65567	English	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2dbf95f111305bd65567	English	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2dbf95f111305bd65567	English	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2dbf95f111305bd65567	English	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2dbf95f111305bd65567	English	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2dbf95f111305bd65567	English	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2dbf95f111305bd65567	English	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2dbf95f111305bd65567	English	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2dbf95f111305bd65567	English	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-2dbf95f111305bd65567	English	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2dbf95f111305bd65567	English	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2dbf95f111305bd65567	English	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-2dbf95f111305bd65567	English	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2dbf95f111305bd65567	English	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2dbf95f111305bd65567	English	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2dbf95f111305bd65567	English	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2dbf95f111305bd65567	English	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e01b6936ee6a40c15e1	M3	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e01b6936ee6a40c15e1	M3	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e01b6936ee6a40c15e1	M3	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e01b6936ee6a40c15e1	M3	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e01b6936ee6a40c15e1	M3	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e01b6936ee6a40c15e1	M3	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e01b6936ee6a40c15e1	M3	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e01b6936ee6a40c15e1	M3	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e01b6936ee6a40c15e1	M3	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e01b6936ee6a40c15e1	M3	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e01b6936ee6a40c15e1	M3	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e01b6936ee6a40c15e1	M3	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e01b6936ee6a40c15e1	M3	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e01b6936ee6a40c15e1	M3	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e01b6936ee6a40c15e1	M3	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e01b6936ee6a40c15e1	M3	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e01b6936ee6a40c15e1	M3	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e01b6936ee6a40c15e1	M3	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e203c85b031a66560ce	M5	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e203c85b031a66560ce	M5	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e203c85b031a66560ce	M5	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e203c85b031a66560ce	M5	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e203c85b031a66560ce	M5	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e203c85b031a66560ce	M5	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e203c85b031a66560ce	M5	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e203c85b031a66560ce	M5	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e203c85b031a66560ce	M5	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e203c85b031a66560ce	M5	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e203c85b031a66560ce	M5	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e203c85b031a66560ce	M5	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e203c85b031a66560ce	M5	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e203c85b031a66560ce	M5	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e203c85b031a66560ce	M5	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2e203c85b031a66560ce	M5	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2e203c85b031a66560ce	M5	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2e203c85b031a66560ce	M5	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ee7e12c83e0340c170d	M3	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ee7e12c83e0340c170d	M3	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ee7e12c83e0340c170d	M3	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ee7e12c83e0340c170d	M3	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ee7e12c83e0340c170d	M3	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ee7e12c83e0340c170d	M3	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ee7e12c83e0340c170d	M3	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ee7e12c83e0340c170d	M3	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ee7e12c83e0340c170d	M3	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ee7e12c83e0340c170d	M3	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ee7e12c83e0340c170d	M3	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ee7e12c83e0340c170d	M3	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ee7e12c83e0340c170d	M3	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ee7e12c83e0340c170d	M3	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ee7e12c83e0340c170d	M3	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ee7e12c83e0340c170d	M3	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ee7e12c83e0340c170d	M3	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ee7e12c83e0340c170d	M3	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2feaff114b54b9db5a28	M5	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2feaff114b54b9db5a28	M5	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2feaff114b54b9db5a28	M5	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2feaff114b54b9db5a28	M5	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2feaff114b54b9db5a28	M5	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2feaff114b54b9db5a28	M5	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2feaff114b54b9db5a28	M5	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2feaff114b54b9db5a28	M5	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2feaff114b54b9db5a28	M5	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2feaff114b54b9db5a28	M5	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2feaff114b54b9db5a28	M5	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2feaff114b54b9db5a28	M5	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2feaff114b54b9db5a28	M5	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2feaff114b54b9db5a28	M5	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2feaff114b54b9db5a28	M5	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2feaff114b54b9db5a28	M5	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2feaff114b54b9db5a28	M5	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2feaff114b54b9db5a28	M5	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ffd1c6934d385fd71cc	M2	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ffd1c6934d385fd71cc	M2	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ffd1c6934d385fd71cc	M2	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ffd1c6934d385fd71cc	M2	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ffd1c6934d385fd71cc	M2	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ffd1c6934d385fd71cc	M2	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ffd1c6934d385fd71cc	M2	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ffd1c6934d385fd71cc	M2	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ffd1c6934d385fd71cc	M2	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ffd1c6934d385fd71cc	M2	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-2ffd1c6934d385fd71cc	M2	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ffd1c6934d385fd71cc	M2	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ffd1c6934d385fd71cc	M2	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-2ffd1c6934d385fd71cc	M2	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ffd1c6934d385fd71cc	M2	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-2ffd1c6934d385fd71cc	M2	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-2ffd1c6934d385fd71cc	M2	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-2ffd1c6934d385fd71cc	M2	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-30dfd1f6e8c74a2b7388	M5	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-30dfd1f6e8c74a2b7388	M5	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-30dfd1f6e8c74a2b7388	M5	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-30dfd1f6e8c74a2b7388	M5	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-30dfd1f6e8c74a2b7388	M5	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-30dfd1f6e8c74a2b7388	M5	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-30dfd1f6e8c74a2b7388	M5	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-30dfd1f6e8c74a2b7388	M5	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-30dfd1f6e8c74a2b7388	M5	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-30dfd1f6e8c74a2b7388	M5	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-30dfd1f6e8c74a2b7388	M5	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-30dfd1f6e8c74a2b7388	M5	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-30dfd1f6e8c74a2b7388	M5	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-30dfd1f6e8c74a2b7388	M5	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-30dfd1f6e8c74a2b7388	M5	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-30dfd1f6e8c74a2b7388	M5	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-30dfd1f6e8c74a2b7388	M5	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-30dfd1f6e8c74a2b7388	M5	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31e43d2aa816fb3e2cbf	M3	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31e43d2aa816fb3e2cbf	M3	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31e43d2aa816fb3e2cbf	M3	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31e43d2aa816fb3e2cbf	M3	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31e43d2aa816fb3e2cbf	M3	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31e43d2aa816fb3e2cbf	M3	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31e43d2aa816fb3e2cbf	M3	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31e43d2aa816fb3e2cbf	M3	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31e43d2aa816fb3e2cbf	M3	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31e43d2aa816fb3e2cbf	M3	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31e43d2aa816fb3e2cbf	M3	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31e43d2aa816fb3e2cbf	M3	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31e43d2aa816fb3e2cbf	M3	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31e43d2aa816fb3e2cbf	M3	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31e43d2aa816fb3e2cbf	M3	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31e43d2aa816fb3e2cbf	M3	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31e43d2aa816fb3e2cbf	M3	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31e43d2aa816fb3e2cbf	M3	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31f3b8a8c3836d6ef711	M3	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31f3b8a8c3836d6ef711	M3	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31f3b8a8c3836d6ef711	M3	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31f3b8a8c3836d6ef711	M3	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31f3b8a8c3836d6ef711	M3	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31f3b8a8c3836d6ef711	M3	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31f3b8a8c3836d6ef711	M3	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31f3b8a8c3836d6ef711	M3	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31f3b8a8c3836d6ef711	M3	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31f3b8a8c3836d6ef711	M3	M3	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31f3b8a8c3836d6ef711	M3	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31f3b8a8c3836d6ef711	M3	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31f3b8a8c3836d6ef711	M3	M4	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31f3b8a8c3836d6ef711	M3	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31f3b8a8c3836d6ef711	M3	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-31f3b8a8c3836d6ef711	M3	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-31f3b8a8c3836d6ef711	M3	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-31f3b8a8c3836d6ef711	M3	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3225bf40cef76593c8fe	M2	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-3225bf40cef76593c8fe	M2	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3225bf40cef76593c8fe	M2	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3225bf40cef76593c8fe	M2	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-3225bf40cef76593c8fe	M2	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3225bf40cef76593c8fe	M2	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3225bf40cef76593c8fe	M2	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-3225bf40cef76593c8fe	M2	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3225bf40cef76593c8fe	M2	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3225bf40cef76593c8fe	M2	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-3225bf40cef76593c8fe	M2	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3225bf40cef76593c8fe	M2	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3225bf40cef76593c8fe	M2	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-3225bf40cef76593c8fe	M2	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3225bf40cef76593c8fe	M2	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3225bf40cef76593c8fe	M2	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-3225bf40cef76593c8fe	M2	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3225bf40cef76593c8fe	M2	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3256271c7ea4dbfa7b32	Latin	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-3256271c7ea4dbfa7b32	Latin	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3256271c7ea4dbfa7b32	Latin	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3256271c7ea4dbfa7b32	Latin	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-3256271c7ea4dbfa7b32	Latin	M1	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3256271c7ea4dbfa7b32	Latin	M1	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3256271c7ea4dbfa7b32	Latin	M2	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-3256271c7ea4dbfa7b32	Latin	M2	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3256271c7ea4dbfa7b32	Latin	M2	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3256271c7ea4dbfa7b32	Latin	M3	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-3256271c7ea4dbfa7b32	Latin	M3	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3256271c7ea4dbfa7b32	Latin	M3	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3256271c7ea4dbfa7b32	Latin	M4	CF0	NOT_REACHED	FROZEN_HISTORICAL_RESULT
j-3256271c7ea4dbfa7b32	Latin	M4	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3256271c7ea4dbfa7b32	Latin	M4	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-3256271c7ea4dbfa7b32	Latin	M5	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-3256271c7ea4dbfa7b32	Latin	M5	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-3256271c7ea4dbfa7b32	Latin	M5	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-32a0d678f36dc547ac34	English	M0	CF0	FAIL	FROZEN_HISTORICAL_RESULT
j-32a0d678f36dc547ac34	English	M0	CF1	NOT_ASSESSABLE	PM1/PM2/PM4/PM5 and PM6 gate pass not recorded
j-32a0d678f36dc547ac34	English	M0	CF2	NOT_ASSESSABLE	metric/structural failures cannot be fully attributed
j-32a0d678f36dc547ac34	English	M1	CF0	FAIL	FROZEN_HISTORICAL_RESULT
