job_id	branch	corpus_id	corpus_label	generator_variant	scale	replicate	protocol_layer	model	candidate	fit	PM1	PM2	PM4	PM5	PM6	predictive_gate	generation	F2	structural_gate	complexity	final	first_failure	all_failure_reasons	failure_categories	evidence_attribution
j-2822164dafb0ea8d2475	SYNTHETIC	s-9cd898e03523	M0	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M2	M2-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2822164dafb0ea8d2475	SYNTHETIC	s-9cd898e03523	M0	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M3	M3-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2822164dafb0ea8d2475	SYNTHETIC	s-9cd898e03523	M0	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M4	M4-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2822164dafb0ea8d2475	SYNTHETIC	s-9cd898e03523	M0	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M5	M5-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-28630f3039768e370367	SYNTHETIC	s-7991a2a78396	M5	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M0	M0-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-28630f3039768e370367	SYNTHETIC	s-7991a2a78396	M5	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M1	M1-013	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-28630f3039768e370367	SYNTHETIC	s-7991a2a78396	M5	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M2	M2-004	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-28630f3039768e370367	SYNTHETIC	s-7991a2a78396	M5	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M3	M3-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-28630f3039768e370367	SYNTHETIC	s-7991a2a78396	M5	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M4	M4-009	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-28630f3039768e370367	SYNTHETIC	s-7991a2a78396	M5	1	VOYNICH_SCALE	1	HISTORICAL_REPLICATION	M5	M5-005	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-286ee2b2374537a5d2d9	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	3	HISTORICAL_REPLICATION	M0	M0-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-286ee2b2374537a5d2d9	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	3	HISTORICAL_REPLICATION	M1	M1-010	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-286ee2b2374537a5d2d9	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	3	HISTORICAL_REPLICATION	M2	M2-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-286ee2b2374537a5d2d9	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	3	HISTORICAL_REPLICATION	M3	M3-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-286ee2b2374537a5d2d9	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	3	HISTORICAL_REPLICATION	M4	M4-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-286ee2b2374537a5d2d9	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	3	HISTORICAL_REPLICATION	M5	M5-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2884f147ce10dad8564d	SYNTHETIC	s-4a57d700bac6	M4	3	SMALL	6	HISTORICAL_REPLICATION	M0	M0-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2884f147ce10dad8564d	SYNTHETIC	s-4a57d700bac6	M4	3	SMALL	6	HISTORICAL_REPLICATION	M1	M1-013	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2884f147ce10dad8564d	SYNTHETIC	s-4a57d700bac6	M4	3	SMALL	6	HISTORICAL_REPLICATION	M2	M2-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2884f147ce10dad8564d	SYNTHETIC	s-4a57d700bac6	M4	3	SMALL	6	HISTORICAL_REPLICATION	M3	M3-002	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2884f147ce10dad8564d	SYNTHETIC	s-4a57d700bac6	M4	3	SMALL	6	HISTORICAL_REPLICATION	M4	M4-004	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2884f147ce10dad8564d	SYNTHETIC	s-4a57d700bac6	M4	3	SMALL	6	HISTORICAL_REPLICATION	M5	M5-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-294c307d59c384441ff4	SYNTHETIC	s-b64b9d917e62	M5	3	MEDIUM	3	HISTORICAL_REPLICATION	M0	M0-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-294c307d59c384441ff4	SYNTHETIC	s-b64b9d917e62	M5	3	MEDIUM	3	HISTORICAL_REPLICATION	M1	M1-010	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-294c307d59c384441ff4	SYNTHETIC	s-b64b9d917e62	M5	3	MEDIUM	3	HISTORICAL_REPLICATION	M2	M2-006	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-294c307d59c384441ff4	SYNTHETIC	s-b64b9d917e62	M5	3	MEDIUM	3	HISTORICAL_REPLICATION	M3	M3-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-294c307d59c384441ff4	SYNTHETIC	s-b64b9d917e62	M5	3	MEDIUM	3	HISTORICAL_REPLICATION	M4	M4-007	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-294c307d59c384441ff4	SYNTHETIC	s-b64b9d917e62	M5	3	MEDIUM	3	HISTORICAL_REPLICATION	M5	M5-011	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2986e409d6507d8943a5	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	2	HISTORICAL_REPLICATION	M0	M0-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2986e409d6507d8943a5	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	2	HISTORICAL_REPLICATION	M1	M1-010	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2986e409d6507d8943a5	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	2	HISTORICAL_REPLICATION	M2	M2-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2986e409d6507d8943a5	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	2	HISTORICAL_REPLICATION	M3	M3-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2986e409d6507d8943a5	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	2	HISTORICAL_REPLICATION	M4	M4-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2986e409d6507d8943a5	SYNTHETIC	s-09791ffb8ffa	M0	3	VOYNICH_SCALE	2	HISTORICAL_REPLICATION	M5	M5-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-299275127bacfb971e44	SYNTHETIC	s-5a165cc265b7	M2	2	MEDIUM	4	HISTORICAL_REPLICATION	M0	M0-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	AVAILABLE_GATE_NOT_RECORDED	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NUMERICALLY_UNSTABLE	GENERATION_FAILURE	COMPUTATIONAL_EVIDENCE
j-299275127bacfb971e44	SYNTHETIC	s-5a165cc265b7	M2	2	MEDIUM	4	HISTORICAL_REPLICATION	M1	M1-012	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	AVAILABLE_GATE_NOT_RECORDED	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NUMERICALLY_UNSTABLE	GENERATION_FAILURE	COMPUTATIONAL_EVIDENCE
j-299275127bacfb971e44	SYNTHETIC	s-5a165cc265b7	M2	2	MEDIUM	4	HISTORICAL_REPLICATION	M2	M2-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	AVAILABLE_GATE_NOT_RECORDED	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NUMERICALLY_UNSTABLE	GENERATION_FAILURE	COMPUTATIONAL_EVIDENCE
j-299275127bacfb971e44	SYNTHETIC	s-5a165cc265b7	M2	2	MEDIUM	4	HISTORICAL_REPLICATION	M3	M3-009	TRAINING_FAILED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	FAIL	TRAINING	TRAINING_FAILED	TRAINING_FAILURE	COMPUTATIONAL_EVIDENCE
j-299275127bacfb971e44	SYNTHETIC	s-5a165cc265b7	M2	2	MEDIUM	4	HISTORICAL_REPLICATION	M4	M4-027	TRAINING_FAILED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	FAIL	TRAINING	TRAINING_FAILED	TRAINING_FAILURE	COMPUTATIONAL_EVIDENCE
j-299275127bacfb971e44	SYNTHETIC	s-5a165cc265b7	M2	2	MEDIUM	4	HISTORICAL_REPLICATION	M5	M5-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2a984a0bc20406a1e3b6	SYNTHETIC	s-e98255971d80	M2	3	VOYNICH_SCALE	5	HISTORICAL_REPLICATION	M0	M0-003	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2a984a0bc20406a1e3b6	SYNTHETIC	s-e98255971d80	M2	3	VOYNICH_SCALE	5	HISTORICAL_REPLICATION	M1	M1-015	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2a984a0bc20406a1e3b6	SYNTHETIC	s-e98255971d80	M2	3	VOYNICH_SCALE	5	HISTORICAL_REPLICATION	M2	M2-004	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2a984a0bc20406a1e3b6	SYNTHETIC	s-e98255971d80	M2	3	VOYNICH_SCALE	5	HISTORICAL_REPLICATION	M3	M3-009	TRAINING_FAILED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	FAIL	TRAINING	TRAINING_FAILED	TRAINING_FAILURE	COMPUTATIONAL_EVIDENCE
j-2a984a0bc20406a1e3b6	SYNTHETIC	s-e98255971d80	M2	3	VOYNICH_SCALE	5	HISTORICAL_REPLICATION	M4	M4-027	TRAINING_FAILED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	NOT_REACHED	FAIL	TRAINING	TRAINING_FAILED	TRAINING_FAILURE	COMPUTATIONAL_EVIDENCE
j-2a984a0bc20406a1e3b6	SYNTHETIC	s-e98255971d80	M2	3	VOYNICH_SCALE	5	HISTORICAL_REPLICATION	M5	M5-014	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2a9ad64190c9e6d60257	SYNTHETIC	s-9cd898e03523	M0	1	SMALL	3	HISTORICAL_REPLICATION	M0	M0-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2a9ad64190c9e6d60257	SYNTHETIC	s-9cd898e03523	M0	1	SMALL	3	HISTORICAL_REPLICATION	M1	M1-016	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	PASS	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
j-2a9ad64190c9e6d60257	SYNTHETIC	s-9cd898e03523	M0	1	SMALL	3	HISTORICAL_REPLICATION	M2	M2-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	GENERATION_FAILURE	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED;NUMERICALLY_UNSTABLE	GENERATION_FAILURE;NEGATIVE_SET_EXHAUSTION	COMPUTATIONAL_EVIDENCE;PROTOCOL_EVIDENCE
j-2a9ad64190c9e6d60257	SYNTHETIC	s-9cd898e03523	M0	1	SMALL	3	HISTORICAL_REPLICATION	M3	M3-001	PASS	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	NOT_RECORDED	UNAVAILABLE_NEGATIVE_SET_EXHAUSTION	FAIL	PASS	NOT_RECORDED	FAIL	PASS	FAIL	PREDICTIVE_GATE	NEGATIVE_EXHAUSTED	NEGATIVE_SET_EXHAUSTION	PROTOCOL_EVIDENCE
