job_id	branch	corpus_id	generator_variant	scale	replicate	tokens	protocol_layer	seed	config_sha256	input_path	input_sha256
j-f5e7eedde2e3bf9497b3	S	s-1d31695c4e69	3	SMALL	7	512	HISTORICAL_REPLICATION	15884752282645010353	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/small/r07.txt	b9bee14d31ffc421637afc40e10b13e411969084ff10e11a630ff4783d91277b
j-b33354aa4575b67e89fe	S	s-1d31695c4e69	3	MEDIUM	0	2048	HISTORICAL_REPLICATION	17909374129178128476	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/medium/r00.txt	1108b92867b57c08b47c1bfaa2f38a72fc1cb62681637ff3af6bdee22d015e8f
j-2032fe6d78199bc90ead	S	s-1d31695c4e69	3	MEDIUM	1	2048	HISTORICAL_REPLICATION	5286269067998821196	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/medium/r01.txt	e2082a49fec113a65c69d186892117c58bfda02f5ddd4565fa68699a0d598a01
j-e2b6fdc2988340111da6	S	s-1d31695c4e69	3	MEDIUM	2	2048	HISTORICAL_REPLICATION	4129902855205190876	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/medium/r02.txt	85693e2aeec40b30ca21c01a5d10493a2107e07bacf5f75886575467f52a1da6
j-d39db5c3b2ca8678cd43	S	s-1d31695c4e69	3	MEDIUM	3	2048	HISTORICAL_REPLICATION	6005808473221863189	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/medium/r03.txt	d8247f7957aa0c393c3682cd6f50a38fe6d9ea451daf4316895c13d722d722ad
j-cbda140510fc1c06a455	S	s-1d31695c4e69	3	MEDIUM	4	2048	HISTORICAL_REPLICATION	2648599308612498370	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/medium/r04.txt	0009b5ea23a360d94a29bdcf970ac8557d3ded473a299e278793f1f8c35db0d2
j-f0581f2c8073826012b1	S	s-1d31695c4e69	3	MEDIUM	5	2048	HISTORICAL_REPLICATION	16266794963090647735	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/medium/r05.txt	bc88417056d651d73b98111437937ec3e23c581083f0b9b467ec61064b665784
j-469bb6409943722c16a8	S	s-1d31695c4e69	3	MEDIUM	6	2048	HISTORICAL_REPLICATION	2133226180808540053	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/medium/r06.txt	22909a56b3e29f5ddd935dc9410c091eeca5088f3c896bc62a66bb339ad56d63
j-6bd1f101b841fde86f79	S	s-1d31695c4e69	3	MEDIUM	7	2048	HISTORICAL_REPLICATION	995864081614906742	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/medium/r07.txt	139bd901eac197e9928e26385161d1d64efa974ca9d3e82bb159e8c31b09bab6
j-feeb1a5395b7473bf3d3	S	s-1d31695c4e69	3	VOYNICH_SCALE	0	38000	HISTORICAL_REPLICATION	14818088589126008108	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/voynich_scale/r00.txt	5672156ad6018e97340cf6fee660f4b34204bf95dfe801a429a53ba1965660a5
j-4623e68334942e217507	S	s-1d31695c4e69	3	VOYNICH_SCALE	1	38000	HISTORICAL_REPLICATION	2654119239963704267	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/voynich_scale/r01.txt	d2445420abaae94525f8508cb389df954d91dbf018a1b9cd8ded5e1164f38d3f
j-9343ecb012e17cbc4ca0	S	s-1d31695c4e69	3	VOYNICH_SCALE	2	38000	HISTORICAL_REPLICATION	4682658621314994232	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/voynich_scale/r02.txt	da58cd8b3e929516411bf45d9063c2c176d7e784af57412ea0c5f6d1f9eceda6
j-c3ce3b455dfc6753ff8e	S	s-1d31695c4e69	3	VOYNICH_SCALE	3	38000	HISTORICAL_REPLICATION	15427862818043390789	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/voynich_scale/r03.txt	267c601438de4feea893ecf48e106e8460f954b252ef45fd690336d415100b73
j-b1b4868783b8b90980fa	S	s-1d31695c4e69	3	VOYNICH_SCALE	4	38000	HISTORICAL_REPLICATION	9814644573394291405	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/voynich_scale/r04.txt	cc5ab55485eec58dfbe757eeeab617a8fab63ee642feab8f37e49abc0613a50c
j-e9dabbbad2bca257b0c3	S	s-1d31695c4e69	3	VOYNICH_SCALE	5	38000	HISTORICAL_REPLICATION	9811266054105087827	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/voynich_scale/r05.txt	8edba13b1acabc9248e2e72118a3d020b7a9430a85a223c07594094e3b1ed343
j-cec1aee0e512604e9cdf	S	s-1d31695c4e69	3	VOYNICH_SCALE	6	38000	HISTORICAL_REPLICATION	294762967289296359	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/voynich_scale/r06.txt	903238659ff3844f0836f6c55668475a252b813a13826703212c3f2420c4fe75
j-d54abe605df31f1c6586	S	s-1d31695c4e69	3	VOYNICH_SCALE	7	38000	HISTORICAL_REPLICATION	6673994671315546280	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/voynich_scale/r07.txt	587ac22dc79d1d127a6541b0a66a5ba53acd5b4fd46eb450f308b318529f4e52
j-2039356f9913541c0c9e	S	s-1d31695c4e69	3	LARGE	0	65536	HISTORICAL_REPLICATION	16200163046440398286	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/large/r00.txt	e479d66a24d36bbf72327c6c2a71ae2e02e9a7830ee9b62266d9c747c3024359
j-68cea9c8a0c79b654d2d	S	s-1d31695c4e69	3	LARGE	1	65536	HISTORICAL_REPLICATION	17076823070206785271	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/large/r01.txt	08033afb391b7e12dc99aa20e0d69b4f4755d69f6564bb643f1acb9906d109d4
j-0a6c095660ca54e094c7	S	s-1d31695c4e69	3	LARGE	2	65536	HISTORICAL_REPLICATION	14936569913270488969	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/large/r02.txt	34fa8fa92242efcac6c91ed0d5315004a1782373eab2b0cbb3feed60a6aaf9b4
j-b57ffb3a85fab26c19d8	S	s-1d31695c4e69	3	LARGE	3	65536	HISTORICAL_REPLICATION	15418980313443224014	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/large/r03.txt	d9a00c196c732cd8c06735a65695814b11aa79b9bbd4f862d89e01dbdf6862cb
j-005d1f8c3789eec58d39	S	s-1d31695c4e69	3	LARGE	4	65536	HISTORICAL_REPLICATION	5926605175091344597	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/large/r04.txt	3cd8d5b3c8f75d20c8d544de56275ff04c3999c2de9eed7d4265ae5df23983f9
j-43bea08aeae399ec0e26	S	s-1d31695c4e69	3	LARGE	5	65536	HISTORICAL_REPLICATION	16098748053511010202	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/large/r05.txt	9c76bb764f10e64f457b6bfbce1696019d874bbf538ac8f366d0a313851a504a
j-37ef6d94987d6254ff0b	S	s-1d31695c4e69	3	LARGE	6	65536	HISTORICAL_REPLICATION	9295497718621529619	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/large/r06.txt	6a55feda6e30f8f30f14b5f7e8f45a11880318a3fd79e8fb5a155cf36b6a690b
j-f7dbe021c6e19babb7db	S	s-1d31695c4e69	3	LARGE	7	65536	HISTORICAL_REPLICATION	18195583138654239915	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-1d31695c4e69/large/r07.txt	2cefc048bd23124a0ee1c7d78b1f72131ad4fe7a20e4e746bed6e09aafe8162e
j-225d03ddb5c0cb9fd73a	S	s-f4054cfa9ec9	1	SMALL	0	512	HISTORICAL_REPLICATION	14552059688770049029	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/small/r00.txt	07bc368d1762993830ae713f9df69f92a9ea63ccfe83ed19339defeb5314a8f1
j-8f33c0571f697eecbc35	S	s-f4054cfa9ec9	1	SMALL	1	512	HISTORICAL_REPLICATION	7428295089755555859	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/small/r01.txt	30b5028ad07035c51ec8de1486d77ce49b1028b77c485e6d55ef9867d5b68209
j-c29266cb4b4d99deeaf9	S	s-f4054cfa9ec9	1	SMALL	2	512	HISTORICAL_REPLICATION	6013556872273105931	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/small/r02.txt	8755f5765d70cc5501e9a1cca760bd0e809766abf47df86f28c59b33f7b4f3bd
j-01d3220f816378b870d0	S	s-f4054cfa9ec9	1	SMALL	3	512	HISTORICAL_REPLICATION	1573524650895178781	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/small/r03.txt	570d711c6e34a9e2df28d880ec579831e333d41009835c11c80a6f20d7ff5ff3
j-64fd00a631b1abc7f97d	S	s-f4054cfa9ec9	1	SMALL	4	512	HISTORICAL_REPLICATION	10027247633823614057	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/small/r04.txt	be0c4d10608ea6afb1ac9a2878b4a47df2d50dd99adebff4e84cd2715fce50dc
j-419befd72a07be6960d5	S	s-f4054cfa9ec9	1	SMALL	5	512	HISTORICAL_REPLICATION	15543515013455697026	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/small/r05.txt	05577fb64256ddfa917b75db1800d55593985775f983e0c0c7cd1e6b2c7b1fe9
j-1fc4680893139304f71e	S	s-f4054cfa9ec9	1	SMALL	6	512	HISTORICAL_REPLICATION	2211852038174351775	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/small/r06.txt	5e270676e582419c3008bd9133a200762ad24e71f35aa539c685291812fb90b9
j-89bbe5936dadc48df0cb	S	s-f4054cfa9ec9	1	SMALL	7	512	HISTORICAL_REPLICATION	1843719538109646208	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/small/r07.txt	f11f0ab4d6cfe910df00cb7956eb577d0409a509fa9d50751e3d3e63a7baf61e
j-cd2783b5a93f7ea29099	S	s-f4054cfa9ec9	1	MEDIUM	0	2048	HISTORICAL_REPLICATION	6326806779439498064	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/medium/r00.txt	79538834ff6b3e058f5d068de4e3e97bd0cbe1465677228e62f4aa0bc962072d
j-ace37212788094c1589c	S	s-f4054cfa9ec9	1	MEDIUM	1	2048	HISTORICAL_REPLICATION	1339085877921320284	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/medium/r01.txt	fa3f36b21cc309cb83dffc58a7decd683072ef23f113cf7c21340e736aee668f
j-0f2f3b2b113c38d4496d	S	s-f4054cfa9ec9	1	MEDIUM	2	2048	HISTORICAL_REPLICATION	772925147054011757	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/medium/r02.txt	8c0b3694618d3ff60565b15ea92c3c7bd5a6835b89218725fb73c1d614a570f3
j-1c87ab8c74886875d7d7	S	s-f4054cfa9ec9	1	MEDIUM	3	2048	HISTORICAL_REPLICATION	4127685925052637729	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/medium/r03.txt	200833738be9e702b6bf11402deed6ab96cb5382b973ecfd307453ba5b9101c5
j-f2cba54637177ee67451	S	s-f4054cfa9ec9	1	MEDIUM	4	2048	HISTORICAL_REPLICATION	10846507299307910892	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/medium/r04.txt	38b54b3d771de8ccbd8115ee4b27fae292c6523327a682099d9ea320906d6d0c
j-25dcd918737348286263	S	s-f4054cfa9ec9	1	MEDIUM	5	2048	HISTORICAL_REPLICATION	9512917840147265371	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/medium/r05.txt	1c57f798db89bdd3903f405d37aa5427d9eb8e12371d7791f8e02f75adf4af2c
j-2645ce0b0e2072af57f5	S	s-f4054cfa9ec9	1	MEDIUM	6	2048	HISTORICAL_REPLICATION	14645097479335754407	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/medium/r06.txt	b5c1a614f2c47ac760440f0eafbdc9c78bcdb1e20ab440a88a027718d44d562e
j-b244ae6354615df5f4be	S	s-f4054cfa9ec9	1	MEDIUM	7	2048	HISTORICAL_REPLICATION	6674317877359319245	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/medium/r07.txt	6ca1659838f2ed8ce3bf90e65a476be133c8ca1d9fa44b95bb6cc8148ff63e4c
j-15a1b5c0586438bf990f	S	s-f4054cfa9ec9	1	VOYNICH_SCALE	0	38000	HISTORICAL_REPLICATION	11598567498559838446	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/voynich_scale/r00.txt	234710b45d239acfdc5c7af306cd3e58a6a0daa9db36707a850c49bbcaf68331
j-450c87dbee44b0c0a425	S	s-f4054cfa9ec9	1	VOYNICH_SCALE	1	38000	HISTORICAL_REPLICATION	7535572640243568922	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/voynich_scale/r01.txt	670008a84844781c100851b8fdfe536882a188dc014f09ad392a6eb6dc0c28ba
j-4b2a5841f23af8976e9e	S	s-f4054cfa9ec9	1	VOYNICH_SCALE	2	38000	HISTORICAL_REPLICATION	6098382763006741435	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/voynich_scale/r02.txt	c0ee633bfd84adb069dfb0ac27330d52de6c50de631f652af31f424e1c60d830
j-ef411cfb33683bf812d6	S	s-f4054cfa9ec9	1	VOYNICH_SCALE	3	38000	HISTORICAL_REPLICATION	2363354889400021501	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/voynich_scale/r03.txt	02eff3ee0cd179fc63638562ef722c6821633e159f39a638bd93a9d259b7359f
j-af3cb04dd5cfcd924ae1	S	s-f4054cfa9ec9	1	VOYNICH_SCALE	4	38000	HISTORICAL_REPLICATION	5688793908862506457	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/voynich_scale/r04.txt	366a087a6ae57c39df60c891ce92db4038e7b9d7d5510a64100d74339abaff2a
j-f5912d7b84d5cad1b349	S	s-f4054cfa9ec9	1	VOYNICH_SCALE	5	38000	HISTORICAL_REPLICATION	8840265118630463218	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/voynich_scale/r05.txt	3afa942f0dc0a7f2e727e902df0f28b930be0e766a0225d1fa307bcbe6814500
j-65824e63d426458c9f87	S	s-f4054cfa9ec9	1	VOYNICH_SCALE	6	38000	HISTORICAL_REPLICATION	13319040076212984955	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/voynich_scale/r06.txt	b76390e20a3c8def66e6d5f72d5227e12380b0b18064f3ac0804f3946b3c931a
j-e68f51cb89361ca581c3	S	s-f4054cfa9ec9	1	VOYNICH_SCALE	7	38000	HISTORICAL_REPLICATION	4436519193494595214	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/voynich_scale/r07.txt	5fc50459a95fb4075e92145f75190be885eb8858d57060404944228e0ba7866b
j-9d38c7cb4dac9e1d45e3	S	s-f4054cfa9ec9	1	LARGE	0	65536	HISTORICAL_REPLICATION	12637472772761160980	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/large/r00.txt	6b5ff5f3eb1fc956b10fe7a67e3feac16973ae4d8e06d77899a81facb648e89d
j-6d7791ec3b6a2e4f1b5a	S	s-f4054cfa9ec9	1	LARGE	1	65536	HISTORICAL_REPLICATION	3988959860223619750	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/large/r01.txt	c50e7a3f4a581f55bba850b874b8614e75aa1e5e78432231e1b7e0c430af6b32
j-ea1ea60611eeb3c4b98e	S	s-f4054cfa9ec9	1	LARGE	2	65536	HISTORICAL_REPLICATION	1509026006367158626	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/large/r02.txt	b829a499c33e6c8745c20c27c450249b26a87655b4df2ce3b355786a2c67c518
j-2c7d9d727be6258accaf	S	s-f4054cfa9ec9	1	LARGE	3	65536	HISTORICAL_REPLICATION	11696879994901987754	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/large/r03.txt	6f0e30bbb7267572316cbdd8b5cba15bcb74a5fae766eadf4be4ce870febd788
j-8701d7e6f503f6cd4356	S	s-f4054cfa9ec9	1	LARGE	4	65536	HISTORICAL_REPLICATION	2766870009801702054	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/large/r04.txt	10adce975b8c7ae890f6a099184b4b4df7350390e9343ec28e23500bead0998c
j-63a212b445469e9c7c19	S	s-f4054cfa9ec9	1	LARGE	5	65536	HISTORICAL_REPLICATION	6971590498163334377	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/large/r05.txt	3fc5b70b47b8541ac4fff07b94052a308dd67fb04f2b857c5d4b90256d391cb0
j-d0b14c19e104fc73ab03	S	s-f4054cfa9ec9	1	LARGE	6	65536	HISTORICAL_REPLICATION	9372266992924024723	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/large/r06.txt	527bd89d9abfcb23c0e7f8398042d5b60ec987e49dd09afbc6b5eb994183e022
j-594c370d50f3e175596e	S	s-f4054cfa9ec9	1	LARGE	7	65536	HISTORICAL_REPLICATION	6277673500350090372	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-f4054cfa9ec9/large/r07.txt	4a2d222fa156b744f3e7e48bf3fe91b8edae904c1f5f928a95fd5db2092bbcc6
j-c2d4f49d8b262b742cd8	S	s-5a165cc265b7	2	SMALL	0	512	HISTORICAL_REPLICATION	9173157965668777251	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/small/r00.txt	9d2c4cc1caf76c8035a1b30856a6348ae6a680eee0700e12a8aba3089fc7ec6b
j-936711dc46681bbb9727	S	s-5a165cc265b7	2	SMALL	1	512	HISTORICAL_REPLICATION	15934345954320181901	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/small/r01.txt	19d01026d5f92821b0b2d0ae31cb5f83e2d263cd6ba72b26306b5cd161ff57fa
j-d332a23a6d6c05f663bc	S	s-5a165cc265b7	2	SMALL	2	512	HISTORICAL_REPLICATION	11002963837407027510	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/small/r02.txt	a3b41d73cc26acb649d346d70cac3d63378ed2510f8630904645c5eb55def70a
j-c869522ec56ad85b2a12	S	s-5a165cc265b7	2	SMALL	3	512	HISTORICAL_REPLICATION	14896037044202454854	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/small/r03.txt	2b289b635834ac3e463db612752dc67b8e73467b2c2121621e2982c24bf8590e
j-e10df6b69c4c30eff701	S	s-5a165cc265b7	2	SMALL	4	512	HISTORICAL_REPLICATION	9139809792801224404	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/small/r04.txt	874e49ebae1d53114b5da9440c1c2c6f5fbe78ee944e88dfa53d5ed1d2903a80
j-5c9b9034fea463779f63	S	s-5a165cc265b7	2	SMALL	5	512	HISTORICAL_REPLICATION	4378211317234206094	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/small/r05.txt	38e1dd5d49b85d6b2398b02769bf4f3cf13e5db556a52029147f31f49f021f14
j-f376eacbdd65486a2a6f	S	s-5a165cc265b7	2	SMALL	6	512	HISTORICAL_REPLICATION	11217093313619148945	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/small/r06.txt	60f377232af1b173a549493e12b90dca2961316a1bbea4fd8ff4682f9fb1a58c
j-1f386e7e4904dc2caeb1	S	s-5a165cc265b7	2	SMALL	7	512	HISTORICAL_REPLICATION	1450654348888228029	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/small/r07.txt	0a2108247be3f6dd7fc38386f772e9cd3e12052b184f42846f1787263b3ea379
j-ee7432da8eabf18f67ed	S	s-5a165cc265b7	2	MEDIUM	0	2048	HISTORICAL_REPLICATION	11560833854826434881	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/medium/r00.txt	cce9b42495b634245a01d743aa9f9e51b1beff0ffebe929ecc5abfe8392a5c4c
j-3225bf40cef76593c8fe	S	s-5a165cc265b7	2	MEDIUM	1	2048	HISTORICAL_REPLICATION	8832574781770190505	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/medium/r01.txt	e9043ca1a21cc7b69352741bf9fc513f9207698f75d84ab40aecac88715f6764
j-f83d9ed8fa75b9115e82	S	s-5a165cc265b7	2	MEDIUM	2	2048	HISTORICAL_REPLICATION	9165379575522207226	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/medium/r02.txt	b3019a4e3b5d3e65d5fe06c28be6a15100f59972e63af149b5908c8ea9aa9780
j-7879033da16e98273dba	S	s-5a165cc265b7	2	MEDIUM	3	2048	HISTORICAL_REPLICATION	14261875027258978537	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/medium/r03.txt	a7d08ef8a7f1f065420429fc1d61d306464f2e6879b708c4d9c5dc3df065bcc4
j-299275127bacfb971e44	S	s-5a165cc265b7	2	MEDIUM	4	2048	HISTORICAL_REPLICATION	18390390649644106106	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/medium/r04.txt	f57fd0f77afe52808077d596e7891142e47494c7a535584d0e1429f3ef2bfc50
j-8dc680b12c5161567426	S	s-5a165cc265b7	2	MEDIUM	5	2048	HISTORICAL_REPLICATION	12104072848339961707	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/medium/r05.txt	401ef4c7e3bdf3b01c087aca7ce042407d3b374f83adf046518e5ad6093e5651
j-509957c1c8d1c24d1fa3	S	s-5a165cc265b7	2	MEDIUM	6	2048	HISTORICAL_REPLICATION	17737148017645068310	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/medium/r06.txt	6220f3eb2259b7d8c1fdc1fbae476f3effa5471eb94cd835fe0159578342bf25
j-e82bad035bf10b060942	S	s-5a165cc265b7	2	MEDIUM	7	2048	HISTORICAL_REPLICATION	5467279796103924314	0b7675863c073b6e8a95656a1680d1dc0b7f4b59b30f089f52a21b9971559d9d	research/phase3/task86c/inputs/s-5a165cc265b7/medium/r07.txt	36c598d4bafd8172effed2c3c01dcd90bb045b3c473192f02e41371ebc4b70ff
