job_id	mechanism_id	corpus_id	condition	H_M_semantics	H_X_plugin_bits	H_M_given_X_semantics	H_M_given_X_proxy_bits	retained_count_proxy	lost_count_proxy	estimator_warning
2546b4c28b509b09938dda9354dc73e5	f08_serpens_core	Doyle	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	3.121928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
019942b4cd9518c466b0f9647af07328	f08_serpens_core	Doyle	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	3.121928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
4cfc8ef22e212a913cd4b208bf63d78f	f08_serpens_core	Doyle	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	3.121928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
8b843bd54a9bdf6a6ec331252ac8901c	f08_serpens_core	Doyle	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	3.121928	LOG2_AMBIGUITY_CARDINALITY_PROXY	6.614710	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
fb1967253c3e82a3914d1299e32576fb	f08_serpens_core	Longfellow	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
94b693b69505ef8029cafabdc74c9f5f	f08_serpens_core	Longfellow	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
c24196a3a7ab616b8b6af0c8febb03bb	f08_serpens_core	Longfellow	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
92c1125fb29b045443eda6b07f991f01	f08_serpens_core	Longfellow	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
1f52075fc543732761d9ab9aaef55361	f08_serpens_core	Longfellow	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
c65a10a8f96e908fe5d344deccc5ca78	f08_serpens_core	Longfellow	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
80262fc5da2ccb9edfa8cc77d138bc19	f08_serpens_core	Longfellow	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	6.599913	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
5d416e66236756d0e97afb075bd6f0a8	f08_serpens_core	Longfellow	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
97d9e950bf275ed1f500d6300acbaaa4	f08_serpens_core	Longfellow	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
b76d756ab1b06b6332828d90df34ccf3	f08_serpens_core	Longfellow	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
16d4ddb818afad67e236b44d03a04779	f08_serpens_core	Longfellow	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
d3fc39b917c7cc5edd590b57310b1bb5	f08_serpens_core	Longfellow	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
551d158467232c4639c73249469e1888	f08_serpens_core	Longfellow	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
8f4592883cddadae8da5045e6ff73f0f	f08_serpens_core	Longfellow	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.921928	LOG2_AMBIGUITY_CARDINALITY_PROXY	6.599913	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
60423c9bdbc3296e8d111cfb77edaee1	f08_serpens_core	Astafiev	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
f9ea60be706d36075cdb599cc9e70732	f08_serpens_core	Astafiev	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
e4145f1250e0fe1d8bff2f3b93a97822	f08_serpens_core	Astafiev	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
019aaccc2cc7730b8b1ce9383a6c8e92	f08_serpens_core	Astafiev	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
4ccc8fd154212fa0c3cc8932510e6d7b	f08_serpens_core	Astafiev	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
07e13edbc1a19d82a20ececcccef0dc4	f08_serpens_core	Astafiev	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
be9f27683c9942d72f7bba983046da44	f08_serpens_core	Astafiev	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	6.584963	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
018b60ab1836a07a7ccb144f3d5d82a9	f08_serpens_core	Astafiev	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
876a7876f8d84bebd7c12a3651ae2f5a	f08_serpens_core	Astafiev	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
c104d38dce78acb1908ee2775f8b6924	f08_serpens_core	Astafiev	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
93683910e738ebdaf1a8cc8d25afd19c	f08_serpens_core	Astafiev	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
7c68ff7bccb474eccdcfaad38f029692	f08_serpens_core	Astafiev	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
bb17a2733e7340e9ee692a620f8e4f78	f08_serpens_core	Astafiev	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
32a6cc444abcd6bb088084e5c22ede58	f08_serpens_core	Astafiev	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.721928	LOG2_AMBIGUITY_CARDINALITY_PROXY	6.584963	8.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
d1b6f04bb985788dcec13bc61fc23d07	f11_arismetricum_core	Doyle	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
c803d9bfac1b099ecb911fd41b3787e5	f11_arismetricum_core	Doyle	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
20a49df4432e46e9e9ea6778992f7d33	f11_arismetricum_core	Doyle	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
aef5ce815e19f960f560d98359f92ad7	f11_arismetricum_core	Doyle	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
06e7ed1b2ea623077ddd6fcf7776575a	f11_arismetricum_core	Doyle	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
3f90ea2bf21d469edfbb17a284cf6505	f11_arismetricum_core	Doyle	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
f1324514cd43022bcf451516b565b4c5	f11_arismetricum_core	Doyle	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
03060572e90c37c17f0b954b10f27a8c	f11_arismetricum_core	Doyle	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
c88c955eab7e5c966ddc6b553b86ed6e	f11_arismetricum_core	Doyle	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
de894edcefb0b0981d1d780e72b9816b	f11_arismetricum_core	Doyle	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
c9e909aa3bd8bb5dd7eb71dd0518fbc0	f11_arismetricum_core	Doyle	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
280e4acc53a56c241f6baade5419aaf4	f11_arismetricum_core	Doyle	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
f15ffea36da9cbb756e0461a21377199	f11_arismetricum_core	Doyle	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
ecc127ee3f19fc5dd40405bf5e1c2367	f11_arismetricum_core	Doyle	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
c3cb748b35edf1ea75934b96d6502325	f11_arismetricum_core	Longfellow	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
a916cc22e9aefeb605a94c7a3336a0e9	f11_arismetricum_core	Longfellow	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
9d2f4cb9b0880afd41ba128f3185266a	f11_arismetricum_core	Longfellow	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
00751cd3a4def5dc8768bb774fcdbfb4	f11_arismetricum_core	Longfellow	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
b0da8634920dcd97e47d67086e053fd6	f11_arismetricum_core	Longfellow	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
09f2e6b75f6e0ce8df622eb9fc8899fc	f11_arismetricum_core	Longfellow	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
f2de73ea5d16e40418fe27cae70b9a84	f11_arismetricum_core	Longfellow	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
c197256ee4be217768a3ffdbb1c9988e	f11_arismetricum_core	Longfellow	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
bf38b68c29b621b34addc7008dd6c18e	f11_arismetricum_core	Longfellow	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
a629014d7a060bcbe5d1866e93e68e07	f11_arismetricum_core	Longfellow	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
5b703327e39c1a801f6aeca3c3ef5fd6	f11_arismetricum_core	Longfellow	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
b9d8e488b720d28ea9deed96aecd5ee2	f11_arismetricum_core	Longfellow	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
654bf4fb59bcf58f47cdeced6cf14e19	f11_arismetricum_core	Longfellow	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
5693858889c63171baf850fd50a2af8d	f11_arismetricum_core	Longfellow	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
1f99f12fe85982d774ffaf061b43ed26	f11_arismetricum_core	Astafiev	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
9def4637c43c261b8a631561df86d030	f11_arismetricum_core	Astafiev	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
76fbd8b0773446c278f986c5271ba1a0	f11_arismetricum_core	Astafiev	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
9c2c997969f568e935b3b54f6c8de569	f11_arismetricum_core	Astafiev	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
733fa966570f60d85c4e67c22685449d	f11_arismetricum_core	Astafiev	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
323cb9f72eae087c1faaed5427dd23f2	f11_arismetricum_core	Astafiev	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
93b52b440c3fed6cfe939fb409a33ba8	f11_arismetricum_core	Astafiev	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
5580d2db896ba541eb9cceca3eaf9ffc	f11_arismetricum_core	Astafiev	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
ac29da442ce409504f2206ee8df05ad3	f11_arismetricum_core	Astafiev	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
248431aba20b0ac15796474495004cfc	f11_arismetricum_core	Astafiev	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
6194b767c9d6ea1823f6f38d8fd5db76	f11_arismetricum_core	Astafiev	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
7596e12fee7e21ec77e9e30bf8957621	f11_arismetricum_core	Astafiev	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
37888dace55316150222344fa48604d2	f11_arismetricum_core	Astafiev	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
55973a72d69ccebe5f991074bf210ba7	f11_arismetricum_core	Astafiev	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	2.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	4.000000	0.000000	bounded empirical descriptors; not population Shannon quantities
59feb492b5387bd14531f5c8539d203b	f12_horalogius_core	Doyle	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
afddcd42809eb1fc0ff12fa16a34969c	f12_horalogius_core	Doyle	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
134ec0c8499a3e8ae5ae02d281f07133	f12_horalogius_core	Doyle	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
087d18761d4bc28233154e6c217ec9c7	f12_horalogius_core	Doyle	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
c4cbe666807cacccf399b360a565781e	f12_horalogius_core	Doyle	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
bfa4a34c530d1f4f3acd24b42096c63d	f12_horalogius_core	Doyle	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
058236f49af045ed7676e21af582072b	f12_horalogius_core	Doyle	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
ff7b07a12f2330dd83047be8d8c9394b	f12_horalogius_core	Doyle	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
860eddc9aff3e61f21c4685cd06513fe	f12_horalogius_core	Doyle	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
8b67631522207302e00b225602a90b75	f12_horalogius_core	Doyle	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
9bf1d3eec4868b893f31fcc14da7c0ba	f12_horalogius_core	Doyle	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
1a2f26888ddffbca24fa734eb5d669a5	f12_horalogius_core	Doyle	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
e05684c71691446f7ef697269f7084ec	f12_horalogius_core	Doyle	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
9d1066d463be5e7d6a991ee8019d6445	f12_horalogius_core	Doyle	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
f5829bbdd88488f322ef2d84936409e7	f12_horalogius_core	Longfellow	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
1c72ca76f24b9e717714e8fc7776600e	f12_horalogius_core	Longfellow	R1_NO_CONTEXT	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	1.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
9ac32e591513e58fd3fb27a441d03ab8	f12_horalogius_core	Longfellow	R2_NO_CONVENTION	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
6d90942037370ade87a75ce1901f14c4	f12_horalogius_core	Longfellow	R3_NO_PATH_GEOMETRY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
07fb5ed904d9eca75856fe333d599d45	f12_horalogius_core	Longfellow	R4_NO_HISTORY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
9e2053884230a526f0adb9476b3075ad	f12_horalogius_core	Longfellow	R5_NO_INTERNAL_MEMORY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
c6fe9f1d0c8bd292796a166b58b4ca5a	f12_horalogius_core	Longfellow	R6_OBSERVABLE_ONLY	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
e7a44c4e80d6b2e479f0683c4c2d6105	f12_horalogius_core	Longfellow	R0_FULL_KNOWLEDGE	NOT_ESTIMATED_SINGLE_INPUT	0.000000	LOG2_AMBIGUITY_CARDINALITY_PROXY	0.000000	1.000000	3.000000	bounded empirical descriptors; not population Shannon quantities
