job_id	mechanism_id	parameter_set_id	corpus_id	replicate	recovery_condition	input_count	observable_symbol_count	observable_unit_count	expansion_ratio	distinct_symbols	distinct_units	symbol_entropy_plugin_bits	conditional_entropy_plugin_bits	adjacent_repetition_rate	output_checksum	token_boundary	line_boundary	unit_boundary
087d18761d4bc28233154e6c217ec9c7	f12_horalogius_core	f12-cycle-default	Doyle	0	R3_NO_PATH_GEOMETRY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
c4cbe666807cacccf399b360a565781e	f12_horalogius_core	f12-cycle-default	Doyle	0	R4_NO_HISTORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
bfa4a34c530d1f4f3acd24b42096c63d	f12_horalogius_core	f12-cycle-default	Doyle	0	R5_NO_INTERNAL_MEMORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
058236f49af045ed7676e21af582072b	f12_horalogius_core	f12-cycle-default	Doyle	0	R6_OBSERVABLE_ONLY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
ff7b07a12f2330dd83047be8d8c9394b	f12_horalogius_core	f12-cycle-default	Doyle	1	R0_FULL_KNOWLEDGE	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
860eddc9aff3e61f21c4685cd06513fe	f12_horalogius_core	f12-cycle-default	Doyle	1	R1_NO_CONTEXT	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
8b67631522207302e00b225602a90b75	f12_horalogius_core	f12-cycle-default	Doyle	1	R2_NO_CONVENTION	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
9bf1d3eec4868b893f31fcc14da7c0ba	f12_horalogius_core	f12-cycle-default	Doyle	1	R3_NO_PATH_GEOMETRY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
1a2f26888ddffbca24fa734eb5d669a5	f12_horalogius_core	f12-cycle-default	Doyle	1	R4_NO_HISTORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
e05684c71691446f7ef697269f7084ec	f12_horalogius_core	f12-cycle-default	Doyle	1	R5_NO_INTERNAL_MEMORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
9d1066d463be5e7d6a991ee8019d6445	f12_horalogius_core	f12-cycle-default	Doyle	1	R6_OBSERVABLE_ONLY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
f5829bbdd88488f322ef2d84936409e7	f12_horalogius_core	f12-cycle-default	Longfellow	0	R0_FULL_KNOWLEDGE	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
1c72ca76f24b9e717714e8fc7776600e	f12_horalogius_core	f12-cycle-default	Longfellow	0	R1_NO_CONTEXT	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
9ac32e591513e58fd3fb27a441d03ab8	f12_horalogius_core	f12-cycle-default	Longfellow	0	R2_NO_CONVENTION	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
6d90942037370ade87a75ce1901f14c4	f12_horalogius_core	f12-cycle-default	Longfellow	0	R3_NO_PATH_GEOMETRY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
07fb5ed904d9eca75856fe333d599d45	f12_horalogius_core	f12-cycle-default	Longfellow	0	R4_NO_HISTORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
9e2053884230a526f0adb9476b3075ad	f12_horalogius_core	f12-cycle-default	Longfellow	0	R5_NO_INTERNAL_MEMORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
c6fe9f1d0c8bd292796a166b58b4ca5a	f12_horalogius_core	f12-cycle-default	Longfellow	0	R6_OBSERVABLE_ONLY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
e7a44c4e80d6b2e479f0683c4c2d6105	f12_horalogius_core	f12-cycle-default	Longfellow	1	R0_FULL_KNOWLEDGE	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
c0d9411fcfa33fd31ad1fd593f3b39b2	f12_horalogius_core	f12-cycle-default	Longfellow	1	R1_NO_CONTEXT	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
50d9e2e6213d624813b4eb307b7d2f52	f12_horalogius_core	f12-cycle-default	Longfellow	1	R2_NO_CONVENTION	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
8e9167b1b1a0072dcc142bd801fe1c5c	f12_horalogius_core	f12-cycle-default	Longfellow	1	R3_NO_PATH_GEOMETRY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
511aab2e7c762d7c54eba7ee02460941	f12_horalogius_core	f12-cycle-default	Longfellow	1	R4_NO_HISTORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
8ee5ab824c34cb2e62d7ab7853ef4038	f12_horalogius_core	f12-cycle-default	Longfellow	1	R5_NO_INTERNAL_MEMORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
a036aba8192f43b9858fb003fb2c9b02	f12_horalogius_core	f12-cycle-default	Longfellow	1	R6_OBSERVABLE_ONLY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
4a71625a87030756903327018ec93cd4	f12_horalogius_core	f12-cycle-default	Astafiev	0	R0_FULL_KNOWLEDGE	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
e50f4fb8ca59c69e8a1731cd59915f7d	f12_horalogius_core	f12-cycle-default	Astafiev	0	R1_NO_CONTEXT	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
9c56571d7737e3eefb68c561cd2bfb5f	f12_horalogius_core	f12-cycle-default	Astafiev	0	R2_NO_CONVENTION	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
8bb075720918d6acd53d98fff1f9c625	f12_horalogius_core	f12-cycle-default	Astafiev	0	R3_NO_PATH_GEOMETRY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
43bd7d1d9d548c4f33c7198046b66ec7	f12_horalogius_core	f12-cycle-default	Astafiev	0	R4_NO_HISTORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
2a625232348e10d293e3af3d3d9e353a	f12_horalogius_core	f12-cycle-default	Astafiev	0	R5_NO_INTERNAL_MEMORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
db5ec63c63d9a8422a4ccd2f1f9fb224	f12_horalogius_core	f12-cycle-default	Astafiev	0	R6_OBSERVABLE_ONLY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
9e2394d3f135485cd537841e37f8571d	f12_horalogius_core	f12-cycle-default	Astafiev	1	R0_FULL_KNOWLEDGE	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
fa45e9210a7ea295d4cc097f818251b5	f12_horalogius_core	f12-cycle-default	Astafiev	1	R1_NO_CONTEXT	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
ab208c515dcc5305425b668ce9dad945	f12_horalogius_core	f12-cycle-default	Astafiev	1	R2_NO_CONVENTION	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
501ef405b7172b091fafe69d4732e30c	f12_horalogius_core	f12-cycle-default	Astafiev	1	R3_NO_PATH_GEOMETRY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
8120107a46d9f52a91e4daff1f5d0b2b	f12_horalogius_core	f12-cycle-default	Astafiev	1	R4_NO_HISTORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
fe9e0f8cf864a7fe3dc6c1813beca352	f12_horalogius_core	f12-cycle-default	Astafiev	1	R5_NO_INTERNAL_MEMORY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
c43006c67bc7a0a7538fc1006c5f3c11	f12_horalogius_core	f12-cycle-default	Astafiev	1	R6_OBSERVABLE_ONLY	4	1	1	0.250000	1	1	0.000000	0.000000	0.000000	d510ff86073ab1d4823ade3eeffff4c20b3786909966218aa5a83e37d319bc82	GENERATED_BY_MECHANISM	NOT_DEFINED	GENERATED_BY_MECHANISM
630dc8810c67418dd5db1c4820a33a08	m_restricted_rotation_index	rotation-index-small	Doyle	0	R0_FULL_KNOWLEDGE	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
ebadf83d297360a30476715f198c0f94	m_restricted_rotation_index	rotation-index-small	Doyle	0	R1_NO_CONTEXT	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
32257be383dceac8c0154d1fb0c8ba85	m_restricted_rotation_index	rotation-index-small	Doyle	0	R2_NO_CONVENTION	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
02b7c6553338d93cab4719f233d5e3b1	m_restricted_rotation_index	rotation-index-small	Doyle	0	R3_NO_PATH_GEOMETRY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
22d920fdcd3542e9d90e101d279f25e9	m_restricted_rotation_index	rotation-index-small	Doyle	0	R4_NO_HISTORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
bba07529305e57b77b3522d24b14ecd5	m_restricted_rotation_index	rotation-index-small	Doyle	0	R5_NO_INTERNAL_MEMORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
e2535079e493ac1d9518d08d9439d3ae	m_restricted_rotation_index	rotation-index-small	Doyle	0	R6_OBSERVABLE_ONLY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
314244f919388b2d0a396996879d4546	m_restricted_rotation_index	rotation-index-small	Doyle	1	R0_FULL_KNOWLEDGE	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
8c7eea7794d37fb4e4aa823972bd456d	m_restricted_rotation_index	rotation-index-small	Doyle	1	R1_NO_CONTEXT	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
bb5312c2ae502312c15e7cfb6e9728f3	m_restricted_rotation_index	rotation-index-small	Doyle	1	R2_NO_CONVENTION	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
69449606679b522aa5acf1f15bbac400	m_restricted_rotation_index	rotation-index-small	Doyle	1	R3_NO_PATH_GEOMETRY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
7e9e25494ef70cf9fb5ce4c00eeba7a8	m_restricted_rotation_index	rotation-index-small	Doyle	1	R4_NO_HISTORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
3abde594e34e3d671f65e468cb7c5cf9	m_restricted_rotation_index	rotation-index-small	Doyle	1	R5_NO_INTERNAL_MEMORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
6254bd7cd6c1a1e9ea518e02de361738	m_restricted_rotation_index	rotation-index-small	Doyle	1	R6_OBSERVABLE_ONLY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
9c61c99c288d3f3121de9408e886bcae	m_restricted_rotation_index	rotation-index-small	Longfellow	0	R0_FULL_KNOWLEDGE	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
0d9de156f99f309f05ff91366734b2c3	m_restricted_rotation_index	rotation-index-small	Longfellow	0	R1_NO_CONTEXT	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
5e9bab97a30966868066a3d0f58993c2	m_restricted_rotation_index	rotation-index-small	Longfellow	0	R2_NO_CONVENTION	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
37cb381a1aadedc34e7cacf3564a4978	m_restricted_rotation_index	rotation-index-small	Longfellow	0	R3_NO_PATH_GEOMETRY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
1d85091e11b4e1042e9d74aa03006585	m_restricted_rotation_index	rotation-index-small	Longfellow	0	R4_NO_HISTORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
e03be4ecf1add7c39c9eb1eb977ccd96	m_restricted_rotation_index	rotation-index-small	Longfellow	0	R5_NO_INTERNAL_MEMORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
d7b41197fc27c4f6d0988387dda4c733	m_restricted_rotation_index	rotation-index-small	Longfellow	0	R6_OBSERVABLE_ONLY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
cdf5dfe7305735e3bdf8c95fcfc0279e	m_restricted_rotation_index	rotation-index-small	Longfellow	1	R0_FULL_KNOWLEDGE	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
c26133fe3a81976960028f6ddb2346a5	m_restricted_rotation_index	rotation-index-small	Longfellow	1	R1_NO_CONTEXT	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
d758b3ecc05c728e875b4eb1170dbda1	m_restricted_rotation_index	rotation-index-small	Longfellow	1	R2_NO_CONVENTION	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
8ac08c88b430f275cdbbc004c49a4af4	m_restricted_rotation_index	rotation-index-small	Longfellow	1	R3_NO_PATH_GEOMETRY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
87f5997543890eada5bc213f724f8fb8	m_restricted_rotation_index	rotation-index-small	Longfellow	1	R4_NO_HISTORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
e477c3d9a59f370b1ed85f4705783d55	m_restricted_rotation_index	rotation-index-small	Longfellow	1	R5_NO_INTERNAL_MEMORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
11fde190edd68edb36c2c4a542948c61	m_restricted_rotation_index	rotation-index-small	Longfellow	1	R6_OBSERVABLE_ONLY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
0caa51b52e10e4c6656d04653a0749bc	m_restricted_rotation_index	rotation-index-small	Astafiev	0	R0_FULL_KNOWLEDGE	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
6f506bad1e9593c68902575e5c282646	m_restricted_rotation_index	rotation-index-small	Astafiev	0	R1_NO_CONTEXT	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
25771de319611924f4b1879a666d1a2d	m_restricted_rotation_index	rotation-index-small	Astafiev	0	R2_NO_CONVENTION	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
d03df2e5f51ae0f72cadbdda1a77572d	m_restricted_rotation_index	rotation-index-small	Astafiev	0	R3_NO_PATH_GEOMETRY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
d00962b41358f0d820023c34628a52a4	m_restricted_rotation_index	rotation-index-small	Astafiev	0	R4_NO_HISTORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
b1ac2556dc2a1d74c5d297557a88b4db	m_restricted_rotation_index	rotation-index-small	Astafiev	0	R5_NO_INTERNAL_MEMORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
0de897d92dc96dc66cfe108ef2fe80d8	m_restricted_rotation_index	rotation-index-small	Astafiev	0	R6_OBSERVABLE_ONLY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
ca56876e96e2eddfa96edd1230640799	m_restricted_rotation_index	rotation-index-small	Astafiev	1	R0_FULL_KNOWLEDGE	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
bc981a6aead25858fa82bce50a2e86cd	m_restricted_rotation_index	rotation-index-small	Astafiev	1	R1_NO_CONTEXT	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
65e77fe56b70dc2339270924f6ae2689	m_restricted_rotation_index	rotation-index-small	Astafiev	1	R2_NO_CONVENTION	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
ac11a503ade6b5997ba4e66857d40141	m_restricted_rotation_index	rotation-index-small	Astafiev	1	R3_NO_PATH_GEOMETRY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
c172f5cef21585f472a967886e37372e	m_restricted_rotation_index	rotation-index-small	Astafiev	1	R4_NO_HISTORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
d69e890be0822062cb823fa0084ed8ec	m_restricted_rotation_index	rotation-index-small	Astafiev	1	R5_NO_INTERNAL_MEMORY	4	4	4	1.000000	4	4	2.000000	0.000000	0.000000	8587671c55454d46d709cdece69ef2852972f47627d215d87f11f84107685e08	NOT_DEFINED	NOT_DEFINED	GENERATED_BY_MECHANISM
