sequence	n	canonical_occurrences	eligible_occurrences	physical_blocks	joint_classes	currier_classes	hands	max_block_fraction	block_entropy_bits	classification	token_validity	canonical_token_occurrences	contains_question	contains_at	contains_other_nonstandard_marker	absent_tokens
x000096 x000002	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	62,576	false	false	true	
x000103 x000000	2	10	10	9	4	4	1	0.2	3.121928094887362	GROUP_CONSISTENT	ambiguous-transcription	69,572	false	false	true	
x000103 x000001	2	9	9	9	4	4	1	0.1111111111111111	3.169925001442312	GROUP_CONSISTENT	ambiguous-transcription	69,602	false	false	true	
x000104 x000001	2	10	10	8	4	4	1	0.2	2.9219280948873623	GROUP_CONSISTENT	ambiguous-transcription	52,602	false	false	true	
x000105 x000001	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	64,602	false	false	true	
x000105 x000002	2	11	11	10	4	4	1	0.18181818181818182	3.277613436819116	GROUP_CONSISTENT	ambiguous-transcription	64,576	false	false	true	
x000105 x000003	2	9	9	8	4	4	1	0.2222222222222222	2.94770277922009	GROUP_CONSISTENT	ambiguous-transcription	64,575	false	false	true	
x000107 x000011 x000565	3	3	3	3	3	3	1	0.3333333333333333	1.584962500721156	GROUP_CONSISTENT	ambiguous-transcription	41,375,13	false	false	true	
x000116 x000003	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	47,575	false	false	true	
x000454 x000323	2	8	8	7	3	3	1	0.25	2.75	GROUP_CONSISTENT	ambiguous-transcription	14,31	false	false	true	
x000455 x000323	2	8	8	8	3	3	1	0.125	3	GROUP_CONSISTENT	ambiguous-transcription	13,31	false	false	true	
