token_A	token_B	count_A	count_B	count_AB	p_B_given_A	p_A_given_B_as_successor	baseline_p_B	enrichment	depletion_inverse	expected_AB	p_raw	q_value	inferred_status
dcheody	skeeody	2	1	1	0.5	1	2.94160906e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
dcheody	todor	2	1	1	0.5	1	2.94160906e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
dcheokedy	lkeed	1	3	1	1	0.3333333333	8.82482718e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
dcheoky	otai	2	1	1	0.5	1	2.94160906e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
dcheoky	s	2	356	1	0.5	0.003058103976	0.009619061627	51.98012232	0.01923812325	0.01923812325	0.01905425156	0.03349311117	INSUFFICIENT_SUPPORT
dcheol	chdeey	8	1	1	0.125	1	2.94160906e-05	4249.375	0.0002353287248	0.0002353287248	0.0002353010372	0.002229477327	INSUFFICIENT_SUPPORT
dcheol	cheky	8	66	1	0.125	0.01515151515	0.00194146198	64.3844697	0.01553169584	0.01553169584	0.01541170109	0.02853553958	INSUFFICIENT_SUPPORT
dcheol	chotchody	8	1	1	0.125	1	2.94160906e-05	4249.375	0.0002353287248	0.0002353287248	0.0002353010372	0.002229477327	INSUFFICIENT_SUPPORT
dcheol	kchedy	8	22	1	0.125	0.04761904762	0.0006177379026	202.3511905	0.004941903221	0.004941903221	0.004929712108	0.01334797739	INSUFFICIENT_SUPPORT
dcheol	kshey	8	6	1	0.125	0.1666666667	0.0001764965436	708.2291667	0.001411972349	0.001411972349	0.001410975985	0.005970968047	INSUFFICIENT_SUPPORT
dcheol	qokeol	8	50	1	0.125	0.02173913043	0.001353140168	92.37771739	0.01082512134	0.01082512134	0.01076674056	0.02239132284	INSUFFICIENT_SUPPORT
dcheol	shedy	8	434	1	0.125	0.002341920375	0.01256067069	9.951697892	0.1004853655	0.1004853655	0.09560165226	0.1204502001	INSUFFICIENT_SUPPORT
dcheol	shol	8	186	1	0.125	0.005882352941	0.005000735402	24.99632353	0.04000588322	0.04000588322	0.03921621336	0.05852167497	INSUFFICIENT_SUPPORT
dcheor	cheol	4	171	1	0.25	0.006097560976	0.004824238859	51.82164634	0.01929695543	0.01929695543	0.01911196104	0.03356341855	INSUFFICIENT_SUPPORT
dcheor	chr	4	8	1	0.25	0.125	0.0002353287248	1062.34375	0.0009413148992	0.0009413148992	0.0009408720014	0.004758769865	INSUFFICIENT_SUPPORT
dcheor	sain	4	64	1	0.25	0.03448275862	0.0008530666274	293.0603448	0.00341226651	0.00341226651	0.003406451345	0.01056386422	INSUFFICIENT_SUPPORT
dcheor	shol	4	186	1	0.25	0.005882352941	0.005000735402	49.99264706	0.02000294161	0.02000294161	0.01980421005	0.03453163236	INSUFFICIENT_SUPPORT
dcheos	otaiin	3	155	1	0.3333333333	0.006756756757	0.004353581409	76.56531532	0.01306074423	0.01306074423	0.01297582282	0.02532009087	INSUFFICIENT_SUPPORT
dcheos	shedar	3	8	1	0.3333333333	0.125	0.0002353287248	1416.458333	0.0007059861744	0.0007059861744	0.0007057370248	0.003982643425	INSUFFICIENT_SUPPORT
dcheos	shey	3	278	1	0.3333333333	0.003676470588	0.008001176644	41.66053922	0.02400352993	0.02400352993	0.02371773646	0.03921683781	INSUFFICIENT_SUPPORT
dcheoteos	cpheos	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
dcheoty	oy	1	7	1	1	0.2	0.000147080453	6799	0.000147080453	0.000147080453	0.0001470696372	0.00177664872	INSUFFICIENT_SUPPORT
dchepain	shety	1	9	1	1	0.1111111111	0.0002647448154	3777.222222	0.0002647448154	0.0002647448154	0.0002647097736	0.002397825148	INSUFFICIENT_SUPPORT
dchey	138	17	3	1	0.05882352941	0.5	5.88321812e-05	999.8529412	0.00100014708	0.00100014708	0.0009996471001	0.004909289706	INSUFFICIENT_SUPPORT
dchey	chokol	17	4	1	0.05882352941	0.25	0.0001176643624	499.9264706	0.002000294161	0.002000294161	0.001998294906	0.007495583623	INSUFFICIENT_SUPPORT
dchey	ckhol	17	21	1	0.05882352941	0.04761904762	0.0006177379026	95.22408964	0.01050154434	0.01050154434	0.01044659564	0.02197635296	PREFERRED
dchey	cthoor	17	1	1	0.05882352941	1	2.94160906e-05	1999.705882	0.0005000735402	0.0005000735402	0.0004999485243	0.003299520967	INSUFFICIENT_SUPPORT
dchey	daiidal	17	1	1	0.05882352941	1	2.94160906e-05	1999.705882	0.0005000735402	0.0005000735402	0.0004999485243	0.003299520967	INSUFFICIENT_SUPPORT
dchey	kchey	17	22	1	0.05882352941	0.05	0.000588321812	99.98529412	0.0100014708	0.0100014708	0.00995162242	0.02119706761	PREFERRED
dchey	kchod	17	3	1	0.05882352941	0.3333333333	8.82482718e-05	666.5686275	0.001500220621	0.001500220621	0.001499095852	0.006190876013	INSUFFICIENT_SUPPORT
dchey	keeod	17	3	1	0.05882352941	0.3333333333	8.82482718e-05	666.5686275	0.001500220621	0.001500220621	0.001499095852	0.006190876013	INSUFFICIENT_SUPPORT
dchey	keey	17	56	2	0.1176470588	0.03571428571	0.001647301074	71.41806723	0.01400205913	0.02800411825	0.0003848710635	0.002873643283	STRONGLY_PREFERRED
dchey	lshl	17	1	1	0.05882352941	1	2.94160906e-05	1999.705882	0.0005000735402	0.0005000735402	0.0004999485243	0.003299520967	INSUFFICIENT_SUPPORT
dchey	okey	17	65	1	0.05882352941	0.01666666667	0.001764965436	33.32843137	0.03000441241	0.03000441241	0.02955874845	0.04659018657	PREFERRED
dchey	otain	17	96	1	0.05882352941	0.01063829787	0.002765112517	21.27346683	0.04700691278	0.04700691278	0.04591919778	0.06611555045	EXPECTED
dchey	qochar	17	1	1	0.05882352941	1	2.94160906e-05	1999.705882	0.0005000735402	0.0005000735402	0.0004999485243	0.003299520967	INSUFFICIENT_SUPPORT
dchey	qokeey	17	307	1	0.05882352941	0.003636363636	0.008089424915	7.271657754	0.1375202236	0.1375202236	0.1284832754	0.1546598248	EXPECTED
dchey	qotchody	17	3	1	0.05882352941	0.3333333333	8.82482718e-05	666.5686275	0.001500220621	0.001500220621	0.001499095852	0.006190876013	INSUFFICIENT_SUPPORT
dchey	qoteos	17	1	1	0.05882352941	1	2.94160906e-05	1999.705882	0.0005000735402	0.0005000735402	0.0004999485243	0.003299520967	INSUFFICIENT_SUPPORT
dcheytain	qoka	1	3	1	1	0.3333333333	8.82482718e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
dcho	char	7	85	1	0.1428571429	0.01234567901	0.002382703339	59.95590829	0.01667892337	0.01667892337	0.01654060022	0.02992594751	INSUFFICIENT_SUPPORT
dcho	chody	7	92	1	0.1428571429	0.01098901099	0.002676864245	53.36734694	0.01873804971	0.01873804971	0.01856358388	0.03282753961	INSUFFICIENT_SUPPORT
dcho	d	7	73	1	0.1428571429	0.01612903226	0.001823797617	78.32949309	0.01276658332	0.01276658332	0.01268543619	0.02486954436	INSUFFICIENT_SUPPORT
dcho	daiin	7	851	1	0.1428571429	0.001449275362	0.02029710252	7.038302277	0.1420797176	0.1420797176	0.1324479054	0.1585793232	INSUFFICIENT_SUPPORT
dcho	dain	7	214	1	0.1428571429	0.006060606061	0.004853654949	29.43290043	0.03397558464	0.03397558464	0.03340489589	0.05128945093	INSUFFICIENT_SUPPORT
dcho	dchog	7	2	1	0.1428571429	0.5	5.88321812e-05	2428.214286	0.0004118252684	0.0004118252684	0.00041174048	0.002956979066	INSUFFICIENT_SUPPORT
dcho	lkody	7	1	1	0.1428571429	1	2.94160906e-05	4856.428571	0.0002059126342	0.0002059126342	0.0002058914357	0.002085696386	INSUFFICIENT_SUPPORT
dchod	qoteeody	1	6	1	1	0.1666666667	0.0001764965436	5665.833333	0.0001764965436	0.0001764965436	0.000176480969	0.001903062043	INSUFFICIENT_SUPPORT
dchodaiin	da	2	14	1	0.5	0.07692307692	0.0003824091778	1307.5	0.0007648183556	0.0007648183556	0.0007645259566	0.004210744103	INSUFFICIENT_SUPPORT
dchodaiin	qotchy	2	62	1	0.5	0.02272727273	0.001294307986	386.3068182	0.002588615973	0.002588615973	0.002585268396	0.008804966948	INSUFFICIENT_SUPPORT
dchodees	sheos	1	13	1	1	0.08333333333	0.0003529930872	2832.916667	0.0003529930872	0.0003529930872	0.0003529307925	0.002695340617	INSUFFICIENT_SUPPORT
dchody	sheos	1	13	1	1	0.08333333333	0.0003529930872	2832.916667	0.0003529930872	0.0003529930872	0.0003529307925	0.002695340617	INSUFFICIENT_SUPPORT
dchog	s	2	356	1	1	0.003058103976	0.009619061627	103.9602446	0.009619061627	0.009619061627	0.009572946433	0.0206865594	INSUFFICIENT_SUPPORT
dchokchy	c	4	50	1	0.25	0.0303030303	0.0009707309899	257.5378788	0.003882923959	0.003882923959	0.003875395158	0.01149515886	INSUFFICIENT_SUPPORT
dchokchy	chocthy	4	19	1	0.25	0.05555555556	0.0005294896308	472.1527778	0.002117958523	0.002117958523	0.002115717232	0.007775958406	INSUFFICIENT_SUPPORT
dchokchy	dsho	4	8	1	0.25	0.3333333333	8.82482718e-05	2832.916667	0.0003529930872	0.0003529930872	0.0003529307925	0.002695340617	INSUFFICIENT_SUPPORT
dchokchy	schol	4	3	1	0.25	1	2.94160906e-05	8498.75	0.0001176643624	0.0001176643624	0.0001176574402	0.001567938462	INSUFFICIENT_SUPPORT
dchokey	shkchodyal	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
dchokol	chedy	1	507	1	1	0.001996007984	0.01473746139	67.85429142	0.01473746139	0.01473746139	0.01462939653	0.02762509774	INSUFFICIENT_SUPPORT
dchol	c	24	50	1	0.04545454545	0.0303030303	0.0009707309899	46.82506887	0.02135608178	0.02135608178	0.02112965539	0.03590235246	PREFERRED
dchol	chcthody	24	3	1	0.04545454545	0.3333333333	8.82482718e-05	515.0757576	0.00194146198	0.00194146198	0.001939578561	0.007321715884	INSUFFICIENT_SUPPORT
dchol	chedy	24	507	1	0.04545454545	0.001996007984	0.01473746139	3.084285974	0.3242241506	0.3242241506	0.2769118564	0.3006462518	EXPECTED
dchol	chokal	24	7	1	0.04545454545	0.1428571429	0.0002059126342	220.7467532	0.004530077953	0.004530077953	0.004519832626	0.01266274812	INSUFFICIENT_SUPPORT
dchol	chol	24	398	1	0.04545454545	0.002638522427	0.01114869834	4.077116815	0.2452713634	0.2452713634	0.2175078303	0.243124659	EXPECTED
dchol	chshek	24	1	1	0.04545454545	1	2.94160906e-05	1545.227273	0.0006471539932	0.0006471539932	0.0006469446343	0.003801033739	INSUFFICIENT_SUPPORT
dchol	chy	24	166	1	0.04545454545	0.006097560976	0.004824238859	9.422117517	0.1061332549	0.1061332549	0.1006951967	0.1258026092	EXPECTED
dchol	cthey	24	51	1	0.04545454545	0.02040816327	0.001441388439	31.53525046	0.03171054567	0.03171054567	0.03121303892	0.04859407554	PREFERRED
dchol	cthol	24	56	1	0.04545454545	0.01818181818	0.001617884983	28.09504132	0.03559346963	0.03559346963	0.03496747122	0.05328349787	EXPECTED
dchol	daiin	24	851	3	0.1363636364	0.004347826087	0.02029710252	6.718379447	0.1488454184	0.4465362553	0.01065704403	0.02219404179	PREFERRED
dchol	dan	24	20	1	0.04545454545	0.05	0.000588321812	77.26136364	0.01294307986	0.01294307986	0.01285967842	0.025133138	PREFERRED
dchol	day	24	1	1	0.04545454545	1	2.94160906e-05	1545.227273	0.0006471539932	0.0006471539932	0.0006469446343	0.003801033739	INSUFFICIENT_SUPPORT
dchol	dchy	24	30	2	0.09090909091	0.08333333333	0.0007059861744	128.7689394	0.007765847919	0.01553169584	0.0001193751098	0.001590083175	STRONGLY_PREFERRED
dchol	dosg	24	1	1	0.04545454545	1	2.94160906e-05	1545.227273	0.0006471539932	0.0006471539932	0.0006469446343	0.003801033739	INSUFFICIENT_SUPPORT
dchol	qokchs	24	1	1	0.04545454545	1	2.94160906e-05	1545.227273	0.0006471539932	0.0006471539932	0.0006469446343	0.003801033739	INSUFFICIENT_SUPPORT
dchol	saiin	24	127	1	0.04545454545	0.01428571429	0.002059126342	22.07467532	0.04530077953	0.04530077953	0.0442900194	0.06425545822	EXPECTED
dchol	saraiin	24	3	1	0.04545454545	1	2.94160906e-05	1545.227273	0.0006471539932	0.0006471539932	0.0006469446343	0.003801033739	INSUFFICIENT_SUPPORT
dchol	shedy	24	434	1	0.04545454545	0.002341920375	0.01256067069	3.618799234	0.2763347551	0.2763347551	0.2414410432	0.2665434851	EXPECTED
dchol	shesed	24	1	1	0.04545454545	1	2.94160906e-05	1545.227273	0.0006471539932	0.0006471539932	0.0006469446343	0.003801033739	INSUFFICIENT_SUPPORT
dcholy	ytar	1	24	1	1	0.05555555556	0.0005294896308	1888.611111	0.0005294896308	0.0005294896308	0.0005293494759	0.00337220055	INSUFFICIENT_SUPPORT
dchom	daiin	2	851	1	0.5	0.001449275362	0.02029710252	24.63405797	0.04059420503	0.04059420503	0.03978129718	0.05909811709	INSUFFICIENT_SUPPORT
dchom	do	2	17	1	0.5	0.05882352941	0.0005000735402	999.8529412	0.00100014708	0.00100014708	0.0009996471001	0.004909289706	INSUFFICIENT_SUPPORT
dchor	chaiin	27	48	1	0.03846153846	0.02083333333	0.001411972349	27.23958333	0.03671128107	0.03671128107	0.03604559294	0.0545810771	EXPECTED
dchor	char	27	85	1	0.03846153846	0.01234567901	0.002382703339	16.14197531	0.06195028681	0.06195028681	0.06007038747	0.08203616622	EXPECTED
dchor	chey	27	352	1	0.03846153846	0.00289017341	0.01017796735	3.778901734	0.2646271511	0.2646271511	0.2325079448	0.2578030243	EXPECTED
dchor	chkchean	27	1	1	0.03846153846	1	2.94160906e-05	1307.5	0.0007648183556	0.0007648183556	0.0007645259566	0.004210744103	INSUFFICIENT_SUPPORT
dchor	chodey	27	1	1	0.03846153846	1	2.94160906e-05	1307.5	0.0007648183556	0.0007648183556	0.0007645259566	0.004210744103	INSUFFICIENT_SUPPORT
dchor	chol	27	398	1	0.03846153846	0.002638522427	0.01114869834	3.449868074	0.2898661568	0.2898661568	0.2516362757	0.2764138477	EXPECTED
dchor	choldar	27	1	1	0.03846153846	1	2.94160906e-05	1307.5	0.0007648183556	0.0007648183556	0.0007645259566	0.004210744103	INSUFFICIENT_SUPPORT
dchor	choly	27	17	1	0.03846153846	0.05882352941	0.0005000735402	76.91176471	0.01300191205	0.01300191205	0.01291775233	0.02522755822	PREFERRED
dchor	choty	27	39	1	0.03846153846	0.02702702703	0.001088395352	35.33783784	0.02829827916	0.02829827916	0.02790163313	0.04453138247	PREFERRED
dchor	chy	27	166	1	0.03846153846	0.006097560976	0.004824238859	7.972560976	0.1254302103	0.1254302103	0.117882675	0.1436084103	EXPECTED
dchor	ctho	27	20	1	0.03846153846	0.05	0.000588321812	65.375	0.01529636711	0.01529636711	0.01517997192	0.02827245761	PREFERRED
dchor	cthor	27	43	1	0.03846153846	0.0243902439	0.001206059715	31.8902439	0.03135755258	0.03135755258	0.03087100345	0.04810636879	PREFERRED
dchor	daiin	27	851	1	0.03846153846	0.001449275362	0.02029710252	1.894927536	0.5277246654	0.5277246654	0.4100542323	0.4281754299	EXPECTED
dchor	dchor	27	27	1	0.03846153846	0.07142857143	0.0004118252684	93.39285714	0.01070745698	0.01070745698	0.01065033622	0.02218332285	PREFERRED
dchor	dy	27	283	1	0.03846153846	0.003558718861	0.008265921459	4.653024911	0.2149139579	0.2149139579	0.1933891603	0.2195146906	EXPECTED
dchor	o	27	223	1	0.03846153846	0.005494505495	0.005353728489	7.184065934	0.1391969407	0.1391969407	0.129943338	0.1560802613	EXPECTED
dchor	okaiiin	27	7	1	0.03846153846	0.1428571429	0.0002059126342	186.7857143	0.005353728489	0.005353728489	0.005339422826	0.01394716907	INSUFFICIENT_SUPPORT
dchor	orary	27	3	1	0.03846153846	0.5	5.88321812e-05	653.75	0.001529636711	0.001529636711	0.001528467413	0.006283871308	INSUFFICIENT_SUPPORT
dchor	otaiin	27	155	1	0.03846153846	0.006756756757	0.004353581409	8.834459459	0.1131931166	0.1131931166	0.1070218055	0.1323340361	EXPECTED
dchor	otol	27	82	1	0.03846153846	0.01449275362	0.002029710252	18.94927536	0.05277246654	0.05277246654	0.05140417478	0.07249993391	EXPECTED
dchor	oty	27	118	1	0.03846153846	0.008928571429	0.003294602147	11.67410714	0.08565965583	0.08565965583	0.08209341778	0.1058951443	EXPECTED
dchor	qoaiin	27	22	1	0.03846153846	0.05882352941	0.0005000735402	76.91176471	0.01300191205	0.01300191205	0.01291775233	0.02522755822	PREFERRED
dchor	qotol	27	44	1	0.03846153846	0.02857142857	0.001029563171	37.35714286	0.02676864245	0.02676864245	0.02641353795	0.04266834995	PREFERRED
dchor	shaiin	27	20	1	0.03846153846	0.05555555556	0.0005294896308	72.63888889	0.0137667304	0.0137667304	0.01367240233	0.02633462331	PREFERRED
dchor	shol	27	186	1	0.03846153846	0.005882352941	0.005000735402	7.691176471	0.1300191205	0.1300191205	0.1219213585	0.1479245761	EXPECTED
dchor	y	27	334	1	0.03846153846	0.003846153846	0.007648183556	5.028846154	0.1988527725	0.1988527725	0.1803294375	0.2065548138	EXPECTED
dchorol	sho	1	126	1	1	0.01052631579	0.002794528607	357.8421053	0.002794528607	0.002794528607	0.002790627547	0.00923656125	INSUFFICIENT_SUPPORT
dchos	aiin	3	511	1	0.3333333333	0.001956947162	0.0150316223	22.17547293	0.04509486689	0.04509486689	0.04409320638	0.06405424394	INSUFFICIENT_SUPPORT
dchos	cheocthy	3	5	1	0.3333333333	0.25	0.0001176643624	2832.916667	0.0003529930872	0.0003529930872	0.0003529307925	0.002695340617	INSUFFICIENT_SUPPORT
dchos	chody	3	92	1	0.3333333333	0.01098901099	0.002676864245	124.5238095	0.008030592734	0.008030592734	0.007998433667	0.01844070703	INSUFFICIENT_SUPPORT
dchsaiin	shol	1	186	1	1	0.005882352941	0.005000735402	199.9705882	0.005000735402	0.005000735402	0.004988252541	0.01345649412	INSUFFICIENT_SUPPORT
dchschdy	dar	1	324	1	1	0.003546099291	0.00829533755	120.5496454	0.00829533755	0.00829533755	0.008261026177	0.01859663175	INSUFFICIENT_SUPPORT
dchschy	sotchdy	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
dchsed	ytedy	1	24	1	1	0.04761904762	0.0006177379026	1618.809524	0.0006177379026	0.0006177379026	0.0006175471419	0.003701766661	INSUFFICIENT_SUPPORT
dchsy	chotchy	1	12	1	1	0.1	0.000294160906	3399.5	0.000294160906	0.000294160906	0.0002941176449	0.002500087936	INSUFFICIENT_SUPPORT
dchy	chkar	30	11	1	0.03571428571	0.09090909091	0.0003235769966	110.3733766	0.009060155905	0.009060155905	0.009019236365	0.01977262021	PREFERRED
dchy	chopchy	30	5	1	0.03571428571	0.2	0.000147080453	242.8214286	0.004118252684	0.004118252684	0.004109784311	0.01198774952	INSUFFICIENT_SUPPORT
dchy	ckhy	30	36	1	0.03571428571	0.02777777778	0.001058979262	33.72519841	0.02965141933	0.02965141933	0.02921612893	0.04612944869	PREFERRED
dchy	cthy	30	103	2	0.07142857143	0.01941747573	0.003029857332	23.57489598	0.04241800265	0.08483600529	0.003401379079	0.01056386422	PREFERRED
dchy	daiin	30	851	2	0.07142857143	0.002898550725	0.02029710252	3.519151139	0.2841594352	0.5683188704	0.1115834942	0.1371750205	EXPECTED
dchy	dain	30	214	1	0.03571428571	0.006060606061	0.004853654949	7.358225108	0.1359023386	0.1359023386	0.1270721203	0.1531947162	EXPECTED
dchy	dal	30	242	1	0.03571428571	0.004273504274	0.006883365201	5.188492063	0.1927342256	0.1927342256	0.1752988706	0.2015642731	EXPECTED
dchy	dasady	30	1	1	0.03571428571	1	2.94160906e-05	1214.107143	0.0008236505368	0.0008236505368	0.0008233114298	0.004407274462	INSUFFICIENT_SUPPORT
dchy	dey	30	1	1	0.03571428571	1	2.94160906e-05	1214.107143	0.0008236505368	0.0008236505368	0.0008233114298	0.004407274462	INSUFFICIENT_SUPPORT
dchy	dshy	30	8	1	0.03571428571	0.2	0.000147080453	242.8214286	0.004118252684	0.004118252684	0.004109784311	0.01198774952	INSUFFICIENT_SUPPORT
dchy	dy	30	283	1	0.03571428571	0.003558718861	0.008265921459	4.320665989	0.2314458009	0.2314458009	0.2066143048	0.2325576786	EXPECTED
dchy	fchom	30	1	1	0.03571428571	1	2.94160906e-05	1214.107143	0.0008236505368	0.0008236505368	0.0008233114298	0.004407274462	INSUFFICIENT_SUPPORT
dchy	kchy	30	36	1	0.03571428571	0.02777777778	0.001058979262	33.72519841	0.02965141933	0.02965141933	0.02921612893	0.04612944869	PREFERRED
dchy	keey	30	56	1	0.03571428571	0.01785714286	0.001647301074	21.68048469	0.04612443006	0.04612443006	0.04507686635	0.06514693543	EXPECTED
dchy	ko	30	4	1	0.03571428571	0.3333333333	8.82482718e-05	404.702381	0.002470951611	0.002470951611	0.002467901322	0.008546551546	INSUFFICIENT_SUPPORT
dchy	kokydaiin	30	1	1	0.03571428571	1	2.94160906e-05	1214.107143	0.0008236505368	0.0008236505368	0.0008233114298	0.004407274462	INSUFFICIENT_SUPPORT
dchy	oly	30	61	1	0.03571428571	0.01639344262	0.001794381527	19.90339578	0.05024268275	0.05024268275	0.04900139446	0.06961538572	EXPECTED
dchy	otoly	30	9	1	0.03571428571	0.2	0.000147080453	242.8214286	0.004118252684	0.004118252684	0.004109784311	0.01198774952	INSUFFICIENT_SUPPORT
dchy	qokar	30	159	1	0.03571428571	0.006578947368	0.004471245771	7.987546992	0.1251948816	0.1251948816	0.1176750631	0.1434169561	EXPECTED
dchy	qokchol	30	15	1	0.03571428571	0.07692307692	0.0003824091778	93.39285714	0.01070745698	0.01070745698	0.01065033622	0.02218332285	PREFERRED
dchy	qoky	30	145	2	0.07142857143	0.01428571429	0.004118252684	17.34438776	0.05765553758	0.1153110752	0.006158675118	0.01532927673	PREFERRED
dchy	qotod	30	2	1	0.03571428571	0.5	5.88321812e-05	607.0535714	0.001647301074	0.001647301074	0.001645945018	0.006609123766	INSUFFICIENT_SUPPORT
dchy	toy	30	3	1	0.03571428571	1	2.94160906e-05	1214.107143	0.0008236505368	0.0008236505368	0.0008233114298	0.004407274462	INSUFFICIENT_SUPPORT
dchy	ykeechy	30	3	1	0.03571428571	0.5	5.88321812e-05	607.0535714	0.001647301074	0.001647301074	0.001645945018	0.006609123766	INSUFFICIENT_SUPPORT
dchy	ytdg	30	1	1	0.03571428571	1	2.94160906e-05	1214.107143	0.0008236505368	0.0008236505368	0.0008233114298	0.004407274462	INSUFFICIENT_SUPPORT
dchyd	n	1	5	1	1	0.2	0.000147080453	6799	0.000147080453	0.000147080453	0.0001470696372	0.00177664872	INSUFFICIENT_SUPPORT
dchykey	char	1	85	1	1	0.01234567901	0.002382703339	419.691358	0.002382703339	0.002382703339	0.002379866954	0.008402399475	INSUFFICIENT_SUPPORT
dchyky	okeeody	1	17	1	1	0.0625	0.0004706574496	2124.6875	0.0004706574496	0.0004706574496	0.0004705467078	0.003156038265	INSUFFICIENT_SUPPORT
dchytchy	ytor	1	14	1	1	0.1111111111	0.0002647448154	3777.222222	0.0002647448154	0.0002647448154	0.0002647097736	0.002397825148	INSUFFICIENT_SUPPORT
dckhy	ol	1	564	1	1	0.001879699248	0.0156493602	63.90037594	0.0156493602	0.0156493602	0.01552754523	0.0285473432	INSUFFICIENT_SUPPORT
dcky	dain	1	214	1	1	0.006060606061	0.004853654949	206.030303	0.004853654949	0.004853654949	0.004841895	0.01320960412	INSUFFICIENT_SUPPORT
ddal	yty	1	23	1	1	0.04761904762	0.0006177379026	1618.809524	0.0006177379026	0.0006177379026	0.0006175471419	0.003701766661	INSUFFICIENT_SUPPORT
ddlar	chal	1	49	1	1	0.02127659574	0.001382556258	723.2978723	0.001382556258	0.001382556258	0.001381600968	0.005923379714	INSUFFICIENT_SUPPORT
ddor	chordam	2	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
ddy	cthor	2	43	1	0.5	0.0243902439	0.001206059715	414.5731707	0.002412119429	0.002412119429	0.002409212607	0.008451421492	INSUFFICIENT_SUPPORT
ddy	ytor	2	14	1	0.5	0.1111111111	0.0002647448154	1888.611111	0.0005294896308	0.0005294896308	0.0005293494759	0.00337220055	INSUFFICIENT_SUPPORT
decthdy	daiiils	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
dedy	kedy	2	47	1	1	0.02173913043	0.001353140168	739.0217391	0.001353140168	0.001353140168	0.001352225086	0.00586287341	INSUFFICIENT_SUPPORT
deeaiir	s	1	356	1	1	0.003058103976	0.009619061627	103.9602446	0.009619061627	0.009619061627	0.009572946433	0.0206865594	INSUFFICIENT_SUPPORT
deedar	qoteeddy	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
deedy	cheo	5	79	1	0.3333333333	0.01315789474	0.002235622886	149.1008772	0.006706868657	0.006706868657	0.006684427811	0.01644209593	INSUFFICIENT_SUPPORT
deedy	qokeedy	5	307	1	0.3333333333	0.003636363636	0.008089424915	41.20606061	0.02426827475	0.02426827475	0.02397616791	0.03950397478	INSUFFICIENT_SUPPORT
deedy	soeteed	5	1	1	0.3333333333	1	2.94160906e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
deeedy	cheodkedy	2	1	1	0.5	1	2.94160906e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
deeedy	qokeey	2	307	1	0.5	0.003636363636	0.008089424915	61.80909091	0.01617884983	0.01617884983	0.01604867521	0.02922567704	INSUFFICIENT_SUPPORT
deeeese	choty	1	39	1	1	0.02702702703	0.001088395352	918.7837838	0.001088395352	0.001088395352	0.001087803265	0.005145749343	INSUFFICIENT_SUPPORT
deeeo	qoeeor	1	3	1	1	0.3333333333	8.82482718e-05	11331.66667	8.82482718e-05	8.82482718e-05	8.824437804e-05	0.001392752052	INSUFFICIENT_SUPPORT
deeeod	aiin	1	511	1	1	0.001956947162	0.0150316223	66.52641879	0.0150316223	0.0150316223	0.01491921141	0.0279532387	INSUFFICIENT_SUPPORT
deees	dol	1	109	1	1	0.01052631579	0.002794528607	357.8421053	0.002794528607	0.002794528607	0.002790627547	0.00923656125	INSUFFICIENT_SUPPORT
deeety	okeey	1	184	1	1	0.00625	0.004706574496	212.46875	0.004706574496	0.004706574496	0.004695515931	0.01303036614	INSUFFICIENT_SUPPORT
deeey	dkeeor	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
deeocthey	keeeol	1	2	1	1	0.5	5.88321812e-05	16997.5	5.88321812e-05	5.88321812e-05	5.883045062e-05	0.001152484879	INSUFFICIENT_SUPPORT
deeodal	vo	1	1	1	1	1	2.94160906e-05	33995	2.94160906e-05	2.94160906e-05	2.941565795e-05	0.0008933120484	INSUFFICIENT_SUPPORT
