token_A	token_B	lines_A	lines_B	lines_AB	p_B_present_given_A_present	expected_lines_AB	effect_size	null_probability_zero	p_raw	q_value	corpus_rule	inferred_status
cheol	okchey	163	32	1	0.006134969325	1.466192564	0.6820386522	0.2308025805	0.5692036077	0.9726397553	OBSERVED	EXPECTED
cheol	okchol	163	13	1	0.006134969325	0.6436426658	1.553657104	0.525375168	0.474624832	0.9726397553	OBSERVED	EXPECTED
cheol	okchy	163	31	3	0.01840490798	1.420641701	2.111721765	0.2415589585	0.1715124078	0.9726397553	OBSERVED	EXPECTED
cheol	okeedy	163	106	4	0.0245398773	5.011367479	0.798185329	0.006661787221	0.438500936	0.9726397553	OBSERVED	EXPECTED
cheol	okeeey	163	27	3	0.01840490798	1.238266531	2.422741732	0.2898862915	0.1289153104	0.9726397553	OBSERVED	EXPECTED
cheol	okeeol	163	16	2	0.01226993865	0.735313442	2.719928517	0.4793551854	0.1681685033	0.9726397553	OBSERVED	EXPECTED
cheol	okeeor	163	12	1	0.006134969325	0.5519025182	1.811914182	0.5758531963	0.4241468037	0.9726397553	OBSERVED	EXPECTED
cheol	okeey	163	169	12	0.0736196319	8.196474591	1.464044068	0.0002756235448	0.1266267626	0.9726397553	OBSERVED	EXPECTED
cheol	okeo	163	17	3	0.01840490798	0.872689723	3.437647907	0.4178261997	0.05843559507	0.9726397553	OBSERVED	EXPECTED
cheol	okeody	163	37	1	0.006134969325	1.693689824	0.5904268808	0.1838399339	0.4952077593	0.9726397553	OBSERVED	EXPECTED
cheol	okeol	163	56	6	0.03680981595	2.914821796	2.05844488	0.05421369129	0.07557525558	0.9726397553	OBSERVED	EXPECTED
cheol	okeor	163	20	2	0.01226993865	0.918447224	2.177588377	0.3991383326	0.2342741739	0.9726397553	OBSERVED	EXPECTED
cheol	okey	163	60	1	0.006134969325	2.959812209	0.3378592726	0.05182864919	0.2052317179	0.9726397553	OBSERVED	EXPECTED
cheol	okol	163	77	4	0.0245398773	3.54316187	1.128935156	0.02892173559	0.4726516807	0.9726397553	OBSERVED	EXPECTED
cheol	okor	163	34	1	0.006134969325	1.602742288	0.6239306265	0.201343618	0.5240455491	0.9726397553	OBSERVED	EXPECTED
cheol	oky	163	99	5	0.03067484663	4.701429333	1.063506361	0.009082286204	0.5056555056	0.9726397553	OBSERVED	EXPECTED
cheol	ol	163	495	32	0.1963190184	23.50406078	1.361466867	6.198920975e-11	0.05482470627	0.9726397553	OBSERVED	EXPECTED
cheol	olaiin	163	51	2	0.01226993865	2.373622135	0.8425940971	0.09314273892	0.5766153221	0.9726397553	OBSERVED	EXPECTED
cheol	olchedy	163	38	1	0.006134969325	1.784568968	0.5603594021	0.1678694025	0.4674439288	0.9726397553	OBSERVED	EXPECTED
cheol	oldaiin	163	9	1	0.006134969325	0.4600929132	2.173474034	0.6312249937	0.3687750063	0.9726397553	OBSERVED	EXPECTED
cheol	olkaiin	163	31	1	0.006134969325	1.420641701	0.7039072548	0.2415589585	0.5847276882	0.9726397553	OBSERVED	EXPECTED
cheol	olkam	163	11	1	0.006134969325	0.5060064033	1.976259576	0.602898511	0.397101489	0.9726397553	OBSERVED	EXPECTED
cheol	olkedy	163	25	1	0.006134969325	1.192629755	0.8384831885	0.3034222876	0.6652927362	0.9726397553	OBSERVED	EXPECTED
cheol	olkeedy	163	45	1	0.006134969325	2.056796886	0.4861928793	0.127862874	0.3908508352	0.9726397553	OBSERVED	EXPECTED
cheol	olkey	163	13	1	0.006134969325	0.5977812688	1.672852684	0.5500306534	0.4499693466	0.9726397553	OBSERVED	EXPECTED
cheol	olol	163	18	1	0.006134969325	0.8269149328	1.209314236	0.4373966049	0.5626033951	0.9726397553	OBSERVED	EXPECTED
cheol	olor	163	29	1	0.006134969325	1.375073677	0.7272337595	0.2528209679	0.600468426	0.9726397553	OBSERVED	EXPECTED
cheol	oly	163	61	3	0.01840490798	2.77974961	1.079233896	0.06205404317	0.5257052139	0.9726397553	OBSERVED	EXPECTED
cheol	om	163	21	1	0.006134969325	1.009910401	0.9901868511	0.3642516146	0.7321131089	0.9726397553	OBSERVED	EXPECTED
cheol	opchedy	163	47	2	0.01226993865	2.237941741	0.8936783131	0.1066778492	0.6125584366	0.9726397553	OBSERVED	EXPECTED
cheol	or	163	341	15	0.09202453988	16.86596212	0.8893652136	4.733754394e-08	0.3836946388	0.9726397553	OBSERVED	EXPECTED
cheol	oraiin	163	34	2	0.01226993865	1.557242847	1.284321199	0.210716248	0.461147382	0.9726397553	OBSERVED	EXPECTED
cheol	orain	163	16	1	0.006134969325	0.735313442	1.359964259	0.4793551854	0.5206448146	0.9726397553	OBSERVED	EXPECTED
cheol	ory	163	16	1	0.006134969325	0.735313442	1.359964259	0.4793551854	0.5206448146	0.9726397553	OBSERVED	EXPECTED
cheol	os	163	35	1	0.006134969325	1.648224611	0.6067134258	0.1923911749	0.5094950441	0.9726397553	OBSERVED	EXPECTED
cheol	ot	163	15	2	0.01226993865	0.68948672	2.900708516	0.5018335841	0.152158824	0.9726397553	OBSERVED	EXPECTED
cheol	otaiin	163	145	4	0.0245398773	6.941346058	0.5762571073	0.0009669671272	0.1784099468	0.9726397553	OBSERVED	EXPECTED
cheol	otain	163	92	1	0.006134969325	4.346229277	0.2300845023	0.01295557247	0.06926346085	0.9726397553	OBSERVED	EXPECTED
cheol	otal	163	132	1	0.006134969325	6.15558096	0.1624542032	0.002121608057	0.01518133822	0.9726397553	OBSERVED	EXPECTED
cheol	otaly	163	21	1	0.006134969325	0.9641874465	1.03714273	0.3812928948	0.6187071052	0.9726397553	OBSERVED	EXPECTED
cheol	otam	163	46	1	0.006134969325	2.192681012	0.4560626897	0.1116171003	0.3563577968	0.9726397553	OBSERVED	EXPECTED
cheol	otar	163	147	7	0.04294478528	6.854294562	1.02125754	0.001054915551	0.5283605516	0.9726397553	OBSERVED	EXPECTED
cheol	otchdy	163	33	1	0.006134969325	1.511726275	0.6614954151	0.2205289555	0.553908372	0.9726397553	OBSERVED	EXPECTED
cheol	otchedy	163	34	1	0.006134969325	1.602742288	0.6239306265	0.201343618	0.5240455491	0.9726397553	OBSERVED	EXPECTED
cheol	otchey	163	32	1	0.006134969325	1.511726275	0.6614954151	0.2205289555	0.553908372	0.9726397553	OBSERVED	EXPECTED
cheol	otchol	163	30	2	0.01226993865	1.375073677	1.454467519	0.2528209679	0.399531574	0.9726397553	OBSERVED	EXPECTED
cheol	otchy	163	44	1	0.006134969325	2.056796886	0.4861928793	0.127862874	0.3908508352	0.9726397553	OBSERVED	EXPECTED
cheol	otedy	163	152	4	0.0245398773	7.375649829	0.5423250958	0.0006263195657	0.1413955205	0.9726397553	OBSERVED	EXPECTED
cheol	oteedy	163	103	4	0.0245398773	4.79006501	0.8350617353	0.008311917003	0.4780687011	0.9726397553	OBSERVED	EXPECTED
cheol	oteeo	163	10	1	0.006134969325	0.4600929132	2.173474034	0.6312249937	0.3687750063	0.9726397553	OBSERVED	EXPECTED
cheol	oteeos	163	14	1	0.006134969325	0.6436426658	1.553657104	0.525375168	0.474624832	0.9726397553	OBSERVED	EXPECTED
cheol	oteey	163	131	5	0.03067484663	6.505450252	0.7685863094	0.00149526736	0.3682488851	0.9726397553	OBSERVED	EXPECTED
cheol	oteo	163	17	2	0.01226993865	0.8269149328	2.418628471	0.4373966049	0.200913611	0.9726397553	OBSERVED	EXPECTED
cheol	oteody	163	38	2	0.01226993865	1.875379804	1.066450644	0.1532967331	0.5592136696	0.9726397553	OBSERVED	EXPECTED
cheol	oteol	163	37	3	0.01840490798	1.693689824	1.771280642	0.1838399339	0.241111982	0.9726397553	OBSERVED	EXPECTED
cheol	oteos	163	23	1	0.006134969325	1.192629755	0.8384831885	0.3034222876	0.6652927362	0.9726397553	OBSERVED	EXPECTED
cheol	otey	163	60	3	0.01840490798	2.734691865	1.097015733	0.0649140063	0.5148352055	0.9726397553	OBSERVED	EXPECTED
cheol	otol	163	78	4	0.0245398773	3.722086105	1.074666165	0.02418346595	0.5104468713	0.9726397553	OBSERVED	EXPECTED
cheol	oty	163	115	3	0.01840490798	5.320504728	0.5638562793	0.004890284837	0.2228812251	0.9726397553	OBSERVED	EXPECTED
cheol	pchedar	163	11	1	0.006134969325	0.5060064033	1.976259576	0.602898511	0.397101489	0.9726397553	OBSERVED	EXPECTED
cheol	pchedy	163	35	1	0.006134969325	1.648224611	0.6067134258	0.1923911749	0.5094950441	0.9726397553	OBSERVED	EXPECTED
cheol	pchor	163	12	1	0.006134969325	0.5519025182	1.811914182	0.5758531963	0.4241468037	0.9726397553	OBSERVED	EXPECTED
cheol	q	163	13	1	0.006134969325	0.5977812688	1.672852684	0.5500306534	0.4499693466	0.9726397553	OBSERVED	EXPECTED
cheol	qo	163	53	3	0.01840490798	2.463991008	1.217536911	0.0850946589	0.446917321	0.9726397553	OBSERVED	EXPECTED
cheol	qoaiin	163	22	1	0.006134969325	1.009910401	0.9901868511	0.3642516146	0.7321131089	0.9726397553	OBSERVED	EXPECTED
cheol	qockhey	163	18	1	0.006134969325	0.8269149328	1.209314236	0.4373966049	0.5626033951	0.9726397553	OBSERVED	EXPECTED
cheol	qockhy	163	18	2	0.01226993865	0.8269149328	2.418628471	0.4373966049	0.200913611	0.9726397553	OBSERVED	EXPECTED
cheol	qodaiin	163	42	4	0.0245398773	1.966122415	2.034461318	0.1399986618	0.1368157859	0.9726397553	OBSERVED	EXPECTED
cheol	qodar	163	11	2	0.01226993865	0.5519025182	3.623828364	0.5758531963	0.1063319745	0.9726397553	OBSERVED	EXPECTED
cheol	qoeedy	163	19	1	0.006134969325	0.872689723	1.145882636	0.4178261997	0.5821738003	0.9726397553	OBSERVED	EXPECTED
cheol	qoeey	163	16	1	0.006134969325	0.735313442	1.359964259	0.4793551854	0.5206448146	0.9726397553	OBSERVED	EXPECTED
cheol	qokaiin	163	251	10	0.06134969325	11.6331562	0.8596119424	8.86715814e-06	0.386824741	0.9726397553	OBSERVED	EXPECTED
cheol	qokain	163	249	10	0.06134969325	12.21709281	0.8185253364	4.945201691e-06	0.3248887932	0.9726397553	OBSERVED	EXPECTED
cheol	qokair	163	21	1	0.006134969325	0.9641874465	1.03714273	0.3812928948	0.6187071052	0.9726397553	OBSERVED	EXPECTED
cheol	qokal	163	186	11	0.06748466258	8.754832557	1.25644893	0.0001576973991	0.2653677823	0.9726397553	OBSERVED	EXPECTED
cheol	qokam	163	25	3	0.01840490798	1.146975765	2.615574009	0.3175958028	0.1092223883	0.9726397553	OBSERVED	EXPECTED
cheol	qokar	163	150	9	0.05521472393	7.115258081	1.264887359	0.0008126109647	0.2860547274	0.9726397553	OBSERVED	EXPECTED
cheol	qokchdy	163	47	4	0.0245398773	2.328412292	1.717908814	0.09745034698	0.206454008	0.9726397553	OBSERVED	EXPECTED
cheol	qokchedy	163	38	2	0.01226993865	1.829982919	1.092906376	0.1604163078	0.546024589	0.9726397553	OBSERVED	EXPECTED
cheol	qokchey	163	26	2	0.01226993865	1.238266531	1.615161155	0.2898862915	0.3511572158	0.9726397553	OBSERVED	EXPECTED
cheol	qokchy	163	65	3	0.01840490798	3.049742626	0.983689566	0.04737111492	0.6360889802	0.9726397553	OBSERVED	EXPECTED
cheol	qokedy	163	232	4	0.0245398773	12.09220869	0.3307915123	5.6029983e-06	0.007125651737	0.9726397553	OBSERVED	EXPECTED
cheol	qokeedy	163	265	11	0.06748466258	13.37628084	0.8223511553	1.551511661e-06	0.3161184132	0.9726397553	OBSERVED	EXPECTED
cheol	qokeeey	163	28	3	0.01840490798	1.283886103	2.336655871	0.2769589156	0.1391928943	0.9726397553	OBSERVED	EXPECTED
cheol	qokeeo	163	16	1	0.006134969325	0.8269149328	1.209314236	0.4373966049	0.5626033951	0.9726397553	OBSERVED	EXPECTED
cheol	qokeey	163	273	16	0.0981595092	13.37628084	1.196147135	1.551511661e-06	0.2705955078	0.9726397553	OBSERVED	EXPECTED
cheol	qokeody	163	30	4	0.0245398773	1.511726275	2.645981661	0.2205289555	0.06712284541	0.9726397553	OBSERVED	EXPECTED
cheol	qokeol	163	48	6	0.03680981595	2.283185498	2.627907371	0.101958899	0.02908039871	0.9726397553	OBSERVED	EXPECTED
cheol	qokeor	163	21	3	0.01840490798	0.9641874465	3.111428189	0.3812928948	0.07383339594	0.9726397553	OBSERVED	EXPECTED
cheol	qokey	163	106	2	0.01226993865	4.878635111	0.4099507248	0.007607390188	0.1352531244	0.9726397553	OBSERVED	EXPECTED
cheol	qokol	163	92	6	0.03680981595	4.435128052	1.352835799	0.01185354794	0.2860294598	0.9726397553	OBSERVED	EXPECTED
cheol	qokor	163	32	1	0.006134969325	1.466192564	0.6820386522	0.2308025805	0.5692036077	0.9726397553	OBSERVED	EXPECTED
cheol	qoky	163	142	2	0.01226993865	6.505450252	0.3074345238	0.00149526736	0.04286317228	0.9726397553	OBSERVED	EXPECTED
cheol	qol	163	127	10	0.06134969325	6.374369645	1.568782571	0.00170469402	0.1120976701	0.9726397553	OBSERVED	EXPECTED
cheol	qolchedy	163	11	1	0.006134969325	0.5060064033	1.976259576	0.602898511	0.397101489	0.9726397553	OBSERVED	EXPECTED
cheol	qoor	163	10	3	0.01840490798	0.4600929132	6.520422102	0.6312249937	0.01154227448	0.9726397553	OBSERVED	EXPECTED
cheol	qopchedy	163	27	1	0.006134969325	1.420641701	0.7039072548	0.2415589585	0.5847276882	0.9726397553	OBSERVED	EXPECTED
cheol	qor	163	21	1	0.006134969325	0.9641874465	1.03714273	0.3812928948	0.6187071052	0.9726397553	OBSERVED	EXPECTED
cheol	qot	163	15	1	0.006134969325	0.68948672	1.450354258	0.5018335841	0.4981664159	0.9726397553	OBSERVED	EXPECTED
cheol	qotain	163	56	3	0.01840490798	2.734691865	1.097015733	0.0649140063	0.5148352055	0.9726397553	OBSERVED	EXPECTED
cheol	qotal	163	58	1	0.006134969325	2.689617262	0.3718001123	0.06790692497	0.2505505626	0.9726397553	OBSERVED	EXPECTED
cheol	qotam	163	12	1	0.006134969325	0.5519025182	1.811914182	0.5758531963	0.4241468037	0.9726397553	OBSERVED	EXPECTED
cheol	qotar	163	64	2	0.01226993865	2.914821796	0.6861482932	0.05421369129	0.4425417455	0.9726397553	OBSERVED	EXPECTED
cheol	qotchdy	163	23	2	0.01226993865	1.055616099	1.894628172	0.3479779725	0.2846908778	0.9726397553	OBSERVED	EXPECTED
cheol	qotchy	163	62	1	0.006134969325	2.824790506	0.3540085531	0.05932108293	0.2268907148	0.9726397553	OBSERVED	EXPECTED
cheol	qotedy	163	84	1	0.006134969325	4.034563496	0.2478582878	0.01769340167	0.08907855416	0.9726397553	OBSERVED	EXPECTED
cheol	qoteedy	163	73	1	0.006134969325	3.49838915	0.2858458442	0.03024606606	0.1360585754	0.9726397553	OBSERVED	EXPECTED
cheol	qoteey	163	40	1	0.006134969325	1.920759632	0.5206273514	0.1464956371	0.427878543	0.9726397553	OBSERVED	EXPECTED
cheol	qoteol	163	12	1	0.006134969325	0.5519025182	1.811914182	0.5758531963	0.4241468037	0.9726397553	OBSERVED	EXPECTED
cheol	qotey	163	23	2	0.01226993865	1.055616099	1.894628172	0.3479779725	0.2846908778	0.9726397553	OBSERVED	EXPECTED
cheol	qotody	163	11	1	0.006134969325	0.5060064033	1.976259576	0.602898511	0.397101489	0.9726397553	OBSERVED	EXPECTED
cheol	qotol	163	41	2	0.01226993865	2.011468163	0.9942986109	0.1337921018	0.673572356	0.9726397553	OBSERVED	EXPECTED
cheol	qotor	163	25	1	0.006134969325	1.192629755	0.8384831885	0.3034222876	0.6652927362	0.9726397553	OBSERVED	EXPECTED
cheol	qoty	163	87	3	0.01840490798	3.989973639	0.7518846667	0.01850020179	0.4354313894	0.9726397553	OBSERVED	EXPECTED
cheol	r	163	159	7	0.04294478528	7.678720253	0.9116102383	0.0004625664882	0.4986312198	0.9726397553	OBSERVED	EXPECTED
cheol	raiin	163	63	5	0.03067484663	2.914821796	1.715370733	0.05421369129	0.1706330589	0.9726397553	OBSERVED	EXPECTED
cheol	rain	163	22	2	0.01226993865	1.009910401	1.980373702	0.3642516146	0.2678868911	0.9726397553	OBSERVED	EXPECTED
cheol	ral	163	18	2	0.01226993865	0.8269149328	2.418628471	0.4373966049	0.200913611	0.9726397553	OBSERVED	EXPECTED
cheol	rar	163	16	1	0.006134969325	0.735313442	1.359964259	0.4793551854	0.5206448146	0.9726397553	OBSERVED	EXPECTED
cheol	rchedy	163	10	2	0.01226993865	0.4600929132	4.346948068	0.6312249937	0.07835286013	0.9726397553	OBSERVED	EXPECTED
cheol	s	163	332	15	0.09202453988	15.3774704	0.975453024	2.097246416e-07	0.5294834399	0.9726397553	OBSERVED	EXPECTED
cheol	saiin	163	124	11	0.06748466258	5.716795492	1.92415489	0.003290237619	0.03200010409	0.9726397553	OBSERVED	EXPECTED
cheol	sain	163	64	2	0.01226993865	2.914821796	0.6861482932	0.05421369129	0.4425417455	0.9726397553	OBSERVED	EXPECTED
cheol	sair	163	29	1	0.006134969325	1.329488481	0.7521689838	0.2646125809	0.6164119593	0.9726397553	OBSERVED	EXPECTED
cheol	sal	163	49	3	0.01840490798	2.237941741	1.34051747	0.1066778492	0.3874415634	0.9726397553	OBSERVED	EXPECTED
cheol	sar	163	81	2	0.01226993865	3.677380022	0.5438654662	0.02528914512	0.2892810626	0.9726397553	OBSERVED	EXPECTED
cheol	shal	163	17	2	0.01226993865	0.7811228428	2.560416737	0.4578915823	0.1844388433	0.9726397553	OBSERVED	EXPECTED
cheol	shar	163	32	1	0.006134969325	1.557242847	0.6421605996	0.210716248	0.538852618	0.9726397553	OBSERVED	EXPECTED
cheol	shckhy	163	60	2	0.01226993865	2.734691865	0.7313438218	0.0649140063	0.4851647945	0.9726397553	OBSERVED	EXPECTED
cheol	shdy	163	45	1	0.006134969325	2.056796886	0.4861928793	0.127862874	0.3908508352	0.9726397553	OBSERVED	EXPECTED
cheol	she	163	28	2	0.01226993865	1.283886103	1.557770581	0.2769589156	0.3674573815	0.9726397553	OBSERVED	EXPECTED
cheol	sheal	163	18	1	0.006134969325	0.8269149328	1.209314236	0.4373966049	0.5626033951	0.9726397553	OBSERVED	EXPECTED
cheol	shear	163	24	2	0.01226993865	1.10130455	1.816028092	0.3324371199	0.3014483674	0.9726397553	OBSERVED	EXPECTED
cheol	sheckhy	163	31	2	0.01226993865	1.511726275	1.32299083	0.2205289555	0.446091628	0.9726397553	OBSERVED	EXPECTED
cheol	shecthy	163	20	2	0.01226993865	0.918447224	2.177588377	0.3991383326	0.2342741739	0.9726397553	OBSERVED	EXPECTED
cheol	shed	163	19	1	0.006134969325	0.872689723	1.145882636	0.4178261997	0.5821738003	0.9726397553	OBSERVED	EXPECTED
cheol	shedy	163	387	15	0.09202453988	18.49317673	0.8111099688	9.300694804e-09	0.2495184877	0.9726397553	OBSERVED	EXPECTED
cheol	sheedy	163	81	2	0.01226993865	3.766775553	0.5309581025	0.02312651341	0.2743053005	0.9726397553	OBSERVED	EXPECTED
cheol	sheeo	163	11	1	0.006134969325	0.5060064033	1.976259576	0.602898511	0.397101489	0.9726397553	OBSERVED	EXPECTED
cheol	shees	163	10	1	0.006134969325	0.4600929132	2.173474034	0.6312249937	0.3687750063	0.9726397553	OBSERVED	EXPECTED
cheol	sheey	163	143	5	0.03067484663	6.680000224	0.7485029689	0.001255777691	0.3434262449	0.9726397553	OBSERVED	EXPECTED
cheol	shek	163	10	1	0.006134969325	0.4600929132	2.173474034	0.6312249937	0.3687750063	0.9726397553	OBSERVED	EXPECTED
cheol	sheody	163	48	2	0.01226993865	2.237941741	0.8936783131	0.1066778492	0.6125584366	0.9726397553	OBSERVED	EXPECTED
cheol	sheol	163	105	5	0.03067484663	4.878635111	1.024876812	0.007607390188	0.5379591999	0.9726397553	OBSERVED	EXPECTED
cheol	sheor	163	47	5	0.03067484663	2.1474033	2.328393553	0.1167870252	0.0669306918	0.9726397553	OBSERVED	EXPECTED
cheol	shey	163	249	12	0.0736196319	12.17547959	0.9855874597	5.15532916e-06	0.5559045314	0.9726397553	OBSERVED	EXPECTED
cheol	sho	163	121	5	0.03067484663	5.672828069	0.8813945954	0.003438128252	0.4995510365	0.9726397553	OBSERVED	EXPECTED
cheol	shocthy	163	12	1	0.006134969325	0.5519025182	1.811914182	0.5758531963	0.4241468037	0.9726397553	OBSERVED	EXPECTED
cheol	shody	163	53	1	0.006134969325	2.418815037	0.413425576	0.08902704873	0.3043670129	0.9726397553	OBSERVED	EXPECTED
cheol	shol	163	172	7	0.04294478528	8.282547456	0.8451506058	0.000252892147	0.4142642008	0.9726397553	OBSERVED	EXPECTED
cheol	shor	163	90	1	0.006134969325	4.346229277	0.2300845023	0.01295557247	0.06926346085	0.9726397553	OBSERVED	EXPECTED
cheol	shos	163	10	1	0.006134969325	0.4600929132	2.173474034	0.6312249937	0.3687750063	0.9726397553	OBSERVED	EXPECTED
cheol	shy	163	95	1	0.006134969325	4.479552725	0.2232365733	0.01133848344	0.06212981785	0.9726397553	OBSERVED	EXPECTED
cheol	soiin	163	19	3	0.01840490798	0.872689723	3.437647907	0.4178261997	0.05843559507	0.9726397553	OBSERVED	EXPECTED
cheol	sol	163	67	5	0.03067484663	3.049742626	1.63948261	0.04737111492	0.1931632169	0.9726397553	OBSERVED	EXPECTED
cheol	sor	163	51	2	0.01226993865	2.328412292	0.8589544071	0.09745034698	0.5885186462	0.9726397553	OBSERVED	EXPECTED
cheol	tair	163	12	1	0.006134969325	0.5519025182	1.811914182	0.5758531963	0.4241468037	0.9726397553	OBSERVED	EXPECTED
cheol	tal	163	26	2	0.01226993865	1.192629755	1.676966377	0.3034222876	0.3347072638	0.9726397553	OBSERVED	EXPECTED
cheol	tar	163	41	2	0.01226993865	1.920759632	1.041254703	0.1464956371	0.572121457	0.9726397553	OBSERVED	EXPECTED
cheol	tchdy	163	14	1	0.006134969325	0.6436426658	1.553657104	0.525375168	0.474624832	0.9726397553	OBSERVED	EXPECTED
cheol	tchedy	163	34	1	0.006134969325	1.557242847	0.6421605996	0.210716248	0.538852618	0.9726397553	OBSERVED	EXPECTED
cheol	tchor	163	22	1	0.006134969325	1.009910401	0.9901868511	0.3642516146	0.7321131089	0.9726397553	OBSERVED	EXPECTED
cheol	tedy	163	37	4	0.0245398773	1.829982919	2.185812752	0.1604163078	0.1135735619	0.9726397553	OBSERVED	EXPECTED
cheol	teedy	163	15	1	0.006134969325	0.68948672	1.450354258	0.5018335841	0.4981664159	0.9726397553	OBSERVED	EXPECTED
cheol	teey	163	21	3	0.01840490798	0.9641874465	3.111428189	0.3812928948	0.07383339594	0.9726397553	OBSERVED	EXPECTED
cheol	teol	163	16	1	0.006134969325	0.735313442	1.359964259	0.4793551854	0.5206448146	0.9726397553	OBSERVED	EXPECTED
cheol	tey	163	15	1	0.006134969325	0.68948672	1.450354258	0.5018335841	0.4981664159	0.9726397553	OBSERVED	EXPECTED
cheol	tol	163	47	2	0.01226993865	2.1474033	0.9313574213	0.1167870252	0.6368482636	0.9726397553	OBSERVED	EXPECTED
cheol	tor	163	22	1	0.006134969325	1.009910401	0.9901868511	0.3642516146	0.7321131089	0.9726397553	OBSERVED	EXPECTED
cheol	ty	163	19	1	0.006134969325	0.872689723	1.145882636	0.4178261997	0.5821738003	0.9726397553	OBSERVED	EXPECTED
cheol	y	163	308	14	0.08588957055	14.48324461	0.9666342301	5.12869399e-07	0.5193576698	0.9726397553	OBSERVED	EXPECTED
cheol	ycheey	163	19	1	0.006134969325	0.872689723	1.145882636	0.4178261997	0.5821738003	0.9726397553	OBSERVED	EXPECTED
cheol	ycheo	163	11	1	0.006134969325	0.5060064033	1.976259576	0.602898511	0.397101489	0.9726397553	OBSERVED	EXPECTED
cheol	ykaiin	163	45	1	0.006134969325	2.102108595	0.4757128164	0.1221984893	0.3790729839	0.9726397553	OBSERVED	EXPECTED
cheol	ykain	163	12	1	0.006134969325	0.5519025182	1.811914182	0.5758531963	0.4241468037	0.9726397553	OBSERVED	EXPECTED
cheol	ykal	163	11	1	0.006134969325	0.5060064033	1.976259576	0.602898511	0.397101489	0.9726397553	OBSERVED	EXPECTED
cheol	ykar	163	34	3	0.01840490798	1.648224611	1.820140278	0.1923911749	0.2291757552	0.9726397553	OBSERVED	EXPECTED
cheol	ykeeody	163	13	1	0.006134969325	0.5977812688	1.672852684	0.5500306534	0.4499693466	0.9726397553	OBSERVED	EXPECTED
cheol	ykeey	163	55	1	0.006134969325	2.599417439	0.3847015816	0.07431685971	0.2674974008	0.9726397553	OBSERVED	EXPECTED
cheol	ykol	163	13	2	0.01226993865	0.6436426658	3.107314207	0.525375168	0.1364709583	0.9726397553	OBSERVED	EXPECTED
cheol	yky	163	17	1	0.006134969325	0.7811228428	1.280208368	0.4578915823	0.5421084177	0.9726397553	OBSERVED	EXPECTED
cheol	ytain	163	13	1	0.006134969325	0.5977812688	1.672852684	0.5500306534	0.4499693466	0.9726397553	OBSERVED	EXPECTED
cheol	yteey	163	30	1	0.006134969325	1.420641701	0.7039072548	0.2415589585	0.5847276882	0.9726397553	OBSERVED	EXPECTED
cheol	ytor	163	14	1	0.006134969325	0.6436426658	1.553657104	0.525375168	0.474624832	0.9726397553	OBSERVED	EXPECTED
cheol	yty	163	22	1	0.006134969325	1.055616099	0.9473140862	0.3479779725	0.7153091222	0.9726397553	OBSERVED	EXPECTED
cheor	cheos	91	36	1	0.01098901099	0.9346994484	1.069862619	0.3927038756	0.6072961244	0.9726397553	OBSERVED	EXPECTED
cheor	ches	91	41	2	0.02197802198	1.060002706	1.886787636	0.3464548727	0.2863020246	0.9726397553	OBSERVED	EXPECTED
cheor	chey	91	331	12	0.1318681319	8.392286342	1.429884481	0.0002266085809	0.1422966451	0.9726397553	OBSERVED	EXPECTED
cheor	chkeey	91	13	2	0.02197802198	0.3299138185	6.062189237	0.718985694	0.04381099022	0.9726397553	OBSERVED	EXPECTED
cheor	cho	91	85	4	0.04395604396	2.127881781	1.879803679	0.1190892841	0.1666582748	0.9726397553	OBSERVED	EXPECTED
cheor	chocthy	91	19	1	0.01098901099	0.4816294305	2.076285079	0.6177759483	0.3822240517	0.9726397553	OBSERVED	EXPECTED
cheor	chodaiin	91	45	2	0.02197802198	1.160074251	1.724027577	0.3134629051	0.32289685	0.9726397553	OBSERVED	EXPECTED
cheor	chody	91	91	3	0.03296703297	2.300091384	1.304296003	0.1002496821	0.4039854076	0.9726397553	OBSERVED	EXPECTED
cheor	chokeey	91	12	1	0.01098901099	0.304594055	3.283058167	0.7374226667	0.2625773333	0.9726397553	OBSERVED	EXPECTED
cheor	choky	91	39	2	0.02197802198	1.009909949	1.980374589	0.3642517794	0.2678867247	0.9726397553	OBSERVED	EXPECTED
cheor	chol	91	343	9	0.0989010989	9.412125225	0.9562133721	8.172707424e-05	0.5332749468	0.9726397553	OBSERVED	EXPECTED
cheor	choldy	91	11	2	0.02197802198	0.2792646101	7.161666489	0.7563397416	0.03244133537	0.9726397553	OBSERVED	EXPECTED
cheor	chom	91	13	1	0.01098901099	0.3299138185	3.031094619	0.718985694	0.281014306	0.9726397553	OBSERVED	EXPECTED
cheor	chor	91	198	10	0.1098901099	5.183634907	1.92914821	0.005607586269	0.03898696899	0.9726397553	OBSERVED	EXPECTED
cheor	chos	91	38	2	0.02197802198	0.9848493033	2.030767543	0.3734955073	0.2586677027	0.9726397553	OBSERVED	EXPECTED
cheor	choty	91	38	1	0.01098901099	0.9848493033	1.015383772	0.3734955073	0.6265044927	0.9726397553	OBSERVED	EXPECTED
cheor	chty	91	13	1	0.01098901099	0.3299138185	3.031094619	0.718985694	0.281014306	0.9726397553	OBSERVED	EXPECTED
cheor	chy	91	156	6	0.06593406593	4.093354956	1.465790303	0.01668316826	0.2296253191	0.9726397553	OBSERVED	EXPECTED
