entity_type	entity	family_id	dimension	value	entity_total	observed_count	expected_count	effect_size	p_raw	q_value	observed_status	corpus_rule	inferred_status
TOKEN	chety	1	folio	f87v	22	0	0.05195530726	0	0.9493712959	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f88r	22	0	0.08379888268	0	0.9196161882	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f88v	22	0	0.08156424581	0	0.9216734943	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f89r1	22	0	0.07932960894	0	0.9237354028	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f89r2	22	0	0.1312849162	0	0.8769678764	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f89v1	22	0	0.08603351955	0	0.9175634744	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f89v2	22	0	0.1022346369	0	0.9028176925	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f8r	22	0	0.08659217877	0	0.9170510123	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f8v	22	0	0.06815642458	0	0.9341143437	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f90r1	22	0	0.03854748603	0	0.9621860133	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f90r2	22	0	0.02625698324	0	0.974084734	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f90v1	22	0	0.05530726257	0	0.9461943732	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f90v2	22	0	0.04022346369	0	0.9605747616	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f93r	22	0	0.08547486034	0	0.9180762229	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f93v	22	0	0.05027932961	0	0.9509637551	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f94r	22	0	0.04413407821	0	0.9568256594	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f94v	22	0	0.05418994413	0	0.9472521644	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f95r1	22	0	0.05754189944	0	0.944082333	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f95r2	22	0	0.04413407821	0	0.9568256594	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f95v1	22	0	0.06815642458	0	0.9341143437	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f95v2	22	0	0.03351955307	0	0.9670360025	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f96r	22	0	0.0469273743	0	0.9541566914	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f96v	22	0	0.0312849162	0	0.9691993931	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f99r	22	0	0.1083798883	0	0.897286663	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f99v	22	0	0.1005586592	0	0.9043320634	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f9r	22	0	0.04860335196	0	0.9525588854	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	f9v	22	0	0.04804469274	0	0.9530911899	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chety	1	folio	fRos	22	0	0.3078212291	0	0.7350467113	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f100r	352	0	1.027932961	0	0.3577456711	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f100v	352	1	0.8670391061	1.153350515	0.5798061414	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f101r	352	2	2.073743017	0.9644396552	0.6567252307	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f101v	352	1	1.984357542	0.5039414414	0.4102563597	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f102r1	352	0	0.956424581	0	0.3842643388	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f102r2	352	1	1.34972067	0.7408940397	0.6093123743	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f102v1	352	2	1.162011173	1.721153846	0.3236010985	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f102v2	352	2	1.698324022	1.177631579	0.5062338105	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f103r	352	7	4.76424581	1.469277674	0.2042195955	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f103v	352	10	4.075977654	2.453399123	0.009186223493	0.904161224	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f104r	352	3	4.013407821	0.7474944321	0.4308550769	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f104v	352	5	4.290502793	1.165364583	0.4277256305	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f105r	352	3	3.41452514	0.8785994764	0.5551843509	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f105v	352	1	3.575418994	0.2796875	0.1281286148	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f106r	352	2	3.870391061	0.516743649	0.2577160388	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f106v	352	6	3.977653631	1.508426966	0.2113868503	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f107r	352	11	4.362011173	2.521772541	0.005347038215	0.6662389688	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f107v	352	10	4.129608939	2.421536797	0.009990856306	0.9580341483	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f108r	352	7	4.451396648	1.572540161	0.1627732457	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f108v	352	11	5.193296089	2.118115318	0.01755205516	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f10r	352	0	0.8402234637	0	0.4316140626	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f10v	352	0	0.5094972067	0	0.6007975799	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f111r	352	8	5.595530726	1.42971246	0.2024586959	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f111v	352	14	5.077094972	2.757482394	0.000806311664	0.1968666182	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f112r	352	2	3.611173184	0.5538366337	0.3007734563	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f112v	352	2	3.754189944	0.5327380952	0.276376275	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f113r	352	2	4.746368715	0.4213747646	0.1477039771	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f113v	352	1	4.531843575	0.2206607495	0.05952716962	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f114r	352	2	4.138547486	0.4832613391	0.2184973877	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f114v	352	2	3.37877095	0.5919312169	0.3438528156	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f115r	352	5	4.147486034	1.205549569	0.3999513178	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f115v	352	2	3.673743017	0.5444038929	0.2899034851	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f116r	352	9	5.005586592	1.797991071	0.06845892778	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f116v	352	0	0.01787709497	0	0.9822817523	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f11r	352	0	0.5541899441	0	0.5745374802	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f11v	352	0	0.4558659218	0	0.6338988234	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f13r	352	0	0.6972067039	0	0.4979743527	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f13v	352	1	0.6167597765	1.621376812	0.4603096752	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f14r	352	2	0.6882681564	2.905844156	0.1517373076	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f14v	352	0	0.6703910615	0	0.5115085074	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f15r	352	0	0.8402234637	0	0.4316140626	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f15v	352	0	0.643575419	0	0.525410499	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f16r	352	0	0.7508379888	0	0.4719708807	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f16v	352	0	0.6793296089	0	0.5069567377	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f17r	352	0	0.7329608939	0	0.4804842191	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f17v	352	2	1.215642458	1.645220588	0.343018913	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f18r	352	1	0.7865921788	1.271306818	0.5446059445	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f18v	352	0	0.625698324	0	0.5348877731	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f19r	352	0	0.7150837989	0	0.4891511198	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f19v	352	0	0.6972067039	0	0.4979743527	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f1r	352	3	1.975418994	1.518665158	0.3166705662	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f1v	352	1	0.8223463687	1.216032609	0.5606005491	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f20r	352	1	0.7955307263	1.257022472	0.5486583675	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f20v	352	1	0.7865921788	1.271306818	0.5446059445	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f21r	352	1	0.9296089385	1.075721154	0.6052919647	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f21v	352	0	0.5184357542	0	0.595451252	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f22r	352	1	1.027932961	0.972826087	0.7254842381	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f22v	352	0	0.6972067039	0	0.4979743527	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f23r	352	0	0.9832402235	0	0.3740969751	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f23v	352	0	0.8491620112	0	0.427773251	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f24r	352	2	1.010055866	1.980088496	0.267940402	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f24v	352	0	0.7776536313	0	0.4594828637	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f25r	352	0	0.4201117318	0	0.6569734109	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f25v	352	0	0.5452513966	0	0.5796960314	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f26r	352	0	0.8134078212	0	0.4433446497	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f26v	352	1	0.8581005587	1.165364583	0.5760333823	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f27r	352	4	0.8581005587	4.661458333	0.01148905258	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f27v	352	0	0.5452513966	0	0.5796960314	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f28r	352	0	0.6078212291	0	0.5445359968	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f28v	352	0	0.6078212291	0	0.5445359968	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f29r	352	1	0.5810055866	1.721153846	0.4406643767	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f29v	352	1	0.8402234637	1.190159574	0.5683859374	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f2r	352	1	0.974301676	1.026376147	0.622544152	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f2v	352	0	0.5452513966	0	0.5796960314	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f30r	352	6	0.8849162011	6.78030303	0.0003143380766	0.1137985132	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f30v	352	0	0.5988826816	0	0.5494251761	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f31r	352	2	0.9296089385	2.151442308	0.238367847	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f31v	352	0	0.9832402235	0	0.3740969751	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f32r	352	1	0.6882681564	1.452922078	0.497554527	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f32v	352	1	0.7955307263	1.257022472	0.5486583675	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f33r	352	0	0.661452514	0	0.5161011457	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f33v	352	1	1.018994413	0.9813596491	0.7287716444	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f34r	352	1	1.340782123	0.7458333333	0.6124444658	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f34v	352	1	1.054748603	0.9480932203	0.7156277875	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f35r	352	0	0.8759776536	0	0.4164546722	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f35v	352	0	0.8134078212	0	0.4433446497	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f36r	352	0	0.5988826816	0	0.5494251761	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f36v	352	0	0.6793296089	0	0.5069567377	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f37r	352	1	0.7061452514	1.416139241	0.5064569804	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f37v	352	1	0.8044692737	1.243055556	0.5526747292	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f38r	352	2	0.3932960894	5.085227273	0.05976352103	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f38v	352	0	0.6078212291	0	0.5445359968	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f39r	352	0	1.42122905	0	0.2414171207	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f39v	352	0	1.305027933	0	0.2711649605	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f3r	352	0	1.018994413	0	0.360957732	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f3v	352	0	0.7597765363	0	0.4677709452	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f40r	352	0	0.938547486	0	0.39119564	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f40v	352	0	0.938547486	0	0.39119564	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f41r	352	0	0.8670391061	0	0.4201938586	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f41v	352	0	0.5899441341	0	0.5543582536	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f42r	352	0	1.322905028	0	0.2663603926	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f42v	352	2	1.063687151	1.880252101	0.2876549676	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f43r	352	0	1.367597765	0	0.2547181179	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f43v	352	4	1.358659218	2.944078947	0.04917337557	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f44r	352	0	0.6703910615	0	0.5115085074	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f44v	352	0	0.8938547486	0	0.4090758251	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f45r	352	0	0.8134078212	0	0.4433446497	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f45v	352	1	0.7597765363	1.316176471	0.5322290548	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f46r	352	1	1.465921788	0.6821646341	0.5692952425	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f46v	352	1	1.001117318	0.9988839286	0.7353478439	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f47r	352	2	0.7150837989	2.796875	0.1610648393	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f47v	352	0	0.7597765363	0	0.4677709452	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f48r	352	0	0.8134078212	0	0.4433446497	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f48v	352	3	1.144134078	2.622070312	0.1086293678	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f49r	352	4	1.072625698	3.729166667	0.02376810135	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f49v	352	1	1.519553073	0.6580882353	0.5513025439	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f4r	352	0	0.5810055866	0	0.5593356233	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f4v	352	1	0.7508379888	1.331845238	0.5280291193	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f50r	352	0	0.8312849162	0	0.4354893593	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f50v	352	0	0.9027932961	0	0.405435575	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f51r	352	0	0.7955307263	0	0.4513416325	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f51v	352	1	0.7329608939	1.364329268	0.5195157809	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f52r	352	0	0.625698324	0	0.5348877731	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f52v	352	0	0.6972067039	0	0.4979743527	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f53r	352	0	0.5452513966	0	0.5796960314	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f53v	352	0	0.6525139665	0	0.5207350195	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f54r	352	1	0.9921787709	1.007882883	0.6292320082	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f54v	352	0	0.8312849162	0	0.4354893593	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f55r	352	1	1.135195531	0.8809055118	0.6861648975	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f55v	352	1	0.956424581	1.045560748	0.6157356612	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f56r	352	3	0.956424581	3.136682243	0.07246328835	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f56v	352	3	0.8134078212	3.688186813	0.04936977833	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f57r	352	0	0.7776536313	0	0.4594828637	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f57v	352	0	1.81452514	0	0.162915252	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f58r	352	0	3.396648045	0	0.03348532336	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f58v	352	2	3.423463687	0.5842036554	0.3352356669	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f5r	352	2	0.5005586592	3.995535714	0.0903734797	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f5v	352	0	0.4469273743	0	0.6395903573	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f65r	352	0	0.02681564246	0	0.9735407046	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f65v	352	0	0.4022346369	0	0.6688237966	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f66r	352	1	3.119553073	0.3205587393	0.1819891166	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f66v	352	0	1.018994413	0	0.360957732	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f67r1	352	0	1.49273743	0	0.2247565573	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f67r2	352	0	1.70726257	0	0.1813615784	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f67v1	352	0	0.6525139665	0	0.5207350195	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f67v2	352	0	0.5720670391	0	0.5643576828	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f68r1	352	0	0.6167597765	0	0.5396903248	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f68r2	352	0	0.7955307263	0	0.4513416325	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f68r3	352	0	0.9832402235	0	0.3740969751	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f68v1	352	1	0.8759776536	1.141581633	0.5835453278	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f68v2	352	1	0.9296089385	1.075721154	0.6052919647	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f68v3	352	2	1.52849162	1.308479532	0.4516649056	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f69r	352	3	1.430167598	2.09765625	0.1738389208	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f69v	352	4	1.305027933	3.065068493	0.04359884982	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f6r	352	0	0.7687150838	0	0.4636083837	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f6v	352	0	1.045810056	0	0.3514070447	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f70r1	352	0	1.001117318	0	0.3674686322	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f70r2	352	1	2.207821229	0.4529352227	0.3526676146	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f70v1	352	0	0.7776536313	0	0.4594828637	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f70v2	352	0	1.206703911	0	0.2991817859	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f71r	352	0	0.8044692737	0	0.4473252708	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f71v	352	2	0.8938547486	2.2375	0.225269806	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f72r1	352	0	0.9474860335	0	0.3877145006	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f72r2	352	1	1.027932961	0.972826087	0.7254842381	0.9971361433	OBSERVED	OBSERVED	EXPECTED
TOKEN	chey	1	folio	f72r3	352	0	1.510614525	0	0.2207742649	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f72v1	352	0	0.9653631285	0	0.380844879	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f72v2	352	0	0.9832402235	0	0.3740969751	0.9971361433	UNOBSERVED	NEVER_IN_folio	EXPECTED
TOKEN	chey	1	folio	f72v3	352	1	1.072625698	0.9322916667	0.7090640333	0.9971361433	OBSERVED	OBSERVED	EXPECTED
