entity_type	entity	family_id	dimension	value	entity_total	observed_count	expected_count	effect_size	p_raw	q_value	observed_status	corpus_rule	inferred_status
TOKEN	doiin	1	locus	P	12	12	10.77592687	1.113593304	0.3940043659	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	doiin	1	locus	R	12	0	0.1093956323	0	0.8963757122	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dol	1	locus	C	109	4	6.726003047	0.5947068373	0.1994856424	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	dol	1	locus	L	109	0	3.398984256	0	0.03340718588	0.4237940152	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dol	1	locus	P	109	105	97.8813357	1.072727494	0.2487790334	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	dol	1	locus	R	109	0	0.9936769934	0	0.3702129148	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dor	1	locus	C	68	1	4.196038598	0.2383200194	0.07822687104	0.6946546148	OBSERVED	OBSERVED	EXPECTED
TOKEN	dor	1	locus	L	68	1	2.120467242	0.4715941751	0.3743797979	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	dor	1	locus	P	68	66	61.06358558	1.08084056	0.2802259917	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	dor	1	locus	R	68	0	0.619908583	0	0.5379936171	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dshedy	1	locus	C	34	0	2.098019299	0	0.1226992182	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dshedy	1	locus	L	34	1	1.060233621	0.9431883503	0.7136131741	0.8550443406	OBSERVED	OBSERVED	EXPECTED
TOKEN	dshedy	1	locus	P	34	33	30.53179279	1.08084056	0.3510718908	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	dshedy	1	locus	R	34	0	0.3099542915	0	0.7334804817	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dshey	1	locus	C	11	0	0.6787709497	0	0.5072400329	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dshey	1	locus	L	11	0	0.3430167598	0	0.7096263183	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dshey	1	locus	P	11	11	9.877932961	1.113593304	0.4016922532	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	dshey	1	locus	R	11	0	0.1002793296	0	0.9045847055	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dshor	1	locus	C	14	0	0.8638902996	0	0.421519053	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dshor	1	locus	L	14	0	0.4365667852	0	0.6462513364	0.8429365258	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dshor	1	locus	P	14	14	12.57191468	1.113593304	0.3800040065	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	dshor	1	locus	R	14	0	0.1276282377	0	0.8801805363	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	dy	1	locus	C	283	18	17.46292534	1.030755137	0.4804574627	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	dy	1	locus	L	283	7	8.824885729	0.7932114041	0.3448005218	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	dy	1	locus	P	283	252	254.1322753	0.991609585	0.4592230042	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	dy	1	locus	R	283	6	2.579913662	2.325659222	0.047573698	0.5177137724	OBSERVED	OBSERVED	EXPECTED
TOKEN	eey	1	locus	C	13	1	0.8021838497	1.246597024	0.5516512321	0.7858861458	OBSERVED	OBSERVED	EXPECTED
TOKEN	eey	1	locus	L	13	1	0.4053834434	2.466800301	0.333278888	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	eey	1	locus	P	13	11	11.67392077	0.942271257	0.49934947	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	eey	1	locus	R	13	0	0.118511935	0	0.8882412144	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	f	1	locus	C	10	4	0.6170644997	6.482304527	0.003706847268	0.08944783626	OBSERVED	OBSERVED	EXPECTED
TOKEN	f	1	locus	L	10	5	0.311833418	16.03420195	1.896714861e-05	0.001379776292	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	f	1	locus	P	10	1	8.979939055	0.1113593304	0.001256579324	0.04045644303	OBSERVED	OBSERVED	DEPLETED
TOKEN	f	1	locus	R	10	0	0.09116302692	0	0.9128688766	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	g	1	locus	C	15	2	0.9255967496	2.160768176	0.2368959063	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	g	1	locus	L	15	1	0.467750127	2.137893594	0.3735899729	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	g	1	locus	P	15	12	13.46990858	0.890874643	0.4124944159	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	g	1	locus	R	15	0	0.1367445404	0	0.8721930078	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	hy	1	locus	C	18	0	1.1107161	0	0.3293230485	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	hy	1	locus	L	18	4	0.5613001524	7.12631198	0.002651169447	0.06986377676	OBSERVED	OBSERVED	EXPECTED
TOKEN	hy	1	locus	P	18	14	16.1638903	0.8661281251	0.3524416146	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	hy	1	locus	R	18	0	0.1640934485	0	0.848662712	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	k	1	locus	C	20	9	1.234128999	7.292592593	6.066887214e-06	0.0004988329487	OBSERVED	OBSERVED	STRONGLY_PREFERRED
TOKEN	k	1	locus	L	20	3	0.623666836	4.810260586	0.025517762	0.3608244053	OBSERVED	OBSERVED	EXPECTED
TOKEN	k	1	locus	P	20	8	17.95987811	0.4454373215	0.007224892372	0.1457994452	OBSERVED	OBSERVED	EXPECTED
TOKEN	k	1	locus	R	20	0	0.1823260538	0	0.8333295858	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kaiin	1	locus	C	79	2	4.874809548	0.4102724384	0.1355998516	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kaiin	1	locus	L	79	0	2.463484002	0	0.08513781334	0.7074434844	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kaiin	1	locus	P	79	77	70.94151854	1.085401068	0.2510587203	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kaiin	1	locus	R	79	0	0.7201879126	0	0.4866607976	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kain	1	locus	C	43	0	2.653377349	0	0.07041300175	0.6486176925	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kain	1	locus	L	43	0	1.340883697	0	0.2616143785	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kain	1	locus	P	43	43	38.61373794	1.113593304	0.2605035503	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	kain	1	locus	R	43	0	0.3920010157	0	0.6757034276	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kair	1	locus	C	12	0	0.7404773997	0	0.4768861958	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kair	1	locus	L	12	0	0.3742001016	0	0.6878392603	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kair	1	locus	P	12	12	10.77592687	1.113593304	0.3940043659	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	kair	1	locus	R	12	0	0.1093956323	0	0.8963757122	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kal	1	locus	C	27	1	1.666074149	0.6002133821	0.5038548165	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kal	1	locus	L	27	1	0.8419502285	1.187718663	0.5691305903	0.7965009374	OBSERVED	OBSERVED	EXPECTED
TOKEN	kal	1	locus	P	27	25	24.24583545	1.031104911	0.465940366	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kal	1	locus	R	27	0	0.2461401727	0	0.7818126285	0.8988213543	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kar	1	locus	C	60	1	3.702386998	0.2700960219	0.1159824089	0.7841375441	OBSERVED	OBSERVED	EXPECTED
TOKEN	kar	1	locus	L	60	1	1.871000508	0.5344733985	0.4420466189	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kar	1	locus	P	60	58	53.87963433	1.076473527	0.3049032885	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kar	1	locus	R	60	0	0.5469781615	0	0.5786958964	0.8039454881	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchdy	1	locus	C	20	0	1.234128999	0	0.2910881899	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchdy	1	locus	L	20	0	0.623666836	0	0.5359754957	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchdy	1	locus	P	20	20	17.95987811	1.113593304	0.3455302363	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	kchdy	1	locus	R	20	0	0.1823260538	0	0.8333295858	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchedy	1	locus	C	22	0	1.357541899	0	0.257292451	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchedy	1	locus	L	22	0	0.6860335196	0	0.5035695116	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchedy	1	locus	P	22	22	19.75586592	1.113593304	0.3357836597	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	kchedy	1	locus	R	22	0	0.2005586592	0	0.8182734893	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchey	1	locus	C	22	0	1.357541899	0	0.257292451	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchey	1	locus	L	22	1	0.6860335196	1.457654723	0.4964304884	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kchey	1	locus	P	22	21	19.75586592	1.062975426	0.4192305206	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kchey	1	locus	R	22	0	0.2005586592	0	0.8182734893	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchol	1	locus	C	25	0	1.542661249	0	0.2138113383	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchol	1	locus	L	25	0	0.7795835449	0	0.4585969566	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchol	1	locus	P	25	25	22.44984764	1.113593304	0.3223378238	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	kchol	1	locus	R	25	0	0.2279075673	0	0.7961978512	0.9092382868	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchor	1	locus	C	20	0	1.234128999	0	0.2910881899	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchor	1	locus	L	20	0	0.623666836	0	0.5359754957	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchor	1	locus	P	20	20	17.95987811	1.113593304	0.3455302363	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	kchor	1	locus	R	20	0	0.1823260538	0	0.8333295858	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchy	1	locus	C	36	0	2.221432199	0	0.1084536703	0.7688775974	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kchy	1	locus	L	36	1	1.122600305	0.8907889975	0.6907630597	0.8529347193	OBSERVED	OBSERVED	EXPECTED
TOKEN	kchy	1	locus	P	36	34	32.3277806	1.051727009	0.4074221221	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kchy	1	locus	R	36	1	0.3281868969	3.047044259	0.2797716013	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kedy	1	locus	C	47	0	2.900203149	0	0.05501204329	0.5602143858	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kedy	1	locus	L	47	0	1.465617064	0	0.2309354454	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kedy	1	locus	P	47	47	42.20571356	1.113593304	0.2496637729	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	kedy	1	locus	R	47	0	0.4284662265	0	0.6515075939	0.8443355857	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keedy	1	locus	C	62	0	3.825799898	0	0.02180098998	0.3276943854	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keedy	1	locus	L	62	0	1.933367191	0	0.1446602786	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keedy	1	locus	P	62	62	55.67562214	1.113593304	0.2148993015	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	keedy	1	locus	R	62	0	0.5652107669	0	0.5682403679	0.7965009374	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeey	1	locus	C	10	0	0.6170644997	0	0.5395258937	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeey	1	locus	L	10	0	0.311833418	0	0.7321034733	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeey	1	locus	P	10	10	8.979939055	1.113593304	0.4099486328	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	keeey	1	locus	R	10	0	0.09116302692	0	0.9128688766	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeo	1	locus	C	10	0	0.6170644997	0	0.5395258937	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeo	1	locus	L	10	0	0.311833418	0	0.7321034733	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeo	1	locus	P	10	10	8.979939055	1.113593304	0.4099486328	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	keeo	1	locus	R	10	0	0.09116302692	0	0.9128688766	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeody	1	locus	C	12	0	0.7404773997	0	0.4768861958	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeody	1	locus	L	12	0	0.3742001016	0	0.6878392603	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeody	1	locus	P	12	11	10.77592687	1.020793862	0.5131065415	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	keeody	1	locus	R	12	1	0.1093956323	9.141132776	0.1036242878	0.7599333162	OBSERVED	OBSERVED	EXPECTED
TOKEN	keeol	1	locus	C	15	0	0.9255967496	0	0.3962948597	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeol	1	locus	L	15	0	0.467750127	0	0.6264100271	0.8322341495	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keeol	1	locus	P	15	15	13.46990858	1.113593304	0.3735703482	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	keeol	1	locus	R	15	0	0.1367445404	0	0.8721930078	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keey	1	locus	C	56	5	3.455561199	1.446942975	0.2661919353	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	keey	1	locus	L	56	0	1.746267141	0	0.1744238293	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keey	1	locus	P	56	50	50.28765871	0.9942797355	0.5213187673	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	keey	1	locus	R	56	1	0.5105129507	1.958814166	0.3998123668	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	keody	1	locus	C	21	2	1.295835449	1.54340584	0.3717007052	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	keody	1	locus	L	21	0	0.6548501778	0	0.5195198924	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keody	1	locus	P	21	18	18.85787202	0.9545085461	0.4824817708	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	keody	1	locus	R	21	1	0.1914423565	5.223504444	0.1742327762	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	keol	1	locus	C	21	1	1.295835449	0.7717029199	0.6282992948	0.8322341495	OBSERVED	OBSERVED	EXPECTED
TOKEN	keol	1	locus	L	21	0	0.6548501778	0	0.5195198924	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	keol	1	locus	P	21	20	18.85787202	1.060565051	0.4264437667	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	keol	1	locus	R	21	0	0.1914423565	0	0.8257672238	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	key	1	locus	C	16	0	0.9873031996	0	0.3725801116	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	key	1	locus	L	16	0	0.4989334688	0	0.6071778887	0.8199971192	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	key	1	locus	P	16	15	14.36790249	1.043993722	0.4684950277	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	key	1	locus	R	16	1	0.1458608431	6.855849582	0.1357220349	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kol	1	locus	C	38	1	2.344845099	0.4264674031	0.3206437085	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kol	1	locus	L	38	0	1.184966988	0	0.3057562729	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kol	1	locus	P	38	37	34.12376841	1.084288217	0.333418912	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	kol	1	locus	R	38	0	0.3464195023	0	0.7072157462	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kor	1	locus	C	26	0	1.604367699	0	0.2010166177	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kor	1	locus	L	26	0	0.8107668867	0	0.4445170412	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	kor	1	locus	P	26	26	23.34784154	1.113593304	0.3181255616	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	kor	1	locus	R	26	0	0.23702387	0	0.788972455	0.9047101499	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ky	1	locus	C	35	2	2.159725749	0.9260435038	0.6335316074	0.8381645819	OBSERVED	OBSERVED	EXPECTED
TOKEN	ky	1	locus	L	35	1	1.091416963	0.9162401117	0.7021732195	0.8529347193	OBSERVED	OBSERVED	EXPECTED
TOKEN	ky	1	locus	P	35	32	31.42978669	1.018142449	0.4831104269	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	ky	1	locus	R	35	0	0.3190705942	0	0.7268242379	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	l	1	locus	C	196	17	12.0944642	1.405601747	0.1065005217	0.7651493793	OBSERVED	OBSERVED	EXPECTED
TOKEN	l	1	locus	L	196	7	6.111934992	1.14530014	0.4116703698	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	l	1	locus	P	196	172	176.0068055	0.97723494	0.3957627076	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	l	1	locus	R	196	0	1.786795328	0	0.1674960806	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	laiin	1	locus	C	14	1	0.8638902996	1.15755438	0.578480947	0.8039454881	OBSERVED	OBSERVED	EXPECTED
TOKEN	laiin	1	locus	L	14	0	0.4365667852	0	0.6462513364	0.8429365258	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	laiin	1	locus	P	14	13	12.57191468	1.034050925	0.4891543322	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	laiin	1	locus	R	14	0	0.1276282377	0	0.8801805363	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lchdy	1	locus	C	18	0	1.1107161	0	0.3293230485	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lchdy	1	locus	L	18	0	0.5613001524	0	0.5704668876	0.7965009374	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lchdy	1	locus	P	18	18	16.1638903	1.113593304	0.3560347347	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lchdy	1	locus	R	18	0	0.1640934485	0	0.848662712	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lchedy	1	locus	C	116	0	7.157948197	0	0.0007786505528	0.02743816234	UNOBSERVED	NEVER_IN_locus	AVOIDED
TOKEN	lchedy	1	locus	L	116	0	3.617267649	0	0.02685595624	0.3703119433	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lchedy	1	locus	P	116	116	104.167293	1.113593304	0.1134563443	0.777386063	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lchedy	1	locus	R	116	0	1.057491112	0	0.3473261204	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lcheey	1	locus	C	13	0	0.8021838497	0	0.4483487679	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lcheey	1	locus	L	13	0	0.4053834434	0	0.666721112	0.8478831848	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lcheey	1	locus	P	13	13	11.67392077	1.113593304	0.3867975084	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lcheey	1	locus	R	13	0	0.118511935	0	0.8882412144	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lchey	1	locus	C	49	0	3.023616049	0	0.04862506945	0.5265739228	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lchey	1	locus	L	49	0	1.527983748	0	0.2169726982	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lchey	1	locus	P	49	49	44.00170137	1.113593304	0.2445258556	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lchey	1	locus	R	49	0	0.4466988319	0	0.6397365475	0.8429365258	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ldy	1	locus	C	25	1	1.542661249	0.6482304527	0.5436498047	0.7858861458	OBSERVED	OBSERVED	EXPECTED
TOKEN	ldy	1	locus	L	25	0	0.7795835449	0	0.4585969566	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	ldy	1	locus	P	25	24	22.44984764	1.069049572	0.3993520455	0.7849718906	OBSERVED	OBSERVED	EXPECTED
TOKEN	ldy	1	locus	R	25	0	0.2279075673	0	0.7961978512	0.9092382868	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkaiin	1	locus	C	48	0	2.961909599	0	0.05172005825	0.5370542809	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkaiin	1	locus	L	48	0	1.496800406	0	0.2238452294	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkaiin	1	locus	P	48	48	43.10370747	1.113593304	0.2470726213	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lkaiin	1	locus	R	48	0	0.4375825292	0	0.6455952438	0.8429365258	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkain	1	locus	C	34	0	2.098019299	0	0.1226992182	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkain	1	locus	L	34	0	1.060233621	0	0.3463748804	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkain	1	locus	P	34	34	30.53179279	1.113593304	0.2882152324	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lkain	1	locus	R	34	0	0.3099542915	0	0.7334804817	0.8556629897	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkar	1	locus	C	31	0	1.912899949	0	0.147651583	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkar	1	locus	L	31	0	0.9666835957	0	0.3803423177	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkar	1	locus	P	31	31	27.83781107	1.113593304	0.2987300221	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lkar	1	locus	R	31	0	0.2826053834	0	0.7538171979	0.8743334271	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkchedy	1	locus	C	15	0	0.9255967496	0	0.3962948597	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkchedy	1	locus	L	15	0	0.467750127	0	0.6264100271	0.8322341495	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkchedy	1	locus	P	15	15	13.46990858	1.113593304	0.3735703482	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lkchedy	1	locus	R	15	0	0.1367445404	0	0.8721930078	0.9128688766	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkedy	1	locus	C	27	0	1.666074149	0	0.1889875481	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkedy	1	locus	L	27	0	0.8419502285	0	0.4308694097	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkedy	1	locus	P	27	27	24.24583545	1.113593304	0.3140335242	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lkedy	1	locus	R	27	0	0.2461401727	0	0.7818126285	0.8988213543	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkeedy	1	locus	C	37	0	2.283138649	0	0.1019636758	0.7595951685	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkeedy	1	locus	L	37	0	1.153783647	0	0.3154409914	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkeedy	1	locus	P	37	37	33.2257745	1.113593304	0.2783958214	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lkeedy	1	locus	R	37	0	0.3373031996	0	0.7136924158	0.8550443406	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkeey	1	locus	C	39	0	2.406551549	0	0.09012555286	0.7145668834	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkeey	1	locus	L	39	0	1.21615033	0	0.2963688961	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lkeey	1	locus	P	39	39	35.02176232	1.113593304	0.2721909535	0.7849718906	OBSERVED	ONLY_IN_locus	EXPECTED
TOKEN	lkeey	1	locus	R	39	0	0.355535805	0	0.7007978516	0.8529347193	UNOBSERVED	NEVER_IN_locus	EXPECTED
TOKEN	lky	1	locus	C	19	0	1.17242255	0	0.309615972	0.7849718906	UNOBSERVED	NEVER_IN_locus	EXPECTED
