candidate	corpus	error_channel	error_rate	replicates	mean_glyph_recovery	mean_token_recovery	exact_message_probability	E90	E50	E10	threshold_basis
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	0.00100	100	0.49628333	0.20635659	0.00000000	0.00000	0.00100	NOT_REACHED	empirical 100-replicate mean; no extrapolation
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	0.00250	100	0.49605000	0.20403101	0.00000000	0.00000	0.00100	NOT_REACHED	empirical 100-replicate mean; no extrapolation
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	0.00500	100	0.49673333	0.19883721	0.00000000	0.00000	0.00100	NOT_REACHED	empirical 100-replicate mean; no extrapolation
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	0.01000	100	0.49545000	0.24534884	0.00000000	0.00000	0.00100	NOT_REACHED	empirical 100-replicate mean; no extrapolation
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	0.02000	100	0.48071667	0.11656489	0.00000000	0.00000	0.00100	NOT_REACHED	empirical 100-replicate mean; no extrapolation
G_FORM_MEDIUM	Longfellow	TOKEN_SPLIT	0.05000	100	0.46243281	0.06529851	0.00000000	0.00000	0.00100	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_DELETION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_DELETION	0.00100	100	0.99850746	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_DELETION	0.00250	100	0.99701493	0.98437500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_DELETION	0.00500	100	0.99552239	0.97656250	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_DELETION	0.01000	100	0.98955224	0.94640625	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_DELETION	0.02000	100	0.98059701	0.90195313	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_DELETION	0.05000	100	0.94925373	0.76140625	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0.00100	100	0.99850969	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0.00250	100	0.99702381	0.98445313	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0.00500	100	0.99554235	0.97671875	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0.01000	100	0.98966027	0.94671875	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0.02000	100	0.98096633	0.90375000	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_INSERTION	0.05000	100	0.95170455	0.76492187	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0.00100	100	0.99850746	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0.00250	100	0.99702985	0.98445313	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0.00500	100	0.99552239	0.97656250	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0.01000	100	0.98989552	0.94710938	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0.02000	100	0.98140299	0.90265625	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	GLYPH_SUBSTITUTION	0.05000	100	0.95507463	0.76484375	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0.00100	100	1.00000000	0.46585938	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0.00250	100	1.00000000	0.48460938	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0.00500	100	1.00000000	0.45687500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0.01000	100	1.00000000	0.48585937	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0.02000	100	1.00000000	0.26015625	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_DELETION	0.05000	100	1.00000000	0.15312500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0.00100	100	1.00000000	0.52100775	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0.00250	100	1.00000000	0.52263566	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0.00500	100	1.00000000	0.50527132	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0.01000	100	1.00000000	0.46372093	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0.02000	100	1.00000000	0.29244275	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_BOUNDARY_INSERTION	0.05000	100	1.00000000	0.14097015	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_MERGE	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_MERGE	0.00100	100	1.00000000	0.47039063	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_MERGE	0.00250	100	1.00000000	0.44414063	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_MERGE	0.00500	100	1.00000000	0.44531250	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_MERGE	0.01000	100	1.00000000	0.53468750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_MERGE	0.02000	100	1.00000000	0.24273438	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_MERGE	0.05000	100	1.00000000	0.13773437	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0.00100	100	1.00000000	0.46813953	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0.00250	100	1.00000000	0.44217054	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0.00500	100	1.00000000	0.44317829	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0.01000	100	1.00000000	0.53224806	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0.02000	100	1.00000000	0.24419847	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Astafiev	TOKEN_SPLIT	0.05000	100	1.00000000	0.15917910	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_DELETION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_DELETION	0.00100	100	0.99808795	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_DELETION	0.00250	100	0.99808795	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_DELETION	0.00500	100	0.99426386	0.97687500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_DELETION	0.01000	100	0.99043977	0.96164063	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_DELETION	0.02000	100	0.98087954	0.92445312	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_DELETION	0.05000	100	0.95028681	0.81585938	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_INSERTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_INSERTION	0.00100	100	0.99809160	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_INSERTION	0.00250	100	0.99809160	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_INSERTION	0.00500	100	0.99429658	0.97664063	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_INSERTION	0.01000	100	0.99053030	0.96171875	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_INSERTION	0.02000	100	0.98123827	0.92445312	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_INSERTION	0.05000	100	0.95264117	0.81640625	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_SUBSTITUTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_SUBSTITUTION	0.00100	100	0.99808795	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_SUBSTITUTION	0.00250	100	0.99808795	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_SUBSTITUTION	0.00500	100	0.99428298	0.97664063	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_SUBSTITUTION	0.01000	100	0.99059273	0.96156250	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_SUBSTITUTION	0.02000	100	0.98152964	0.92453125	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	GLYPH_SUBSTITUTION	0.05000	100	0.95508604	0.81648438	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_DELETION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_DELETION	0.00100	100	1.00000000	0.49617187	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_DELETION	0.00250	100	1.00000000	0.51945312	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_DELETION	0.00500	100	1.00000000	0.54507812	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_DELETION	0.01000	100	1.00000000	0.48507813	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_DELETION	0.02000	100	1.00000000	0.25320312	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_DELETION	0.05000	100	1.00000000	0.12968750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_INSERTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_INSERTION	0.00100	100	1.00000000	0.46193798	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_INSERTION	0.00250	100	1.00000000	0.46069767	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_INSERTION	0.00500	100	1.00000000	0.50922481	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_INSERTION	0.01000	100	1.00000000	0.53310078	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_INSERTION	0.02000	100	1.00000000	0.22541985	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_BOUNDARY_INSERTION	0.05000	100	1.00000000	0.16052239	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_MERGE	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_MERGE	0.00100	100	1.00000000	0.55234375	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_MERGE	0.00250	100	1.00000000	0.51171875	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_MERGE	0.00500	100	1.00000000	0.50906250	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_MERGE	0.01000	100	1.00000000	0.50429687	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_MERGE	0.02000	100	1.00000000	0.25437500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_MERGE	0.05000	100	1.00000000	0.13945313	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_SPLIT	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_SPLIT	0.00100	100	1.00000000	0.54868217	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_SPLIT	0.00250	100	1.00000000	0.50821705	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_SPLIT	0.00500	100	1.00000000	0.50612403	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_SPLIT	0.01000	100	1.00000000	0.50093023	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_SPLIT	0.02000	100	1.00000000	0.26274809	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Doyle	TOKEN_SPLIT	0.05000	100	1.00000000	0.14671642	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_DELETION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_DELETION	0.00100	100	0.99833333	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_DELETION	0.00250	100	0.99666667	0.98445313	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_DELETION	0.00500	100	0.99500000	0.97687500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_DELETION	0.01000	100	0.99000000	0.95437500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_DELETION	0.02000	100	0.98000000	0.91078125	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_DELETION	0.05000	100	0.95000000	0.78796875	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_INSERTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_INSERTION	0.00100	100	0.99833611	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_INSERTION	0.00250	100	0.99667774	0.98445313	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_INSERTION	0.00500	100	0.99502488	0.97687500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_INSERTION	0.01000	100	0.99009901	0.95414062	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_INSERTION	0.02000	100	0.98039216	0.90992187	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_INSERTION	0.05000	100	0.95238095	0.79187500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_SUBSTITUTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_SUBSTITUTION	0.00100	100	0.99833333	0.99218750	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_SUBSTITUTION	0.00250	100	0.99666667	0.98437500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_SUBSTITUTION	0.00500	100	0.99500000	0.97656250	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_SUBSTITUTION	0.01000	100	0.99020000	0.95406250	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_SUBSTITUTION	0.02000	100	0.98086667	0.91031250	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	GLYPH_SUBSTITUTION	0.05000	100	0.95573333	0.79250000	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_DELETION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_DELETION	0.00100	100	1.00000000	0.47085938	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_DELETION	0.00250	100	1.00000000	0.48453125	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_DELETION	0.00500	100	1.00000000	0.50937500	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_DELETION	0.01000	100	1.00000000	0.53320312	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_DELETION	0.02000	100	1.00000000	0.22750000	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_DELETION	0.05000	100	1.00000000	0.12507813	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_INSERTION	0.00000	100	1.00000000	1.00000000	1.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_INSERTION	0.00100	100	1.00000000	0.44015504	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_INSERTION	0.00250	100	1.00000000	0.46170543	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_INSERTION	0.00500	100	1.00000000	0.46372093	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
M0_IDENTITY	Longfellow	TOKEN_BOUNDARY_INSERTION	0.01000	100	1.00000000	0.50565891	0.00000000	NOT_REACHED	NOT_REACHED	NOT_REACHED	empirical 100-replicate mean; no extrapolation
