mechanism_id	scaling_policy_id	corpus_id	replicate	metric_id	medium	large	delta	convergence
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Astafiev	1	cs7/edit-distance-x-structural-distance	0.262238	0.214302	0.047936	PARTIALLY_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	0	cs7/edit-distance-x-structural-distance	0.238272	0.202258	0.036015	PARTIALLY_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	1	cs7/edit-distance-x-structural-distance	0.252654	0.215618	0.037036	PARTIALLY_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	0	cs7/edit-distance-x-structural-distance	0.307562	0.190713	0.116850	NOT_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	0.319234	0.398893	0.079659	PARTIALLY_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.342905	0.154299	0.188606	NOT_CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.008545	0.006665	0.001880	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002004	0.001029	0.000975	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	1	cs7/edit-distance-x-structural-distance	0.298465	0.192746	0.105719	NOT_CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	1.000000	1.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	1.000000	1.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	0	EF1_ISOLATE_SHARE	1.000000	1.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	1	EF1_ISOLATE_SHARE	1.000000	1.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	1.000000	1.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	0.250000	0.250000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	1.000000	1.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	0	cs7/edit-distance-x-structural-distance	0.279300	0.204627	0.074673	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	1	cs7/edit-distance-x-structural-distance	0.262638	0.190318	0.072320	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	0	cs7/edit-distance-x-structural-distance	0.306791	0.240085	0.066705	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	1	cs7/edit-distance-x-structural-distance	0.296821	0.212811	0.084010	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	0	cs7/edit-distance-x-structural-distance	0.273670	0.171526	0.102144	NOT_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	EF2_GLOBAL_CLUSTERING	0.322269	0.397739	0.075469	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	LP1_RULE_SUPPORT_GINI	0.424074	0.175665	0.248409	NOT_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	LP4_SUFFIX_ATTACHMENT_NMI	0.244673	0.218478	0.026195	PARTIALLY_CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	1	cs7/edit-distance-x-structural-distance	0.285522	0.145358	0.140164	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	0	cs7/edit-distance-x-structural-distance	0.371186	0.249290	0.121896	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	1	cs7/edit-distance-x-structural-distance	0.357952	0.261472	0.096479	PARTIALLY_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	cs6/family-diversity-x-line-length	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	0	cs7/edit-distance-x-structural-distance	0.341574	0.226549	0.115025	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_GIANT_COMPONENT_SHARE	1.000000	1.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	EF1_ISOLATE_SHARE	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	EF2_GLOBAL_CLUSTERING	0.338949	0.302753	0.036196	PARTIALLY_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	EF3_DEGREE_FREQUENCY_SPEARMAN	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	LP1_RULE_SUPPORT_GINI	0.266076	0.053959	0.212117	NOT_CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_PREFIX_ATTACHMENT_NMI	0.000000	0.000000	0.000000	CONVERGED
m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	1	LP4_SUFFIX_ATTACHMENT_NMI	0.002050	0.001041	0.001009	CONVERGED
