job_id	mechanism_id	scaling_policy_id	corpus_id	corpus_scale	replicate	core_attempted	core_available	supporting_attempted	supporting_available	attempted_families	available_families	not_attempted_families
4df5f811c5446a5db8126ec4799e30fc	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
4eba513d5e2b547a55cb3d6f450ad77f	f12_horalogius_core	CUE_RESET_LOCAL_V1	Astafiev	SMALL	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
4ec05076fcad97231bc26003a755e35f	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Doyle	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
4fa4e9a901c10d30b22af9867a1381de	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Doyle	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
4fd042a9315b276bd01bd7170b86c56a	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
53f4cdca78bd8587d649869fab9fcbf6	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Astafiev	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
54b04f51b83a8d5d74ebbbf61cf34578	negative_randomized_path	LITERAL_RESET_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
54ded306a6d3edf296a1f74415bc78c1	negative_randomized_path	LITERAL_RESET_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
552b5503fb530fd66cda167e2cc66e4d	negative_randomized_convention	LITERAL_RESET_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
556c3a46d5105faacbffbff8e90e98ae	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Longfellow	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
55959ac07bfe197ed3d786bee4a8b915	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
55a7b45d4876cb99fef3ce0bd5895156	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
55aae9cac65f15c13808dd352939996e	synthetic_cue_based	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
55ca26d82e25bd9aa1203abf9375ace6	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Longfellow	LARGE	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
55f7a7c64e111e0c89e6d155cb6724a2	f08_serpens_core	LITERAL_RESET_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
55ff0a0859bc15b8c5261d847d6e2189	synthetic_cue_based	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
564639ee4e0e595de98972598f54574b	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
56f282a66b7149aac034eb3476693cf3	negative_randomized_convention	LITERAL_RESET_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
57335d964d86ada87ed21aab739ec7b9	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
58d563ad075bd55a638beb18521999c8	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
591ed11d6108f5991d1bc3c7b873f674	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
592893148a78a8c4156d21d3913878c4	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
598d0b9e3a6c801c784645773faa974a	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5bf06435d152f6e7aba7af33384c31b7	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5c09ecaa57eb9f4d372c3b0c2047b193	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5c56d19f5467a219c96f68e6ec3d2480	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5c6b23a59996998833e31feacb8e3848	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5c8903ab5cd5af658a5a2af419e3222d	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5c8dd10032e016622578187c2d2986e5	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
5ce6aa4fb70497ada715e6e91f7ae55c	negative_randomized_path	LITERAL_RESET_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5e729904ae29c19374a7f692277e2739	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5ec7e2e41864ce3de720ddc5c74c1089	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5ece926ec39eb1accc1ea2b63ec94570	f01_speculum_core	LITERAL_RESET_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
5f7480e2c579f8fae6d6751c931aa815	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
607338549680a5f417e56985cf362d18	negative_randomized_convention	LITERAL_RESET_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6153958f4115661005e81b562d0c58b6	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
615c0176a82ffa850a84027587d2bf5e	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Astafiev	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
61f54f8db38035de2669972b49937d26	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
621b1da6f0586ec7e889e525e992724c	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Doyle	LARGE	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
62ce3ff9df0ae9a29df2eeb3b94501ed	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
62fdb77d45088a68fd1c686cb70d8a67	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Doyle	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
630f42709422d1a1c2708e67cae3f369	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6315eef506b7a45215f6d91ee5cc77a3	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
65db8861a7c1147a2f9234b1e7c9e537	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
66bccd637fc5114489bc8192925b788a	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
672ad49413c9b31db14e205981c521d1	f01_speculum_core	LITERAL_RESET_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
67585e12185adf808589ae689bb19f91	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
67d7b79ff9e0a3d261ad056252faf45a	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
67f7208ea8481085a0a20d440972d1f8	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6834a1f7c5570f2dfd10e7448fcd491b	f12_horalogius_core	CUE_RESET_LOCAL_V1	Longfellow	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
6838582a79806afdbc42541cf0c64359	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6881f3361e4b103f9044f3a6499a7105	f08_serpens_core	LITERAL_RESET_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
68c36c6ae508080cfbb785b556a4dc88	negative_randomized_path	LITERAL_RESET_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
68ebafd3c8ad6c02b3a10c52b7a61e57	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
695d0771339ecca1cad99c966ab87f59	synthetic_cue_based	CUE_RESET_LOCAL_V1	Astafiev	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
6af0047e69e56bfc15d27e3f5d06ccc9	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Doyle	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6cea0c40505f902c1c772f8a39b19606	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Doyle	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6d35b297b1202b581d637f5779998857	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6d4c0c31d8e1889555407de9df640881	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6d628bfafd8dac5d4907a0a81295428e	synthetic_cue_based	CUE_RESET_LOCAL_V1	Astafiev	SMALL	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
6f19e094275813b2c6537b4313a107fe	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6f456e5da4e3293e73fca039692f127f	synthetic_literal_storage	LITERAL_RESET_V1	Longfellow	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6f9d8d9cacdb78da19382420fea1849d	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
6fe239aa39b1313d4a4a6cf9c25ae939	synthetic_cue_based	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
7068b0ac5b7932793692ded56b053474	f01_speculum_core	LITERAL_RESET_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
7087887d43fa5237ec725dc414041973	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
711a511e2e3dbaa9b847f2624171227f	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
718f24fa9e6160bd38a0a50eea498095	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
71a5789677af75aa2a4e2231936ac4e6	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
71d6d6e7ed9eb2ffdb0b39e902225482	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Doyle	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
71fc8a9ef23be55cad4f15a1dd61002a	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
72057219f933d34fb9e0ecb36bb254e2	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
7231a11c09e24846254beffcc6990110	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
72c5647a177f5550cb6cf4cc1456fcf8	f08_serpens_core	LITERAL_RESET_V1	Doyle	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
72d298645ad7640bad495048a95ece4b	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Doyle	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
72ef5d49d1f0e8bea8eedd1668c93791	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
73dab17549a68c71e4ba1628182e63ab	negative_randomized_path	LITERAL_RESET_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
744fd30a3b8c6d34f005d3857270b2c0	f08_serpens_core	LITERAL_RESET_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
753f82da7291d3d767e376ddf72f0cd7	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
759ca5cb56556556d8fe2bc15f734d59	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
75de02f5833ce11c5587ca001f6cfd61	synthetic_literal_storage	LITERAL_RESET_V1	Longfellow	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
767630e8ba7cb15890c8e75ec34819e8	synthetic_cyclic_state	CUE_RESET_GLOBAL_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
770acc7b190338c346e3a86cf99bd421	f08_serpens_core	LITERAL_RESET_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
774498f552a352225a2aada1fe0808cb	negative_randomized_convention	LITERAL_RESET_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
7753a3859a60b7ecb70dbd31f4db6ace	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
77ccceae45786605b53f51a1132d9c8e	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Longfellow	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
784036d05b69d9cdc9cd1467722ec711	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
786d505d89ae7ca30c14e627c3c39445	f08_serpens_core	LITERAL_RESET_V1	Astafiev	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
79c0afb332a7ca16cfb27ecbfb2bbe6b	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
79e43312fe7312889942dc7b43cee31d	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
7bece72fca6748a00fb30c109bc20526	f08_serpens_core	LITERAL_RESET_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
7d67815b850179ff35a243b40674ccc0	synthetic_ambiguous	CUE_RESET_LOCAL_V1	Astafiev	SMALL	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
7d68648b72bbff44cbd4af126c3cfb51	negative_randomized_index_mapping	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
7e21599e077bc7715c50f374d8b3d1fe	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Astafiev	SMALL	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
7f98b5f40dea77a6187085aaf4a0d9b9	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8039b649a6397af89d6bd608c6f0c3ed	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Astafiev	LARGE	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
80766f9860446e78bd17429f610edf6e	f01_speculum_profile_latin23_r12	LITERAL_RESET_V1	Astafiev	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8078eb7d8062b398fc337c1e1dbfabbd	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
80f36cbcca816a8ca6d9ad74a3d5fcb6	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8137a02410afac6fa1b5fdf589841002	synthetic_indexed_lookup	CUE_RESET_GLOBAL_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
818144b1ba1118998a29a998da238b0a	m_restricted_rotation_index	CUE_RESET_LOCAL_V1	Longfellow	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8246cc4b89075f114698f579dec6871c	synthetic_literal_storage	LITERAL_RESET_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8258a937887203f3ceeef8a0863a7462	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
828e6827964a40a8db3725a32d9b858b	negative_randomized_cue_association	CUE_RESET_GLOBAL_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8318c9dfa66e8ad5b27770cdeabbfdc7	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
831e54bf7ed9d4a2cc72103d3a9bcefd	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8381a93d3cebb7b0ccc8154bffc57207	negative_randomized_cue_association	CUE_RESET_LOCAL_V1	Doyle	LARGE	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
83e9b265c86d9293125bf0c38440f066	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Doyle	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
851d30ab6874b706559a62a43b97cf7e	m_restricted_storage_associate	CUE_RESET_GLOBAL_V1	Astafiev	MEDIUM	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8540c89f0134315cffd8c39c9f302a76	m_restricted_storage_associate	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8556abdf19ea57571d139d93bde0b0d4	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Doyle	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
85c2e76735f3e4b011c8d347d032ede0	synthetic_indexed_lookup	CUE_RESET_LOCAL_V1	Longfellow	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
87749ac304fb266dd50229793678d97a	f11_arismetricum_core	CUE_RESET_LOCAL_V1	Longfellow	SMALL	1	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8775e4c7a977c79e0eec9b99865ec5b6	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
87d6d3381248e8ab8c2e3c2aa23268be	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Astafiev	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8800956325d8037df67d635fc961aa07	negative_randomized_convention	LITERAL_RESET_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
88ff2f7d313a40ac2557b2406ca45e34	negative_randomized_convention	LITERAL_RESET_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
89774d0a0c025c89d05bc2dbf8f9e350	synthetic_cue_based	CUE_RESET_GLOBAL_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
89b0a060c5ac1199d3c829a6e2878687	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
89cab6ac9e37ad54c006dae244bdf973	synthetic_ambiguous	CUE_RESET_GLOBAL_V1	Longfellow	SMALL	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8aaeb050e9eddca278f2bf1a4f6a0435	f08_serpens_core	LITERAL_RESET_V1	Doyle	SMALL	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8ca8d63e1668d18058cf16821780e389	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Longfellow	LARGE	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8cb5952b01cd2b43c03c842ff03e99bc	synthetic_cue_based	CUE_RESET_LOCAL_V1	Doyle	LARGE	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
8d7220b375244ae70daccd32f7a4295c	negative_randomized_index_mapping	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	0	3	3	12	5	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8dc07d1ce5bd406571257a8fedb11b95	f12_horalogius_core	CUE_RESET_GLOBAL_V1	Doyle	LARGE	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8dc5ff7ad537f4996629339f835fc674	f11_arismetricum_core	CUE_RESET_GLOBAL_V1	Longfellow	MEDIUM	1	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
8df885929cb18a5c294d67c566b7785f	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Astafiev	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
8e83a178b1066c4dd82e0b9dc8ea9447	f12_horalogius_core	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	1	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
9018d67dc5da92ec24e75edc2ae31b11	m_restricted_rotation_index	CUE_RESET_GLOBAL_V1	Longfellow	LARGE	0	3	3	12	6	CS,EF,LP	CS,EF,LP	2DL,BP,HR,LC,LS,PF
904121e6b217a7f805ba7e958bcb0501	synthetic_cyclic_state	CUE_RESET_LOCAL_V1	Longfellow	MEDIUM	0	3	0	12	0	CS,EF,LP		2DL,BP,HR,LC,LS,PF
