job_id	status	input_checksum	output_checksum	f2_checksum	runtime_ns	retries	failure_class
3664583228ef2b057ce17ea3b4f58e4f	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	97e4192210db72c7504eb8a1efd5a7c4106b45711655d6fbe4884b373fab40d3	31f1b6fecd9304b47d9d7748a087b40f1761b39551720be3127ec8a1e8ab1226	0	0	NA
369650ec7e40a8586dffd14557215ce8	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	06ed52ff409dfcc7c3e3d4ac0142989e4468e756d4414175d76220310e33b039	511946c9d2bf6744a75774d7be42f0dd863a99671aca2f3708e24df5c56d26c5	0	0	NA
36e707b66424bb99152c06eac43eba0e	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	e42b84018ec9c41fbe8538162373dfda8de8c99efe5b58a1d24ab9c741ca90e5	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
370bae25fdfbf2ee809a35dad2c4f4e9	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	388a7f79813c0a9a123a9e285efb157139cdf5bd38f75f2fb4d6ec1cc6eae6a3	71953a4d816d942d64c650662f029fb72cb6ee95e30d04b8a55787e8346dd6a3	0	0	NA
3714e80efe8bca6ba8d54a5b6a6b8e33	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	e923996871ed8b679eb030133cacf1ee775f4e61a45f7616d1fdf27aef268e4e	3256e8254387695aa294cdcdcfc71afdb4d8078cfd9611a9a2573c8265977941	0	0	NA
397a3330e5177fcc93c0968ed1ebddf7	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	67261db811c6901be7c8500445f0253c2742c40aa73e601e0f3c538422856208	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
3b65865bf58c14fbf0212276501f0097	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	c7b768efa577944202d70ff9a7b92de5a2e44eea2bfe95b4cfc284033d112775	998080de27dd89b560889789a3464825c20c566a8a62279d331eaafd52508060	0	0	NA
3b71caeb6cd57ccac800887bf230ef1d	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	48ba1327bb2439f35a7eb7e9e72e0340efc276b6444e879a9b087532d841800e	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
3bdafa6bcd7686f9b427680cce8aa704	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	acd9dcb5a9d21bc7f5994869e6ea14adee42791f415a99fbf18e9cc6add36e07	c8bd058535afabffd695e56472b87336d6119810b3180170066204af62b42ff8	0	0	NA
3c218851242db13e3c853d342d86944d	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	aaf4ce64ffd90da0fbbdc131072fc206d6246297c2b68a03d245981fd1b6405f	31f1b6fecd9304b47d9d7748a087b40f1761b39551720be3127ec8a1e8ab1226	0	0	NA
3cd363f0cb877dcf830e580c663457ec	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	cc6e6d0fdd44e70e9f51741975abd03c200c29c091f5f51f5e0dc8e869ef2699	cb9dc56932fb99a4bc95046f0184875ae990a15c036b537d4df1ddca5fa8b148	0	0	NA
3d6ae28c016ffbac04ecd581a9ca4f52	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	2c0f9364adf96a5fd268993423cbe582f7f4912af9c43132be4ea41b03dedca5	f3357dae8c75da3d7f3b89d1858b1287a1536ae3441cc383b3ac111b21d19a26	0	0	NA
3e1652785035edae080925717f921a43	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	9d6ef2c4d2e0f93536d56b5066975e2502f5b63b444be7b266e5875f328ca53d	3256e8254387695aa294cdcdcfc71afdb4d8078cfd9611a9a2573c8265977941	0	0	NA
3e5070917cbb4a7899e28716e38d5106	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	0c5ecf5ed685dfcc349fa56ede65ebd15da664b01926bca533fbc114306020a9	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
3ea317294fdcd5c8894f5767c93af56a	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	00c1dfa79dcc14621eb2c8966e3f853f91e1bea4955e92da1b3e2c87862feb25	f81fa153aafff7fc75940ab533bb57dcddda66d32fefcadcb6d7491552ec4838	0	0	NA
3f51c1b12a1209bfcda3cea8cb03c223	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	2936fea6afd68a543e63c63f1246dc5c92bab22a07f5a73455c5908c73757636	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
3f5889d65e411a521ce74e6ee1e6585f	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	471f3e3368e9ca27b9cd76f5d56e6c8f5e27b95435037811131d90f5bf251256	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
3fd653e140808eb9d86d1d3c2197bb94	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	e5fe953155389df6618feb882de3f2d27e6e87162d106371fa6beb8ddd3399ee	a745c1348dad91e76edbbec74aa11bf6bf360ec887f4d1c36f793a30f2d4639f	0	0	NA
40187846bd28f3ab19e7b8de94f3295d	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	0819e2670a42bd9082a7cb604ccd6cd349aca626e1285351f531f8ea9109f888	e3aef1d11d7a913fde69d5632dc072b8c10203f90418cd9589b49d83e74023c1	0	0	NA
4097709a50fb4b765f832925e5216385	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	aa62e43c2667616cde430442088d09181387f0e122a95458b49a10be14bbfe37	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
40a7a280b374cec14777365360c60d18	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	32000edefd48af1f830fef045f4bcbdd852a1c388c127327c1043d9a999fa161	19b732b45140a0db1135a54f92ed26ef40515383c0b49fb4f84122f30db23de1	0	0	NA
4201727bcf3d6aacf0e3cb1a9bd6fabc	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	de2813ae00e397149b196ff87cfac4f224250c043c2e85364abd2bb5f8ab735c	e3aef1d11d7a913fde69d5632dc072b8c10203f90418cd9589b49d83e74023c1	0	0	NA
427dedca0897251a21ac8929dcb33651	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	e21f382491b369e6bdbdace19169252cef6146d830f084e79d64bc2e1883e7a3	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
441e3c3d1c7f8888a731547fc87f9109	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	7bf5d8a9d85d742c2b3b4cf2e00e2c0572cab1073ff0d08ccb7f713044e079d1	c8bd058535afabffd695e56472b87336d6119810b3180170066204af62b42ff8	0	0	NA
44cf0f8ab32b5f1fb48b3daeea3382ec	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	acbb98300add406974dba30668865399660c03d5e9969c37f91ae0dc52d2558a	f806e7fdfa0689160bb803839b4e64085ad39ba53a73111aeb9d87835acef44e	0	0	NA
453b169c75516513f381ec94e4ede3d4	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	834412037bcb6df833fdca67f81e7abebc2b4049bd6a1ba303f7f2b930d8b2ab	468c9301e09054f36dbda9859a1a3531e4f8ddf6f16b9e1bf4d5f28d464b16ae	0	0	NA
45ed46b646adc6cf434a5b478b0dabda	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	f2cd285ba3953b8227ace51cda7f318fc874e326a587603bf7252a71c174f15c	422327a28679532284d9e3105687756a010c512d0ddaec0c8202183f022caa06	0	0	NA
45fb84875c661e9bcf5922f4367e51b2	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	2adb82f4fe50743906ae6fc9e3090aa8519a8ae3784879397c33477e7fba2e78	c57a7900e47af5ee1089f7152027b62d76f3df190152724a351a1a5c8277b01f	0	0	NA
45fbb27b6a2a1b8ac35335c22b26462d	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	495382a2f11f4b5eeb6d78782f20817994ad25e62118c4a078b5fcb01515a956	2950a5fdcb9cb2294cded8a73df718c868d624104588cba290f6f8ca71caa7c3	0	0	NA
460c0a4b7751204c23f4b713e5d76a2d	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	6ec12753d58b8712abb3e805536102c97d39435b469fbc1cbe7da7819858c414	05f9e42de6c8d54cfa123a129d67dd5c6683c7c275caad10206b221c71f06573	0	0	NA
463b74893faaa4330bf301e41bc6bf75	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	edd8b6c46c1c5bffe8afb61c3bcb8b3d99ddb547e82de3fc057a070adc527803	d4aa33b4bbe0ea85e30d53023ba8e4d6234a5a91358a4c54084a1824ebf3d1ca	0	0	NA
46bc5408de361b282a0fbdebeb357bf4	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	110a7afdb1fe11cf40142748845cad661ecc35a306b29d6cd5945b0aebf56063	fe4605e91e7ac2448bfe631f7e2221c883113bff63635d6b772a325e238faa9c	0	0	NA
46d97ddae190ac365005072b94b34dab	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	cc98dc6ed78c84a819e8780a85b9ee61d2504a808fa01d7988820de3ceed0f4f	cf164e5593c46aab9b1cfcf9c2d26ece2de92e4c0416586677399ce077d6d448	0	0	NA
47b2e9cc3df31d5abbf648ebec1264e4	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	29f5531633dd2868198a5351b69bda8d1bfdec845fd5d42bf529d19f63bf8e37	c7f22c6f83446581819bfa5ead343dc838f864f16f9a4b13667cbc10167532bb	0	0	NA
4a33e912e2354fa854a03904d75ed6e2	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	42dd2d099ebf1c9af38bb9b21ce9e9f7f300c84e3866fc2ae8f0d25e74cbe8d9	fadca7b055f65ebdda364ad8d78bbdee2a7a70753693d7eb7d616ab938591059	0	0	NA
4af4616286eb9ea97adf21a046d26f50	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	471f3e3368e9ca27b9cd76f5d56e6c8f5e27b95435037811131d90f5bf251256	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
4b27dcb1296e3e635dde302b7fb12d65	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	888c23cfc108b9f1f4d6991afb21330bf7af62f2f1050571e38710e30063869c	755dbdf48e2af174c05ff47dd48feda101e3fec7df448839ef5665d2827c1e09	0	0	NA
4b4cab7e037550b8167824e3bd5ad0e6	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	6ec12753d58b8712abb3e805536102c97d39435b469fbc1cbe7da7819858c414	05f9e42de6c8d54cfa123a129d67dd5c6683c7c275caad10206b221c71f06573	0	0	NA
4c2ccd8a5ea29ea97711476f2d58bd0f	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	67261db811c6901be7c8500445f0253c2742c40aa73e601e0f3c538422856208	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
4cf7e7fa4d7aa6c9d793b8fc8ca0b984	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	53f4d31a8b4610dbd216a5b0b1631d5ed168e4853f366a1da6edaaebadf7ee7d	fadca7b055f65ebdda364ad8d78bbdee2a7a70753693d7eb7d616ab938591059	0	0	NA
4d07e6f011bc3ad482631afa8263b5ab	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	37aecd763d6e52ab34e5d8512ff41c26dfe5bf564ae3c1cbc4111df69f30300e	f3357dae8c75da3d7f3b89d1858b1287a1536ae3441cc383b3ac111b21d19a26	0	0	NA
4d26796dd408e0672f0fd0c86e3abe81	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	dc5087eac5bbfb45d8b8a5862ace253fa635c3b9923d7717866ec54a0e63982c	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
4df00c5790a8b65b9dfc210a283b30cd	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	486b628ba3e0b201967224b42d870158425ebdb9564e9106c196eebceb4c100d	c57a7900e47af5ee1089f7152027b62d76f3df190152724a351a1a5c8277b01f	0	0	NA
4df5f811c5446a5db8126ec4799e30fc	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	cd00e2f6dba9c3f9e155892cb1fec65c54fccdee34d00fea6213f7775ef1673a	c43d59da45931eae7b42428cb0b57b8f41cc4abcdc9fdacc3a7856cbbab4a2d7	0	0	NA
4eba513d5e2b547a55cb3d6f450ad77f	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	ec65b6d99954512df8aba44ffdcf3d7c398d456e22f20cbe64e7509fd5fe959d	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
4ec05076fcad97231bc26003a755e35f	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	c7ec7f08602a88d461d6a1fc677717b520f63d29cc8896212bd9bceea25a255a	27363c4e96f5a6ee39bedbe87db9620bb147087d69fbf0567fae1dc9b8e90721	0	0	NA
4fa4e9a901c10d30b22af9867a1381de	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	2936fea6afd68a543e63c63f1246dc5c92bab22a07f5a73455c5908c73757636	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
4fd042a9315b276bd01bd7170b86c56a	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	3fd6ffa47fbeda457026bad1e67e85b3567f73b5707decbc5737d27081003d92	f3357dae8c75da3d7f3b89d1858b1287a1536ae3441cc383b3ac111b21d19a26	0	0	NA
53f4cdca78bd8587d649869fab9fcbf6	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	2936fea6afd68a543e63c63f1246dc5c92bab22a07f5a73455c5908c73757636	e708e9595f68a16ae14c5cbb03103937d30938b28049463ab3ca301081a2d0ce	0	0	NA
54b04f51b83a8d5d74ebbbf61cf34578	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	5a7e3b9aa4791412caa9cd4e6b5003f3ab90fc1138de92f29c2429152b6552c6	e3aef1d11d7a913fde69d5632dc072b8c10203f90418cd9589b49d83e74023c1	0	0	NA
54ded306a6d3edf296a1f74415bc78c1	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	f024d6bd0827af54665a73f2f325d104cd66f2245945b4a8ee7e7e6c0228297f	468c9301e09054f36dbda9859a1a3531e4f8ddf6f16b9e1bf4d5f28d464b16ae	0	0	NA
552b5503fb530fd66cda167e2cc66e4d	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	df63395235e572b007ab6a4ffa9a207e69430e819f91db381abf831c69439dbf	cf164e5593c46aab9b1cfcf9c2d26ece2de92e4c0416586677399ce077d6d448	0	0	NA
556c3a46d5105faacbffbff8e90e98ae	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	29f5531633dd2868198a5351b69bda8d1bfdec845fd5d42bf529d19f63bf8e37	c7f22c6f83446581819bfa5ead343dc838f864f16f9a4b13667cbc10167532bb	0	0	NA
55959ac07bfe197ed3d786bee4a8b915	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	4a77e9233e38673dedb7bd89332c0bc566b9308b10f3c595320d9c7fd1427e36	6e76bad3d7379951d6eb0f074d85336d25bd09427a508e0ed8f085a16c1b387d	0	0	NA
55a7b45d4876cb99fef3ce0bd5895156	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	2c3045764a5fb579b660e94e55b21d91fa33ae26d5f610af2dc1fa354978c0d5	6e76bad3d7379951d6eb0f074d85336d25bd09427a508e0ed8f085a16c1b387d	0	0	NA
55aae9cac65f15c13808dd352939996e	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	e42b84018ec9c41fbe8538162373dfda8de8c99efe5b58a1d24ab9c741ca90e5	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
55ca26d82e25bd9aa1203abf9375ace6	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	5355ad43aa67433fe26c761378da36d5583a049b724cfb2a261ba7722346ecb6	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
55f7a7c64e111e0c89e6d155cb6724a2	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	aad0efd1e9fccc0d66b5ca29e9d0dc65a3539281ed31db4812ce1d3f7fce9bd8	a06a494f566f14edbf443208d0af113bf5b4efe28841f282f2dd8e2f73536802	0	0	NA
55ff0a0859bc15b8c5261d847d6e2189	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	b7f367f58570273ac965639d976af7d7a11d065fb0e344f7ce3c3be9c9c3a7e7	fe4605e91e7ac2448bfe631f7e2221c883113bff63635d6b772a325e238faa9c	0	0	NA
564639ee4e0e595de98972598f54574b	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	aa2a5495d55d03e7e673fe3a2351ca18b0e07cc628f06c9c74645d1c39a5fa99	f3357dae8c75da3d7f3b89d1858b1287a1536ae3441cc383b3ac111b21d19a26	0	0	NA
56f282a66b7149aac034eb3476693cf3	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	8489ddf62fe8419527b423d6c417d72e30258c890917fbd3b37e7e8721bacdb5	6be9dfc20bcd059a2f1d5c457f226baa9250ab750b4a8319740b0da02a9b9f88	0	0	NA
57335d964d86ada87ed21aab739ec7b9	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	9d6ef2c4d2e0f93536d56b5066975e2502f5b63b444be7b266e5875f328ca53d	3256e8254387695aa294cdcdcfc71afdb4d8078cfd9611a9a2573c8265977941	0	0	NA
58d563ad075bd55a638beb18521999c8	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	5355ad43aa67433fe26c761378da36d5583a049b724cfb2a261ba7722346ecb6	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
591ed11d6108f5991d1bc3c7b873f674	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	aa62e43c2667616cde430442088d09181387f0e122a95458b49a10be14bbfe37	fdd43ba14c95edd83a06679721fc1c908cdc058d3c4c11bd26729aebd5724ce5	0	0	NA
592893148a78a8c4156d21d3913878c4	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	2c269df2dde7be49b97c8f2829c7ab5f67723e50672b7a2b7eab059770a94cb4	30f37391f03ad13dca2f3575225add8e06826be6b912d6ec7664d570193c5b4a	0	0	NA
598d0b9e3a6c801c784645773faa974a	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	486b628ba3e0b201967224b42d870158425ebdb9564e9106c196eebceb4c100d	c57a7900e47af5ee1089f7152027b62d76f3df190152724a351a1a5c8277b01f	0	0	NA
5bf06435d152f6e7aba7af33384c31b7	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	37aecd763d6e52ab34e5d8512ff41c26dfe5bf564ae3c1cbc4111df69f30300e	f3357dae8c75da3d7f3b89d1858b1287a1536ae3441cc383b3ac111b21d19a26	0	0	NA
5c09ecaa57eb9f4d372c3b0c2047b193	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	cc84826806a0ccca12e0ef255601f96184f2d8cffb4d7ff06c73857b09422d15	3256e8254387695aa294cdcdcfc71afdb4d8078cfd9611a9a2573c8265977941	0	0	NA
5c56d19f5467a219c96f68e6ec3d2480	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	acd9dcb5a9d21bc7f5994869e6ea14adee42791f415a99fbf18e9cc6add36e07	c8bd058535afabffd695e56472b87336d6119810b3180170066204af62b42ff8	0	0	NA
5c6b23a59996998833e31feacb8e3848	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	ef920c8d579da21e1f805e4d70249822df59ada116977a85b55b9c3c63813164	f81fa153aafff7fc75940ab533bb57dcddda66d32fefcadcb6d7491552ec4838	0	0	NA
5c8903ab5cd5af658a5a2af419e3222d	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	cc6e6d0fdd44e70e9f51741975abd03c200c29c091f5f51f5e0dc8e869ef2699	cb9dc56932fb99a4bc95046f0184875ae990a15c036b537d4df1ddca5fa8b148	0	0	NA
5c8dd10032e016622578187c2d2986e5	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	110a7afdb1fe11cf40142748845cad661ecc35a306b29d6cd5945b0aebf56063	fe4605e91e7ac2448bfe631f7e2221c883113bff63635d6b772a325e238faa9c	0	0	NA
5ce6aa4fb70497ada715e6e91f7ae55c	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	4e9b9f526f193e8ed1979f8fd89eb74139210f516a57868cc3309f3ef3c7c7a9	ddf8b79d0581c8bcfe94d801254d51f6396f4afeff990ae5704758ef10e6c368	0	0	NA
5e729904ae29c19374a7f692277e2739	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	bfe3fa3b54c85df1f001d610a73d03c8e6e2d481964fc0177931479a85c5423f	fadca7b055f65ebdda364ad8d78bbdee2a7a70753693d7eb7d616ab938591059	0	0	NA
5ec7e2e41864ce3de720ddc5c74c1089	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	e70c99768a41173c76b9708b0f0098b3f0ae1941a85af9bf2befa064ea01a15d	8ea1319765d606b76e3b290944fd0b8c3bd0e1a5322b64656f00a4cf4d8ec077	0	0	NA
5ece926ec39eb1accc1ea2b63ec94570	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	388a7f79813c0a9a123a9e285efb157139cdf5bd38f75f2fb4d6ec1cc6eae6a3	71953a4d816d942d64c650662f029fb72cb6ee95e30d04b8a55787e8346dd6a3	0	0	NA
5f7480e2c579f8fae6d6751c931aa815	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	2adb82f4fe50743906ae6fc9e3090aa8519a8ae3784879397c33477e7fba2e78	c57a7900e47af5ee1089f7152027b62d76f3df190152724a351a1a5c8277b01f	0	0	NA
607338549680a5f417e56985cf362d18	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	3367bd27adad1f043269d257fc1f6f5240f4c3ca9136c9c01bb6a48175339baf	e43d75a133b7a5046a8ef6be917fc01249b4b8f9e819f2cd507a02b56828273b	0	0	NA
6153958f4115661005e81b562d0c58b6	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	42fd5a0ee8e64bacc9e8d305517c2e64477d0ea2b729834c8d64c170deda3fe1	511946c9d2bf6744a75774d7be42f0dd863a99671aca2f3708e24df5c56d26c5	0	0	NA
615c0176a82ffa850a84027587d2bf5e	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	acd9dcb5a9d21bc7f5994869e6ea14adee42791f415a99fbf18e9cc6add36e07	c8bd058535afabffd695e56472b87336d6119810b3180170066204af62b42ff8	0	0	NA
61f54f8db38035de2669972b49937d26	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	888c23cfc108b9f1f4d6991afb21330bf7af62f2f1050571e38710e30063869c	755dbdf48e2af174c05ff47dd48feda101e3fec7df448839ef5665d2827c1e09	0	0	NA
621b1da6f0586ec7e889e525e992724c	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	5355ad43aa67433fe26c761378da36d5583a049b724cfb2a261ba7722346ecb6	073731d3565fdf2ac56b91727d9f30c99bd446d40c5cb5def19d0121651b2e15	0	0	NA
62ce3ff9df0ae9a29df2eeb3b94501ed	COMPLETE	95bdc2940f56a69e28ac912245d40a601ae329fc42aeec489a3557fc7416c398	cc6e6d0fdd44e70e9f51741975abd03c200c29c091f5f51f5e0dc8e869ef2699	cb9dc56932fb99a4bc95046f0184875ae990a15c036b537d4df1ddca5fa8b148	0	0	NA
62fdb77d45088a68fd1c686cb70d8a67	COMPLETE	0b260c8ae9ee7dcfd8c334e174b32ec433d37792ecfa783137b0bd38a956cc80	dd6dc5d5a71aa21b03323b7291d9cb9448b7efa770ff4777c6eae7f4c038de41	c7f22c6f83446581819bfa5ead343dc838f864f16f9a4b13667cbc10167532bb	0	0	NA
630f42709422d1a1c2708e67cae3f369	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	734d414faecdf0c3f7488844a83ce214730eb6680f6b5426f6eb990363b48022	46b6e485764e1a33eac8a18787b0d58e7271412bcc7e8e91a21a265de4bae4d2	0	0	NA
6315eef506b7a45215f6d91ee5cc77a3	COMPLETE	550dc8eccbc3f4192abec83fbc738b352512d437adc5759b38229719f786980a	c7b768efa577944202d70ff9a7b92de5a2e44eea2bfe95b4cfc284033d112775	998080de27dd89b560889789a3464825c20c566a8a62279d331eaafd52508060	0	0	NA
