record_type	window_size	window_index	start	end	adjacent_js_distance	concentration	separation	comparisons	mean_js_distance	mean_similarity
window	50	2425	24250	24300	0.18390359525563194	0.023200000000000005				
window	50	2426	24260	24310	0.18390359525563194	0.02240000000000001				
window	50	2427	24270	24320	0.18000000000000005	0.024000000000000014				
window	50	2428	24280	24330	0.19245112497836536	0.02320000000000001				
window	50	2429	24290	24340	0.19145247027726664	0.021600000000000005				
window	50	2430	24300	24350	0.19245112497836536	0.020800000000000003				
window	50	2431	24310	24360	0.19245112497836536	0.021600000000000005				
window	50	2432	24320	24370	0.18490224995673066	0.020800000000000003				
window	50	2433	24330	24380	0.18490224995673066	0.022400000000000003				
window	50	2434	24340	24390	0.16980449991346136	0.024000000000000014				
window	50	2435	24350	24400	0.16980449991346136	0.022400000000000007				
window	50	2436	24360	24410	0.19245112497836536	0.0216				
window	50	2437	24370	24420	0.18490224995673066	0.02320000000000001				
window	50	2438	24380	24430	0.17245112497836534	0.022400000000000003				
window	50	2439	24390	24440	0.18490224995673066	0.022400000000000003				
window	50	2440	24400	24450	0.16980449991346136	0.020800000000000003				
window	50	2441	24410	24460	0.19245112497836536	0.021600000000000005				
window	50	2442	24420	24470	0.19245112497836536	0.020800000000000003				
window	50	2443	24430	24480	0.18490224995673066	0.020800000000000003				
window	50	2444	24440	24490	0.15735337493509594	0.021600000000000008				
window	50	2445	24450	24500	0.18490224995673066	0.0216				
window	50	2446	24460	24510	0.17245112497836534	0.022400000000000003				
window	50	2447	24470	24520	0.18490224995673066	0.024000000000000014				
window	50	2448	24480	24530	0.16880584521236253	0.024800000000000016				
window	50	2449	24490	24540	0.17635472023399723	0.023200000000000012				
window	50	2450	24500	24550	0.14980449991346134	0.023200000000000012				
window	50	2451	24510	24560	0.18490224995673066	0.021600000000000008				
window	50	2452	24520	24570	0.19245112497836536	0.020800000000000003				
window	50	2453	24530	24580	0.18490224995673066	0.022400000000000007				
window	50	2454	24540	24590	0.17735337493509595	0.021600000000000005				
window	50	2455	24550	24600	0.17245112497836534	0.020800000000000003				
window	50	2456	24560	24610	0.15735337493509594	0.021600000000000005				
window	50	2457	24570	24620	0.18490224995673066	0.021600000000000005				
window	50	2458	24580	24630	0.19145247027726664	0.023200000000000005				
window	50	2459	24590	24640	0.18390359525563194	0.020800000000000003				
window	50	2460	24600	24650	0.17245112497836534	0.022400000000000003				
window	50	2461	24610	24660	0.20000000000000007	0.022400000000000007				
window	50	2462	24620	24670	0.18490224995673066	0.022400000000000007				
window	50	2463	24630	24680	0.17145247027726662	0.025600000000000005				
window	50	2464	24640	24690	0.17245112497836534	0.02880000000000002				
window	50	2465	24650	24700	0.16390359525563192	0.02560000000000002				
window	50	2466	24660	24710	0.18348515545596777	0.02880000000000003				
window	50	2467	24670	24720	0.18325427959292528	0.032800000000000024				
window	50	2468	24680	24730	0.19245112497836536	0.031200000000000037				
window	50	2469	24690	24740	0.17203268517870118	0.022400000000000003				
window	50	2470	24700	24750	0.17245112497836534	0.020800000000000003				
window	50	2471	24710	24760	0.18490224995673066	0.020800000000000003				
window	50	2472	24720	24770	0.16490224995673064	0.022400000000000003				
window	50	2473	24730	24780	0.18490224995673066	0.024000000000000004				
window	50	2474	24740	24790	0.17635472023399723	0.024000000000000007				
window	50	2475	24750	24800	0.17635472023399723	0.024000000000000007				
window	50	2476	24760	24810	0.1412569701907278	0.024000000000000014				
window	50	2477	24770	24820	0.20000000000000007	0.02400000000000001				
window	50	2478	24780	24830	0.17635472023399723	0.02400000000000001				
window	50	2479	24790	24840	0.1678071905112638	0.025600000000000015				
window	50	2480	24800	24850	0.18490224995673066	0.025600000000000015				
window	50	2481	24810	24860	0.1753560655328985	0.021600000000000005				
window	50	2482	24820	24870	0.19245112497836536	0.022400000000000007				
window	50	2483	24830	24880	0.17735337493509595	0.02				
window	50	2484	24840	24890	0.19245112497836536	0.020800000000000003				
window	50	2485	24850	24900	0.17245112497836534	0.021600000000000008				
window	50	2486	24860	24910	0.17735337493509595	0.020800000000000003				
window	50	2487	24870	24920	0.20000000000000007	0.020800000000000003				
window	50	2488	24880	24930	0.20000000000000007	0.020800000000000003				
window	50	2489	24890	24940	0.19145247027726664	0.022400000000000007				
window	50	2490	24900	24950	0.16390359525563192	0.021600000000000008				
window	50	2491	24910	24960	0.16490224995673064	0.021600000000000005				
window	50	2492	24920	24970	0.19245112497836536	0.022400000000000003				
window	50	2493	24930	24980	0.20000000000000007	0.022400000000000003				
window	50	2494	24940	24990	0.18490224995673066	0.022400000000000007				
window	50	2495	24950	25000	0.17735337493509595	0.02				
window	50	2496	24960	25010	0.17735337493509595	0.022400000000000007				
window	50	2497	24970	25020	0.19245112497836536	0.02320000000000001				
window	50	2498	24980	25030	0.17735337493509595	0.02400000000000001				
window	50	2499	24990	25040	0.17735337493509595	0.021600000000000005				
window	50	2500	25000	25050	0.17735337493509595	0.022400000000000007				
window	50	2501	25010	25060	0.17735337493509595	0.02320000000000001				
window	50	2502	25020	25070	0.15245112497836533	0.02240000000000001				
window	50	2503	25030	25080	0.18490224995673066	0.022400000000000007				
window	50	2504	25040	25090	0.19245112497836536	0.021600000000000005				
window	50	2505	25050	25100	0.19245112497836536	0.020800000000000003				
window	50	2506	25060	25110	0.19245112497836536	0.02240000000000001				
window	50	2507	25070	25120	0.18490224995673066	0.02240000000000001				
window	50	2508	25080	25130	0.16490224995673064	0.02240000000000001				
window	50	2509	25090	25140	0.17735337493509595	0.023200000000000012				
window	50	2510	25100	25150	0.19245112497836536	0.024000000000000014				
window	50	2511	25110	25160	0.17735337493509595	0.024000000000000014				
window	50	2512	25120	25170	0.16125697019072782	0.02400000000000001				
window	50	2513	25130	25180	0.16390359525563192	0.0216				
window	50	2514	25140	25190	0.17245112497836534	0.022400000000000003				
window	50	2515	25150	25200	0.16490224995673064	0.024000000000000014				
window	50	2516	25160	25210	0.19245112497836536	0.023200000000000012				
window	50	2517	25170	25220	0.18490224995673066	0.021600000000000005				
window	50	2518	25180	25230	0.16980449991346125	0.0216				
window	50	2519	25190	25240	0.18490224995673066	0.022400000000000003				
window	50	2520	25200	25250	0.20000000000000007	0.022400000000000003				
window	50	2521	25210	25260	0.16980449991346136	0.024000000000000014				
window	50	2522	25220	25270	0.16490224995673064	0.024000000000000014				
window	50	2523	25230	25280	0.16980449991346136	0.022400000000000007				
window	50	2524	25240	25290	0.20000000000000007	0.021600000000000005				
window	50	2525	25250	25300	0.17735337493509595	0.022400000000000003				
window	50	2526	25260	25310	0.15735337493509594	0.021600000000000008				
window	50	2527	25270	25320	0.17735337493509595	0.02240000000000001				
window	50	2528	25280	25330	0.17735337493509595	0.023200000000000005				
window	50	2529	25290	25340	0.18390359525563194	0.024800000000000013				
window	50	2530	25300	25350	0.19145247027726664	0.02320000000000001				
window	50	2531	25310	25360	0.17245112497836534	0.022400000000000003				
window	50	2532	25320	25370	0.19245112497836536	0.023200000000000002				
window	50	2533	25330	25380	0.16490224995673064	0.023200000000000002				
window	50	2534	25340	25390	0.17735337493509595	0.02400000000000001				
window	50	2535	25350	25400	0.18490224995673066	0.02400000000000001				
window	50	2536	25360	25410	0.15735337493509594	0.021600000000000008				
window	50	2537	25370	25420	0.14980449991346134	0.02320000000000001				
window	50	2538	25380	25430	0.17245112497836534	0.02400000000000001				
window	50	2539	25390	25440	0.16125697019072782	0.023200000000000005				
window	50	2540	25400	25450	0.16348515545596776	0.02640000000000002				
window	50	2541	25410	25460	0.16248650075486892	0.025600000000000015				
window	50	2542	25420	25470	0.18490224995673066	0.025600000000000015				
window	50	2543	25430	25480	0.16390359525563192	0.024800000000000013				
window	50	2544	25440	25490	0.16880584521236253	0.022400000000000003				
window	50	2545	25450	25500	0.16880584521236253	0.024800000000000013				
window	50	2546	25460	25510	0.17735337493509595	0.025600000000000022				
window	50	2547	25470	25520	0.1829049405545331	0.025600000000000022				
window	50	2548	25480	25530	0.17635472023399723	0.024000000000000014				
window	50	2549	25490	25540	0.12715787484855723	0.024800000000000013				
window	50	2550	25500	25550	0.16980449991346125	0.02320000000000001				
window	50	2551	25510	25560	0.19245112497836536	0.02320000000000001				
window	50	2552	25520	25570	0.14490224995673062	0.024800000000000016				
window	50	2553	25530	25580	0.18490224995673066	0.023200000000000012				
window	50	2554	25540	25590	0.19245112497836536	0.02320000000000001				
window	50	2555	25550	25600	0.17245112497836534	0.02400000000000001				
window	50	2556	25560	25610	0.17635472023399723	0.024800000000000013				
window	50	2557	25570	25620	0.17635472023399723	0.021600000000000008				
window	50	2558	25580	25630	0.20000000000000007	0.021600000000000008				
window	50	2559	25590	25640	0.16490224995673064	0.021600000000000005				
window	50	2560	25600	25650	0.18390359525563194	0.022400000000000007				
window	50	2561	25610	25660	0.19245112497836536	0.023200000000000005				
window	50	2562	25620	25670	0.16880584521236253	0.02240000000000001				
window	50	2563	25630	25680	0.18390359525563194	0.024800000000000013				
window	50	2564	25640	25690	0.18390359525563194	0.02240000000000001				
window	50	2565	25650	25700	0.18490224995673066	0.020800000000000006				
window	50	2566	25660	25710	0.19245112497836536	0.02				
window	50	2567	25670	25720	0.16000000000000003	0.02				
window	50	2568	25680	25730	0.18490224995673066	0.021600000000000005				
window	50	2569	25690	25740	0.16490224995673064	0.02320000000000001				
window	50	2570	25700	25750	0.17735337493509595	0.024000000000000007				
window	50	2571	25710	25760	0.16490224995673064	0.022400000000000014				
window	50	2572	25720	25770	0.16880584521236253	0.02320000000000001				
window	50	2573	25730	25780	0.19103403047760237	0.025600000000000015				
window	50	2574	25740	25790	0.17593628043433307	0.025600000000000022				
window	50	2575	25750	25800	0.1678071905112638	0.02400000000000001				
window	50	2576	25760	25810	0.16880584521236253	0.026400000000000024				
window	50	2577	25770	25820	0.17635472023399723	0.026400000000000024				
window	50	2578	25780	25830	0.18490224995673066	0.026400000000000024				
window	50	2579	25790	25840	0.1563547202339972	0.025600000000000015				
window	50	2580	25800	25850	0.1829049405545331	0.025600000000000015				
window	50	2581	25810	25860	0.17635472023399723	0.02400000000000001				
window	50	2582	25820	25870	0.17735337493509595	0.021600000000000005				
window	50	2583	25830	25880	0.18390359525563194	0.022400000000000007				
window	50	2584	25840	25890	0.16754887502163474	0.02				
window	50	2585	25850	25900	0.19245112497836536	0.021600000000000005				
window	50	2586	25860	25910	0.20000000000000007	0.021600000000000005				
window	50	2587	25870	25920	0.20000000000000007	0.021600000000000005				
window	50	2588	25880	25930	0.19245112497836536	0.021600000000000008				
window	50	2589	25890	25940	0.17735337493509595	0.02400000000000001				
window	50	2590	25900	25950	0.1563547202339972	0.024800000000000016				
window	50	2591	25910	25960	0.16980449991346136	0.024800000000000016				
window	50	2592	25920	25970	0.15735337493509594	0.02400000000000001				
window	50	2593	25930	25980	0.17245112497836534	0.021600000000000005				
window	50	2594	25940	25990	0.19245112497836536	0.022400000000000003				
window	50	2595	25950	26000	0.18490224995673066	0.020800000000000003				
window	50	2596	25960	26010	0.18490224995673066	0.022400000000000003				
window	50	2597	25970	26020	0.20000000000000007	0.021600000000000005				
window	50	2598	25980	26030	0.18000000000000005	0.021600000000000005				
window	50	2599	25990	26040	0.20000000000000007	0.021600000000000005				
window	50	2600	26000	26050	0.18490224995673066	0.021600000000000005				
window	50	2601	26010	26060	0.18490224995673066	0.021600000000000005				
window	50	2602	26020	26070	0.17245112497836534	0.022400000000000007				
window	50	2603	26030	26080	0.17245112497836534	0.021600000000000005				
window	50	2604	26040	26090	0.19245112497836536	0.020800000000000003				
window	50	2605	26050	26100	0.19145247027726664	0.022400000000000007				
window	50	2606	26060	26110	0.18390359525563194	0.021600000000000005				
window	50	2607	26070	26120	0.19245112497836536	0.022400000000000007				
window	50	2608	26080	26130	0.16980449991346136	0.02240000000000001				
window	50	2609	26090	26140	0.19245112497836536	0.023200000000000012				
window	50	2610	26100	26150	0.17735337493509595	0.020800000000000003				
window	50	2611	26110	26160	0.16980449991346136	0.022400000000000003				
window	50	2612	26120	26170	0.17635472023399723	0.02400000000000001				
window	50	2613	26130	26180	0.18490224995673066	0.024000000000000014				
window	50	2614	26140	26190	0.18490224995673066	0.024000000000000014				
window	50	2615	26150	26200	0.18390359525563194	0.023200000000000012				
window	50	2616	26160	26210	0.15735337493509594	0.022400000000000007				
window	50	2617	26170	26220	0.18490224995673066	0.020800000000000003				
window	50	2618	26180	26230	0.17245112497836534	0.021600000000000005				
window	50	2619	26190	26240	0.19245112497836536	0.020800000000000003				
window	50	2620	26200	26250	0.17735337493509595	0.023200000000000016				
window	50	2621	26210	26260	0.17245112497836534	0.024000000000000014				
window	50	2622	26220	26270	0.17735337493509595	0.023200000000000016				
window	50	2623	26230	26280	0.18490224995673066	0.021600000000000005				
window	50	2624	26240	26290	0.20000000000000007	0.021600000000000005				
window	50	2625	26250	26300	0.18490224995673066	0.021600000000000005				
window	50	2626	26260	26310	0.16390359525563192	0.022400000000000003				
window	50	2627	26270	26320	0.17245112497836534	0.023200000000000005				
window	50	2628	26280	26330	0.18390359525563194	0.02240000000000001				
window	50	2629	26290	26340	0.18490224995673066	0.022400000000000014				
window	50	2630	26300	26350	0.16225562489182654	0.02480000000000002				
window	50	2631	26310	26360	0.15735337493509594	0.024000000000000018				
window	50	2632	26320	26370	0.1363547202339972	0.024000000000000014				
window	50	2633	26330	26380	0.18390359525563194	0.0216				
window	50	2634	26340	26390	0.18490224995673066	0.021600000000000005				
window	50	2635	26350	26400	0.16490224995673064	0.021600000000000005				
window	50	2636	26360	26410	0.18490224995673066	0.023200000000000012				
window	50	2637	26370	26420	0.18490224995673066	0.021600000000000008				
window	50	2638	26380	26430	0.17245112497836534	0.020800000000000006				
window	50	2639	26390	26440	0.15245112497836533	0.02				
window	50	2640	26400	26450	0.18000000000000005	0.02				
window	50	2641	26410	26460	0.18000000000000005	0.02				
window	50	2642	26420	26470	0.15735337493509594	0.02240000000000001				
window	50	2643	26430	26480	0.18390359525563194	0.023200000000000005				
window	50	2644	26440	26490	0.16490224995673064	0.023200000000000005				
window	50	2645	26450	26500	0.18348515545596777	0.02480000000000001				
window	50	2646	26460	26510	0.18348515545596777	0.023200000000000012				
window	50	2647	26470	26520	0.19145247027726664	0.021600000000000008				
window	50	2648	26480	26530	0.17735337493509595	0.020800000000000003				
window	50	2649	26490	26540	0.16980449991346136	0.024000000000000014				
window	50	2650	26500	26550	0.19245112497836536	0.023200000000000012				
window	50	2651	26510	26560	0.18490224995673066	0.023200000000000012				
window	50	2652	26520	26570	0.16490224995673064	0.0216				
window	50	2653	26530	26580	0.18490224995673066	0.02320000000000001				
window	50	2654	26540	26590	0.16980449991346136	0.023200000000000012				
window	50	2655	26550	26600	0.18490224995673066	0.021600000000000008				
window	50	2656	26560	26610	0.14980449991346134	0.02320000000000001				
window	50	2657	26570	26620	0.16490224995673064	0.021600000000000005				
window	50	2658	26580	26630	0.18390359525563194	0.024800000000000013				
window	50	2659	26590	26640	0.16880584521236253	0.027200000000000026				
window	50	2660	26600	26650	0.16390359525563192	0.024800000000000016				
window	50	2661	26610	26660	0.17593628043433307	0.025600000000000022				
window	50	2662	26620	26670	0.19145247027726664	0.02720000000000003				
window	50	2663	26630	26680	0.16838740541269837	0.026400000000000028				
window	50	2664	26640	26690	0.17593628043433307	0.024000000000000014				
window	50	2665	26650	26700	0.16390359525563192	0.021600000000000005				
window	50	2666	26660	26710	0.18390359525563194	0.02400000000000001				
window	50	2667	26670	26720	0.17735337493509595	0.023200000000000005				
window	50	2668	26680	26730	0.19145247027726664	0.021600000000000005				
window	50	2669	26690	26740	0.17735337493509595	0.020800000000000003				
window	50	2670	26700	26750	0.16490224995673064	0.020800000000000003				
window	50	2671	26710	26760	0.18754887502163475	0.023200000000000012				
window	50	2672	26720	26770	0.16225562489182654	0.02640000000000002				
window	50	2673	26730	26780	0.1488058452123625	0.027200000000000016				
window	50	2674	26740	26790	0.17735337493509595	0.026400000000000014				
window	50	2675	26750	26800	0.16490224995673064	0.025600000000000015				
window	50	2676	26760	26810	0.15735337493509594	0.027200000000000016				
window	50	2677	26770	26820	0.16390359525563192	0.028800000000000017				
window	50	2678	26780	26830	0.1249022499567306	0.027200000000000012				
window	50	2679	26790	26840	0.16880584521236253	0.02800000000000002				
window	50	2680	26800	26850	0.16880584521236253	0.024000000000000014				
window	50	2681	26810	26860	0.14980449991346134	0.024000000000000014				
window	50	2682	26820	26870	0.1563547202339972	0.024000000000000014				
window	50	2683	26830	26880	0.16225562489182654	0.024800000000000016				
window	50	2684	26840	26890	0.14490224995673062	0.026400000000000017				
window	50	2685	26850	26900	0.16490224995673064	0.023200000000000012				
window	50	2686	26860	26910	0.17635472023399723	0.02480000000000001				
window	50	2687	26870	26920	0.17735337493509595	0.024000000000000007				
window	50	2688	26880	26930	0.19245112497836536	0.024800000000000013				
window	50	2689	26890	26940	0.17145247027726662	0.02320000000000001				
window	50	2690	26900	26950	0.16490224995673064	0.02480000000000001				
window	50	2691	26910	26960	0.14490224995673062	0.023200000000000005				
window	50	2692	26920	26970	0.17635472023399723	0.021600000000000005				
window	50	2693	26930	26980	0.19245112497836536	0.020800000000000003				
window	50	2694	26940	26990	0.17245112497836534	0.021600000000000005				
window	50	2695	26950	27000	0.17735337493509595	0.021600000000000005				
window	50	2696	26960	27010	0.20000000000000007	0.0216				
window	50	2697	26970	27020	0.20000000000000007	0.0216				
window	50	2698	26980	27030	0.17635472023399723	0.024800000000000016				
window	50	2699	26990	27040	0.16390359525563192	0.022400000000000003				
window	50	2700	27000	27050	0.18490224995673066	0.021600000000000008				
window	50	2701	27010	27060	0.16000000000000003	0.02320000000000001				
window	50	2702	27020	27070	0.20000000000000007	0.02320000000000001				
window	50	2703	27030	27080	0.16490224995673064	0.023200000000000005				
window	50	2704	27040	27090	0.17635472023399723	0.021600000000000005				
window	50	2705	27050	27100	0.18490224995673066	0.02320000000000001				
window	50	2706	27060	27110	0.20000000000000007	0.02240000000000001				
window	50	2707	27070	27120	0.16980449991346136	0.020800000000000003				
window	50	2708	27080	27130	0.16490224995673064	0.020800000000000003				
window	50	2709	27090	27140	0.18490224995673066	0.02240000000000001				
window	50	2710	27100	27150	0.18490224995673066	0.020800000000000006				
window	50	2711	27110	27160	0.18490224995673066	0.020800000000000006				
window	50	2712	27120	27170	0.18000000000000005	0.020800000000000006				
window	50	2713	27130	27180	0.18000000000000005	0.020800000000000006				
window	50	2714	27140	27190	0.16490224995673064	0.022400000000000007				
window	50	2715	27150	27200	0.18490224995673066	0.022400000000000003				
window	50	2716	27160	27210	0.18390359525563194	0.024800000000000016				
window	50	2717	27170	27220	0.18390359525563194	0.022400000000000003				
window	50	2718	27180	27230	0.17245112497836534	0.023200000000000012				
window	50	2719	27190	27240	0.18490224995673066	0.021600000000000008				
window	50	2720	27200	27250	0.18490224995673066	0.02160000000000001				
window	50	2721	27210	27260	0.15735337493509594	0.020800000000000006				
window	50	2722	27220	27270	0.18490224995673066	0.022400000000000014				
window	50	2723	27230	27280	0.19245112497836536	0.023200000000000016				
window	50	2724	27240	27290	0.14980449991346134	0.023200000000000012				
window	50	2725	27250	27300	0.17735337493509595	0.022400000000000007				
window	50	2726	27260	27310	0.18490224995673066	0.02240000000000001				
window	50	2727	27270	27320	0.18490224995673066	0.022400000000000007				
window	50	2728	27280	27330	0.1514524702772666	0.02400000000000001				
window	50	2729	27290	27340	0.15735337493509594	0.02480000000000001				
window	50	2730	27300	27350	0.16838740541269837	0.02640000000000002				
window	50	2731	27310	27360	0.17103403047760235	0.024000000000000007				
window	50	2732	27320	27370	0.17635472023399723	0.02320000000000001				
window	50	2733	27330	27380	0.16225562489182654	0.024000000000000014				
window	50	2734	27340	27390	0.17735337493509595	0.023200000000000005				
window	50	2735	27350	27400	0.18490224995673066	0.02320000000000001				
window	50	2736	27360	27410	0.1249022499567306	0.021600000000000005				
window	50	2737	27370	27420	0.18490224995673066	0.02240000000000001				
window	50	2738	27380	27430	0.18754887502163475	0.02480000000000001				
window	50	2739	27390	27440	0.17245112497836534	0.025600000000000015				
window	50	2740	27400	27450	0.19245112497836536	0.027200000000000023				
window	50	2741	27410	27460	0.15735337493509594	0.024800000000000016				
window	50	2742	27420	27470	0.14680853581016495	0.027200000000000023				
window	50	2743	27430	27480	0.17635472023399723	0.029600000000000026				
window	50	2744	27440	27490	0.1678071905112638	0.024800000000000013				
window	50	2745	27450	27500	0.17245112497836534	0.022400000000000007				
window	50	2746	27460	27510	0.16980449991346136	0.022400000000000014				
window	50	2747	27470	27520	0.18490224995673066	0.02240000000000001				
window	50	2748	27480	27530	0.16490224995673064	0.02400000000000001				
window	50	2749	27490	27540	0.18390359525563194	0.02480000000000001				
window	50	2750	27500	27550	0.16880584521236253	0.025600000000000015				
window	50	2751	27510	27560	0.1563547202339972	0.024000000000000007				
window	50	2752	27520	27570	0.18490224995673066	0.02400000000000001				
window	50	2753	27530	27580	0.19145247027726664	0.022400000000000007				
window	50	2754	27540	27590	0.16000000000000003	0.02240000000000001				
window	50	2755	27550	27600	0.17245112497836534	0.02240000000000001				
window	50	2756	27560	27610	0.18490224995673066	0.020800000000000003				
window	50	2757	27570	27620	0.18490224995673066	0.02240000000000001				
window	50	2758	27580	27630	0.20000000000000007	0.02240000000000001				
window	50	2759	27590	27640	0.18000000000000005	0.02240000000000001				
window	50	2760	27600	27650	0.18390359525563194	0.024000000000000018				
window	50	2761	27610	27660	0.16980449991346136	0.02560000000000002				
window	50	2762	27620	27670	0.17635472023399723	0.024000000000000014				
window	50	2763	27630	27680	0.19145247027726664	0.025600000000000022				
window	50	2764	27640	27690	0.18490224995673066	0.024800000000000016				
window	50	2765	27650	27700	0.16490224995673064	0.02320000000000001				
window	50	2766	27660	27710	0.1678071905112638	0.02480000000000001				
window	50	2767	27670	27720	0.17635472023399723	0.024800000000000013				
window	50	2768	27680	27730	0.1753560655328985	0.02800000000000003				
window	50	2769	27690	27740	0.17245112497836534	0.028000000000000025				
window	50	2770	27700	27750	0.17735337493509595	0.02720000000000003				
window	50	2771	27710	27760	0.20000000000000007	0.02720000000000003				
window	50	2772	27720	27770	0.16838740541269837	0.02560000000000002				
window	50	2773	27730	27780	0.16490224995673064	0.023200000000000005				
window	50	2774	27740	27790	0.1337080951690931	0.02400000000000001				
window	50	2775	27750	27800	0.17635472023399723	0.022400000000000007				
window	50	2776	27760	27810	0.17635472023399723	0.02400000000000001				
window	50	2777	27770	27820	0.17103403047760235	0.026400000000000024				
window	50	2778	27780	27830	0.16838740541269837	0.024800000000000016				
window	50	2779	27790	27840	0.17635472023399723	0.02480000000000002				
window	50	2780	27800	27850	0.18490224995673066	0.023200000000000016				
window	50	2781	27810	27860	0.15245112497836533	0.022400000000000014				
window	50	2782	27820	27870	0.18490224995673066	0.020800000000000003				
window	50	2783	27830	27880	0.18490224995673066	0.020800000000000003				
window	50	2784	27840	27890	0.19245112497836536	0.0216				
window	50	2785	27850	27900	0.20000000000000007	0.022400000000000007				
window	50	2786	27860	27910	0.16490224995673064	0.02400000000000001				
window	50	2787	27870	27920	0.19245112497836536	0.02320000000000001				
window	50	2788	27880	27930	0.20000000000000007	0.02320000000000001				
window	50	2789	27890	27940	0.17735337493509595	0.022400000000000003				
window	50	2790	27900	27950	0.13735337493509592	0.022400000000000003				
window	50	2791	27910	27960	0.17635472023399723	0.02400000000000001				
window	50	2792	27920	27970	0.17635472023399723	0.022400000000000003				
window	50	2793	27930	27980	0.17735337493509595	0.025600000000000015				
window	50	2794	27940	27990	0.15080315461456006	0.02880000000000003				
window	50	2795	27950	28000	0.18000000000000005	0.02880000000000003				
window	50	2796	27960	28010	0.15570540457129067	0.025600000000000015				
window	50	2797	27970	28020	0.17245112497836534	0.02640000000000002				
window	50	2798	27980	28030	0.18490224995673066	0.022400000000000007				
window	50	2799	27990	28040	0.16490224995673064	0.020800000000000003				
window	50	2800	28000	28050	0.16490224995673064	0.020800000000000003				
window	50	2801	28010	28060	0.20000000000000007	0.020800000000000003				
window	50	2802	28020	28070	0.18390359525563194	0.02320000000000001				
window	50	2803	28030	28080	0.17735337493509595	0.02560000000000001				
window	50	2804	28040	28090	0.19245112497836536	0.02480000000000001				
window	50	2805	28050	28100	0.17245112497836534	0.020800000000000003				
window	50	2806	28060	28110	0.17735337493509595	0.021600000000000005				
window	50	2807	28070	28120	0.18754887502163475	0.02400000000000001				
window	50	2808	28080	28130	0.19145247027726664	0.022400000000000003				
window	50	2809	28090	28140	0.15735337493509594	0.023200000000000002				
window	50	2810	28100	28150	0.19245112497836536	0.024000000000000004				
window	50	2811	28110	28160	0.18000000000000005	0.02560000000000001				
window	50	2812	28120	28170	0.18390359525563194	0.025600000000000015				
window	50	2813	28130	28180	0.18490224995673066	0.025600000000000015				
window	50	2814	28140	28190	0.17635472023399723	0.02560000000000001				
window	50	2815	28150	28200	0.17635472023399723	0.023200000000000002				
window	50	2816	28160	28210	0.19245112497836536	0.02320000000000001				
window	50	2817	28170	28220	0.20000000000000007	0.02320000000000001				
window	50	2818	28180	28230	0.17735337493509595	0.020800000000000003				
window	50	2819	28190	28240	0.20000000000000007	0.020800000000000003				
window	50	2820	28200	28250	0.19245112497836536	0.020800000000000003				
window	50	2821	28210	28260	0.18490224995673066	0.022400000000000007				
window	50	2822	28220	28270	0.19245112497836536	0.0216				
window	50	2823	28230	28280	0.14490224995673062	0.02320000000000001				
window	50	2824	28240	28290	0.19145247027726664	0.024800000000000016				
window	50	2825	28250	28300	0.18490224995673066	0.023200000000000005				
window	50	2826	28260	28310	0.19245112497836536	0.022400000000000003				
window	50	2827	28270	28320	0.17635472023399723	0.022400000000000003				
window	50	2828	28280	28330	0.16490224995673064	0.02240000000000001				
window	50	2829	28290	28340	0.18000000000000005	0.02240000000000001				
window	50	2830	28300	28350	0.18490224995673066	0.020800000000000003				
window	50	2831	28310	28360	0.13735337493509592	0.021600000000000008				
window	50	2832	28320	28370	0.15245112497836533	0.020800000000000006				
window	50	2833	28330	28380	0.16000000000000003	0.022400000000000003				
window	50	2834	28340	28390	0.18390359525563194	0.0216				
window	50	2835	28350	28400	0.18490224995673066	0.02320000000000001				
window	50	2836	28360	28410	0.18490224995673066	0.021600000000000005				
window	50	2837	28370	28420	0.18390359525563194	0.022400000000000003				
window	50	2838	28380	28430	0.16754887502163474	0.02				
window	50	2839	28390	28440	0.20000000000000007	0.02				
window	50	2840	28400	28450	0.18490224995673066	0.021600000000000008				
window	50	2841	28410	28460	0.17735337493509595	0.020800000000000003				
window	50	2842	28420	28470	0.18490224995673066	0.022400000000000007				
window	50	2843	28430	28480	0.16225562489182654	0.023200000000000012				
window	50	2844	28440	28490	0.18490224995673066	0.023200000000000012				
window	50	2845	28450	28500	0.17635472023399723	0.023200000000000016				
window	50	2846	28460	28510	0.18490224995673066	0.024800000000000016				
window	50	2847	28470	28520	0.16390359525563192	0.02240000000000001				
window	50	2848	28480	28530	0.17635472023399723	0.024000000000000018				
window	50	2849	28490	28540	0.19145247027726664	0.02240000000000001				
window	50	2850	28500	28550	0.18490224995673066	0.020800000000000003				
window	50	2851	28510	28560	0.18490224995673066	0.02240000000000001				
window	50	2852	28520	28570	0.18490224995673066	0.022400000000000007				
window	50	2853	28530	28580	0.15735337493509594	0.021600000000000008				
window	50	2854	28540	28590	0.19245112497836536	0.020800000000000003				
window	50	2855	28550	28600	0.15245112497836533	0.0216				
window	50	2856	28560	28610	0.17245112497836534	0.020800000000000003				
window	50	2857	28570	28620	0.19245112497836536	0.020800000000000006				
window	50	2858	28580	28630	0.13735337493509592	0.02320000000000001				
window	50	2859	28590	28640	0.18490224995673066	0.02320000000000001				
window	50	2860	28600	28650	0.18390359525563194	0.025600000000000022				
window	50	2861	28610	28660	0.19245112497836536	0.024800000000000016				
window	50	2862	28620	28670	0.18490224995673066	0.022400000000000003				
