metric_id	metric_version	family	support_regime	checkpoint	estimator	n	median	mad	iqr	scale	status
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	FREQ_GE_5	20000	MAD_1.4826	320	0.980754137888	0.00210114479235	0.00547505160645	0.00311515726913	OK
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	MATCHED_VOCAB	20000	MAD_1.4826	320	0.99296946787	0.000492137249067	0.000942581807599	0.000729642685467	OK
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	TOP_100	20000	MAD_1.4826	320	0.9146	0.01365	0.022125	0.02023749	OK
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	TOP_250	20000	MAD_1.4826	320	0.976336	0.002568	0.00504	0.0038073168	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	FREQ_GE_10	20000	MAD_1.4826	320	0.688738947962	0.0108116550204	0.0276161159884	0.0160293597333	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	FREQ_GE_5	20000	MAD_1.4826	320	0.633610175346	0.0138174265183	0.0240460884644	0.0204857165561	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	MATCHED_VOCAB	20000	MAD_1.4826	320	0.593007445384	0.00373610642149	0.00806620273952	0.00553915138049	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	TOP_100	20000	MAD_1.4826	320	0.703955115539	0.00657093438898	0.0135767030098	0.0097420673251	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	TOP_250	20000	MAD_1.4826	320	0.640003870441	0.00646113180329	0.0128526148832	0.00957927401156	OK
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	FREQ_GE_10	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	FREQ_GE_5	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	MATCHED_VOCAB	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	TOP_100	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	TOP_250	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	FREQ_GE_10	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	FREQ_GE_5	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	MATCHED_VOCAB	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	TOP_100	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	TOP_250	20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	FREQ_GE_10	20000	MAD_1.4826	320	0.469024455738	0.0248111218854	0.0905743620033	0.0367849693072	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	FREQ_GE_5	20000	MAD_1.4826	320	0.398472770596	0.0088376632966	0.0281183183987	0.0131027196035	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	MATCHED_VOCAB	20000	MAD_1.4826	320	0.353779610523	0.00953369731844	0.0238733206752	0.0141346596443	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	TOP_100	20000	MAD_1.4826	320	0.494644234451	0.0267612788084	0.0690512437584	0.0396762719613	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	TOP_250	20000	MAD_1.4826	320	0.420197027091	0.0154134200688	0.0329473686398	0.022851936594	OK
T01_MEAN_TOKEN_LENGTH	generic-metrics-1.0	T		20000	MAD_1.4826	320	4.6592	0.016875	0.0357	0.025018875	OK
T02_TOKEN_LENGTH_SD	generic-metrics-1.0	T		20000	MAD_1.4826	320	3.45847260942	0.0101547352368	0.0192912364244	0.0150554104621	OK
T03_UNIQUE_TOKEN_RATIO	generic-metrics-1.0	T		20000	MAD_1.4826	320	0.6114	0.013875	0.0291125	0.020571075	OK
T04_HAPAX_RATIO	generic-metrics-1.0	T		20000	MAD_1.4826	320	0.920088588266	0.00283918057992	0.00773798401602	0.00420936912779	OK
T05_PREFIX_DIVERSITY	generic-metrics-1.0	T		20000	MAD_1.4826	320	0.00194171104558	4.50439213116e-05	0.000121092210963	6.67821177366e-05	OK
T06_SUFFIX_DIVERSITY	generic-metrics-1.0	T		20000	MAD_1.4826	320	0.00196270855091	4.35522890713e-05	9.13461144165e-05	6.45706237772e-05	OK
T07_EDIT_GRAPH_DENSITY	generic-metrics-1.0	T		20000	MAD_1.4826	320	0.000401831590497	1.21724949005e-05	2.74726175337e-05	1.80469409395e-05	OK
T08_EDIT_GRAPH_GIANT_SHARE	generic-metrics-1.0	T		20000	MAD_1.4826	320	0.357986203819	0.00711618245198	0.0211273140829	0.0105504521033	OK
T09_EDIT_GRAPH_CLUSTERING	generic-metrics-1.0	T		20000	MAD_1.4826	320	0.343541552913	0.00666572338177	0.021689346485	0.00988260148581	OK
T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	generic-metrics-1.0	T		20000	MAD_1.4826	320	0.503749529269	0.00785124087851	0.0158682984182	0.0116402497265	OK
T11_POSITIONAL_RESTRICTION_DENSITY	generic-metrics-1.0	T		20000	MAD_1.4826	320	0	0	0	0	DEGENERATE
D_LINE_COHERENCE	generic-metrics-1.0	D		39380	MAD_1.4826	320	0.00773865192526	0.000337773266504	0.000697809926058	0.000500782644918	OK
D_LINE_EXCLUSIVITY	generic-metrics-1.0	D		39380	MAD_1.4826	320	0.919328091105	0.00266513821088	0.00757756278785	0.00395133391145	OK
D_LINE_PROGRESSION	generic-metrics-1.0	D		39380	MAD_1.4826	320	2.08479342633e-07	1.75862902747e-06	3.61707671455e-06	2.60734339613e-06	OK
D_LINE_VARIANCE_SHARE	generic-metrics-1.0	D		39380	MAD_1.4826	320	0.124975978858	0.00138195302687	0.00289018807596	0.00204888355763	OK
G02_INITIAL_RESTRICTION_DENSITY	generic-metrics-1.0	G		39380	MAD_1.4826	320	0	0	0	0	DEGENERATE
G03_FINAL_RESTRICTION_DENSITY	generic-metrics-1.0	G		39380	MAD_1.4826	320	0	0	0	0	DEGENERATE
G04_BIGRAM_OCCUPANCY	generic-metrics-1.0	G		39380	MAD_1.4826	320	0.960069444444	0.0295138888889	0.0473090277778	0.0437572916667	OK
G05_TRIGRAM_OCCUPANCY	generic-metrics-1.0	G		39380	MAD_1.4826	320	0.579390914352	0.0429325810185	0.161711516204	0.0636518446181	OK
G06_SYMBOL_CONDITIONAL_ENTROPY_NORM	generic-metrics-1.0	G		39380	MAD_1.4826	320	0.8295605302	0.0571960750153	0.196829718744	0.0847989008177	OK
G07_HIGHER_ORDER_ENTROPY_REDUCTION	generic-metrics-1.0	G		39380	MAD_1.4826	320	0.0145192977957	0.00259373375365	0.00642365721624	0.00384546966316	OK
G08_MEAN_SYMBOLS_PER_TOKEN	generic-metrics-1.0	G		39380	MAD_1.4826	320	4.65175215846	0.00862112747588	0.0174263585576	0.0127816835957	OK
L01_LINE_TOKEN_COUNT_MEAN	generic-metrics-1.0	L		39380	MAD_1.4826	320	7.9991874873	0	0	0	DEGENERATE
L02_LINE_SYMBOL_COUNT_MEAN	generic-metrics-1.0	L		39380	MAD_1.4826	320	37.21023766	0.0689620150315	0.139396709324	0.102243083486	OK
L03_BOUNDARY_SPECIALIZATION	generic-metrics-1.0	L		39380	MAD_1.4826	320	0.852732361848	0.00197806156213	0.00395866567851	0.00293267407201	OK
L04_POSITION_PROGRESSION	generic-metrics-1.0	L		39380	MAD_1.4826	320	0.000322245505676	0.00308299978662	0.00728292863829	0.00457085548365	OK
L05_LINE_ASYMMETRY	generic-metrics-1.0	L		39380	MAD_1.4826	320	0.00712615204339	2.34187669257e-17	4.59701721134e-17	3.4720663844e-17	OK
L06_SAME_LINE_COOCCURRENCE_DENSITY	generic-metrics-1.0	L	FREQ_GE_10	39380	MAD_1.4826	320	0.193393898935	0.0118331926987	0.0519415077576	0.0175438914951	OK
L06_SAME_LINE_COOCCURRENCE_DENSITY	generic-metrics-1.0	L	FREQ_GE_5	39380	MAD_1.4826	320	0.0747978705112	0.00442411252754	0.0110747772543	0.00655918923333	OK
L06_SAME_LINE_COOCCURRENCE_DENSITY	generic-metrics-1.0	L	MATCHED_VOCAB	39380	MAD_1.4826	320	0.0666162172079	0.00394750635532	0.00784587362738	0.0058525729224	OK
L06_SAME_LINE_COOCCURRENCE_DENSITY	generic-metrics-1.0	L	TOP_100	39380	MAD_1.4826	320	0.51303030303	0.0231313131313	0.114646464646	0.0342944848485	OK
L06_SAME_LINE_COOCCURRENCE_DENSITY	generic-metrics-1.0	L	TOP_250	39380	MAD_1.4826	320	0.195598393574	0.0126265060241	0.0416144578313	0.0187200578313	OK
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	generic-metrics-1.0	L	FREQ_GE_10	39380	MAD_1.4826	320	0.806606101065	0.0118331926987	0.0519415077576	0.0175438914951	OK
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	generic-metrics-1.0	L	FREQ_GE_5	39380	MAD_1.4826	320	0.925202129489	0.00442411252754	0.0110747772543	0.00655918923333	OK
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	generic-metrics-1.0	L	MATCHED_VOCAB	39380	MAD_1.4826	320	0.933383782792	0.00394750635532	0.00784587362738	0.0058525729224	OK
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	generic-metrics-1.0	L	TOP_100	39380	MAD_1.4826	320	0.48696969697	0.0231313131313	0.114646464646	0.0342944848485	OK
L07_SAME_LINE_NONCOOCCURRENCE_DENSITY	generic-metrics-1.0	L	TOP_250	39380	MAD_1.4826	320	0.804401606426	0.0126265060241	0.0416144578313	0.0187200578313	OK
S01_TRANSITION_DENSITY	generic-metrics-1.0	S	FREQ_GE_10	39380	MAD_1.4826	320	0.0378437223938	0.00473494374781	0.0129109733684	0.00702002760051	OK
S01_TRANSITION_DENSITY	generic-metrics-1.0	S	FREQ_GE_5	39380	MAD_1.4826	320	0.0131399074404	0.0016449049546	0.00319141896768	0.00243873608569	OK
S01_TRANSITION_DENSITY	generic-metrics-1.0	S	MATCHED_VOCAB	39380	MAD_1.4826	320	0.0119715247099	0.000732483347449	0.00124996321233	0.00108597981093	OK
S01_TRANSITION_DENSITY	generic-metrics-1.0	S	TOP_100	39380	MAD_1.4826	320	0.1348	0.0232	0.03565	0.03439632	OK
S01_TRANSITION_DENSITY	generic-metrics-1.0	S	TOP_250	39380	MAD_1.4826	320	0.040016	0.003488	0.008408	0.0051713088	OK
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	FREQ_GE_10	39380	MAD_1.4826	320	0.962156277606	0.00473494374781	0.0129109733684	0.00702002760051	OK
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	FREQ_GE_5	39380	MAD_1.4826	320	0.98686009256	0.0016449049546	0.00319141896768	0.00243873608569	OK
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	MATCHED_VOCAB	39380	MAD_1.4826	320	0.98802847529	0.000732483347449	0.00124996321233	0.00108597981093	OK
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	TOP_100	39380	MAD_1.4826	320	0.8652	0.0232	0.03565	0.03439632	OK
S02_TRANSITION_ZERO_DENSITY	generic-metrics-1.0	S	TOP_250	39380	MAD_1.4826	320	0.959984	0.003488	0.008408	0.0051713088	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	FREQ_GE_10	39380	MAD_1.4826	320	0.675400821176	0.01866484301	0.0273909958395	0.0276724962467	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	FREQ_GE_5	39380	MAD_1.4826	320	0.630347124365	0.00291792627138	0.00588022957615	0.00432611748995	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	MATCHED_VOCAB	39380	MAD_1.4826	320	0.628606462692	0.00337976280258	0.00661410106467	0.00501083633111	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	TOP_100	39380	MAD_1.4826	320	0.737025378854	0.00763865568229	0.0154655234504	0.0113250709146	OK
S03_TRANSITION_ENTROPY_NORM	generic-metrics-1.0	S	TOP_250	39380	MAD_1.4826	320	0.674431687951	0.00775268460158	0.0155002111042	0.0114941301903	OK
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	FREQ_GE_10	39380	IQR_1.349_FALLBACK	320	0	0	0.210526315789	0.156061019859	OK
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	FREQ_GE_5	39380	IQR_1.349_FALLBACK	320	0	0	0.222222222222	0.164731076518	OK
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	MATCHED_VOCAB	39380	IQR_1.349_FALLBACK	320	0	0	0.21626984127	0.160318636968	OK
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	TOP_100	39380	IQR_1.349_FALLBACK	320	0	0	0.222222222222	0.164731076518	OK
S06_PREFERRED_TRANSITION_FRACTION	generic-metrics-1.0	S	TOP_250	39380	IQR_1.349_FALLBACK	320	0	0	0.210526315789	0.156061019859	OK
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	FREQ_GE_10	39380	MAD_1.4826	320	0.0954545454545	0.0954545454545	0.444444444444	0.141520909091	OK
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	FREQ_GE_5	39380	MAD_1.4826	320	0.0801282051282	0.0801282051282	0.4	0.118798076923	OK
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	MATCHED_VOCAB	39380	MAD_1.4826	320	0.101724137931	0.101724137931	0.411764705882	0.150816206897	OK
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	TOP_100	39380	MAD_1.4826	320	0.146428571429	0.146428571429	0.483870967742	0.217095	OK
S07_DEPLETED_TRANSITION_FRACTION	generic-metrics-1.0	S	TOP_250	39380	MAD_1.4826	320	0.0954545454545	0.0954545454545	0.457575757576	0.141520909091	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	FREQ_GE_10	39380	MAD_1.4826	320	0.45210586657	0.00930231884471	0.0258836159866	0.0137916179192	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	FREQ_GE_5	39380	MAD_1.4826	320	0.40337452404	0.0105202891354	0.0262350682284	0.0155973806722	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	MATCHED_VOCAB	39380	MAD_1.4826	320	0.401654018822	0.0105725544403	0.0231349182574	0.0156748692131	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	TOP_100	39380	MAD_1.4826	320	0.513200992305	0.0182180051436	0.0885444853412	0.0270100144259	OK
S08_HIGHER_ORDER_PREDICTIVE_GAIN	generic-metrics-1.0	S	TOP_250	39380	MAD_1.4826	320	0.457731957317	0.0149049353716	0.0424071658709	0.022098057182	OK
T01_MEAN_TOKEN_LENGTH	generic-metrics-1.0	T		39380	MAD_1.4826	320	4.65175215846	0.00862112747588	0.0174263585576	0.0127816835957	OK
T02_TOKEN_LENGTH_SD	generic-metrics-1.0	T		39380	MAD_1.4826	320	3.45903155295	0.00747252348921	0.0148734263548	0.0110787633251	OK
T03_UNIQUE_TOKEN_RATIO	generic-metrics-1.0	T		39380	MAD_1.4826	320	0.576891823261	0.0117572371762	0.0260919248349	0.0174312798375	OK
T04_HAPAX_RATIO	generic-metrics-1.0	T		39380	MAD_1.4826	320	0.919305124774	0.00264217187952	0.00757756278785	0.00391728402858	OK
T05_PREFIX_DIVERSITY	generic-metrics-1.0	T		39380	MAD_1.4826	320	0.00104070155901	2.59662222572e-05	7.57436215033e-05	3.84975211185e-05	OK
T06_SUFFIX_DIVERSITY	generic-metrics-1.0	T		39380	MAD_1.4826	320	0.00105643112416	2.15184916346e-05	4.65226387586e-05	3.19033156975e-05	OK
T07_EDIT_GRAPH_DENSITY	generic-metrics-1.0	T		39380	MAD_1.4826	320	0.000227452374897	1.07962719157e-05	2.39877313095e-05	1.60065527423e-05	OK
T08_EDIT_GRAPH_GIANT_SHARE	generic-metrics-1.0	T		39380	MAD_1.4826	320	0.362076570219	0.00595465344735	0.0198778373519	0.00882836920104	OK
T09_EDIT_GRAPH_CLUSTERING	generic-metrics-1.0	T		39380	MAD_1.4826	320	0.3288175097	0.0052543192719	0.0178340885909	0.00779005375251	OK
T10_EDIT_DEGREE_FREQUENCY_SPEARMAN	generic-metrics-1.0	T		39380	MAD_1.4826	320	0.50570873329	0.00744205021575	0.020647843476	0.0110335836499	OK
T11_POSITIONAL_RESTRICTION_DENSITY	generic-metrics-1.0	T		39380	MAD_1.4826	320	0	0	0	0	DEGENERATE
