candidate_id	representation_id	checkpoint	family	metric_id	regime	raw_candidate_value	raw_vm_value	calibrated_distance	comparison_status	comparison_reason	rarefaction_mean	rarefaction_ci_low	rarefaction_ci_high	rarefaction_n_valid	vm_rarefaction_mean	vm_rarefaction_ci_low	vm_rarefaction_ci_high	vm_rarefaction_n_valid	bootstrap_estimate	bootstrap_ci_low	bootstrap_ci_high	bootstrap_n_valid
C01	LATIN-EXPANDED	39380	S	S05_REPEATED_TRIGRAM_TYPES		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	187	187	187	100	271	3092.95	3460.05	200
C01	LATIN-EXPANDED	39380	S	S06_PREFERRED_TRANSITION_FRACTION		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0	0	0	0	0	0	0	0
C01	LATIN-EXPANDED	39380	S	S07_DEPLETED_TRANSITION_FRACTION		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0	0	0	0	0	0	0	0
C01	LATIN-EXPANDED	39380	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0	0	0	0	0	0	0	0
C01	LATIN-EXPANDED	39380	T	T01_MEAN_TOKEN_LENGTH		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	4.94629253428	4.94629253428	4.94629253428	100	5.56821032825	5.52532006383	5.60835339286	200
C01	LATIN-EXPANDED	39380	T	T02_TOKEN_LENGTH_SD		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	1.83794584085	1.83794584085	1.83794584085	100	2.95511393791	2.92913580263	2.98764110543	200
C01	LATIN-EXPANDED	39380	T	T03_UNIQUE_TOKEN_RATIO		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.209344845099	0.209344845099	0.209344845099	100	0.349414593351	0.248506164208	0.259422790569	200
C01	LATIN-EXPANDED	39380	T	T04_HAPAX_RATIO		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.690077632217	0.690077632217	0.690077632217	100	0.679581151832	0.393638812201	0.426434300154	200
C01	LATIN-EXPANDED	39380	T	T05_PREFIX_DIVERSITY		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.00327510917031	0.00327510917031	0.00327510917031	100	0.00448765893792	0.00566493908639	0.006247461995	200
C01	LATIN-EXPANDED	39380	T	T06_SUFFIX_DIVERSITY		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.00436681222707	0.00436681222707	0.00436681222707	100	0.00403889304413	0.00509240224939	0.00564868343228	200
C01	LATIN-EXPANDED	39380	T	T07_EDIT_GRAPH_DENSITY		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.000880667248108	0.000880667248108	0.000880667248108	100	0.000305757013813	0.000368560912312	0.00039766300688	200
C01	LATIN-EXPANDED	39380	T	T08_EDIT_GRAPH_GIANT_SHARE		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.83770014556	0.83770014556	0.83770014556	100	0.260732984293	0.215795910639	0.243312424202	200
C01	LATIN-EXPANDED	39380	T	T09_EDIT_GRAPH_CLUSTERING		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.3099957714	0.3099957714	0.3099957714	100	0.360076276044	0.35769644867	0.395234089333	200
C01	LATIN-EXPANDED	39380	T	T10_EDIT_DEGREE_FREQUENCY_SPEARMAN		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.641587925628	0.641587925628	0.641587925628	100	0.311833073088	0.222704708827	0.265770910541	200
C01	LATIN-EXPANDED	39380	T	T11_POSITIONAL_RESTRICTION_DENSITY		0	0	0	NOT_COMPARABLE	corpus size 19132 below checkpoint 39380	0	0	0	0	0.12962962963	0.12962962963	0.12962962963	100	0.0860215053763	0.0777777777778	0.129032258065	200
C02	LATIN-DIPLOMATIC	5000	D	D_LINE_COHERENCE		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.0100589947	0.00891430677263	0.0117352753584	76	0.00824204782416	0.00748021023373	0.00910826433339	100	0	0.00978528526938	0.0109200301428	79
C02	LATIN-DIPLOMATIC	5000	D	D_LINE_EXCLUSIVITY		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.780863363647	0.771042746406	0.792937736929	76	0.719773352721	0.703346298935	0.735877690172	100	0	0.407537706021	0.436854537291	79
C02	LATIN-DIPLOMATIC	5000	D	D_LINE_PROGRESSION		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	-3.27318739373e-05	-6.89163363665e-05	1.4261499138e-05	76	0.00020319150488	0.000141475438345	0.000282997352742	100	0	-8.47066924954e-06	7.89086110589e-06	79
C02	LATIN-DIPLOMATIC	5000	D	D_LINE_VARIANCE_SHARE		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.161379581858	0.151377359557	0.174562844564	76	0.207593719708	0.186422315034	0.244566943298	100	0	0.156073660204	0.169911335502	79
C02	LATIN-DIPLOMATIC	5000	D	D_LOCUS_COHERENCE		0.203985607528	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.144490190065	0.133581282625	0.157249581912	100	0	0	0	0	0.203985607528	0.0659770445027	0.327139892896	200
C02	LATIN-DIPLOMATIC	5000	D	D_LOCUS_EXCLUSIVITY		0.796014392472	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.855509809935	0.842750418088	0.866418717375	100	0	0	0	0	0.796014392472	0.79769459034	0.822230772379	200
C02	LATIN-DIPLOMATIC	5000	D	D_LOCUS_PROGRESSION		-0.00402371935144	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	-0.00353366686581	-0.00750555244499	0.000277111967198	100	0	0	0	0	-0.00402371935144	-0.00579043497534	0.0163376127284	200
C02	LATIN-DIPLOMATIC	5000	D	D_LOCUS_VARIANCE_SHARE		0.00261955819335	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.00351064183431	0.00137202248782	0.0072274654445	100	0	0	0	0	0.00261955819335	0.00170289633782	0.00618642036079	200
C02	LATIN-DIPLOMATIC	5000	D	D_PAGE_COHERENCE		0.0610207992306	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.043534162347	0.0401736914074	0.0463759258291	100	0	0	0	0	0.0610207992306	0.0536676118078	0.0580727953821	200
C02	LATIN-DIPLOMATIC	5000	D	D_PAGE_EXCLUSIVITY		0.730279546084	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.796451798873	0.787340872743	0.809145467072	100	0	0	0	0	0.730279546084	0.743865321768	0.760112882206	200
C02	LATIN-DIPLOMATIC	5000	D	D_PAGE_PROGRESSION		-0.000546206395823	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	-0.000529318452908	-0.00127933249185	0.000161916145305	100	0	0	0	0	-0.000546206395823	-0.00041403919081	0.00113477588268	200
C02	LATIN-DIPLOMATIC	5000	D	D_PAGE_VARIANCE_SHARE		0.00920938163979	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.0154888767087	0.0108390424707	0.0208633521756	100	0	0	0	0	0.00920938163979	0.00926723636145	0.0151569008881	200
C02	LATIN-DIPLOMATIC	5000	D	D_SECTION_COHERENCE		0.102337227489	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.0777838687987	0.0720385216267	0.0836785450676	100	0	0	0	0	0.102337227489	0.0906217643152	0.0966794354538	200
C02	LATIN-DIPLOMATIC	5000	D	D_SECTION_EXCLUSIVITY		0.807777470246	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.850018308828	0.840162510282	0.860353409018	100	0	0	0	0	0.807777470246	0.814182876898	0.826994086414	200
C02	LATIN-DIPLOMATIC	5000	D	D_SECTION_PROGRESSION		-0.00833176672378	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	-0.00761439865537	-0.0161168519457	0.000893531175781	100	0	0	0	0	-0.00833176672378	-0.0183362461918	0.0199201717734	200
C02	LATIN-DIPLOMATIC	5000	D	D_SECTION_VARIANCE_SHARE		0.0023473369902	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.00259606224098	0.00102943254553	0.00510326768428	100	0	0	0	0	0.0023473369902	0.0014056511294	0.00425797650878	200
C02	LATIN-DIPLOMATIC	5000	G	G01_ALPHABET_SIZE		60	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	52.91	50	56	100	33.48	31	36	100	60	55.975	60	200
C02	LATIN-DIPLOMATIC	5000	G	G02_INITIAL_RESTRICTION_DENSITY		0.233333333333	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.295983593977	0.21568627451	0.349145299145	100	0.336547570959	0.265029325513	0.397121212121	100	0.233333333333	0.210526315789	0.305084745763	200
C02	LATIN-DIPLOMATIC	5000	G	G03_FINAL_RESTRICTION_DENSITY		0.166666666667	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.179312982141	0.124500554939	0.240740740741	100	0.0831849838176	0.0281547619048	0.187976539589	100	0.166666666667	0.140350877193	0.206896551724	200
C02	LATIN-DIPLOMATIC	5000	G	G04_BIGRAM_OCCUPANCY		0.192222222222	0.292438271605	0.961348256141	COMPARABLE		0.188699782904	0.168351403061	0.2092	100	0.208139113612	0.18125	0.237903225806	100	0.192222222222	0.176645833333	0.203767859778	200
C02	LATIN-DIPLOMATIC	5000	G	G05_TRIGRAM_OCCUPANCY		0.0147314814815	0.0336291152263	0.345838205207	COMPARABLE		0.0148973809291	0.0124543037081	0.0175572	100	0.0201989678984	0.016302297668	0.0252173475211	100	0.0147314814815	0.0130554398148	0.0162704612057	200
C02	LATIN-DIPLOMATIC	5000	G	G06_SYMBOL_CONDITIONAL_ENTROPY_NORM		0.580918750898	0.408488256482	2.03759106299	COMPARABLE		0.596216956376	0.588277427396	0.604608512298	100	0.414975655551	0.405057915818	0.426860471339	100	0.580918750898	0.579557171042	0.591051893173	200
C02	LATIN-DIPLOMATIC	5000	G	G07_HIGHER_ORDER_ENTROPY_REDUCTION		0.12684085554	0.0425021352386	5.80350808675	COMPARABLE		0.145024397633	0.13933422731	0.149033058028	100	0.0509188804415	0.046588356671	0.0546110759444	100	0.12684085554	0.1304316684	0.135347252202	200
C02	LATIN-DIPLOMATIC	5000	G	G08_MEAN_SYMBOLS_PER_TOKEN		5.11913602845	4.94629253428	3.02808674422	COMPARABLE		5.12044731826	5.05073920084	5.19894634027	100	4.94655159517	4.86501819497	5.00636041743	100	5.11913602845	5.08033416647	5.16271333864	200
C02	LATIN-DIPLOMATIC	5000	L	L01_LINE_TOKEN_COUNT_MEAN		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0	0	0	0	7.31431261062	6.92644184036	7.66536943869	100	0	5.54755378721	5.6290893015	79
C02	LATIN-DIPLOMATIC	5000	L	L02_LINE_SYMBOL_COUNT_MEAN		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0	0	0	0	36.2371090488	34.3812841493	38.2668852698	100	0	28.4082670203	28.7008694371	79
C02	LATIN-DIPLOMATIC	5000	L	L03_BOUNDARY_SPECIALIZATION		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0	0	0	0	0.740975005168	0.723179345709	0.757947139219	100	0	0.725401592028	0.733793265075	79
C02	LATIN-DIPLOMATIC	5000	L	L04_POSITION_PROGRESSION		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0	0	0	0	-0.0751356737233	-0.0991473444063	-0.0526198792541	100	0	0.0233156490291	0.0496044635819	79
C02	LATIN-DIPLOMATIC	5000	L	L05_LINE_ASYMMETRY		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0	0	0	0	0.706972100237	0.627075514248	0.780183591737	100	0	0.25144602498	0.265625447479	79
C02	LATIN-DIPLOMATIC	5000	L	L06_SAME_LINE_COOCCURRENCE_DENSITY		0	0	0	NOT_COMPARABLE	metric absent from frozen VM reference	0	0	0	0	0	0	0	0	0	0	0	0
C02	LATIN-DIPLOMATIC	5000	L	L07_SAME_LINE_NONCOOCCURRENCE_DENSITY		0	0	0	NOT_COMPARABLE	metric absent from frozen VM reference	0	0	0	0	0	0	0	0	0	0	0	0
C02	LATIN-DIPLOMATIC	5000	S	S01_TRANSITION_DENSITY	FREQ_GE_10	0.0306919642857	0.0395410207025	0.179757420143	COMPARABLE		0.0745471953523	0.0648490960662	0.0890288417641	100	0.100145827479	0.0899359319937	0.111700733431	100	0.0306919642857	0.0173484540916	0.0208176373323	200
C02	LATIN-DIPLOMATIC	5000	S	S01_TRANSITION_DENSITY	FREQ_GE_5	0.00938985404868	0.0152768495829	0.493462838365	COMPARABLE		0.0255242504799	0.0218441963581	0.0293996385682	100	0.0374530564498	0.03320016315	0.0406718109247	100	0.00938985404868	0.00443483041396	0.00522581621778	200
C02	LATIN-DIPLOMATIC	5000	S	S01_TRANSITION_DENSITY	MATCHED_VOCAB	0.00991141529517	0.0395410207025	115.312467389	COMPARABLE		0.0038518814031	0.00367051002423	0.00403380868451	100	0.00737875602092	0.00714980592461	0.00763720165201	100	0.00991141529517	0.00657248478626	0.00699791373047	200
C02	LATIN-DIPLOMATIC	5000	S	S01_TRANSITION_DENSITY	TOP_100	0.0828	0.3424	51.4993532824	COMPARABLE		0.03159	0.0293	0.0346	100	0.081815	0.0765475	0.086305	100	0.0828	0.0569	0.0628025	200
C02	LATIN-DIPLOMATIC	5000	S	S01_TRANSITION_DENSITY	TOP_250	0.0268	0.122704	88.8548925781	COMPARABLE		0.01036608	0.009606	0.0109364	100	0.02420592	0.0232136	0.0252496	100	0.0268	0.0182396	0.0196964	200
C02	LATIN-DIPLOMATIC	5000	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_10	0.969308035714	0.960458979298	0.179757420143	COMPARABLE		0.925452804648	0.910971158236	0.935150903934	100	0.899854172521	0.888299266569	0.910064068006	100	0.969308035714	0.979182362668	0.982651545908	200
C02	LATIN-DIPLOMATIC	5000	S	S02_TRANSITION_ZERO_DENSITY	FREQ_GE_5	0.990610145951	0.984723150417	0.493462838365	COMPARABLE		0.97447574952	0.970600361432	0.978155803642	100	0.96254694355	0.959328189075	0.96679983685	100	0.990610145951	0.994774183782	0.995565169586	200
C02	LATIN-DIPLOMATIC	5000	S	S02_TRANSITION_ZERO_DENSITY	MATCHED_VOCAB	0.990088584705	0.960458979298	115.312467389	COMPARABLE		0.996148118597	0.995966191315	0.996329489976	100	0.992621243979	0.992362798348	0.992850194075	100	0.990088584705	0.99300208627	0.993427515214	200
C02	LATIN-DIPLOMATIC	5000	S	S02_TRANSITION_ZERO_DENSITY	TOP_100	0.9172	0.6576	51.4993532824	COMPARABLE		0.96841	0.9654	0.9707	100	0.918185	0.913695	0.9234525	100	0.9172	0.9371975	0.9431	200
C02	LATIN-DIPLOMATIC	5000	S	S02_TRANSITION_ZERO_DENSITY	TOP_250	0.9732	0.877296	88.8548925781	COMPARABLE		0.98963392	0.9890636	0.990394	100	0.97579408	0.9747504	0.9767864	100	0.9732	0.9803036	0.9817604	200
C02	LATIN-DIPLOMATIC	5000	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_10	0.636164455897	0.724278863225	2.72908496274	COMPARABLE		0.613568930104	0.591759376512	0.639906837174	100	0.728924320449	0.721441634027	0.737703582916	100	0.636164455897	0.599657446918	0.610645770019	200
C02	LATIN-DIPLOMATIC	5000	S	S03_TRANSITION_ENTROPY_NORM	FREQ_GE_5	0.60770586555	0.681540227662	3.94163360471	COMPARABLE		0.591645305456	0.581605635255	0.604630405786	100	0.677787808121	0.671219732518	0.683658329812	100	0.60770586555	0.56805540605	0.575228501627	200
C02	LATIN-DIPLOMATIC	5000	S	S03_TRANSITION_ENTROPY_NORM	MATCHED_VOCAB	0.608762584709	0.724278863225	14.4795423882	COMPARABLE		0.550212826948	0.546120634813	0.554667469976	100	0.607565378747	0.604856247599	0.610123265108	100	0.608762584709	0.576824937059	0.583093041616	200
C02	LATIN-DIPLOMATIC	5000	S	S03_TRANSITION_ENTROPY_NORM	TOP_100	0.667201848591	0.842325079264	11.2837622957	COMPARABLE		0.596457062266	0.585053729512	0.61100414276	100	0.717901263832	0.710900843033	0.723779671009	100	0.667201848591	0.631213482613	0.646871837435	200
C02	LATIN-DIPLOMATIC	5000	S	S03_TRANSITION_ENTROPY_NORM	TOP_250	0.632467051379	0.782231816615	12.867950586	COMPARABLE		0.569973027779	0.561732073769	0.576086702857	100	0.657161822421	0.653348764701	0.66120485769	100	0.632467051379	0.599997600628	0.609905559333	200
C02	LATIN-DIPLOMATIC	5000	S	S04_REPEATED_BIGRAM_TYPES		923	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	137.56	121	159.675	100	153.25	134.475	183.1	100	923	3887.825	4253.025	200
C02	LATIN-DIPLOMATIC	5000	S	S05_REPEATED_TRIGRAM_TYPES		208	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	24.08	16	34	100	5.18	1	24	100	208	3100.95	3458.275	200
C02	LATIN-DIPLOMATIC	5000	S	S06_PREFERRED_TRANSITION_FRACTION	FREQ_GE_10	0.166666666667	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.295	0	1	100	0	0	0	100	0.166666666667	0	0.266944444444	200
C02	LATIN-DIPLOMATIC	5000	S	S06_PREFERRED_TRANSITION_FRACTION	FREQ_GE_5	0.1	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.28	0	1	100	0	0	0	100	0.1	0.05	0.263157894737	200
C02	LATIN-DIPLOMATIC	5000	S	S06_PREFERRED_TRANSITION_FRACTION	MATCHED_VOCAB	0.1	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.19	0	0.7625	100	0	0	0	100	0.1	0.0499404761905	0.263157894737	200
C02	LATIN-DIPLOMATIC	5000	S	S06_PREFERRED_TRANSITION_FRACTION	TOP_100	0.166666666667	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.35	0	1	100	0	0	0	100	0.166666666667	0	0.277777777778	200
C02	LATIN-DIPLOMATIC	5000	S	S06_PREFERRED_TRANSITION_FRACTION	TOP_250	0.111111111111	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.255	0	1	100	0	0	0	100	0.111111111111	0	0.263523391813	200
C02	LATIN-DIPLOMATIC	5000	S	S07_DEPLETED_TRANSITION_FRACTION	FREQ_GE_10	0.5	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.015	0	0.2625	100	0	0	0	100	0.5	0.399722222222	0.647549019608	200
C02	LATIN-DIPLOMATIC	5000	S	S07_DEPLETED_TRANSITION_FRACTION	FREQ_GE_5	0.5	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.07	0	0.5	100	0	0	0	100	0.5	0.420820433437	0.642857142857	200
C02	LATIN-DIPLOMATIC	5000	S	S07_DEPLETED_TRANSITION_FRACTION	MATCHED_VOCAB	0.5	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.575	0	1	100	0	0	0	100	0.5	0.408863636364	0.631578947368	200
C02	LATIN-DIPLOMATIC	5000	S	S07_DEPLETED_TRANSITION_FRACTION	TOP_100	0.555555555556	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.015	0	0.2625	100	0	0	0	100	0.555555555556	0.4	0.687620192308	200
C02	LATIN-DIPLOMATIC	5000	S	S07_DEPLETED_TRANSITION_FRACTION	TOP_250	0.555555555556	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.22	0	1	100	0	0	0	100	0.555555555556	0.388888888889	0.647058823529	200
C02	LATIN-DIPLOMATIC	5000	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	FREQ_GE_10	0.344077487143	0.49255600864	2.01555774291	COMPARABLE		0.329012554077	0.271354206907	0.39692700114	100	0.477045192117	0.456441586223	0.496568301523	100	0.344077487143	0.293109794485	0.321563082241	200
C02	LATIN-DIPLOMATIC	5000	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	FREQ_GE_5	0.313284254924	0.4465275951	2.74719338038	COMPARABLE		0.288001765446	0.259698168684	0.312648090111	100	0.410431602619	0.396153229267	0.421670260003	100	0.313284254924	0.249302945067	0.268880537871	200
C02	LATIN-DIPLOMATIC	5000	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	MATCHED_VOCAB	0.315431223395	0.49255600864	13.3142015582	COMPARABLE		0.225926200809	0.212672056769	0.240056358902	100	0.317073435755	0.310112459128	0.322973321764	100	0.315431223395	0.263133213032	0.281713914049	200
C02	LATIN-DIPLOMATIC	5000	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	TOP_100	0.378939922498	0.582878688499	6.83742433989	COMPARABLE		0.295130678341	0.258718201233	0.327040057488	100	0.463614074597	0.446910633317	0.476773125564	100	0.378939922498	0.325579102422	0.36513623885	200
C02	LATIN-DIPLOMATIC	5000	S	S08_HIGHER_ORDER_PREDICTIVE_GAIN	TOP_250	0.342195027694	0.547614214256	12.2315778543	COMPARABLE		0.256462764417	0.234298468411	0.275757140502	100	0.383247694016	0.372542363905	0.392630779184	100	0.342195027694	0.294414942065	0.320539664336	200
C02	LATIN-DIPLOMATIC	5000	T	T01_MEAN_TOKEN_LENGTH		5.11913602845	4.94629253428	3.02808674422	COMPARABLE		5.12044731826	5.05073920084	5.19894634027	100	4.94655159517	4.86501819497	5.00636041743	100	5.11913602845	5.08033416647	5.16271333864	200
C02	LATIN-DIPLOMATIC	5000	T	T02_TOKEN_LENGTH_SD		2.8196732797	1.83794584085	29.8072670367	COMPARABLE		2.82024292809	2.77242941042	2.87315197578	100	1.8336608895	1.80118440367	1.87746031921	100	2.8196732797	2.79400425826	2.84981818034	200
C02	LATIN-DIPLOMATIC	5000	T	T03_UNIQUE_TOKEN_RATIO		0.377909105172	0.209344845099	8.00669266179	COMPARABLE		0.534784210135	0.523949552827	0.544687257451	100	0.386077141214	0.375117534001	0.397833493343	100	0.377909105172	0.265074496457	0.277717712244	200
C02	LATIN-DIPLOMATIC	5000	T	T04_HAPAX_RATIO		0.698865208968	0.690077632217	1.22639621313	COMPARABLE		0.778197514505	0.764686931822	0.791351905327	100	0.717380344842	0.70053180416	0.734035502549	100	0.698865208968	0.403787708923	0.436829524298	200
C02	LATIN-DIPLOMATIC	5000	T	T05_PREFIX_DIVERSITY		0.00636590091337	0.00327510917031	12.2783669784	COMPARABLE		0.0139251955238	0.0127120735183	0.0154876686988	100	0.011505521841	0.0102616343388	0.0130522272267	100	0.00636590091337	0.00774924061717	0.00877714358408	200
C02	LATIN-DIPLOMATIC	5000	T	T06_SUFFIX_DIVERSITY		0.00691945751453	0.00436681222707	12.1542316733	COMPARABLE		0.0162278810295	0.0152529761905	0.0172714710958	100	0.0159110555441	0.0138118099601	0.0181269876764	100	0.00691945751453	0.00869427469445	0.00963801641419	200
C02	LATIN-DIPLOMATIC	5000	T	T07_EDIT_GRAPH_DENSITY		0.000309646920913	0.000880667248108	5.50241732783	COMPARABLE		0.000644976116622	0.000592204335167	0.000697655313869	100	0.00264491958211	0.00251915184556	0.00278770793741	100	0.000309646920913	0.000382107453211	0.000413047519266	200
C02	LATIN-DIPLOMATIC	5000	T	T08_EDIT_GRAPH_GIANT_SHARE		0.273733739275	0.83770014556	35.7704169646	COMPARABLE		0.222882477392	0.19963217529	0.241091721488	100	0.781185987856	0.745947446825	0.806191568927	100	0.273733739275	0.2391996842	0.263069781554	200
C02	LATIN-DIPLOMATIC	5000	T	T09_EDIT_GRAPH_CLUSTERING		0.377661115216	0.3099957714	6.79618321808	COMPARABLE		0.417744850929	0.39134759788	0.448884861468	100	0.327327804759	0.31330408893	0.339180662527	100	0.377661115216	0.377890021753	0.408804606359	200
C02	LATIN-DIPLOMATIC	5000	T	T10_EDIT_DEGREE_FREQUENCY_SPEARMAN		0.349228282842	0.641587925628	23.5839424223	COMPARABLE		0.355922802003	0.324286718959	0.386306540493	100	0.598361926654	0.575916597902	0.617115065313	100	0.349228282842	0.248210705532	0.291710467235	200
C02	LATIN-DIPLOMATIC	5000	T	T11_POSITIONAL_RESTRICTION_DENSITY		0.194444444444	0	0	NOT_COMPARABLE	metric absent from pre-frozen scale	0.226557945919	0.183323329332	0.258595387841	100	0.191806216304	0.145747800587	0.235294117647	100	0.194444444444	0.181804891015	0.22783045977	200
C02	LATIN-DIPLOMATIC	10000	D	D_LINE_COHERENCE		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.0102031276901	0.0097050300407	0.0107236266058	46	0.00819441748049	0.00756776596509	0.00896804756164	100	0	0.00978528526938	0.0109200301428	79
C02	LATIN-DIPLOMATIC	10000	D	D_LINE_EXCLUSIVITY		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.739692785664	0.732539821523	0.74937059266	46	0.706517449159	0.693246954844	0.716725884338	100	0	0.407537706021	0.436854537291	79
C02	LATIN-DIPLOMATIC	10000	D	D_LINE_PROGRESSION		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	-1.73168634504e-05	-3.08772802265e-05	-2.2724191951e-06	46	9.96941052837e-05	7.95832726327e-05	0.000119523352813	100	0	-8.47066924954e-06	7.89086110589e-06	79
C02	LATIN-DIPLOMATIC	10000	D	D_LINE_VARIANCE_SHARE		0	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.16344336383	0.155481182477	0.171489120658	46	0.212819692223	0.194032740173	0.235299632253	100	0	0.156073660204	0.169911335502	79
C02	LATIN-DIPLOMATIC	10000	D	D_LOCUS_COHERENCE		0.203985607528	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.174849998151	0.166929680902	0.183039285064	100	0	0	0	0	0.203985607528	0.0659770445027	0.327139892896	200
C02	LATIN-DIPLOMATIC	10000	D	D_LOCUS_EXCLUSIVITY		0.796014392472	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.825150001849	0.816960714936	0.833070319098	100	0	0	0	0	0.796014392472	0.79769459034	0.822230772379	200
C02	LATIN-DIPLOMATIC	10000	D	D_LOCUS_PROGRESSION		-0.00402371935144	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	-0.00381113029588	-0.00650685231029	-0.000913853345222	100	0	0	0	0	-0.00402371935144	-0.00579043497534	0.0163376127284	200
C02	LATIN-DIPLOMATIC	10000	D	D_LOCUS_VARIANCE_SHARE		0.00261955819335	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.00304760282602	0.00184236783048	0.00447388230609	100	0	0	0	0	0.00261955819335	0.00170289633782	0.00618642036079	200
C02	LATIN-DIPLOMATIC	10000	D	D_PAGE_COHERENCE		0.0610207992306	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.0528999454925	0.0505873330806	0.0552532792874	100	0	0	0	0	0.0610207992306	0.0536676118078	0.0580727953821	200
C02	LATIN-DIPLOMATIC	10000	D	D_PAGE_EXCLUSIVITY		0.730279546084	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	0.761641544165	0.753630911804	0.770896821017	100	0	0	0	0	0.730279546084	0.743865321768	0.760112882206	200
C02	LATIN-DIPLOMATIC	10000	D	D_PAGE_PROGRESSION		-0.000546206395823	0	0	NOT_COMPARABLE	candidate or reference metric is not comparable	-0.000525974705672	-0.000943146062976	-0.000127528855654	100	0	0	0	0	-0.000546206395823	-0.00041403919081	0.00113477588268	200
