generator	population	model_class	candidate_id	failed	failure_why	dev_pm2	val_pm1	val_pm2	val_pm4	val_pm5	held_pm1	held_pm2	held_pm4	held_pm5	pm6	pm6_valid	f2_valid
MFC0	6	M1	M1-008	FALSE		3.48977542	85342.41276	3.515650371	6.173932336e-06	0.00297168558	85998.75372	3.51877061	6.275427265e-06	0.002347604537	0	FALSE	TRUE
MFC0	6	M1	M1-009	FALSE		3.48977544	85341.80704	3.515625419	6.17410681e-06	0.002971504783	85998.11	3.518744272	6.275590579e-06	0.002346737102	0	FALSE	TRUE
MFC0	6	M1	M1-010	FALSE		3.311727494	104351.7765	4.298734355	4.731022481e-06	0.02110790004	104725.5844	4.285007547	4.360224945e-06	0.02166538109	0	FALSE	TRUE
MFC0	6	M1	M1-011	FALSE		3.312086056	98503.56058	4.057819179	4.734684542e-06	0.02104821326	98956.98463	4.048976458	4.365048812e-06	0.02159586388	0	FALSE	TRUE
MFC0	6	M1	M1-012	FALSE		3.313665894	94447.22852	3.890720021	4.75065725e-06	0.02071436557	94955.92408	3.885266943	4.386062646e-06	0.0212937958	0	FALSE	TRUE
MFC0	6	M1	M1-013	FALSE		2.552053013	150957.2558	6.218630519	4.036463598e-07	0.1659313586	152249.5443	6.229523088	4.10802487e-07	0.1680977601	0	FALSE	TRUE
MFC0	6	M1	M1-014	FALSE		2.568263774	124563.7587	5.131359781	4.982318968e-07	0.1567779301	125518.4037	5.135777565	5.046904798e-07	0.1588933039	0	FALSE	TRUE
MFC0	6	M1	M1-015	FALSE		2.629472277	107730.7926	4.437931726	8.539814691e-07	0.1280988415	108484.8314	4.438822887	8.552768819e-07	0.1300239207	0	FALSE	TRUE
MFC0	6	M1	M1-016	FALSE		2.288372011	172012.7959	7.086006011	3.493808118e-09	0.1829209646	173163.6392	7.085255287	3.839477552e-09	0.1869290109	0	FALSE	TRUE
MFC0	6	M1	M1-017	FALSE		2.303028095	137184.7534	5.651277174	3.606838584e-08	0.1739653376	138020.8692	5.647335074	3.934767015e-08	0.177715524	0	FALSE	TRUE
MFC0	6	M1	M1-018	FALSE		2.36517415	114931.5919	4.734566092	1.896807683e-07	0.1448268261	115591.1479	4.729588703	2.034246031e-07	0.1478662801	0	FALSE	TRUE
MFC0	6	M2	M2-001	FALSE		3.519560644	86066.27654	3.545469682	5.703483729e-06	0.007849344906	86729.78299	3.548681792	5.796789771e-06	0.00595845248	0	FALSE	TRUE
MFC0	6	M2	M2-002	FALSE		3.519560644	86066.27654	3.545469682	5.703483729e-06	0.007849344906	86729.78299	3.548681792	5.796789771e-06	0.00595845248	0	FALSE	TRUE
MFC0	6	M2	M2-003	FALSE		3.519560644	86066.27654	3.545469682	5.703483729e-06	0.007849344906	86729.78299	3.548681792	5.796789771e-06	0.00595845248	0	FALSE	TRUE
MFC0	6	M2	M2-004	FALSE		2.969784483	91258.62501	3.759366633	2.613080156e-06	0.06902972481	92037.71155	3.765863811	2.339600179e-06	0.06790606448	0	FALSE	TRUE
MFC0	6	M2	M2-005	FALSE		3.149672531	89898.12156	3.703321177	2.644207243e-06	0.03241724851	90750.29086	3.713187024	2.349475419e-06	0.03323277943	0	FALSE	TRUE
MFC0	6	M2	M2-006	FALSE		3.445994273	89018.42133	3.667082238	2.734796308e-06	0.0239778723	89755.95735	3.672502347	2.515826046e-06	0.02430314402	0	FALSE	TRUE
MFC0	6	M2	M2-007	FALSE		2.709409571	91698.26893	3.777477608	2.575196815e-06	0.07757681385	92499.0993	3.784742197	2.296213561e-06	0.07640403808	0	FALSE	TRUE
MFC0	6	M2	M2-008	FALSE		3.129513658	89950.00787	3.705458615	2.641009721e-06	0.03263178494	90796.66862	3.715084641	2.344800455e-06	0.03322334791	0	FALSE	TRUE
MFC0	6	M2	M2-009	FALSE		3.445831995	89018.42133	3.667082238	2.734796308e-06	0.0239778723	89757.00982	3.67254541	2.515826046e-06	0.02430574189	0	FALSE	TRUE
MFC0	6	M3	M3-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M3	M3-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M3	M3-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M3	M3-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M3	M3-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M3	M3-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M3	M3-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M3	M3-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M3	M3-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-010	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-011	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-012	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-013	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-014	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-015	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-016	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-017	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-018	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-019	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-020	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-021	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-022	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-023	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-024	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-025	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-026	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M4	M4-027	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	6	M5	M5-001	FALSE		2.305273137	+Inf	+Inf	2.268962596e-06	0.005109256894	+Inf	+Inf	2.530173195e-06	0.008216069684	0	FALSE	TRUE
MFC0	6	M5	M5-002	FALSE		2.350630161	+Inf	+Inf	4.62697445e-06	0.004691258923	+Inf	+Inf	4.788842293e-06	0.0049176924	0	FALSE	TRUE
MFC0	6	M5	M5-003	FALSE		2.305273137	+Inf	+Inf	2.268962596e-06	0.005109256894	+Inf	+Inf	2.530173195e-06	0.008216069684	0	FALSE	TRUE
MFC0	6	M5	M5-004	FALSE		2.350630161	+Inf	+Inf	4.62697445e-06	0.004691258923	+Inf	+Inf	4.788842293e-06	0.0049176924	0	FALSE	TRUE
MFC0	6	M5	M5-005	FALSE		2.305273137	+Inf	+Inf	2.268962596e-06	0.005109256894	+Inf	+Inf	2.530173195e-06	0.008216069684	0	FALSE	TRUE
MFC0	6	M5	M5-006	FALSE		2.350630161	+Inf	+Inf	4.62697445e-06	0.004691258923	+Inf	+Inf	4.788842293e-06	0.0049176924	0	FALSE	TRUE
MFC0	6	M5	M5-007	FALSE		2.420102036	+Inf	+Inf	3.826018307e-06	0.009434068267	+Inf	+Inf	3.853093101e-06	0.008120550291	0	FALSE	TRUE
MFC0	6	M5	M5-008	FALSE		2.576181606	+Inf	+Inf	4.839094629e-06	0.01216626532	+Inf	+Inf	4.984829771e-06	0.009059306841	0	FALSE	TRUE
MFC0	6	M5	M5-009	FALSE		2.420102036	+Inf	+Inf	3.826018307e-06	0.009434068267	+Inf	+Inf	3.853093101e-06	0.008120550291	0	FALSE	TRUE
MFC0	6	M5	M5-010	FALSE		2.576181606	+Inf	+Inf	4.839094629e-06	0.01216626532	+Inf	+Inf	4.984829771e-06	0.009059306841	0	FALSE	TRUE
MFC0	6	M5	M5-011	FALSE		2.420102036	+Inf	+Inf	3.826018307e-06	0.009434068267	+Inf	+Inf	3.853093101e-06	0.008120550291	0	FALSE	TRUE
MFC0	6	M5	M5-012	FALSE		2.576181606	+Inf	+Inf	4.839094629e-06	0.01216626532	+Inf	+Inf	4.984829771e-06	0.009059306841	0	FALSE	TRUE
MFC0	6	M5	M5-013	FALSE		2.586214383	+Inf	+Inf	3.944172457e-06	0.0154003902	+Inf	+Inf	3.96404814e-06	0.01523674161	0	FALSE	TRUE
MFC0	6	M5	M5-014	FALSE		2.810471055	+Inf	+Inf	4.839302523e-06	0.02269669577	+Inf	+Inf	4.984081915e-06	0.02306428031	0	FALSE	TRUE
MFC0	6	M5	M5-015	FALSE		2.586214383	+Inf	+Inf	3.944172457e-06	0.0154003902	+Inf	+Inf	3.96404814e-06	0.01523674161	0	FALSE	TRUE
MFC0	6	M5	M5-016	FALSE		2.810471055	+Inf	+Inf	4.839302523e-06	0.02269669577	+Inf	+Inf	4.984081915e-06	0.02306428031	0	FALSE	TRUE
MFC0	6	M5	M5-017	FALSE		2.586214383	+Inf	+Inf	3.944172457e-06	0.0154003902	+Inf	+Inf	3.96404814e-06	0.01523674161	0	FALSE	TRUE
MFC0	6	M5	M5-018	FALSE		2.810471055	+Inf	+Inf	4.839302523e-06	0.02269669577	+Inf	+Inf	4.984081915e-06	0.02306428031	0	FALSE	TRUE
MFC0	7	M0	M0-001	FALSE		11.01094494	63255.07913	12.65101583	4.767171351e-06	0.002247618321	63735.66308	12.74713262	4.767171351e-06	0.001552381679	0	FALSE	TRUE
MFC0	7	M0	M0-002	FALSE		11.03463179	59153.48533	11.83069707	2.00932326e-05	0.005615624498	59513.98911	11.90279782	2.00932326e-05	0.001815624498	0	FALSE	TRUE
MFC0	7	M0	M0-003	FALSE		11.08154157	58032.76634	11.60655327	3.359312013e-05	0.008582316582	58340.38904	11.66807781	3.359312013e-05	0.004782316582	0	FALSE	TRUE
MFC0	7	M1	M1-001	FALSE		3.579427204	87152.72747	3.581226474	4.312969223e-06	0.0009710420172	88027.94366	3.584345603	4.712634298e-06	0.002836626804	0	FALSE	TRUE
MFC0	7	M1	M1-002	FALSE		3.579428544	87152.75969	3.581227798	4.312946931e-06	0.0009692863787	88027.97552	3.5843469	4.712610062e-06	0.002834871165	0	FALSE	TRUE
MFC0	7	M1	M1-003	FALSE		3.5794345	87152.90288	3.581233682	4.312847859e-06	0.000961484093	88028.11714	3.584352666	4.712502352e-06	0.00282706888	0	FALSE	TRUE
MFC0	7	M1	M1-004	FALSE		3.500080876	85287.70605	3.504590157	5.803100128e-06	0.002092137057	86186.09757	3.509348816	6.285584053e-06	0.005119918699	0	FALSE	TRUE
MFC0	7	M1	M1-005	FALSE		3.500081153	85287.71194	3.504590399	5.803091763e-06	0.002091521321	86186.10313	3.509349043	6.285575795e-06	0.005119302336	0	FALSE	TRUE
MFC0	7	M1	M1-006	FALSE		3.500082383	85287.73813	3.504591475	5.803054579e-06	0.002088784444	86186.12789	3.509350051	6.285539082e-06	0.005116562674	0	FALSE	TRUE
MFC0	7	M1	M1-007	FALSE		3.487016255	85641.80869	3.519140725	5.618134166e-06	0.002109492733	86492.364	3.521819455	6.05648828e-06	0.005097736584	0	FALSE	TRUE
MFC0	7	M1	M1-008	FALSE		3.487016255	85641.65311	3.519134332	5.618184453e-06	0.002109224938	86492.22058	3.521813615	6.056545787e-06	0.005097482902	0	FALSE	TRUE
MFC0	7	M1	M1-009	FALSE		3.487016276	85640.96298	3.519105974	5.618407615e-06	0.002108033836	86491.58446	3.521787714	6.056800994e-06	0.005096354428	0	FALSE	TRUE
MFC0	7	M1	M1-010	FALSE		3.307279792	104919.2457	4.311277353	3.693254013e-06	0.02734175863	105857.2982	4.310326081	4.246396277e-06	0.02549280566	0	FALSE	TRUE
MFC0	7	M1	M1-011	FALSE		3.307644558	99010.81363	4.068491684	3.698303981e-06	0.02726348528	99932.17463	4.069065297	4.251353758e-06	0.02541549164	0	FALSE	TRUE
MFC0	7	M1	M1-012	FALSE		3.309251464	94910.94963	3.900022585	3.720311945e-06	0.0269233988	95820.36851	3.901639664	4.272949532e-06	0.02507942808	0	FALSE	TRUE
MFC0	7	M1	M1-013	FALSE		2.549695354	152144.4499	6.251826507	2.805896926e-07	0.1709973285	154236.9734	6.280262771	5.009196367e-07	0.1749814866	0	FALSE	TRUE
MFC0	7	M1	M1-014	FALSE		2.565956062	125394.1916	5.152621286	3.617209278e-07	0.1616018397	126954.8358	5.169381319	5.918892088e-07	0.1655615328	0	FALSE	TRUE
MFC0	7	M1	M1-015	FALSE		2.627281273	108346.8748	4.45212339	6.640905303e-07	0.1322039403	109567.8696	4.461414129	9.285231687e-07	0.1360252101	0	FALSE	TRUE
MFC0	7	M1	M1-016	FALSE		2.290614256	173356.4277	7.123456102	2.653284302e-09	0.1877161791	175841.562	7.159964248	1.518336029e-08	0.1914726048	0	FALSE	TRUE
MFC0	7	M1	M1-017	FALSE		2.305024065	138124.3013	5.675719151	2.794107237e-08	0.1784859042	139907.6487	5.696797453	5.344861468e-08	0.182282243	0	FALSE	TRUE
MFC0	7	M1	M1-018	FALSE		2.366414445	115621.1591	4.751033823	1.539347071e-07	0.1485925209	116955.5373	4.76222718	2.288580176e-07	0.1524957062	0	FALSE	TRUE
MFC0	7	M2	M2-001	FALSE		3.516934231	86373.44267	3.549204581	5.185237757e-06	0.005181274706	87234.31835	3.552030553	5.587944228e-06	0.004836196753	0	FALSE	TRUE
MFC0	7	M2	M2-002	FALSE		3.516934231	86373.44267	3.549204581	5.185237757e-06	0.005181274706	87234.31835	3.552030553	5.587944228e-06	0.004836196753	0	FALSE	TRUE
MFC0	7	M2	M2-003	FALSE		3.516934231	86373.44267	3.549204581	5.185237757e-06	0.005181274706	87234.31835	3.552030553	5.587944228e-06	0.004836196753	0	FALSE	TRUE
MFC0	7	M2	M2-004	FALSE		2.964081737	91639.22725	3.765582974	2.064621011e-06	0.0680811766	92755.44375	3.776841229	2.329665734e-06	0.07231028714	0	FALSE	TRUE
MFC0	7	M2	M2-005	FALSE		3.149511289	90283.45295	3.709872327	2.08057593e-06	0.0311585708	91387.65647	3.721147297	2.37883101e-06	0.0355237686	0	FALSE	TRUE
MFC0	7	M2	M2-006	FALSE		3.438837173	89386.48052	3.673014485	2.225237002e-06	0.02415283639	90404.8198	3.681127888	2.547328546e-06	0.0279382326	0	FALSE	TRUE
MFC0	7	M2	M2-007	FALSE		2.708672335	92103.39052	3.784656086	2.024516214e-06	0.07682331408	93184.6681	3.794318503	2.285793445e-06	0.08026172794	0	FALSE	TRUE
MFC0	7	M2	M2-008	FALSE		3.129212603	90318.05965	3.711294364	2.075313558e-06	0.03156815419	91429.94824	3.722869345	2.369978547e-06	0.03593000014	0	FALSE	TRUE
MFC0	7	M2	M2-009	FALSE		3.438750699	89386.48052	3.673014485	2.225237002e-06	0.02415283639	90404.49787	3.68111478	2.547618878e-06	0.0279526983	0	FALSE	TRUE
MFC0	7	M3	M3-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M3	M3-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M3	M3-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M3	M3-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M3	M3-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M3	M3-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M3	M3-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M3	M3-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M3	M3-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-001	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-002	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-003	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-004	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-005	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-006	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-007	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-008	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-009	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-010	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-011	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-012	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-013	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-014	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-015	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-016	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-017	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-018	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-019	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-020	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-021	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-022	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-023	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-024	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-025	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-026	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M4	M4-027	TRUE	TRAINING_FAILED: induction operation cap exceeded	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE
MFC0	7	M5	M5-001	FALSE		2.308795319	+Inf	+Inf	2.217700924e-06	0.003565469607	+Inf	+Inf	2.351615864e-06	0.007754561873	0	FALSE	TRUE
MFC0	7	M5	M5-002	FALSE		2.354190522	+Inf	+Inf	4.628669623e-06	0.006963341581	+Inf	+Inf	4.529996178e-06	0.01068197245	0	FALSE	TRUE
MFC0	7	M5	M5-003	FALSE		2.308795319	+Inf	+Inf	2.217700924e-06	0.003565469607	+Inf	+Inf	2.351615864e-06	0.007754561873	0	FALSE	TRUE
MFC0	7	M5	M5-004	FALSE		2.354190522	+Inf	+Inf	4.628669623e-06	0.006963341581	+Inf	+Inf	4.529996178e-06	0.01068197245	0	FALSE	TRUE
MFC0	7	M5	M5-005	FALSE		2.308795319	+Inf	+Inf	2.217700924e-06	0.003565469607	+Inf	+Inf	2.351615864e-06	0.007754561873	0	FALSE	TRUE
MFC0	7	M5	M5-006	FALSE		2.354190522	+Inf	+Inf	4.628669623e-06	0.006963341581	+Inf	+Inf	4.529996178e-06	0.01068197245	0	FALSE	TRUE
MFC0	7	M5	M5-007	FALSE		2.42058865	+Inf	+Inf	3.564616465e-06	0.00660326219	+Inf	+Inf	4.069998947e-06	0.009991484715	0	FALSE	TRUE
MFC0	7	M5	M5-008	FALSE		2.573417899	+Inf	+Inf	4.791548198e-06	0.00783879135	+Inf	+Inf	4.700991409e-06	0.009842268607	0	FALSE	TRUE
MFC0	7	M5	M5-009	FALSE		2.42058865	+Inf	+Inf	3.564616465e-06	0.00660326219	+Inf	+Inf	4.069998947e-06	0.009991484715	0	FALSE	TRUE
MFC0	7	M5	M5-010	FALSE		2.573417899	+Inf	+Inf	4.791548198e-06	0.00783879135	+Inf	+Inf	4.700991409e-06	0.009842268607	0	FALSE	TRUE
MFC0	7	M5	M5-011	FALSE		2.42058865	+Inf	+Inf	3.564616465e-06	0.00660326219	+Inf	+Inf	4.069998947e-06	0.009991484715	0	FALSE	TRUE
MFC0	7	M5	M5-012	FALSE		2.573417899	+Inf	+Inf	4.791548198e-06	0.00783879135	+Inf	+Inf	4.700991409e-06	0.009842268607	0	FALSE	TRUE
MFC0	7	M5	M5-013	FALSE		2.590983997	+Inf	+Inf	3.687400665e-06	0.01459864526	+Inf	+Inf	4.205294889e-06	0.01566539375	0	FALSE	TRUE
MFC0	7	M5	M5-014	FALSE		2.815499763	+Inf	+Inf	4.790481907e-06	0.02026468226	+Inf	+Inf	4.699678004e-06	0.02062620788	0	FALSE	TRUE
MFC0	7	M5	M5-015	FALSE		2.590983997	+Inf	+Inf	3.687400665e-06	0.01459864526	+Inf	+Inf	4.205294889e-06	0.01566539375	0	FALSE	TRUE
MFC0	7	M5	M5-016	FALSE		2.815499763	+Inf	+Inf	4.790481907e-06	0.02026468226	+Inf	+Inf	4.699678004e-06	0.02062620788	0	FALSE	TRUE
MFC0	7	M5	M5-017	FALSE		2.590983997	+Inf	+Inf	3.687400665e-06	0.01459864526	+Inf	+Inf	4.205294889e-06	0.01566539375	0	FALSE	TRUE
MFC0	7	M5	M5-018	FALSE		2.814847705	+Inf	+Inf	4.790616626e-06	0.02008996618	+Inf	+Inf	4.699810169e-06	0.02045336522	0	FALSE	TRUE
MFC0	8	M0	M0-001	FALSE		11.01239005	62635.5366	12.52710732	4.764945251e-06	0.0007423174788	62492.85612	12.49857122	4.764945251e-06	0.001542317479	0	FALSE	TRUE
MFC0	8	M0	M0-002	FALSE		11.03624206	58617.85751	11.7235715	2.005374403e-05	0.002651361649	58559.06726	11.71181345	2.005374403e-05	0.001851361649	0	FALSE	TRUE
MFC0	8	M0	M0-003	FALSE		11.08340645	57536.56576	11.50731315	3.348289024e-05	0.00563225072	57509.10222	11.50182044	3.348289024e-05	0.00483225072	0	FALSE	TRUE
MFC0	8	M1	M1-001	FALSE		3.580778511	86490.17255	3.578706246	5.175421251e-06	0.001267861252	84938.61906	3.573203444	4.92853934e-06	0.004723054536	0	FALSE	TRUE
MFC0	8	M1	M1-002	FALSE		3.580779845	86490.20523	3.578707598	5.175394424e-06	0.001269599495	84938.65228	3.573204841	4.928513841e-06	0.004724792778	0	FALSE	TRUE
MFC0	8	M1	M1-003	FALSE		3.580785778	86490.35047	3.578713608	5.1752752e-06	0.00127732447	84938.79991	3.573211052	4.928400515e-06	0.004732517753	0	FALSE	TRUE
MFC0	8	M1	M1-004	FALSE		3.502119742	84619.51562	3.501304023	6.901339775e-06	0.00171990516	83023.53679	3.492639636	6.643193967e-06	0.007074669674	0	FALSE	TRUE
MFC0	8	M1	M1-005	FALSE		3.502120017	84619.52166	3.501304273	6.901330595e-06	0.001720512774	83023.54352	3.492639919	6.643184143e-06	0.007075238988	0	FALSE	TRUE
