window_size	window_index	start	end	center	step	adjacent_js_distance	weighted_overlap	cosine_similarity	variation	local_peak	broad_transition
50	4845	24225	24275	24250	5	0.09245112497836531	0.9000000000000004	0.9153857298880939	high	true	false
50	4846	24230	24280	24255	5	0.08390359525563187	0.9000000000000004	0.9181561700975339	moderate	false	false
50	4847	24235	24285	24260	5	0.09245112497836531	0.9000000000000004	0.9181561700975339	high	true	true
50	4848	24240	24290	24265	5	0.09145247027726656	0.9000000000000004	0.9143368661286189	moderate	false	false
50	4849	24245	24295	24270	5	0.09245112497836531	0.9000000000000004	0.9124211282466751	high	true	true
50	4850	24250	24300	24275	5	0.08390359525563187	0.9000000000000005	0.9153857298880939	moderate	false	false
50	4851	24255	24305	24280	5	0.09245112497836531	0.9000000000000005	0.9181561700975339	high	true	true
50	4852	24260	24310	24285	5	0.09145247027726656	0.9000000000000005	0.9171763507019711	moderate	false	false
50	4853	24265	24315	24290	5	0.09245112497836531	0.9000000000000005	0.9153857298880939	high	true	true
50	4854	24270	24320	24295	5	0.08390359525563189	0.9000000000000005	0.9181561700975339	moderate	false	false
50	4855	24275	24325	24300	5	0.09245112497836531	0.9000000000000005	0.920750920751381	high	true	true
50	4856	24280	24330	24305	5	0.08490224995673064	0.9000000000000005	0.9198335447242614	moderate	false	false
50	4857	24285	24335	24310	5	0.09245112497836531	0.9000000000000005	0.9181561700975339	high	true	true
50	4858	24290	24340	24315	5	0.09145247027726656	0.9000000000000005	0.9171763507019711	moderate	false	false
50	4859	24295	24345	24320	5	0.09999999999999999	0.9000000000000005	0.9137931034482755	high	true	true
50	4860	24300	24350	24325	5	0.07245112497836532	0.9200000000000005	0.929967688405265	low	false	false
50	4861	24305	24355	24330	5	0.09999999999999999	0.9000000000000005	0.9107142857142858	high	true	false
50	4862	24310	24360	24335	5	0.08490224995673064	0.9000000000000005	0.9107142857142857	moderate	false	false
50	4863	24315	24365	24340	5	0.057353374935095965	0.9200000000000005	0.9274260335029675	low	false	false
50	4864	24320	24370	24345	5	0.08390359525563189	0.9000000000000005	0.9135468796041983	moderate	true	false
50	4865	24325	24375	24350	5	0.08	0.9200000000000004	0.9333333333333332	moderate	false	false
50	4866	24330	24380	24355	5	0.09245112497836531	0.9000000000000004	0.9181561700975339	high	true	false
50	4867	24335	24385	24360	5	0.08490224995673064	0.9000000000000004	0.9223254642340655	moderate	false	false
50	4868	24340	24390	24365	5	0.08490224995673064	0.9000000000000004	0.9242424242424242	moderate	false	false
50	4869	24345	24395	24370	5	0.09145247027726656	0.9000000000000005	0.9223254642340654	moderate	true	false
50	4870	24350	24400	24375	5	0.07735337493509596	0.9000000000000005	0.9181561700975339	moderate	false	false
50	4871	24355	24405	24380	5	0.09999999999999999	0.9000000000000005	0.9166666666666665	high	true	false
50	4872	24360	24410	24385	5	0.08490224995673064	0.9000000000000005	0.9143368661286191	moderate	false	false
50	4873	24365	24415	24390	5	0.07735337493509596	0.9000000000000005	0.9124211282466752	moderate	false	true
50	4874	24370	24420	24395	5	0.09245112497836531	0.9000000000000005	0.9153857298880939	high	true	false
50	4875	24375	24425	24400	5	0.09245112497836531	0.9000000000000005	0.918156170097534	high	false	true
50	4876	24380	24430	24405	5	0.08490224995673064	0.9000000000000005	0.9171763507019712	moderate	false	true
50	4877	24385	24435	24410	5	0.09245112497836531	0.9000000000000005	0.9124211282466752	high	true	true
50	4878	24390	24440	24415	5	0.09245112497836531	0.9000000000000005	0.912421128246675	high	false	true
50	4879	24395	24445	24420	5	0.08390359525563187	0.9000000000000005	0.915385729888094	moderate	false	true
50	4880	24400	24450	24425	5	0.09245112497836531	0.9000000000000005	0.915385729888094	high	true	false
50	4881	24405	24455	24430	5	0.09145247027726656	0.9000000000000005	0.9171763507019711	moderate	false	false
50	4882	24410	24460	24435	5	0.09145247027726656	0.9000000000000004	0.9171763507019713	moderate	false	true
50	4883	24415	24465	24440	5	0.09999999999999999	0.9000000000000004	0.9137931034482759	high	true	false
50	4884	24420	24470	24445	5	0.09245112497836531	0.9000000000000004	0.9124211282466753	high	false	true
50	4885	24425	24475	24450	5	0.09145247027726656	0.9000000000000005	0.8910563851303023	moderate	false	true
50	4886	24430	24480	24455	5	0.09245112497836531	0.9000000000000005	0.9092412093166349	high	true	false
50	4887	24435	24485	24460	5	0.08390359525563189	0.9000000000000005	0.9164397149578762	moderate	false	false
50	4888	24440	24490	24465	5	0.08390359525563189	0.9000000000000005	0.9181561700975341	moderate	false	false
50	4889	24445	24495	24470	5	0.09245112497836531	0.9000000000000005	0.918156170097534	high	true	false
50	4890	24450	24500	24475	5	0.0763547202339972	0.9000000000000005	0.9223254642340656	low	false	false
50	4891	24455	24505	24480	5	0.07245112497836532	0.9200000000000004	0.9385726187174119	low	false	false
50	4892	24460	24510	24485	5	0.09245112497836531	0.9000000000000004	0.9231861823449953	high	true	false
50	4893	24465	24515	24490	5	0.08490224995673064	0.9000000000000004	0.924242424242424	moderate	false	false
50	4894	24470	24520	24495	5	0.09999999999999999	0.9000000000000004	0.924242424242424	high	true	false
50	4895	24475	24525	24500	5	0.07535606553289845	0.9000000000000005	0.9066928292470472	low	false	false
50	4896	24480	24530	24505	5	0.08490224995673062	0.9000000000000004	0.9193548387096773	moderate	true	false
50	4897	24485	24535	24510	5	0.08390359525563187	0.9000000000000005	0.9181561700975341	moderate	false	false
50	4898	24490	24540	24515	5	0.07735337493509596	0.9000000000000005	0.9153857298880939	moderate	false	false
50	4899	24495	24545	24520	5	0.07735337493509596	0.9000000000000005	0.9153857298880939	moderate	false	false
50	4900	24500	24550	24525	5	0.07735337493509595	0.9000000000000005	0.9153857298880939	moderate	false	false
50	4901	24505	24555	24530	5	0.09245112497836531	0.9000000000000005	0.9124211282466753	high	true	false
50	4902	24510	24560	24535	5	0.09245112497836531	0.9000000000000005	0.9092412093166349	high	false	true
50	4903	24515	24565	24540	5	0.08490224995673062	0.9000000000000005	0.9074074074074073	moderate	false	true
50	4904	24520	24570	24545	5	0.09999999999999999	0.9000000000000004	0.9074074074074071	high	true	true
50	4905	24525	24575	24550	5	0.08390359525563187	0.9000000000000004	0.9135468796041982	moderate	false	false
50	4906	24530	24580	24555	5	0.09245112497836531	0.9000000000000004	0.9181561700975341	high	true	false
50	4907	24535	24585	24560	5	0.08390359525563187	0.9000000000000005	0.9164397149578764	moderate	false	false
50	4908	24540	24590	24565	5	0.08490224995673062	0.9000000000000005	0.9107142857142856	moderate	false	false
50	4909	24545	24595	24570	5	0.09145247027726656	0.9000000000000005	0.9143368661286192	moderate	true	false
50	4910	24550	24600	24575	5	0.06490224995673065	0.9200000000000005	0.9333333333333333	low	false	false
50	4911	24555	24605	24580	5	0.07245112497836532	0.9200000000000006	0.9345518159921331	low	false	false
50	4912	24560	24610	24585	5	0.0763547202339972	0.9000000000000005	0.9193548387096773	low	false	false
50	4913	24565	24615	24590	5	0.09245112497836531	0.9000000000000006	0.918156170097534	high	true	false
50	4914	24570	24620	24595	5	0.08390359525563187	0.9000000000000006	0.9181561700975339	moderate	false	false
50	4915	24575	24625	24600	5	0.09245112497836531	0.9000000000000005	0.918156170097534	high	true	false
50	4916	24580	24630	24605	5	0.09103403047760238	0.9000000000000005	0.9216805029374057	moderate	false	false
50	4917	24585	24635	24610	5	0.08490224995673064	0.9000000000000005	0.9223254642340654	moderate	false	false
50	4918	24590	24640	24615	5	0.09103403047760238	0.9000000000000005	0.9164397149578764	moderate	false	false
50	4919	24595	24645	24620	5	0.09245112497836531	0.9000000000000005	0.9124211282466751	high	true	false
50	4920	24600	24650	24625	5	0.08	0.9200000000000005	0.9310344827586206	moderate	false	false
50	4921	24605	24655	24630	5	0.08390359525563189	0.9000000000000005	0.9124211282466752	moderate	false	true
50	4922	24610	24660	24635	5	0.09999999999999999	0.9000000000000005	0.9107142857142857	high	true	true
50	4923	24615	24665	24640	5	0.09245112497836531	0.9000000000000005	0.9124211282466752	high	false	true
50	4924	24620	24670	24645	5	0.09245112497836531	0.9000000000000005	0.9124211282466752	high	false	true
50	4925	24625	24675	24650	5	0.09145247027726656	0.9000000000000005	0.9143368661286194	moderate	false	false
50	4926	24630	24680	24655	5	0.07735337493509596	0.9000000000000004	0.9216805029374058	moderate	false	false
50	4927	24635	24685	24660	5	0.07145247027726656	0.9200000000000004	0.9415838181383995	low	false	false
50	4928	24640	24690	24665	5	0.07735337493509596	0.9000000000000004	0.9170205237216016	moderate	false	false
50	4929	24645	24695	24670	5	0.09245112497836531	0.9000000000000004	0.9315942613970245	high	true	false
50	4930	24650	24700	24675	5	0.06390359525563188	0.9200000000000004	0.9289506695219227	low	false	false
50	4931	24655	24705	24680	5	0.08490224995673062	0.9000000000000004	0.9264705882352939	moderate	false	false
50	4932	24660	24710	24685	5	0.09145247027726656	0.9000000000000004	0.9289506695219228	moderate	true	false
50	4933	24665	24715	24690	5	0.08390359525563187	0.9000000000000004	0.9315942613970246	moderate	false	false
50	4934	24670	24720	24695	5	0.09103403047760238	0.9000000000000004	0.9357754408380654	moderate	true	false
50	4935	24675	24725	24700	5	0.0834851554559677	0.9000000000000004	0.936205246277703	moderate	false	false
50	4936	24680	24730	24705	5	0.08248650075486895	0.9000000000000004	0.9351438002390359	moderate	false	false
50	4937	24685	24735	24710	5	0.0763547202339972	0.9000000000000005	0.9337976343823226	low	false	false
50	4938	24690	24740	24715	5	0.07735337493509596	0.9000000000000004	0.9102589898327994	moderate	true	false
50	4939	24695	24745	24720	5	0.07735337493509595	0.9000000000000005	0.9153857298880936	moderate	false	false
50	4940	24700	24750	24725	5	0.08490224995673062	0.9000000000000005	0.8984341422975733	moderate	true	false
50	4941	24705	24755	24730	5	0.06980449991346128	0.9000000000000005	0.9137931034482754	low	false	false
50	4942	24710	24760	24735	5	0.08490224995673064	0.9000000000000005	0.9137931034482757	moderate	true	false
50	4943	24715	24765	24740	5	0.07735337493509596	0.9000000000000005	0.9051114573693301	moderate	false	false
50	4944	24720	24770	24745	5	0.07245112497836532	0.9200000000000004	0.940403258591788	low	false	false
50	4945	24725	24775	24750	5	0.09245112497836531	0.9000000000000004	0.9276336570439172	high	true	false
50	4946	24730	24780	24755	5	0.09245112497836531	0.9000000000000004	0.9296696802013681	high	false	false
50	4947	24735	24785	24760	5	0.08348515545596771	0.9000000000000004	0.9280776503073435	moderate	false	false
50	4948	24740	24790	24765	5	0.0763547202339972	0.9000000000000004	0.9218749999999998	low	false	false
50	4949	24745	24795	24770	5	0.08490224995673062	0.9000000000000004	0.9246670704510191	moderate	false	false
50	4950	24750	24800	24775	5	0.09145247027726655	0.9000000000000004	0.9246670704510194	moderate	true	false
50	4951	24755	24805	24780	5	0.08390359525563189	0.9000000000000004	0.9207509207513811	moderate	false	false
50	4952	24760	24810	24785	5	0.054706749870191924	0.9000000000000005	0.9086606278597035	low	false	false
50	4953	24765	24815	24790	5	0.1	0.9000000000000005	0.9105491868904614	high	true	true
50	4954	24770	24820	24795	5	0.09999999999999999	0.9000000000000005	0.924242424242424	high	false	true
50	4955	24775	24825	24800	5	0.09999999999999999	0.9000000000000005	0.9242424242424241	high	false	true
50	4956	24780	24830	24805	5	0.07593628043433302	0.9000000000000005	0.9231861823449953	low	false	false
50	4957	24785	24835	24810	5	0.08390359525563189	0.9000000000000005	0.9231861823449952	moderate	true	false
50	4958	24790	24840	24815	5	0.08	0.9200000000000004	0.9393939393939392	moderate	false	false
50	4959	24795	24845	24820	5	0.09245112497836531	0.9000000000000004	0.9231861823449953	high	true	false
50	4960	24800	24850	24825	5	0.0834851554559677	0.9000000000000004	0.9246670704510191	moderate	false	false
50	4961	24805	24855	24830	5	0.0763547202339972	0.9000000000000005	0.9264705882352938	low	false	false
50	4962	24810	24860	24835	5	0.08490224995673064	0.9000000000000006	0.9076249013003367	moderate	false	false
50	4963	24815	24865	24840	5	0.09245112497836531	0.9000000000000006	0.9153857298880941	high	false	true
50	4964	24820	24870	24845	5	0.09999999999999999	0.9000000000000006	0.9166666666666666	high	true	true
50	4965	24825	24875	24850	5	0.09245112497836531	0.9000000000000006	0.915385729888094	high	false	true
50	4966	24830	24880	24855	5	0.08490224995673064	0.9000000000000005	0.9137931034482757	moderate	false	true
50	4967	24835	24885	24860	5	0.09245112497836531	0.9000000000000005	0.915385729888094	high	true	true
50	4968	24840	24890	24865	5	0.09245112497836531	0.9000000000000005	0.915385729888094	high	false	true
50	4969	24845	24895	24870	5	0.09245112497836531	0.9000000000000005	0.9124211282466752	high	false	true
50	4970	24850	24900	24875	5	0.06490224995673065	0.9200000000000005	0.9285714285714283	low	false	true
50	4971	24855	24905	24880	5	0.09245112497836531	0.9000000000000005	0.9092412093166348	high	true	true
50	4972	24860	24910	24885	5	0.07735337493509595	0.9000000000000005	0.9058216273156764	moderate	false	true
50	4973	24865	24915	24890	5	0.09245112497836531	0.9000000000000005	0.9058216273156762	high	false	true
50	4974	24870	24920	24895	5	0.09999999999999999	0.9000000000000004	0.907407407407407	high	true	true
50	4975	24875	24925	24900	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	high	false	true
50	4976	24880	24930	24905	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	true	true
50	4977	24885	24935	24910	5	0.09999999999999999	0.9000000000000005	0.9038461538461536	high	false	true
50	4978	24890	24940	24915	5	0.09145247027726656	0.9000000000000005	0.9080304129098486	moderate	false	true
50	4979	24895	24945	24920	5	0.09245112497836531	0.9000000000000005	0.912421128246675	high	true	false
50	4980	24900	24950	24925	5	0.08	0.9200000000000005	0.9310344827586204	moderate	false	false
50	4981	24905	24955	24930	5	0.0834851554559677	0.9000000000000005	0.917176350701971	moderate	true	false
50	4982	24910	24960	24935	5	0.0834851554559677	0.9000000000000005	0.9171763507019711	moderate	false	false
50	4983	24915	24965	24940	5	0.09999999999999999	0.9000000000000005	0.9137931034482756	high	true	true
50	4984	24920	24970	24945	5	0.09245112497836531	0.9000000000000005	0.9153857298880936	high	false	true
50	4985	24925	24975	24950	5	0.09999999999999999	0.9000000000000005	0.9166666666666666	high	true	true
50	4986	24930	24980	24955	5	0.09245112497836531	0.9000000000000005	0.918156170097534	high	false	true
50	4987	24935	24985	24960	5	0.09999999999999999	0.9000000000000005	0.9193548387096774	high	true	true
50	4988	24940	24990	24965	5	0.08	0.9200000000000005	0.935483870967742	moderate	false	false
50	4989	24945	24995	24970	5	0.08490224995673064	0.9000000000000005	0.9171763507019711	moderate	true	false
50	4990	24950	25000	24975	5	0.0763547202339972	0.9000000000000005	0.9112956546121254	low	false	false
50	4991	24955	25005	24980	5	0.09245112497836531	0.9000000000000005	0.9058216273156764	high	true	false
50	4992	24960	25010	24985	5	0.08	0.9000000000000005	0.8951435925492911	moderate	false	false
50	4993	24965	25015	24990	5	0.09245112497836531	0.9000000000000004	0.9181561700975344	high	true	false
50	4994	24970	25020	24995	5	0.07735337493509596	0.9000000000000006	0.920750920751381	moderate	false	false
50	4995	24975	25025	25000	5	0.09145247027726656	0.9000000000000004	0.9246670704510191	moderate	true	false
50	4996	24980	25030	25005	5	0.07245112497836532	0.9200000000000004	0.940403258591788	low	false	false
50	4997	24985	25035	25010	5	0.07735337493509596	0.9000000000000004	0.9231861823449954	moderate	false	false
50	4998	24990	25040	25015	5	0.08390359525563187	0.9000000000000004	0.9207509207513812	moderate	true	false
50	4999	24995	25045	25020	5	0.07535606553289845	0.9000000000000004	0.9207509207513808	low	false	false
50	5000	25000	25050	25025	5	0.06880584521236253	0.9000000000000005	0.9231861823449953	low	false	false
50	5001	25005	25055	25030	5	0.08490224995673064	0.9000000000000004	0.9268715709799867	moderate	false	false
50	5002	25010	25060	25035	5	0.09999999999999998	0.9000000000000004	0.9131393811526061	high	true	false
50	5003	25015	25065	25040	5	0.09245112497836531	0.9000000000000004	0.9254762227411245	high	false	false
50	5004	25020	25070	25045	5	0.09145247027726655	0.9000000000000004	0.9223254642340654	moderate	false	false
50	5005	25025	25075	25050	5	0.08390359525563189	0.9000000000000005	0.9164397149578765	moderate	false	false
50	5006	25030	25080	25055	5	0.08490224995673064	0.9000000000000005	0.9080304129098489	moderate	true	false
50	5007	25035	25085	25060	5	0.08490224995673064	0.9000000000000005	0.903846153846154	moderate	false	false
50	5008	25040	25090	25065	5	0.09999999999999999	0.9000000000000005	0.903846153846154	high	true	true
50	5009	25045	25095	25070	5	0.09245112497836531	0.9000000000000005	0.9058216273156766	high	false	true
50	5010	25050	25100	25075	5	0.09999999999999999	0.9000000000000005	0.9074074074074074	high	true	true
50	5011	25055	25105	25080	5	0.09245112497836531	0.9000000000000005	0.9092412093166349	high	false	true
50	5012	25060	25110	25085	5	0.08390359525563189	0.9000000000000005	0.9164397149578764	moderate	false	true
50	5013	25065	25115	25090	5	0.09999999999999999	0.9000000000000004	0.9193548387096775	high	true	true
50	5014	25070	25120	25095	5	0.08348515545596771	0.9000000000000006	0.9223254642340656	moderate	false	false
50	5015	25075	25125	25100	5	0.09999999999999999	0.9000000000000005	0.9242424242424243	high	true	false
50	5016	25080	25130	25105	5	0.0710340304776024	0.9000000000000006	0.9105491868904616	low	false	false
50	5017	25085	25135	25110	5	0.0763547202339972	0.9000000000000006	0.9246670704510196	low	false	false
50	5018	25090	25140	25115	5	0.07735337493509596	0.9000000000000006	0.9231861823449954	moderate	false	false
50	5019	25095	25145	25120	5	0.09245112497836531	0.9000000000000004	0.925476222741125	high	false	false
50	5020	25100	25150	25125	5	0.09999999999999999	0.9000000000000004	0.9264705882352942	high	true	false
50	5021	25105	25155	25130	5	0.07245112497836532	0.9200000000000004	0.940403258591788	low	false	false
50	5022	25110	25160	25135	5	0.08	0.9200000000000004	0.9393939393939393	moderate	true	false
50	5023	25115	25165	25140	5	0.05493762573323428	0.9200000000000004	0.944400281603035	low	false	false
50	5024	25120	25170	25145	5	0.07470674987019191	0.9000000000000004	0.9334163073596637	low	false	false
50	5025	25125	25175	25150	5	0.08310780171590011	0.9000000000000004	0.9415482769856984	moderate	true	false
50	5026	25130	25180	25155	5	0.07535606553289846	0.9000000000000004	0.9307578419910348	low	false	false
50	5027	25135	25185	25160	5	0.08490224995673064	0.9000000000000004	0.9264705882352942	moderate	true	false
50	5028	25140	25190	25165	5	0.08	0.9200000000000004	0.9411764705882352	moderate	false	false
50	5029	25145	25195	25170	5	0.0763547202339972	0.9000000000000004	0.9289506695219227	low	false	false
50	5030	25150	25200	25175	5	0.08	0.9200000000000004	0.9444444444444443	moderate	false	false
50	5031	25155	25205	25180	5	0.09103403047760238	0.9000000000000004	0.9284141650970551	moderate	false	false
50	5032	25160	25210	25185	5	0.09245112497836531	0.9000000000000004	0.9231861823449953	high	true	false
50	5033	25165	25215	25190	5	0.09145247027726656	0.9000000000000005	0.9198335447242614	moderate	false	false
50	5034	25170	25220	25195	5	0.08490224995673064	0.9000000000000005	0.9166666666666664	moderate	false	false
50	5035	25175	25225	25200	5	0.08390359525563187	0.9000000000000005	0.915385729888094	moderate	false	false
50	5036	25180	25230	25205	5	0.08490224995673064	0.9000000000000005	0.9137931034482757	moderate	true	false
50	5037	25185	25235	25210	5	0.07735337493509596	0.9000000000000005	0.9153857298880936	moderate	false	false
50	5038	25190	25240	25215	5	0.0763547202339972	0.9000000000000005	0.9198335447242614	low	false	false
50	5039	25195	25245	25220	5	0.09999999999999999	0.9000000000000004	0.921875	high	true	false
50	5040	25200	25250	25225	5	0.09999999999999999	0.9000000000000005	0.9218749999999998	high	false	false
50	5041	25205	25255	25230	5	0.07735337493509595	0.9000000000000005	0.9231861823449952	moderate	false	false
50	5042	25210	25260	25235	5	0.08390359525563189	0.9000000000000004	0.9254762227411247	moderate	true	false
50	5043	25215	25265	25240	5	0.08390359525563189	0.9000000000000004	0.9254762227411247	moderate	false	false
50	5044	25220	25270	25245	5	0.06980449991346128	0.9000000000000004	0.9242424242424241	low	false	false
50	5045	25225	25275	25250	5	0.09145247027726656	0.9000000000000005	0.9223254642340657	moderate	true	false
50	5046	25230	25280	25255	5	0.06980449991346127	0.9000000000000005	0.9193548387096769	low	false	false
50	5047	25235	25285	25260	5	0.08490224995673064	0.9000000000000004	0.9193548387096772	moderate	true	false
50	5048	25240	25290	25265	5	0.08490224995673064	0.9000000000000004	0.9193548387096773	moderate	false	false
50	5049	25245	25295	25270	5	0.08490224995673064	0.9000000000000005	0.9193548387096773	moderate	false	false
50	5050	25250	25300	25275	5	0.08490224995673064	0.9000000000000004	0.9193548387096772	moderate	false	false
50	5051	25255	25305	25280	5	0.09999999999999999	0.9000000000000004	0.9193548387096773	high	true	false
50	5052	25260	25310	25285	5	0.06980449991346128	0.9000000000000005	0.917176350701971	low	false	false
50	5053	25265	25315	25290	5	0.06980449991346128	0.9000000000000005	0.9137931034482756	low	false	false
50	5054	25270	25320	25295	5	0.09999999999999999	0.9000000000000005	0.9137931034482757	high	true	false
50	5055	25275	25325	25300	5	0.08490224995673062	0.9000000000000005	0.9137931034482756	moderate	false	false
50	5056	25280	25330	25305	5	0.09145247027726656	0.9000000000000004	0.917176350701971	moderate	true	false
50	5057	25285	25335	25310	5	0.057353374935095965	0.9200000000000004	0.9345518159921328	low	false	false
50	5058	25290	25340	25315	5	0.07593628043433302	0.9000000000000004	0.9258200997725512	low	false	false
50	5059	25295	25345	25320	5	0.09103403047760238	0.9000000000000004	0.926302172234155	moderate	false	false
50	5060	25300	25350	25325	5	0.09245112497836531	0.9000000000000004	0.9207509207513809	high	true	false
50	5061	25305	25355	25330	5	0.08	0.9200000000000005	0.9354838709677418	moderate	false	false
50	5062	25310	25360	25335	5	0.08	0.9200000000000005	0.9354838709677418	moderate	false	false
50	5063	25315	25365	25340	5	0.08390359525563187	0.9000000000000005	0.916439714957876	moderate	false	false
50	5064	25320	25370	25345	5	0.08490224995673064	0.9000000000000005	0.9107142857142855	moderate	false	false
50	5065	25325	25375	25350	5	0.09999999999999999	0.9000000000000005	0.9107142857142855	high	true	false
50	5066	25330	25380	25355	5	0.08490224995673062	0.9000000000000005	0.9107142857142855	moderate	false	false
50	5067	25335	25385	25360	5	0.07735337493509596	0.9000000000000005	0.9092412093166343	moderate	false	false
50	5068	25340	25390	25365	5	0.09245112497836531	0.9000000000000005	0.8934271123648289	high	true	false
50	5069	25345	25395	25370	5	0.08490224995673064	0.9000000000000005	0.9137931034482755	moderate	false	false
50	5070	25350	25400	25375	5	0.09245112497836531	0.9000000000000005	0.9153857298880939	high	true	true
50	5071	25355	25405	25380	5	0.07735337493509595	0.9000000000000006	0.9153857298880936	moderate	false	false
50	5072	25360	25410	25385	5	0.09245112497836531	0.9000000000000006	0.9153857298880939	high	true	false
50	5073	25365	25415	25390	5	0.06390359525563188	0.9200000000000005	0.9345518159921329	low	false	false
50	5074	25370	25420	25395	5	0.07735337493509596	0.9000000000000004	0.9207509207513808	moderate	false	false
50	5075	25375	25425	25400	5	0.08490224995673064	0.9000000000000004	0.9246670704510191	moderate	true	false
50	5076	25380	25430	25405	5	0.08	0.9200000000000004	0.9411764705882352	moderate	false	false
50	5077	25385	25435	25410	5	0.06780719051126377	0.9000000000000004	0.9264705882352938	low	false	false
50	5078	25390	25440	25415	5	0.0763547202339972	0.9000000000000005	0.913139381152606	low	false	false
50	5079	25395	25445	25420	5	0.09245112497836531	0.9000000000000004	0.9296696802013682	high	true	false
50	5080	25400	25450	25425	5	0.07103403047760239	0.9200000000000004	0.9474249100134322	low	false	false
50	5081	25405	25455	25430	5	0.0763547202339972	0.9000000000000004	0.9337976343823226	low	true	false
50	5082	25410	25460	25435	5	0.06325427959292533	0.9200000000000005	0.946004657509716	low	false	false
50	5083	25415	25465	25440	5	0.07735337493509596	0.9000000000000004	0.9334163073596635	moderate	false	false
50	5084	25420	25470	25445	5	0.09999999999999999	0.9000000000000004	0.9324324324324322	high	true	false
50	5085	25425	25475	25450	5	0.07245112497836532	0.9200000000000004	0.9467508260362303	low	false	false
50	5086	25430	25480	25455	5	0.09080315461456	0.9000000000000004	0.9319949308250507	moderate	false	false
50	5087	25435	25485	25460	5	0.09245112497836531	0.9000000000000004	0.9254762227411246	high	true	false
50	5088	25440	25490	25465	5	0.06838740541269835	0.9000000000000005	0.9223254642340654	low	false	false
50	5089	25445	25495	25470	5	0.09245112497836531	0.9000000000000004	0.920750920751381	high	true	true
50	5090	25450	25500	25475	5	0.05171078576689566	0.9000000000000005	0.9231861823449953	low	false	true
50	5091	25455	25505	25480	5	0.09999999999999999	0.9000000000000004	0.9242424242424243	high	true	true
50	5092	25460	25510	25485	5	0.09245112497836531	0.9000000000000004	0.9231861823449956	high	false	true
50	5093	25465	25515	25490	5	0.09999999999999999	0.9000000000000004	0.9218750000000002	high	true	true
50	5094	25470	25520	25495	5	0.07535606553289846	0.9000000000000004	0.9231861823449954	low	false	true
50	5095	25475	25525	25500	5	0.09145247027726656	0.9000000000000004	0.9223254642340656	moderate	false	false
50	5096	25480	25530	25505	5	0.09245112497836531	0.9000000000000004	0.9207509207513812	high	true	false
50	5097	25485	25535	25510	5	0.056354720233997214	0.9200000000000005	0.9374999999999999	low	false	false
50	5098	25490	25540	25515	5	0.07735337493509595	0.9000000000000004	0.9207509207513807	moderate	false	false
50	5099	25495	25545	25520	5	0.08490224995673064	0.9000000000000004	0.9171763507019711	moderate	true	false
50	5100	25500	25550	25525	5	0.07735337493509595	0.9000000000000005	0.9124211282466749	moderate	false	false
50	5101	25505	25555	25530	5	0.0763547202339972	0.9000000000000004	0.9187105190739585	low	false	false
50	5102	25510	25560	25535	5	0.09103403047760239	0.9000000000000004	0.9263021722341549	moderate	true	false
50	5103	25515	25565	25540	5	0.06780719051126378	0.9000000000000002	0.937135527293507	low	false	false
50	5104	25520	25570	25545	5	0.07535606553289845	0.9000000000000002	0.937384995085559	low	false	false
50	5105	25525	25575	25550	5	0.09245112497836531	0.9000000000000002	0.9334163073596635	high	true	false
50	5106	25530	25580	25555	5	0.08490224995673062	0.9000000000000002	0.9309147740810197	moderate	false	false
50	5107	25535	25585	25560	5	0.08248650075486896	0.9000000000000004	0.9276336570439172	moderate	false	false
50	5108	25540	25590	25565	5	0.08290494055453314	0.9000000000000004	0.9236808293505954	moderate	true	false
50	5109	25545	25595	25570	5	0.08290494055453312	0.9000000000000005	0.9236808293505954	moderate	false	false
50	5110	25550	25600	25575	5	0.07145247027726656	0.9200000000000004	0.9398255470157901	low	false	false
50	5111	25555	25605	25580	5	0.07535606553289846	0.9000000000000005	0.9207509207513809	low	false	false
50	5112	25560	25610	25585	5	0.09245112497836531	0.9000000000000005	0.9207509207513811	high	true	false
50	5113	25565	25615	25590	5	0.06125697019072785	0.9000000000000005	0.9187105190739585	low	false	true
50	5114	25570	25620	25595	5	0.09245112497836531	0.9000000000000005	0.9124211282466752	high	false	true
50	5115	25575	25625	25600	5	0.09999999999999999	0.9000000000000005	0.9137931034482757	high	true	true
50	5116	25580	25630	25605	5	0.09999999999999999	0.9000000000000005	0.9137931034482757	high	false	true
50	5117	25585	25635	25610	5	0.07735337493509595	0.9000000000000005	0.9153857298880939	moderate	false	true
50	5118	25590	25640	25615	5	0.056354720233997214	0.9200000000000004	0.9333333333333332	low	false	false
50	5119	25595	25645	25620	5	0.09245112497836531	0.9000000000000004	0.9153857298880941	high	true	false
50	5120	25600	25650	25625	5	0.08348515545596771	0.9000000000000004	0.9171763507019712	moderate	false	true
50	5121	25605	25655	25630	5	0.09245112497836531	0.9000000000000004	0.9207509207513812	high	false	true
50	5122	25610	25660	25635	5	0.09999999999999999	0.9000000000000004	0.9218750000000001	high	true	false
50	5123	25615	25665	25640	5	0.09103403047760239	0.9000000000000004	0.919145030018058	moderate	false	true
50	5124	25620	25670	25645	5	0.07735337493509596	0.9000000000000004	0.915385729888094	moderate	false	false
50	5125	25625	25675	25650	5	0.09999999999999999	0.9000000000000004	0.9166666666666664	high	true	false
