record_type	window_size	window_index	start	end	adjacent_js_distance	concentration	separation	comparisons	mean_js_distance	mean_similarity
window	50	793	7930	7980	0.16060765452802128	0.029600000000000005				
window	50	794	7940	7990	0.17609640474436816	0.02480000000000001				
window	50	795	7950	8000	0.16490224995673064	0.024800000000000006				
window	50	796	7960	8010	0.1488058452123625	0.024000000000000007				
window	50	797	7970	8020	0.16490224995673064	0.024000000000000004				
window	50	798	7980	8030	0.16880584521236253	0.023999999999999997				
window	50	799	7990	8040	0.17735337493509595	0.026400000000000003				
window	50	800	8000	8050	0.16880584521236253	0.02400000000000001				
window	50	801	8010	8060	0.18490224995673066	0.022400000000000007				
window	50	802	8020	8070	0.14490224995673062	0.022400000000000003				
window	50	803	8030	8080	0.19245112497836536	0.022400000000000007				
window	50	804	8040	8090	0.1488058452123625	0.02320000000000001				
window	50	805	8050	8100	0.1563547202339972	0.023200000000000005				
window	50	806	8060	8110	0.17245112497836534	0.024000000000000007				
window	50	807	8070	8120	0.16125697019072782	0.024000000000000018				
window	50	808	8080	8130	0.17593628043433296	0.028000000000000018				
window	50	809	8090	8140	0.16738875071159964	0.0256				
window	50	810	8100	8150	0.19145247027726664	0.024000000000000004				
window	50	811	8110	8160	0.1753560655328985	0.024800000000000003				
window	50	812	8120	8170	0.17245112497836534	0.025600000000000008				
window	50	813	8130	8180	0.16000000000000003	0.025600000000000008				
window	50	814	8140	8190	0.1753560655328985	0.023200000000000012				
window	50	815	8150	8200	0.18490224995673066	0.023200000000000002				
window	50	816	8160	8210	0.17635472023399723	0.02480000000000001				
window	50	817	8170	8220	0.14838740541269835	0.028000000000000014				
window	50	818	8180	8230	0.15735337493509594	0.028800000000000023				
window	50	819	8190	8240	0.14838740541269835	0.02400000000000001				
window	50	820	8200	8250	0.18490224995673066	0.024000000000000014				
window	50	821	8210	8260	0.16125697019072782	0.024800000000000013				
window	50	822	8220	8270	0.14490224995673062	0.02320000000000001				
window	50	823	8230	8280	0.1563547202339972	0.026400000000000007				
window	50	824	8240	8290	0.15493762573323422	0.02960000000000001				
window	50	825	8250	8300	0.15470674987019195	0.030400000000000007				
window	50	826	8260	8310	0.14854752972273344	0.0248				
window	50	827	8270	8320	0.19245112497836536	0.023999999999999997				
window	50	828	8280	8330	0.16880584521236253	0.021600000000000005				
window	50	829	8290	8340	0.18490224995673066	0.021600000000000005				
window	50	830	8300	8350	0.18490224995673066	0.021600000000000008				
window	50	831	8310	8360	0.17245112497836534	0.022400000000000014				
window	50	832	8320	8370	0.16980449991346136	0.022400000000000007				
window	50	833	8330	8380	0.17245112497836534	0.023200000000000005				
window	50	834	8340	8390	0.16225562489182666	0.02400000000000001				
window	50	835	8350	8400	0.1412569701907278	0.025600000000000008				
window	50	836	8360	8410	0.1563547202339972	0.024000000000000007				
window	50	837	8370	8420	0.18490224995673066	0.024000000000000007				
window	50	838	8380	8430	0.15370809516909323	0.0248				
window	50	839	8390	8440	0.1461592201474584	0.029600000000000008				
window	50	840	8400	8450	0.16880584521236253	0.032000000000000015				
window	50	841	8410	8460	0.16680853581016497	0.026400000000000014				
window	50	842	8420	8470	0.14225562489182664	0.0256				
window	50	843	8430	8480	0.16390359525563192	0.02320000000000001				
window	50	844	8440	8490	0.18490224995673066	0.022400000000000007				
window	50	845	8450	8500	0.19245112497836536	0.022400000000000007				
window	50	846	8460	8510	0.18000000000000005	0.022400000000000007				
window	50	847	8470	8520	0.17735337493509595	0.024000000000000018				
window	50	848	8480	8530	0.17245112497836534	0.02480000000000002				
window	50	849	8490	8540	0.18490224995673066	0.024000000000000018				
window	50	850	8500	8550	0.14490224995673062	0.024000000000000018				
window	50	851	8510	8560	0.16225562489182654	0.02320000000000001				
window	50	852	8520	8570	0.18490224995673066	0.024800000000000013				
window	50	853	8530	8580	0.14490224995673062	0.024800000000000013				
window	50	854	8540	8590	0.1363547202339972	0.02800000000000001				
window	50	855	8550	8600	0.15071213106579684	0.026400000000000007				
window	50	856	8560	8610	0.16290494055453308	0.026400000000000007				
window	50	857	8570	8620	0.16290494055453308	0.02800000000000001				
window	50	858	8580	8630	0.17245112497836534	0.02880000000000001				
window	50	859	8590	8640	0.12780719051126377	0.027200000000000016				
window	50	860	8600	8650	0.17735337493509595	0.024800000000000016				
window	50	861	8610	8660	0.16125697019072782	0.02320000000000002				
window	50	862	8620	8670	0.16880584521236253	0.023200000000000012				
window	50	863	8630	8680	0.17735337493509595	0.02560000000000002				
window	50	864	8640	8690	0.17493762573323424	0.03120000000000002				
window	50	865	8650	8700	0.16838740541269837	0.028800000000000017				
window	50	866	8660	8710	0.14780719051126368	0.025600000000000008				
window	50	867	8670	8720	0.16980449991346125	0.0256				
window	50	868	8680	8730	0.16125697019072782	0.025600000000000005				
window	50	869	8690	8740	0.17245112497836534	0.024000000000000007				
window	50	870	8700	8750	0.17635472023399723	0.02320000000000001				
window	50	871	8710	8760	0.16880584521236253	0.02560000000000002				
window	50	872	8720	8770	0.16880584521236253	0.02480000000000001				
window	50	873	8730	8780	0.17735337493509595	0.024000000000000007				
window	50	874	8740	8790	0.15735337493509594	0.02400000000000001				
window	50	875	8750	8800	0.16000000000000003	0.024000000000000014				
window	50	876	8760	8810	0.18490224995673066	0.024000000000000014				
window	50	877	8770	8820	0.14980449991346123	0.024000000000000014				
window	50	878	8780	8830	0.13735337493509592	0.026400000000000024				
window	50	879	8790	8840	0.1563547202339972	0.027200000000000023				
window	50	880	8800	8850	0.131061470104189	0.028800000000000023				
window	50	881	8810	8860	0.17635472023399723	0.02880000000000002				
window	50	882	8820	8870	0.14680853581016495	0.02480000000000002				
window	50	883	8830	8880	0.16980449991346136	0.023200000000000012				
window	50	884	8840	8890	0.14490224995673062	0.02320000000000001				
window	50	885	8850	8900	0.15735337493509594	0.020800000000000003				
window	50	886	8860	8910	0.19245112497836536	0.0216				
window	50	887	8870	8920	0.17735337493509595	0.022400000000000003				
window	50	888	8880	8930	0.17735337493509595	0.02320000000000001				
window	50	889	8890	8940	0.17245112497836534	0.024000000000000007				
window	50	890	8900	8950	0.16490224995673064	0.028				
window	50	891	8910	8960	0.10390359525563186	0.028800000000000003				
window	50	892	8920	8970	0.17593628043433307	0.02720000000000001				
window	50	893	8930	8980	0.1363547202339972	0.027200000000000002				
window	50	894	8940	8990	0.14738875071159963	0.0296				
window	50	895	8950	9000	0.18000000000000005	0.02720000000000001				
window	50	896	8960	9010	0.19245112497836536	0.026400000000000003				
window	50	897	8970	9020	0.16980449991346125	0.022400000000000007				
window	50	898	8980	9030	0.17735337493509595	0.021600000000000008				
window	50	899	8990	9040	0.17245112497836534	0.022400000000000014				
window	50	900	9000	9050	0.15735337493509594	0.024800000000000013				
window	50	901	9010	9060	0.18490224995673066	0.028000000000000008				
window	50	902	9020	9070	0.18490224995673066	0.028800000000000003				
window	50	903	9030	9080	0.17735337493509595	0.028000000000000004				
window	50	904	9040	9090	0.16125697019072782	0.028000000000000008				
window	50	905	9050	9100	0.14838740541269835	0.029600000000000005				
window	50	906	9060	9110	0.17145247027726662	0.023200000000000005				
window	50	907	9070	9120	0.17245112497836534	0.023200000000000005				
window	50	908	9080	9130	0.18490224995673066	0.0232				
window	50	909	9090	9140	0.1753560655328985	0.0272				
window	50	910	9100	9150	0.1527094404679944	0.024000000000000004				
window	50	911	9110	9160	0.16390359525563192	0.025600000000000008				
window	50	912	9120	9170	0.1563547202339972	0.024000000000000004				
window	50	913	9130	9180	0.16880584521236253	0.02320000000000001				
window	50	914	9140	9190	0.14	0.023200000000000005				
window	50	915	9150	9200	0.19145247027726664	0.021600000000000005				
window	50	916	9160	9210	0.16225562489182654	0.02240000000000001				
window	50	917	9170	9220	0.15245112497836533	0.02640000000000001				
window	50	918	9180	9230	0.19145247027726664	0.028000000000000008				
window	50	919	9190	9240	0.1753560655328985	0.025600000000000005				
window	50	920	9200	9250	0.17635472023399723	0.022400000000000003				
window	50	921	9210	9260	0.20000000000000007	0.023200000000000005				
window	50	922	9220	9270	0.19245112497836536	0.020800000000000003				
window	50	923	9230	9280	0.17245112497836534	0.021600000000000008				
window	50	924	9240	9290	0.19245112497836536	0.022400000000000007				
window	50	925	9250	9300	0.19245112497836536	0.023200000000000005				
window	50	926	9260	9310	0.16390359525563192	0.024800000000000003				
window	50	927	9270	9320	0.17635472023399723	0.0264				
window	50	928	9280	9330	0.16880584521236253	0.025600000000000005				
window	50	929	9290	9340	0.16490224995673064	0.024000000000000004				
window	50	930	9300	9350	0.16125697019072782	0.02400000000000001				
window	50	931	9310	9360	0.15735337493509594	0.023200000000000012				
window	50	932	9320	9370	0.16490224995673064	0.021600000000000005				
window	50	933	9330	9380	0.18000000000000005	0.021600000000000005				
window	50	934	9340	9390	0.15735337493509594	0.020800000000000006				
window	50	935	9350	9400	0.20000000000000007	0.020800000000000006				
window	50	936	9360	9410	0.17735337493509595	0.0216				
window	50	937	9370	9420	0.18000000000000005	0.0216				
window	50	938	9380	9430	0.17245112497836534	0.0224				
window	50	939	9390	9440	0.16390359525563192	0.024800000000000003				
window	50	940	9400	9450	0.18348515545596777	0.028000000000000004				
window	50	941	9410	9460	0.13328965536942894	0.0248				
window	50	942	9420	9470	0.17245112497836534	0.023999999999999997				
window	50	943	9430	9480	0.14980449991346134	0.025600000000000005				
window	50	944	9440	9490	0.1829049405545331	0.02560000000000001				
window	50	945	9450	9500	0.1478071905112638	0.02400000000000001				
window	50	946	9460	9510	0.14025831548962908	0.024800000000000006				
window	50	947	9470	9520	0.19245112497836536	0.024000000000000004				
window	50	948	9480	9530	0.15609640474436814	0.028800000000000003				
window	50	949	9490	9540	0.19245112497836536	0.0296				
window	50	950	9500	9550	0.1757054045712907	0.026399999999999996				
window	50	951	9510	9560	0.17103403047760235	0.023999999999999997				
window	50	952	9520	9570	0.16225562489182654	0.024800000000000006				
window	50	953	9530	9580	0.18490224995673066	0.02400000000000001				
window	50	954	9540	9590	0.18490224995673066	0.024000000000000004				
window	50	955	9550	9600	0.16490224995673064	0.0224				
window	50	956	9560	9610	0.15735337493509594	0.021599999999999998				
window	50	957	9570	9620	0.18490224995673066	0.023200000000000005				
window	50	958	9580	9630	0.17735337493509595	0.023200000000000002				
window	50	959	9590	9640	0.14490224995673062	0.0248				
window	50	960	9600	9650	0.16980449991346125	0.02320000000000001				
window	50	961	9610	9660	0.19245112497836536	0.02240000000000001				
window	50	962	9620	9670	0.18490224995673066	0.024000000000000007				
window	50	963	9630	9680	0.18390359525563194	0.024000000000000007				
window	50	964	9640	9690	0.17635472023399723	0.022400000000000007				
window	50	965	9650	9700	0.17735337493509595	0.021600000000000005				
window	50	966	9660	9710	0.18490224995673066	0.021600000000000005				
window	50	967	9670	9720	0.18000000000000005	0.02160000000000001				
window	50	968	9680	9730	0.16980449991346136	0.023200000000000016				
window	50	969	9690	9740	0.14490224995673062	0.02320000000000001				
window	50	970	9700	9750	0.17245112497836534	0.024000000000000007				
window	50	971	9710	9760	0.14980449991346123	0.022400000000000007				
window	50	972	9720	9770	0.18490224995673066	0.022400000000000014				
window	50	973	9730	9780	0.19245112497836536	0.022400000000000003				
window	50	974	9740	9790	0.17735337493509595	0.023200000000000012				
window	50	975	9750	9800	0.18390359525563182	0.024800000000000013				
window	50	976	9760	9810	0.17145247027726662	0.02320000000000001				
window	50	977	9770	9820	0.19245112497836536	0.022400000000000003				
window	50	978	9780	9830	0.19145247027726664	0.023200000000000005				
window	50	979	9790	9840	0.17145247027726662	0.0216				
window	50	980	9800	9850	0.18000000000000005	0.022400000000000003				
window	50	981	9810	9860	0.18000000000000005	0.022400000000000007				
window	50	982	9820	9870	0.18490224995673066	0.024				
window	50	983	9830	9880	0.17635472023399723	0.0272				
window	50	984	9840	9890	0.1563547202339972	0.0256				
window	50	985	9850	9900	0.18390359525563182	0.0272				
window	50	986	9860	9910	0.1527094404679944	0.024				
window	50	987	9870	9920	0.19245112497836536	0.023200000000000005				
window	50	988	9880	9930	0.16980449991346125	0.021600000000000008				
window	50	989	9890	9940	0.18390359525563194	0.022400000000000007				
window	50	990	9900	9950	0.19245112497836536	0.023200000000000005				
window	50	991	9910	9960	0.1678071905112638	0.02480000000000001				
window	50	992	9920	9970	0.18490224995673066	0.02640000000000001				
window	50	993	9930	9980	0.15370809516909312	0.022400000000000003				
window	50	994	9940	9990	0.17735337493509595	0.023200000000000012				
window	50	995	9950	10000	0.17245112497836534	0.02320000000000001				
window	50	996	9960	10010	0.16490224995673064	0.0216				
window	50	997	9970	10020	0.17735337493509595	0.024000000000000007				
window	50	998	9980	10030	0.17635472023399723	0.026400000000000007				
window	50	999	9990	10040	0.19245112497836536	0.02560000000000001				
window	50	1000	10000	10050	0.18000000000000005	0.024800000000000006				
window	50	1001	10010	10060	0.16880584521236253	0.02320000000000001				
window	50	1002	10020	10070	0.17245112497836534	0.024000000000000007				
window	50	1003	10030	10080	0.1753560655328985	0.025600000000000005				
window	50	1004	10040	10090	0.16838740541269837	0.028800000000000006				
window	50	1005	10050	10100	0.17593628043433307	0.024800000000000003				
window	50	1006	10060	10110	0.1563547202339972	0.0248				
window	50	1007	10070	10120	0.17245112497836534	0.025599999999999994				
window	50	1008	10080	10130	0.1412569701907278	0.025599999999999998				
window	50	1009	10090	10140	0.1363547202339972	0.023999999999999997				
window	50	1010	10100	10150	0.18390359525563194	0.0264				
window	50	1011	10110	10160	0.1488058452123625	0.025600000000000005				
window	50	1012	10120	10170	0.1563547202339972	0.027200000000000002				
window	50	1013	10130	10180	0.1349376257332342	0.02880000000000001				
window	50	1014	10140	10190	0.15593628043433305	0.02640000000000001				
window	50	1015	10150	10200	0.17735337493509595	0.024000000000000004				
window	50	1016	10160	10210	0.17593628043433307	0.028000000000000008				
window	50	1017	10170	10220	0.14838740541269835	0.024800000000000003				
window	50	1018	10180	10230	0.1098044999134613	0.026400000000000003				
window	50	1019	10190	10240	0.16225562489182654	0.024				
window	50	1020	10200	10250	0.18390359525563194	0.024800000000000003				
window	50	1021	10210	10260	0.1678071905112637	0.0232				
window	50	1022	10220	10270	0.19245112497836536	0.024				
window	50	1023	10230	10280	0.14	0.024				
window	50	1024	10240	10290	0.1488058452123625	0.0248				
window	50	1025	10250	10300	0.18390359525563194	0.0224				
window	50	1026	10260	10310	0.18490224995673066	0.0232				
window	50	1027	10270	10320	0.19245112497836536	0.0224				
window	50	1028	10280	10330	0.18490224995673066	0.02320000000000001				
window	50	1029	10290	10340	0.16490224995673064	0.024800000000000013				
window	50	1030	10300	10350	0.16390359525563192	0.025600000000000008				
window	50	1031	10310	10360	0.1412569701907278	0.02640000000000001				
window	50	1032	10320	10370	0.17593628043433296	0.030400000000000007				
window	50	1033	10330	10380	0.1588412209888661	0.02960000000000001				
window	50	1034	10340	10390	0.16125697019072782	0.026400000000000007				
window	50	1035	10350	10400	0.12025831548962906	0.025600000000000005				
window	50	1036	10360	10410	0.17245112497836534	0.024800000000000003				
window	50	1037	10370	10420	0.16348515545596776	0.028000000000000004				
window	50	1038	10380	10430	0.14838740541269835	0.024800000000000013				
window	50	1039	10390	10440	0.1514524702772666	0.026400000000000014				
window	50	1040	10400	10450	0.1602583154896291	0.022400000000000014				
window	50	1041	10410	10460	0.19245112497836536	0.02320000000000001				
window	50	1042	10420	10470	0.20000000000000007	0.022400000000000003				
window	50	1043	10430	10480	0.18490224995673066	0.0224				
window	50	1044	10440	10490	0.17735337493509595	0.023200000000000002				
window	50	1045	10450	10500	0.17735337493509595	0.021599999999999998				
window	50	1046	10460	10510	0.17245112497836534	0.0208				
window	50	1047	10470	10520	0.18390359525563194	0.0232				
window	50	1048	10480	10530	0.18000000000000005	0.026399999999999996				
window	50	1049	10490	10540	0.19245112497836536	0.027199999999999995				
window	50	1050	10500	10550	0.1514524702772666	0.025599999999999998				
window	50	1051	10510	10560	0.14490224995673062	0.024				
window	50	1052	10520	10570	0.19245112497836536	0.0232				
window	50	1053	10530	10580	0.14	0.0216				
window	50	1054	10540	10590	0.17635472023399723	0.023200000000000005				
window	50	1055	10550	10600	0.18000000000000005	0.023200000000000005				
window	50	1056	10560	10610	0.17145247027726662	0.024800000000000003				
window	50	1057	10570	10620	0.20000000000000007	0.024800000000000003				
window	50	1058	10580	10630	0.1553560655328985	0.0224				
window	50	1059	10590	10640	0.16490224995673064	0.023200000000000005				
window	50	1060	10600	10650	0.16290494055453308	0.02640000000000001				
window	50	1061	10610	10660	0.14980449991346123	0.026400000000000007				
window	50	1062	10620	10670	0.17393897103213551	0.02880000000000001				
window	50	1063	10630	10680	0.19245112497836536	0.029600000000000008				
window	50	1064	10640	10690	0.16125697019072782	0.025599999999999994				
window	50	1065	10650	10700	0.17635472023399723	0.024				
window	50	1066	10660	10710	0.1753560655328985	0.02320000000000001				
window	50	1067	10670	10720	0.16348515545596776	0.026400000000000017				
window	50	1068	10680	10730	0.12980449991346132	0.026400000000000017				
window	50	1069	10690	10740	0.14980449991346123	0.026400000000000014				
window	50	1070	10700	10750	0.17593628043433307	0.025600000000000015				
window	50	1071	10710	10760	0.18390359525563194	0.023200000000000005				
window	50	1072	10720	10770	0.1563547202339972	0.023200000000000002				
window	50	1073	10730	10780	0.1439035952556319	0.0208				
window	50	1074	10740	10790	0.17735337493509595	0.0216				
window	50	1075	10750	10800	0.17245112497836534	0.022400000000000003				
window	50	1076	10760	10810	0.16390359525563192	0.024800000000000003				
window	50	1077	10770	10820	0.16980449991346125	0.02640000000000001				
window	50	1078	10780	10830	0.16980449991346125	0.025600000000000005				
window	50	1079	10790	10840	0.19145247027726664	0.024800000000000013				
window	50	1080	10800	10850	0.17635472023399723	0.026400000000000017				
window	50	1081	10810	10860	0.1478071905112638	0.029600000000000026				
window	50	1082	10820	10870	0.1488058452123625	0.030400000000000017				
window	50	1083	10830	10880	0.17635472023399723	0.03120000000000001				
window	50	1084	10840	10890	0.15435741083179966	0.026399999999999996				
window	50	1085	10850	10900	0.18490224995673066	0.028				
window	50	1086	10860	10910	0.16490224995673064	0.0256				
window	50	1087	10870	10920	0.1829049405545331	0.022400000000000003				
window	50	1088	10880	10930	0.14980449991346134	0.0224				
window	50	1089	10890	10940	0.18390359525563182	0.0232				
window	50	1090	10900	10950	0.14099865470109874	0.029599999999999998				
window	50	1091	10910	10960	0.12325427959292534	0.027200000000000002				
window	50	1092	10920	10970	0.17735337493509595	0.029600000000000008				
window	50	1093	10930	10980	0.16838740541269837	0.02640000000000001				
window	50	1094	10940	10990	0.17635472023399723	0.024800000000000006				
window	50	1095	10950	11000	0.12125697019072779	0.024800000000000003				
window	50	1096	10960	11010	0.18390359525563182	0.022400000000000007				
window	50	1097	10970	11020	0.18490224995673066	0.022400000000000003				
window	50	1098	10980	11030	0.18490224995673066	0.02240000000000001				
window	50	1099	10990	11040	0.18490224995673066	0.022400000000000007				
window	50	1100	11000	11050	0.1514524702772666	0.023200000000000012				
window	50	1101	11010	11060	0.18348515545596777	0.026400000000000017				
window	50	1102	11020	11070	0.16390359525563192	0.02880000000000002				
window	50	1103	11030	11080	0.1563547202339972	0.030400000000000017				
window	50	1104	11040	11090	0.1731020914328072	0.0328				
window	50	1105	11050	11100	0.16248650075486892	0.0288				
window	50	1106	11060	11110	0.16738875071159964	0.0232				
window	50	1107	11070	11120	0.17145247027726662	0.0216				
window	50	1108	11080	11130	0.17735337493509595	0.022400000000000014				
window	50	1109	11090	11140	0.17245112497836534	0.021600000000000008				
window	50	1110	11100	11150	0.18490224995673066	0.021600000000000008				
window	50	1111	11110	11160	0.17245112497836534	0.022400000000000014				
window	50	1112	11120	11170	0.20000000000000007	0.022400000000000014				
window	50	1113	11130	11180	0.1488058452123625	0.02320000000000001				
window	50	1114	11140	11190	0.17145247027726662	0.021600000000000008				
window	50	1115	11150	11200	0.16980449991346136	0.0216				
window	50	1116	11160	11210	0.15735337493509594	0.024000000000000007				
window	50	1117	11170	11220	0.1412569701907278	0.02720000000000001				
window	50	1118	11180	11230	0.1602583154896291	0.029600000000000008				
window	50	1119	11190	11240	0.14680853581016495	0.02720000000000001				
window	50	1120	11200	11250	0.16880584521236253	0.0248				
window	50	1121	11210	11260	0.16225562489182666	0.024000000000000004				
window	50	1122	11220	11270	0.17900134529890122	0.023200000000000005				
window	50	1123	11230	11280	0.1324511249783653	0.024000000000000004				
window	50	1124	11240	11290	0.16880584521236253	0.023200000000000005				
window	50	1125	11250	11300	0.17735337493509595	0.024000000000000007				
window	50	1126	11260	11310	0.1249022499567306	0.024000000000000014				
window	50	1127	11270	11320	0.17635472023399723	0.024				
window	50	1128	11280	11330	0.17145247027726662	0.0256				
window	50	1129	11290	11340	0.17735337493509595	0.024800000000000006				
window	50	1130	11300	11350	0.16838740541269837	0.026400000000000003				
window	50	1131	11310	11360	0.19245112497836536	0.027200000000000002				
window	50	1132	11320	11370	0.15493762573323422	0.027200000000000012				
window	50	1133	11330	11380	0.15735337493509594	0.02480000000000001				
window	50	1134	11340	11390	0.17245112497836534	0.025600000000000008				
window	50	1135	11350	11400	0.16125697019072782	0.022400000000000014				
window	50	1136	11360	11410	0.14715787484855725	0.023200000000000005				
window	50	1137	11370	11420	0.18000000000000005	0.023200000000000005				
window	50	1138	11380	11430	0.16000000000000003	0.023200000000000002				
window	50	1139	11390	11440	0.19245112497836536	0.024000000000000004				
window	50	1140	11400	11450	0.16125697019072782	0.0232				
window	50	1141	11410	11460	0.18348515545596777	0.0264				
window	50	1142	11420	11470	0.17493762573323424	0.026400000000000007				
window	50	1143	11430	11480	0.18390359525563194	0.024				
window	50	1144	11440	11490	0.17145247027726662	0.022400000000000003				
window	50	1145	11450	11500	0.19245112497836536	0.020800000000000003				
window	50	1146	11460	11510	0.18490224995673066	0.020800000000000006				
window	50	1147	11470	11520	0.16490224995673064	0.022400000000000007				
window	50	1148	11480	11530	0.18490224995673066	0.02400000000000001				
window	50	1149	11490	11540	0.17245112497836534	0.023200000000000012				
window	50	1150	11500	11550	0.19245112497836536	0.022400000000000007				
window	50	1151	11510	11560	0.18390359525563182	0.024800000000000003				
window	50	1152	11520	11570	0.19245112497836536	0.024				
window	50	1153	11530	11580	0.15735337493509594	0.024000000000000007				
window	50	1154	11540	11590	0.17245112497836534	0.02320000000000001				
window	50	1155	11550	11600	0.12980449991346132	0.023200000000000002				
window	50	1156	11560	11610	0.16980449991346125	0.023200000000000016				
window	50	1157	11570	11620	0.17245112497836534	0.024				
window	50	1158	11580	11630	0.16225562489182654	0.024799999999999996				
window	50	1159	11590	11640	0.1829049405545331	0.024799999999999996				
window	50	1160	11600	11650	0.16390359525563192	0.0272				
window	50	1161	11610	11660	0.15735337493509594	0.026400000000000007				
window	50	1162	11620	11670	0.14738875071159963	0.028800000000000003				
window	50	1163	11630	11680	0.14980449991346134	0.028800000000000003				
window	50	1164	11640	11690	0.17103403047760235	0.0264				
window	50	1165	11650	11700	0.1753560655328985	0.0224				
window	50	1166	11660	11710	0.18490224995673066	0.022400000000000007				
window	50	1167	11670	11720	0.17735337493509595	0.023200000000000012				
window	50	1168	11680	11730	0.15735337493509594	0.024000000000000007				
window	50	1169	11690	11740	0.18490224995673066	0.022400000000000003				
window	50	1170	11700	11750	0.17735337493509595	0.021600000000000005				
window	50	1171	11710	11760	0.18000000000000005	0.021600000000000005				
window	50	1172	11720	11770	0.18390359525563194	0.022399999999999996				
window	50	1173	11730	11780	0.1563547202339972	0.022400000000000003				
window	50	1174	11740	11790	0.17245112497836534	0.0216				
window	50	1175	11750	11800	0.18390359525563194	0.023999999999999997				
window	50	1176	11760	11810	0.16490224995673064	0.0256				
window	50	1177	11770	11820	0.18490224995673066	0.0256				
window	50	1178	11780	11830	0.17635472023399723	0.0224				
window	50	1179	11790	11840	0.16980449991346125	0.020800000000000003				
window	50	1180	11800	11850	0.18000000000000005	0.020800000000000003				
window	50	1181	11810	11860	0.19245112497836536	0.02				
window	50	1182	11820	11870	0.19245112497836536	0.0208				
window	50	1183	11830	11880	0.17245112497836534	0.0216				
window	50	1184	11840	11890	0.16000000000000003	0.0216				
window	50	1185	11850	11900	0.17735337493509595	0.022400000000000003				
window	50	1186	11860	11910	0.18490224995673066	0.022400000000000007				
window	50	1187	11870	11920	0.17245112497836534	0.023200000000000005				
window	50	1188	11880	11930	0.1488058452123625	0.02720000000000001				
window	50	1189	11890	11940	0.16980449991346125	0.025600000000000015				
window	50	1190	11900	11950	0.18000000000000005	0.02560000000000001				
window	50	1191	11910	11960	0.17635472023399723	0.02240000000000001				
window	50	1192	11920	11970	0.16225562489182654	0.022400000000000003				
window	50	1193	11930	11980	0.18490224995673066	0.022400000000000007				
window	50	1194	11940	11990	0.17735337493509595	0.02320000000000001				
window	50	1195	11950	12000	0.1478071905112638	0.026400000000000007				
window	50	1196	11960	12010	0.16490224995673064	0.028000000000000008				
window	50	1197	11970	12020	0.17103403047760235	0.02720000000000002				
window	50	1198	11980	12030	0.17593628043433307	0.02480000000000001				
window	50	1199	11990	12040	0.1753560655328985	0.02400000000000001				
window	50	1200	12000	12050	0.1488058452123625	0.022400000000000003				
window	50	1201	12010	12060	0.17145247027726662	0.0256				
window	50	1202	12020	12070	0.17635472023399723	0.025599999999999998				
window	50	1203	12030	12080	0.17145247027726662	0.023999999999999997				
window	50	1204	12040	12090	0.1488058452123625	0.026400000000000003				
window	50	1205	12050	12100	0.14980449991346134	0.027200000000000005				
window	50	1206	12060	12110	0.14980449991346134	0.02720000000000001				
window	50	1207	12070	12120	0.17635472023399723	0.02560000000000001				
window	50	1208	12080	12130	0.16125697019072782	0.025599999999999998				
window	50	1209	12090	12140	0.17635472023399723	0.022400000000000007				
window	50	1210	12100	12150	0.1488058452123625	0.02320000000000001				
window	50	1211	12110	12160	0.18390359525563194	0.02320000000000001				
window	50	1212	12120	12170	0.18390359525563194	0.025600000000000008				
window	50	1213	12130	12180	0.1639035952556318	0.026400000000000007				
window	50	1214	12140	12190	0.1563547202339972	0.026400000000000014				
window	50	1215	12150	12200	0.1363547202339972	0.024800000000000016				
window	50	1216	12160	12210	0.17245112497836534	0.023200000000000005				
window	50	1217	12170	12220	0.18490224995673066	0.021600000000000005				
window	50	1218	12180	12230	0.17735337493509595	0.020800000000000006				
window	50	1219	12190	12240	0.16490224995673064	0.02240000000000001				
window	50	1220	12200	12250	0.15735337493509594	0.023200000000000012				
window	50	1221	12210	12260	0.16490224995673064	0.021600000000000008				
window	50	1222	12220	12270	0.1563547202339972	0.024800000000000016				
window	50	1223	12230	12280	0.17735337493509595	0.02720000000000002				
window	50	1224	12240	12290	0.1337080951690932	0.0264				
window	50	1225	12250	12300	0.1412569701907278	0.0264				
window	50	1226	12260	12310	0.1488058452123625	0.02880000000000001				
window	50	1227	12270	12320	0.1753560655328985	0.02960000000000001				
window	50	1228	12280	12330	0.1412569701907278	0.02800000000000001				
window	50	1229	12290	12340	0.12780719051126377	0.026400000000000003				
window	50	1230	12300	12350	0.18000000000000005	0.024800000000000006				
window	50	1231	12310	12360	0.16125697019072782	0.0248				
window	50	1232	12320	12370	0.1602583154896291	0.025599999999999998				
window	50	1233	12330	12380	0.13171078576689565	0.027999999999999997				
window	50	1234	12340	12390	0.17735337493509595	0.033599999999999984				
window	50	1235	12350	12400	0.16597165621083665	0.03120000000000002				
window	50	1236	12360	12410	0.17593628043433307	0.02880000000000001				
window	50	1237	12370	12420	0.16125697019072782	0.025600000000000005				
window	50	1238	12380	12430	0.13270944046799438	0.02720000000000002				
window	50	1239	12390	12440	0.18348515545596777	0.028800000000000013				
window	50	1240	12400	12450	0.17493762573323424	0.027200000000000023				
window	50	1241	12410	12460	0.18390359525563194	0.025600000000000015				
window	50	1242	12420	12470	0.16880584521236253	0.02320000000000001				
window	50	1243	12430	12480	0.14980449991346134	0.023200000000000002				
window	50	1244	12440	12490	0.17735337493509595	0.0224				
window	50	1245	12450	12500	0.16490224995673064	0.02400000000000001				
