record_type	window_size	window_index	start	end	adjacent_js_distance	concentration	separation	comparisons	mean_js_distance	mean_similarity
window	50	2339	23390	23440	0.16980449991346136	0.023200000000000012				
window	50	2340	23400	23450	0.1488058452123625	0.025600000000000008				
window	50	2341	23410	23460	0.1753560655328985	0.026400000000000007				
window	50	2342	23420	23470	0.17145247027726662	0.02480000000000001				
window	50	2343	23430	23480	0.14490224995673062	0.023200000000000005				
window	50	2344	23440	23490	0.19245112497836536	0.021600000000000008				
window	50	2345	23450	23500	0.17735337493509595	0.02240000000000001				
window	50	2346	23460	23510	0.17145247027726662	0.024800000000000013				
window	50	2347	23470	23520	0.18490224995673066	0.024800000000000016				
window	50	2348	23480	23530	0.18000000000000005	0.024800000000000016				
window	50	2349	23490	23540	0.18490224995673066	0.024000000000000014				
window	50	2350	23500	23550	0.18000000000000005	0.02320000000000001				
window	50	2351	23510	23560	0.18490224995673066	0.02400000000000001				
window	50	2352	23520	23570	0.18000000000000005	0.02400000000000001				
window	50	2353	23530	23580	0.16880584521236253	0.02480000000000001				
window	50	2354	23540	23590	0.17635472023399723	0.0224				
window	50	2355	23550	23600	0.18490224995673066	0.02320000000000001				
window	50	2356	23560	23610	0.16000000000000003	0.02320000000000001				
window	50	2357	23570	23620	0.12125697019072779	0.026400000000000024				
window	50	2358	23580	23630	0.12025831548962906	0.027200000000000016				
window	50	2359	23590	23640	0.11635472023399718	0.03440000000000002				
window	50	2360	23600	23650	0.1273887507115996	0.03520000000000002				
window	50	2361	23610	23660	0.18348515545596777	0.03200000000000001				
window	50	2362	23620	23670	0.1527094404679944	0.032000000000000015				
window	50	2363	23630	23680	0.15884122098886622	0.025600000000000005				
window	50	2364	23640	23690	0.1173533749350959	0.024800000000000013				
window	50	2365	23650	23700	0.16225562489182654	0.028800000000000017				
window	50	2366	23660	23710	0.15470674987019195	0.032800000000000024				
window	50	2367	23670	23720	0.16241574920186164	0.042399999999999986				
window	50	2368	23680	23730	0.17048125520275448	0.05039999999999995				
window	50	2369	23690	23740	0.1374241264881032	0.03600000000000002				
window	50	2370	23700	23750	0.1631078017159001	0.03040000000000002				
window	50	2371	23710	23760	0.18325427959292528	0.027200000000000005				
window	50	2372	23720	23770	0.14980449991346134	0.02320000000000001				
window	50	2373	23730	23780	0.17635472023399723	0.024				
window	50	2374	23740	23790	0.17635472023399723	0.022400000000000003				
window	50	2375	23750	23800	0.19245112497836536	0.02320000000000001				
window	50	2376	23760	23810	0.15470674987019195	0.024800000000000006				
window	50	2377	23770	23820	0.14225562489182653	0.025600000000000015				
window	50	2378	23780	23830	0.17493762573323424	0.029600000000000026				
window	50	2379	23790	23840	0.15593628043433305	0.03200000000000002				
window	50	2380	23800	23850	0.16490224995673064	0.03200000000000002				
window	50	2381	23810	23860	0.15593628043433305	0.02800000000000003				
window	50	2382	23820	23870	0.16125697019072782	0.02400000000000001				
window	50	2383	23830	23880	0.15735337493509594	0.020800000000000003				
window	50	2384	23840	23890	0.17635472023399723	0.0264				
window	50	2385	23850	23900	0.20000000000000007	0.0272				
window	50	2386	23860	23910	0.15370809516909323	0.0296				
window	50	2387	23870	23920	0.14348515545596774	0.03840000000000001				
window	50	2388	23880	23930	0.1757054045712907	0.043200000000000016				
window	50	2389	23890	23940	0.1519136469282626	0.041599999999999984				
window	50	2390	23900	23950	0.1519136469282626	0.030400000000000028				
window	50	2391	23910	23960	0.11960899982692252	0.028000000000000004				
window	50	2392	23920	23970	0.17245112497836534	0.021600000000000008				
window	50	2393	23930	23980	0.19245112497836536	0.020800000000000006				
window	50	2394	23940	23990	0.17245112497836534	0.02				
window	50	2395	23950	24000	0.20000000000000007	0.02				
window	50	2396	23960	24010	0.20000000000000007	0.02				
window	50	2397	23970	24020	0.18490224995673066	0.021600000000000005				
window	50	2398	23980	24030	0.20000000000000007	0.022400000000000007				
window	50	2399	23990	24040	0.19245112497836536	0.023200000000000005				
window	50	2400	24000	24050	0.18490224995673066	0.0232				
window	50	2401	24010	24060	0.17635472023399723	0.0256				
window	50	2402	24020	24070	0.19245112497836536	0.026400000000000007				
window	50	2403	24030	24080	0.16880584521236253	0.025600000000000005				
window	50	2404	24040	24090	0.17735337493509595	0.02640000000000001				
window	50	2405	24050	24100	0.16225562489182654	0.02560000000000001				
window	50	2406	24060	24110	0.19245112497836536	0.026400000000000017				
window	50	2407	24070	24120	0.1602583154896291	0.027200000000000016				
window	50	2408	24080	24130	0.17245112497836534	0.024800000000000003				
window	50	2409	24090	24140	0.12125697019072779	0.024800000000000013				
window	50	2410	24100	24150	0.14490224995673062	0.026400000000000017				
window	50	2411	24110	24160	0.19245112497836536	0.02560000000000001				
window	50	2412	24120	24170	0.17735337493509595	0.02320000000000001				
window	50	2413	24130	24180	0.18490224995673066	0.0216				
window	50	2414	24140	24190	0.18490224995673066	0.022400000000000007				
window	50	2415	24150	24200	0.19245112497836536	0.02320000000000001				
window	50	2416	24160	24210	0.19145247027726664	0.024000000000000007				
window	50	2417	24170	24220	0.20000000000000007	0.024000000000000007				
window	50	2418	24180	24230	0.18490224995673066	0.022400000000000003				
window	50	2419	24190	24240	0.16000000000000003	0.0216				
window	50	2420	24200	24250	0.20000000000000007	0.0216				
window	50	2421	24210	24260	0.17635472023399723	0.02480000000000001				
window	50	2422	24220	24270	0.18754887502163475	0.027200000000000005				
window	50	2423	24230	24280	0.18490224995673066	0.027200000000000005				
window	50	2424	24240	24290	0.1514524702772666	0.022400000000000003				
window	50	2425	24250	24300	0.16000000000000003	0.024				
window	50	2426	24260	24310	0.19245112497836536	0.023200000000000002				
window	50	2427	24270	24320	0.19999999999999996	0.022400000000000003				
window	50	2428	24280	24330	0.20000000000000007	0.022400000000000003				
window	50	2429	24290	24340	0.19145247027726664	0.020800000000000003				
window	50	2430	24300	24350	0.20000000000000007	0.02				
window	50	2431	24310	24360	0.20000000000000007	0.02				
window	50	2432	24320	24370	0.18490224995673066	0.021600000000000005				
window	50	2433	24330	24380	0.18490224995673066	0.021600000000000008				
window	50	2434	24340	24390	0.16225562489182654	0.02720000000000002				
window	50	2435	24350	24400	0.17593628043433307	0.02560000000000002				
window	50	2436	24360	24410	0.20000000000000007	0.02560000000000002				
window	50	2437	24370	24420	0.16390359525563192	0.028800000000000013				
window	50	2438	24380	24430	0.17635472023399723	0.027200000000000012				
window	50	2439	24390	24440	0.16000000000000003	0.024800000000000006				
window	50	2440	24400	24450	0.19245112497836536	0.024800000000000013				
window	50	2441	24410	24460	0.1714524702772665	0.030400000000000007				
window	50	2442	24420	24470	0.15352053123247134	0.036				
window	50	2443	24430	24480	0.12590090465782944	0.036799999999999986				
window	50	2444	24440	24490	0.16715787484855726	0.04160000000000001				
window	50	2445	24450	24500	0.17245112497836534	0.04080000000000001				
window	50	2446	24460	24510	0.14058021490143457	0.028800000000000023				
window	50	2447	24470	24520	0.1602583154896291	0.023200000000000005				
window	50	2448	24480	24530	0.19245112497836536	0.021600000000000005				
window	50	2449	24490	24540	0.16980449991346136	0.021600000000000008				
window	50	2450	24500	24550	0.19245112497836536	0.020800000000000003				
window	50	2451	24510	24560	0.18000000000000005	0.022400000000000003				
window	50	2452	24520	24570	0.16000000000000003	0.022400000000000003				
window	50	2453	24530	24580	0.17735337493509595	0.024800000000000006				
window	50	2454	24540	24590	0.16980449991346136	0.030400000000000003				
window	50	2455	24550	24600	0.19245112497836536	0.029600000000000005				
window	50	2456	24560	24610	0.17103403047760246	0.024000000000000007				
window	50	2457	24570	24620	0.18490224995673066	0.02320000000000001				
window	50	2458	24580	24630	0.1678071905112638	0.024800000000000013				
window	50	2459	24590	24640	0.17245112497836534	0.024800000000000013				
window	50	2460	24600	24650	0.19245112497836536	0.024000000000000007				
window	50	2461	24610	24660	0.19245112497836536	0.023200000000000002				
window	50	2462	24620	24670	0.16490224995673064	0.022400000000000003				
window	50	2463	24630	24680	0.16000000000000003	0.024000000000000014				
window	50	2464	24640	24690	0.1678071905112638	0.028800000000000027				
window	50	2465	24650	24700	0.18206806095520478	0.033600000000000005				
window	50	2466	24660	24710	0.16000000000000003	0.033600000000000005				
window	50	2467	24670	24720	0.14574078034779425	0.03200000000000002				
window	50	2468	24680	24730	0.11470674987019192	0.029600000000000026				
window	50	2469	24690	24740	0.13535606553289847	0.02720000000000003				
window	50	2470	24700	24750	0.15983987568996494	0.027200000000000026				
window	50	2471	24710	24760	0.17245112497836534	0.02800000000000002				
window	50	2472	24720	24770	0.17145247027726662	0.02640000000000002				
window	50	2473	24730	24780	0.1288058452123625	0.025600000000000015				
window	50	2474	24740	24790	0.18390359525563194	0.023200000000000012				
window	50	2475	24750	24800	0.17245112497836534	0.02240000000000001				
window	50	2476	24760	24810	0.16390359525563192	0.02480000000000002				
window	50	2477	24770	24820	0.17593628043433307	0.027200000000000026				
window	50	2478	24780	24830	0.14325427959292536	0.02960000000000003				
window	50	2479	24790	24840	0.19245112497836536	0.02880000000000003				
window	50	2480	24800	24850	0.19245112497836536	0.029600000000000033				
window	50	2481	24810	24860	0.15570540457129067	0.026400000000000017				
window	50	2482	24820	24870	0.14	0.028800000000000027				
window	50	2483	24830	24880	0.16225562489182654	0.027200000000000016				
window	50	2484	24840	24890	0.18490224995673066	0.027200000000000012				
window	50	2485	24850	24900	0.1753560655328984	0.02880000000000001				
window	50	2486	24860	24910	0.16880584521236253	0.02480000000000001				
window	50	2487	24870	24920	0.17245112497836534	0.024000000000000004				
window	50	2488	24880	24930	0.15470674987019195	0.02640000000000002				
window	50	2489	24890	24940	0.16980449991346136	0.028000000000000014				
window	50	2490	24900	24950	0.11206012480528782	0.03440000000000001				
window	50	2491	24910	24960	0.17245112497836534	0.035199999999999995				
window	50	2492	24920	24970	0.1757054045712907	0.032000000000000015				
window	50	2493	24930	24980	0.10880584521236247	0.03280000000000001				
window	50	2494	24940	24990	0.11635472023399718	0.03280000000000002				
window	50	2495	24950	25000	0.13229100066833022	0.027200000000000023				
window	50	2496	24960	25010	0.15344977967946405	0.03360000000000001				
window	50	2497	24970	25020	0.19145247027726664	0.03200000000000003				
window	50	2498	24980	25030	0.16099865470109875	0.028000000000000018				
window	50	2499	24990	25040	0.18390359525563194	0.028000000000000014				
window	50	2500	25000	25050	0.1337080951690932	0.02720000000000001				
window	50	2501	25010	25060	0.1363547202339972	0.024800000000000006				
window	50	2502	25020	25070	0.20000000000000007	0.025600000000000005				
window	50	2503	25030	25080	0.17735337493509595	0.025600000000000008				
window	50	2504	25040	25090	0.16880584521236253	0.026400000000000014				
window	50	2505	25050	25100	0.20000000000000007	0.026400000000000014				
window	50	2506	25060	25110	0.15245112497836533	0.02800000000000002				
window	50	2507	25070	25120	0.15245112497836533	0.024800000000000016				
window	50	2508	25080	25130	0.18490224995673066	0.024800000000000023				
window	50	2509	25090	25140	0.17593628043433307	0.027200000000000033				
window	50	2510	25100	25150	0.19245112497836536	0.02800000000000003				
window	50	2511	25110	25160	0.15071213106579684	0.028800000000000027				
window	50	2512	25120	25170	0.17493762573323424	0.029600000000000033				
window	50	2513	25130	25180	0.14715787484855725	0.031200000000000037				
window	50	2514	25140	25190	0.16980449991346136	0.03360000000000002				
window	50	2515	25150	25200	0.16348515545596776	0.030400000000000035				
window	50	2516	25160	25210	0.17145247027726662	0.028800000000000037				
window	50	2517	25170	25220	0.16325427959292527	0.02640000000000002				
window	50	2518	25180	25230	0.15593628043433305	0.02400000000000001				
window	50	2519	25190	25240	0.18348515545596777	0.02480000000000002				
window	50	2520	25200	25250	0.18348515545596777	0.023200000000000012				
window	50	2521	25210	25260	0.17245112497836534	0.024000000000000014				
window	50	2522	25220	25270	0.15983987568996494	0.03040000000000002				
window	50	2523	25230	25280	0.17493762573323435	0.025600000000000015				
window	50	2524	25240	25290	0.18390359525563182	0.02560000000000001				
window	50	2525	25250	25300	0.16225562489182666	0.028800000000000027				
window	50	2526	25260	25310	0.17593628043433307	0.026400000000000017				
window	50	2527	25270	25320	0.19145247027726664	0.023200000000000005				
window	50	2528	25280	25330	0.18390359525563194	0.025600000000000008				
window	50	2529	25290	25340	0.14780719051126368	0.02480000000000001				
window	50	2530	25300	25350	0.16390359525563192	0.02400000000000001				
window	50	2531	25310	25360	0.18490224995673066	0.02240000000000001				
window	50	2532	25320	25370	0.19245112497836536	0.021600000000000008				
window	50	2533	25330	25380	0.19245112497836536	0.022400000000000007				
window	50	2534	25340	25390	0.18490224995673066	0.02				
window	50	2535	25350	25400	0.19999999999999996	0.020800000000000006				
window	50	2536	25360	25410	0.20000000000000007	0.020800000000000006				
window	50	2537	25370	25420	0.17245112497836534	0.02160000000000001				
window	50	2538	25380	25430	0.20000000000000007	0.02240000000000001				
window	50	2539	25390	25440	0.17245112497836534	0.02640000000000001				
window	50	2540	25400	25450	0.15999999999999992	0.03120000000000001				
window	50	2541	25410	25460	0.18490224995673066	0.031200000000000006				
window	50	2542	25420	25470	0.1908031546145601	0.028799999999999996				
window	50	2543	25430	25480	0.18000000000000005	0.027200000000000002				
window	50	2544	25440	25490	0.13735337493509592	0.028000000000000004				
window	50	2545	25450	25500	0.12980449991346132	0.022400000000000007				
window	50	2546	25460	25510	0.20000000000000007	0.022400000000000007				
window	50	2547	25470	25520	0.18390359525563182	0.02400000000000001				
window	50	2548	25480	25530	0.16738875071159964	0.029600000000000015				
window	50	2549	25490	25540	0.16980449991346136	0.025600000000000008				
window	50	2550	25500	25550	0.18390359525563194	0.0264				
window	50	2551	25510	25560	0.17635472023399723	0.0264				
window	50	2552	25520	25570	0.16880584521236253	0.0224				
window	50	2553	25530	25580	0.15735337493509594	0.0216				
window	50	2554	25540	25590	0.17635472023399723	0.0232				
window	50	2555	25550	25600	0.18490224995673066	0.02480000000000001				
window	50	2556	25560	25610	0.1602583154896291	0.02560000000000001				
window	50	2557	25570	25620	0.18390359525563194	0.02320000000000001				
window	50	2558	25580	25630	0.16225562489182666	0.022400000000000007				
window	50	2559	25590	25640	0.17735337493509595	0.023200000000000005				
window	50	2560	25600	25650	0.16448381015706648	0.0288				
window	50	2561	25610	25660	0.17080315461456008	0.026399999999999996				
window	50	2562	25620	25670	0.168156529549656	0.030400000000000007				
window	50	2563	25630	25680	0.18241574920186165	0.03919999999999997				
window	50	2564	25640	25690	0.17245112497836534	0.039999999999999966				
window	50	2565	25650	25700	0.15486687418022704	0.030400000000000007				
window	50	2566	25660	25710	0.17555892669426543	0.032				
window	50	2567	25670	25720	0.19065667673753484	0.028000000000000008				
window	50	2568	25680	25730	0.15609640474436814	0.02320000000000001				
window	50	2569	25690	25740	0.1488058452123625	0.02400000000000001				
window	50	2570	25700	25750	0.17735337493509595	0.025600000000000008				
window	50	2571	25710	25760	0.16390359525563192	0.0264				
window	50	2572	25720	25770	0.16980449991346136	0.02640000000000001				
window	50	2573	25730	25780	0.16490224995673075	0.028000000000000004				
window	50	2574	25740	25790	0.1478071905112638	0.023200000000000002				
window	50	2575	25750	25800	0.15735337493509594	0.022400000000000003				
window	50	2576	25760	25810	0.17735337493509595	0.023200000000000005				
window	50	2577	25770	25820	0.18754887502163475	0.025600000000000015				
window	50	2578	25780	25830	0.16880584521236253	0.02400000000000001				
window	50	2579	25790	25840	0.16880584521236253	0.02800000000000002				
window	50	2580	25800	25850	0.16125697019072782	0.024800000000000013				
window	50	2581	25810	25860	0.19245112497836536	0.02400000000000001				
window	50	2582	25820	25870	0.17635472023399723	0.026400000000000017				
window	50	2583	25830	25880	0.1563547202339972	0.02320000000000001				
window	50	2584	25840	25890	0.18490224995673066	0.021600000000000008				
window	50	2585	25850	25900	0.19245112497836536	0.020800000000000006				
window	50	2586	25860	25910	0.18490224995673066	0.020800000000000003				
window	50	2587	25870	25920	0.18000000000000005	0.020800000000000003				
window	50	2588	25880	25930	0.19245112497836536	0.02				
window	50	2589	25890	25940	0.18490224995673066	0.021600000000000008				
window	50	2590	25900	25950	0.18000000000000005	0.02240000000000001				
window	50	2591	25910	25960	0.16490224995673064	0.02240000000000001				
window	50	2592	25920	25970	0.18490224995673066	0.021600000000000008				
window	50	2593	25930	25980	0.18390359525563194	0.02400000000000001				
window	50	2594	25940	25990	0.17245112497836534	0.02480000000000002				
window	50	2595	25950	26000	0.17245112497836534	0.02320000000000002				
window	50	2596	25960	26010	0.18390359525563194	0.02400000000000002				
window	50	2597	25970	26020	0.19245112497836536	0.024000000000000018				
window	50	2598	25980	26030	0.1829049405545331	0.02400000000000002				
window	50	2599	25990	26040	0.19145247027726664	0.022400000000000014				
window	50	2600	26000	26050	0.17735337493509595	0.022400000000000007				
window	50	2601	26010	26060	0.14225562489182653	0.029600000000000015				
window	50	2602	26020	26070	0.1539389710321355	0.037599999999999995				
window	50	2603	26030	26080	0.19145247027726664	0.0368				
window	50	2604	26040	26090	0.18169070721513725	0.03600000000000002				
window	50	2605	26050	26100	0.14325427959292536	0.03200000000000001				
window	50	2606	26060	26110	0.16838740541269837	0.0256				
window	50	2607	26070	26120	0.12780719051126377	0.027200000000000012				
window	50	2608	26080	26130	0.19245112497836536	0.027200000000000012				
window	50	2609	26090	26140	0.17245112497836534	0.026400000000000007				
window	50	2610	26100	26150	0.16290494055453308	0.02640000000000001				
window	50	2611	26110	26160	0.15884122098886622	0.030400000000000024				
window	50	2612	26120	26170	0.17493762573323424	0.030400000000000024				
window	50	2613	26130	26180	0.15087390616756724	0.03440000000000001				
window	50	2614	26140	26190	0.14225562489182653	0.02720000000000001				
window	50	2615	26150	26200	0.14290494055453307	0.027200000000000012				
window	50	2616	26160	26210	0.1488058452123625	0.02560000000000001				
window	50	2617	26170	26220	0.16980449991346136	0.027200000000000016				
window	50	2618	26180	26230	0.15245112497836533	0.028000000000000014				
window	50	2619	26190	26240	0.16980449991346136	0.02480000000000001				
window	50	2620	26200	26250	0.18000000000000005	0.024000000000000007				
window	50	2621	26210	26260	0.15245112497836533	0.02400000000000001				
window	50	2622	26220	26270	0.18490224995673066	0.02240000000000001				
window	50	2623	26230	26280	0.1563547202339972	0.02240000000000001				
window	50	2624	26240	26290	0.18490224995673066	0.024000000000000007				
window	50	2625	26250	26300	0.17735337493509595	0.02560000000000002				
window	50	2626	26260	26310	0.17735337493509595	0.023200000000000012				
window	50	2627	26270	26320	0.16390359525563192	0.02560000000000002				
window	50	2628	26280	26330	0.17735337493509595	0.024800000000000016				
window	50	2629	26290	26340	0.17635472023399723	0.024000000000000018				
window	50	2630	26300	26350	0.18490224995673066	0.023200000000000012				
window	50	2631	26310	26360	0.14980449991346134	0.0216				
window	50	2632	26320	26370	0.19245112497836536	0.022400000000000007				
window	50	2633	26330	26380	0.18490224995673066	0.022400000000000007				
window	50	2634	26340	26390	0.17245112497836534	0.022400000000000014				
window	50	2635	26350	26400	0.18490224995673066	0.02240000000000001				
window	50	2636	26360	26410	0.20000000000000007	0.02240000000000001				
window	50	2637	26370	26420	0.19245112497836536	0.021600000000000008				
window	50	2638	26380	26430	0.19245112497836536	0.022400000000000014				
window	50	2639	26390	26440	0.13735337493509592	0.022400000000000007				
window	50	2640	26400	26450	0.19245112497836536	0.02160000000000001				
window	50	2641	26410	26460	0.17735337493509595	0.026400000000000014				
window	50	2642	26420	26470	0.17735337493509595	0.027200000000000016				
window	50	2643	26430	26480	0.17593628043433307	0.02480000000000002				
window	50	2644	26440	26490	0.16880584521236253	0.022400000000000007				
window	50	2645	26450	26500	0.18490224995673066	0.020800000000000006				
window	50	2646	26460	26510	0.20000000000000007	0.02				
window	50	2647	26470	26520	0.18000000000000005	0.02				
window	50	2648	26480	26530	0.20000000000000007	0.02				
window	50	2649	26490	26540	0.20000000000000007	0.02				
window	50	2650	26500	26550	0.19245112497836536	0.0208				
window	50	2651	26510	26560	0.19245112497836536	0.02				
window	50	2652	26520	26570	0.18000000000000005	0.02				
window	50	2653	26530	26580	0.19245112497836536	0.0216				
window	50	2654	26540	26590	0.19245112497836536	0.0208				
window	50	2655	26550	26600	0.18000000000000005	0.02400000000000001				
window	50	2656	26560	26610	0.17245112497836534	0.02480000000000002				
window	50	2657	26570	26620	0.17635472023399723	0.024800000000000013				
window	50	2658	26580	26630	0.15735337493509594	0.027200000000000016				
window	50	2659	26590	26640	0.18348515545596777	0.02560000000000002				
window	50	2660	26600	26650	0.13328965536942894	0.02800000000000002				
window	50	2661	26610	26660	0.19245112497836536	0.028800000000000023				
window	50	2662	26620	26670	0.16348515545596776	0.025600000000000015				
window	50	2663	26630	26680	0.16000000000000003	0.024000000000000004				
window	50	2664	26640	26690	0.18490224995673066	0.02560000000000001				
window	50	2665	26650	26700	0.1753560655328985	0.024000000000000018				
window	50	2666	26660	26710	0.16390359525563192	0.023200000000000016				
window	50	2667	26670	26720	0.15370809516909312	0.02880000000000002				
window	50	2668	26680	26730	0.16490224995673064	0.02640000000000002				
window	50	2669	26690	26740	0.1261592201474585	0.026400000000000017				
window	50	2670	26700	26750	0.19245112497836536	0.025600000000000015				
window	50	2671	26710	26760	0.16490224995673064	0.02560000000000001				
window	50	2672	26720	26770	0.16390359525563192	0.02320000000000001				
window	50	2673	26730	26780	0.16880584521236253	0.023200000000000002				
window	50	2674	26740	26790	0.19145247027726664	0.0216				
window	50	2675	26750	26800	0.20000000000000007	0.0216				
window	50	2676	26760	26810	0.16390359525563192	0.024				
window	50	2677	26770	26820	0.17245112497836534	0.0232				
window	50	2678	26780	26830	0.16880584521236253	0.022400000000000007				
window	50	2679	26790	26840	0.19245112497836536	0.021600000000000005				
window	50	2680	26800	26850	0.19245112497836536	0.022400000000000007				
window	50	2681	26810	26860	0.18490224995673066	0.022400000000000014				
window	50	2682	26820	26870	0.1563547202339972	0.024000000000000018				
window	50	2683	26830	26880	0.18348515545596777	0.027200000000000016				
window	50	2684	26840	26890	0.19245112497836536	0.02720000000000002				
window	50	2685	26850	26900	0.17635472023399723	0.03040000000000002				
window	50	2686	26860	26910	0.1388412209888662	0.03200000000000001				
window	50	2687	26870	26920	0.16680853581016497	0.02640000000000002				
window	50	2688	26880	26930	0.17735337493509595	0.02400000000000002				
window	50	2689	26890	26940	0.18754887502163475	0.02160000000000001				
window	50	2690	26900	26950	0.18490224995673066	0.02				
window	50	2691	26910	26960	0.20000000000000007	0.02				
window	50	2692	26920	26970	0.20000000000000007	0.02				
window	50	2693	26930	26980	0.20000000000000007	0.02				
window	50	2694	26940	26990	0.16000000000000003	0.026400000000000007				
window	50	2695	26950	27000	0.20000000000000007	0.026400000000000007				
window	50	2696	26960	27010	0.15493762573323422	0.028800000000000023				
window	50	2697	26970	27020	0.17245112497836534	0.028000000000000018				
window	50	2698	26980	27030	0.17470674987019197	0.03200000000000003				
window	50	2699	26990	27040	0.17609640474436816	0.026400000000000017				
window	50	2700	27000	27050	0.18490224995673066	0.026400000000000024				
window	50	2701	27010	27060	0.1363547202339972	0.025600000000000015				
window	50	2702	27020	27070	0.14490224995673062	0.024800000000000013				
window	50	2703	27030	27080	0.15735337493509594	0.025600000000000008				
window	50	2704	27040	27090	0.1753560655328985	0.029600000000000005				
window	50	2705	27050	27100	0.20000000000000007	0.029600000000000008				
window	50	2706	27060	27110	0.15435741083179966	0.02720000000000001				
window	50	2707	27070	27120	0.17245112497836534	0.02320000000000001				
window	50	2708	27080	27130	0.18348515545596777	0.02480000000000002				
window	50	2709	27090	27140	0.17103403047760235	0.02240000000000001				
window	50	2710	27100	27150	0.20000000000000007	0.022400000000000014				
window	50	2711	27110	27160	0.16000000000000003	0.02240000000000001				
window	50	2712	27120	27170	0.15735337493509594	0.024800000000000013				
window	50	2713	27130	27180	0.12390359525563188	0.027200000000000005				
window	50	2714	27140	27190	0.16248650075486892	0.031200000000000012				
window	50	2715	27150	27200	0.166739435048893	0.037599999999999995				
window	50	2716	27160	27210	0.14348515545596774	0.03200000000000001				
window	50	2717	27170	27220	0.12390359525563188	0.0336				
window	50	2718	27180	27230	0.15171078576689567	0.0336				
window	50	2719	27190	27240	0.1424865007548689	0.03759999999999999				
window	50	2720	27200	27250	0.15884122098886622	0.030400000000000014				
window	50	2721	27210	27260	0.1678071905112638	0.028800000000000013				
window	50	2722	27220	27270	0.1553560655328985	0.024000000000000014				
window	50	2723	27230	27280	0.15735337493509594	0.023200000000000012				
window	50	2724	27240	27290	0.16000000000000003	0.025600000000000015				
window	50	2725	27250	27300	0.16980449991346125	0.035199999999999995				
window	50	2726	27260	27310	0.16790880616405568	0.03999999999999997				
window	50	2727	27270	27320	0.16035993114242098	0.0376				
window	50	2728	27280	27330	0.16691015146295696	0.04399999999999996				
window	50	2729	27290	27340	0.10631934445749358	0.034400000000000014				
window	50	2730	27300	27350	0.16448381015706648	0.025600000000000015				
window	50	2731	27310	27360	0.14980449991346123	0.021600000000000005				
window	50	2732	27320	27370	0.18490224995673066	0.021600000000000008				
window	50	2733	27330	27380	0.18490224995673066	0.021600000000000008				
window	50	2734	27340	27390	0.17635472023399723	0.02560000000000002				
window	50	2735	27350	27400	0.16060765452802128	0.030400000000000017				
window	50	2736	27360	27410	0.18390359525563194	0.032799999999999996				
window	50	2737	27370	27420	0.1908031546145601	0.029600000000000008				
window	50	2738	27380	27430	0.15960899982692256	0.030400000000000007				
window	50	2739	27390	27440	0.14348515545596774	0.02560000000000001				
window	50	2740	27400	27450	0.16980449991346125	0.024000000000000014				
window	50	2741	27410	27460	0.18000000000000005	0.027200000000000016				
window	50	2742	27420	27470	0.1563547202339972	0.02560000000000002				
window	50	2743	27430	27480	0.18490224995673066	0.024000000000000014				
window	50	2744	27440	27490	0.18348515545596777	0.02560000000000002				
window	50	2745	27450	27500	0.16390359525563192	0.028000000000000018				
window	50	2746	27460	27510	0.16248650075486892	0.02400000000000001				
window	50	2747	27470	27520	0.16490224995673064	0.024000000000000018				
window	50	2748	27480	27530	0.16490224995673064	0.024000000000000018				
window	50	2749	27490	27540	0.16880584521236253	0.022400000000000014				
window	50	2750	27500	27550	0.16980449991346136	0.0224				
window	50	2751	27510	27560	0.16490224995673064	0.026400000000000017				
window	50	2752	27520	27570	0.19145247027726664	0.02800000000000002				
window	50	2753	27530	27580	0.18348515545596777	0.024800000000000013				
window	50	2754	27540	27590	0.16390359525563192	0.02400000000000001				
window	50	2755	27550	27600	0.1753560655328985	0.024800000000000013				
window	50	2756	27560	27610	0.18000000000000005	0.024000000000000004				
window	50	2757	27570	27620	0.1563547202339972	0.02560000000000001				
window	50	2758	27580	27630	0.20000000000000007	0.02560000000000001				
window	50	2759	27590	27640	0.1602583154896291	0.023200000000000005				
window	50	2760	27600	27650	0.1563547202339972	0.025600000000000008				
window	50	2761	27610	27660	0.18490224995673066	0.02400000000000001				
window	50	2762	27620	27670	0.17245112497836534	0.023200000000000005				
window	50	2763	27630	27680	0.19245112497836536	0.022400000000000007				
window	50	2764	27640	27690	0.16490224995673064	0.024000000000000007				
window	50	2765	27650	27700	0.1249022499567306	0.022400000000000014				
window	50	2766	27660	27710	0.15245112497836533	0.02320000000000001				
window	50	2767	27670	27720	0.1563547202339972	0.025600000000000015				
window	50	2768	27680	27730	0.19145247027726664	0.024000000000000004				
window	50	2769	27690	27740	0.18490224995673066	0.0224				
window	50	2770	27700	27750	0.18490224995673066	0.0224				
window	50	2771	27710	27760	0.16880584521236253	0.02560000000000002				
window	50	2772	27720	27770	0.19245112497836536	0.02560000000000002				
window	50	2773	27730	27780	0.18348515545596777	0.028800000000000023				
window	50	2774	27740	27790	0.16325427959292527	0.03280000000000002				
window	50	2775	27750	27800	0.14060765452802126	0.029600000000000026				
window	50	2776	27760	27810	0.16348515545596776	0.025600000000000015				
window	50	2777	27770	27820	0.20000000000000007	0.025600000000000008				
window	50	2778	27780	27830	0.17635472023399723	0.022400000000000007				
window	50	2779	27790	27840	0.20000000000000007	0.02				
window	50	2780	27800	27850	0.1324511249783653	0.02400000000000002				
window	50	2781	27810	27860	0.13593628043433303	0.02640000000000002				
