target_a	target_b	control_rank	control_a	control_b	distance	js_similarity	weighted_overlap	jaccard_support_overlap	observations_a	observations_b	reliability
dar	ol	2	am	qokeedy	20	0.25162714844506495	0.18983410347700935	0.09523809523809523	86	307	1
dar	ol	3	aiin	sor	1	0.1890969217305981	0.11286181139122314	0.05475504322766571	504	51	1
dar	ol	3	aiin	sor	2	0.22086656047159958	0.15032679738562088	0.052770448548812667	504	51	1
dar	ol	3	aiin	sor	3	0.20341570449432433	0.12476657329598503	0.06301369863013699	504	51	1
dar	ol	3	aiin	sor	4	0.2519842881625751	0.16246498599439774	0.06486486486486487	504	51	1
dar	ol	3	aiin	sor	5	0.21935503076873952	0.1369047619047619	0.06027397260273973	504	51	1
dar	ol	3	aiin	sor	6	0.26287825098884443	0.17460317460317454	0.06060606060606061	504	51	1
dar	ol	3	aiin	sor	7	0.261546993879865	0.16421568627450978	0.07799442896935933	504	51	1
dar	ol	3	aiin	sor	8	0.22026457155383106	0.15429505135387483	0.04904632152588556	504	51	1
dar	ol	3	aiin	sor	9	0.21849720080715485	0.1386554621848739	0.06702412868632708	504	51	1
dar	ol	3	aiin	sor	10	0.18842008959769097	0.13492063492063489	0.03825136612021858	504	51	1
dar	ol	3	aiin	sor	11	0.1992155446982059	0.11904761904761904	0.06077348066298342	504	51	1
dar	ol	3	aiin	sor	12	0.26657238943382167	0.1679505135387488	0.0748663101604278	504	51	1
dar	ol	3	aiin	sor	13	0.27969104826317437	0.17238562091503268	0.07967032967032966	504	51	1
dar	ol	3	aiin	sor	14	0.1337300921838147	0.07913165266106442	0.04120879120879121	504	51	1
dar	ol	3	aiin	sor	15	0.1403278404477637	0.08905228758169934	0.038860103626943004	504	51	1
dar	ol	3	aiin	sor	16	0.20763832296874385	0.132703081232493	0.047493403693931395	504	51	1
dar	ol	3	aiin	sor	17	0.2132849650700387	0.13095238095238093	0.05102040816326531	504	51	1
dar	ol	3	aiin	sor	18	0.18726498416415793	0.11484593837535012	0.05234159779614325	504	51	1
dar	ol	3	aiin	sor	19	0.14475948305306996	0.09302054154995328	0.042328042328042326	504	51	1
dar	ol	3	aiin	sor	20	0.20222197849515422	0.13643790849673199	0.05235602094240838	504	51	1
ar	ol	1	aiin	qotchy	1	0.13333052022875813	0.07936507936507936	0.04395604395604396	504	62	1
ar	ol	1	aiin	qotchy	2	0.19910642851973837	0.11309523809523808	0.0549738219895288	504	62	1
ar	ol	1	aiin	qotchy	3	0.1690982682985882	0.09549411162314386	0.04825737265415549	504	62	1
ar	ol	1	aiin	qotchy	4	0.2220964917800744	0.1391449052739375	0.06933333333333333	504	62	1
ar	ol	1	aiin	qotchy	5	0.1477828517716896	0.08954173067076293	0.041884816753926704	504	62	1
ar	ol	1	aiin	qotchy	6	0.2112103769121465	0.12499999999999999	0.05945945945945946	504	62	1
ar	ol	1	aiin	qotchy	7	0.2047067113267178	0.1349206349206349	0.056	504	62	1
ar	ol	1	aiin	qotchy	8	0.1776377158296032	0.1193036354326677	0.04450261780104712	504	62	1
ar	ol	1	aiin	qotchy	9	0.15280019855411253	0.08928571428571425	0.05699481865284974	504	62	1
ar	ol	1	aiin	qotchy	10	0.2220927149632147	0.1391449052739375	0.06077348066298342	504	62	1
ar	ol	1	aiin	qotchy	11	0.20107712537439715	0.12103174603174602	0.05929919137466307	504	62	1
ar	ol	1	aiin	qotchy	12	0.20212528179315525	0.12327188940092165	0.046153846153846156	504	62	1
ar	ol	1	aiin	qotchy	13	0.20914537710616599	0.1493215565796211	0.04960835509138381	504	62	1
ar	ol	1	aiin	qotchy	14	0.14832542893700773	0.10317460317460317	0.042666666666666665	504	62	1
ar	ol	1	aiin	qotchy	15	0.1524600101685546	0.09152585765488994	0.04580152671755725	504	62	1
ar	ol	1	aiin	qotchy	16	0.18220448619716845	0.12103174603174602	0.04639175257731959	504	62	1
ar	ol	1	aiin	qotchy	17	0.17997866921718164	0.10317460317460318	0.04738154613466334	504	62	1
ar	ol	1	aiin	qotchy	18	0.17712607368984146	0.11111111111111108	0.05675675675675676	504	62	1
ar	ol	1	aiin	qotchy	19	0.21065816481517396	0.1349206349206349	0.06382978723404255	504	62	1
ar	ol	1	aiin	qotchy	20	0.21830150949138516	0.1388888888888889	0.059895833333333336	504	62	1
ar	ol	2	am	qokeedy	1	0.12734625680602196	0.08700098477388077	0.0502092050209205	86	307	1
ar	ol	2	am	qokeedy	2	0.17947631315351054	0.1163169456859329	0.07434944237918216	86	307	1
ar	ol	2	am	qokeedy	3	0.20823695816456778	0.15074615559427318	0.08979591836734693	86	307	1
ar	ol	2	am	qokeedy	4	0.35442293186266927	0.2693735323081585	0.125	86	307	1
ar	ol	2	am	qokeedy	5	0.22651586318669026	0.15540489356866907	0.08984375	86	307	1
ar	ol	2	am	qokeedy	6	0.2815215852855779	0.21077948640254532	0.1125	86	307	1
ar	ol	2	am	qokeedy	7	0.29157167366813574	0.21263540640860543	0.10655737704918032	86	307	1
ar	ol	2	am	qokeedy	8	0.2491558311144505	0.19680327247935764	0.08835341365461848	86	307	1
ar	ol	2	am	qokeedy	9	0.20864152872476927	0.15169305355654875	0.078125	86	307	1
ar	ol	2	am	qokeedy	10	0.23563324581642764	0.17540337853192944	0.08764940239043825	86	307	1
ar	ol	2	am	qokeedy	11	0.19016739333261645	0.13260359063707294	0.06746031746031746	86	307	1
ar	ol	2	am	qokeedy	12	0.24151016673194636	0.18191803651238547	0.10204081632653061	86	307	1
ar	ol	2	am	qokeedy	13	0.18890700216657497	0.13771683963336112	0.07364341085271318	86	307	1
ar	ol	2	am	qokeedy	14	0.3117824342533422	0.2247178244072419	0.12350597609561753	86	307	1
ar	ol	2	am	qokeedy	15	0.2484735540724119	0.18377395651844558	0.08661417322834646	86	307	1
ar	ol	2	am	qokeedy	16	0.22802800966680659	0.16843420952958113	0.10196078431372549	86	307	1
ar	ol	2	am	qokeedy	17	0.19175632106467855	0.13400499962124085	0.08139534883720931	86	307	1
ar	ol	2	am	qokeedy	18	0.20035477244034183	0.12794485266267708	0.08949416342412451	86	307	1
ar	ol	2	am	qokeedy	19	0.24703860300055225	0.19680327247935764	0.08943089430894309	86	307	1
ar	ol	2	am	qokeedy	20	0.2516271484450645	0.18983410347700935	0.09523809523809523	86	307	1
ar	ol	3	aiin	sor	1	0.18909692173059922	0.11286181139122314	0.05475504322766571	504	51	1
ar	ol	3	aiin	sor	2	0.22086656047159958	0.15032679738562088	0.052770448548812667	504	51	1
ar	ol	3	aiin	sor	3	0.20341570449432422	0.12476657329598506	0.06301369863013699	504	51	1
ar	ol	3	aiin	sor	4	0.2519842881625758	0.16246498599439774	0.06486486486486487	504	51	1
ar	ol	3	aiin	sor	5	0.21935503076874174	0.1369047619047618	0.06027397260273973	504	51	1
ar	ol	3	aiin	sor	6	0.262878250988845	0.17460317460317457	0.06060606060606061	504	51	1
ar	ol	3	aiin	sor	7	0.261546993879864	0.16421568627450975	0.07799442896935933	504	51	1
ar	ol	3	aiin	sor	8	0.2202645715538314	0.15429505135387483	0.04904632152588556	504	51	1
ar	ol	3	aiin	sor	9	0.21849720080715263	0.1386554621848739	0.06702412868632708	504	51	1
ar	ol	3	aiin	sor	10	0.18842008959769074	0.1349206349206349	0.03825136612021858	504	51	1
ar	ol	3	aiin	sor	11	0.19921554469820513	0.11904761904761904	0.06077348066298342	504	51	1
ar	ol	3	aiin	sor	12	0.2665723894338221	0.16795051353874882	0.0748663101604278	504	51	1
ar	ol	3	aiin	sor	13	0.2796910482631747	0.17238562091503265	0.07967032967032966	504	51	1
ar	ol	3	aiin	sor	14	0.13373009218381327	0.0791316526610644	0.04120879120879121	504	51	1
ar	ol	3	aiin	sor	15	0.14032784044776347	0.08905228758169934	0.038860103626943004	504	51	1
ar	ol	3	aiin	sor	16	0.20763832296874452	0.132703081232493	0.047493403693931395	504	51	1
ar	ol	3	aiin	sor	17	0.2132849650700389	0.13095238095238093	0.05102040816326531	504	51	1
ar	ol	3	aiin	sor	18	0.18726498416415693	0.11484593837535012	0.05234159779614325	504	51	1
ar	ol	3	aiin	sor	19	0.1447594830530694	0.09302054154995332	0.042328042328042326	504	51	1
ar	ol	3	aiin	sor	20	0.202221978495156	0.13643790849673204	0.05235602094240838	504	51	1
chor	daiin	1	aiin	qotchy	1	0.13333052022875835	0.07936507936507937	0.04395604395604396	504	62	1
chor	daiin	1	aiin	qotchy	2	0.19910642851973903	0.11309523809523805	0.0549738219895288	504	62	1
chor	daiin	1	aiin	qotchy	3	0.16909826829858898	0.09549411162314386	0.04825737265415549	504	62	1
chor	daiin	1	aiin	qotchy	4	0.22209649178007607	0.13914490527393752	0.06933333333333333	504	62	1
chor	daiin	1	aiin	qotchy	5	0.14778285177168815	0.0895417306707629	0.041884816753926704	504	62	1
chor	daiin	1	aiin	qotchy	6	0.21121037691214517	0.125	0.05945945945945946	504	62	1
chor	daiin	1	aiin	qotchy	7	0.20470671132671636	0.13492063492063494	0.056	504	62	1
chor	daiin	1	aiin	qotchy	8	0.17763771582960275	0.1193036354326677	0.04450261780104712	504	62	1
chor	daiin	1	aiin	qotchy	9	0.15280019855411175	0.08928571428571427	0.05699481865284974	504	62	1
chor	daiin	1	aiin	qotchy	10	0.2220927149632146	0.13914490527393752	0.06077348066298342	504	62	1
chor	daiin	1	aiin	qotchy	11	0.20107712537439681	0.12103174603174603	0.05929919137466307	504	62	1
chor	daiin	1	aiin	qotchy	12	0.2021252817931548	0.12327188940092165	0.046153846153846156	504	62	1
chor	daiin	1	aiin	qotchy	13	0.20914537710616599	0.1493215565796211	0.04960835509138381	504	62	1
chor	daiin	1	aiin	qotchy	14	0.14832542893700762	0.1031746031746032	0.042666666666666665	504	62	1
chor	daiin	1	aiin	qotchy	15	0.1524600101685546	0.09152585765488991	0.04580152671755725	504	62	1
chor	daiin	1	aiin	qotchy	16	0.182204486197168	0.12103174603174602	0.04639175257731959	504	62	1
chor	daiin	1	aiin	qotchy	17	0.17997866921718275	0.10317460317460317	0.04738154613466334	504	62	1
chor	daiin	1	aiin	qotchy	18	0.17712607368984312	0.11111111111111109	0.05675675675675676	504	62	1
chor	daiin	1	aiin	qotchy	19	0.21065816481517396	0.13492063492063489	0.06382978723404255	504	62	1
chor	daiin	1	aiin	qotchy	20	0.2183015094913845	0.13888888888888887	0.059895833333333336	504	62	1
chor	daiin	2	am	qokeedy	1	0.1273462568060214	0.08700098477388078	0.0502092050209205	86	307	1
chor	daiin	2	am	qokeedy	2	0.17947631315351087	0.1163169456859329	0.07434944237918216	86	307	1
chor	daiin	2	am	qokeedy	3	0.20823695816456733	0.15074615559427315	0.08979591836734693	86	307	1
chor	daiin	2	am	qokeedy	4	0.3544229318626697	0.2693735323081585	0.125	86	307	1
chor	daiin	2	am	qokeedy	5	0.22651586318668993	0.15540489356866907	0.08984375	86	307	1
chor	daiin	2	am	qokeedy	6	0.2815215852855777	0.2107794864025453	0.1125	86	307	1
chor	daiin	2	am	qokeedy	7	0.2915716736681355	0.21263540640860545	0.10655737704918032	86	307	1
chor	daiin	2	am	qokeedy	8	0.24915583111445072	0.19680327247935764	0.08835341365461848	86	307	1
chor	daiin	2	am	qokeedy	9	0.20864152872476893	0.15169305355654877	0.078125	86	307	1
chor	daiin	2	am	qokeedy	10	0.23563324581642808	0.17540337853192944	0.08764940239043825	86	307	1
chor	daiin	2	am	qokeedy	11	0.1901673933326169	0.13260359063707297	0.06746031746031746	86	307	1
chor	daiin	2	am	qokeedy	12	0.24151016673194592	0.18191803651238547	0.10204081632653061	86	307	1
chor	daiin	2	am	qokeedy	13	0.18890700216657497	0.13771683963336112	0.07364341085271318	86	307	1
chor	daiin	2	am	qokeedy	14	0.3117824342533424	0.2247178244072419	0.12350597609561753	86	307	1
chor	daiin	2	am	qokeedy	15	0.24847355407241167	0.1837739565184456	0.08661417322834646	86	307	1
chor	daiin	2	am	qokeedy	16	0.2280280096668057	0.16843420952958113	0.10196078431372549	86	307	1
chor	daiin	2	am	qokeedy	17	0.19175632106467777	0.13400499962124085	0.08139534883720931	86	307	1
chor	daiin	2	am	qokeedy	18	0.20035477244034217	0.12794485266267708	0.08949416342412451	86	307	1
chor	daiin	2	am	qokeedy	19	0.24703860300055358	0.19680327247935764	0.08943089430894309	86	307	1
chor	daiin	2	am	qokeedy	20	0.2516271484450646	0.18983410347700935	0.09523809523809523	86	307	1
chor	daiin	3	aiin	sor	1	0.18909692173059822	0.11286181139122314	0.05475504322766571	504	51	1
chor	daiin	3	aiin	sor	2	0.22086656047159925	0.15032679738562088	0.052770448548812667	504	51	1
chor	daiin	3	aiin	sor	3	0.20341570449432378	0.12476657329598506	0.06301369863013699	504	51	1
chor	daiin	3	aiin	sor	4	0.25198428816257534	0.16246498599439774	0.06486486486486487	504	51	1
chor	daiin	3	aiin	sor	5	0.21935503076874063	0.13690476190476186	0.06027397260273973	504	51	1
chor	daiin	3	aiin	sor	6	0.26287825098884465	0.17460317460317454	0.06060606060606061	504	51	1
chor	daiin	3	aiin	sor	7	0.26154699387986435	0.16421568627450975	0.07799442896935933	504	51	1
chor	daiin	3	aiin	sor	8	0.22026457155383072	0.1542950513538748	0.04904632152588556	504	51	1
chor	daiin	3	aiin	sor	9	0.2184972008071544	0.1386554621848739	0.06702412868632708	504	51	1
chor	daiin	3	aiin	sor	10	0.18842008959769074	0.13492063492063489	0.03825136612021858	504	51	1
chor	daiin	3	aiin	sor	11	0.19921554469820524	0.11904761904761904	0.06077348066298342	504	51	1
chor	daiin	3	aiin	sor	12	0.26657238943382167	0.1679505135387488	0.0748663101604278	504	51	1
chor	daiin	3	aiin	sor	13	0.2796910482631738	0.17238562091503268	0.07967032967032966	504	51	1
chor	daiin	3	aiin	sor	14	0.13373009218381404	0.0791316526610644	0.04120879120879121	504	51	1
chor	daiin	3	aiin	sor	15	0.14032784044776248	0.08905228758169934	0.038860103626943004	504	51	1
chor	daiin	3	aiin	sor	16	0.20763832296874318	0.132703081232493	0.047493403693931395	504	51	1
chor	daiin	3	aiin	sor	17	0.21328496507003925	0.13095238095238093	0.05102040816326531	504	51	1
chor	daiin	3	aiin	sor	18	0.18726498416415815	0.11484593837535012	0.05234159779614325	504	51	1
chor	daiin	3	aiin	sor	19	0.14475948305307018	0.09302054154995332	0.042328042328042326	504	51	1
chor	daiin	3	aiin	sor	20	0.20222197849515489	0.136437908496732	0.05235602094240838	504	51	1
chey	ol	1	aiin	qotchy	1	0.13333052022875913	0.07936507936507936	0.04395604395604396	504	62	1
chey	ol	1	aiin	qotchy	2	0.19910642851973936	0.11309523809523808	0.0549738219895288	504	62	1
chey	ol	1	aiin	qotchy	3	0.16909826829858954	0.09549411162314389	0.04825737265415549	504	62	1
chey	ol	1	aiin	qotchy	4	0.2220964917800754	0.1391449052739375	0.06933333333333333	504	62	1
chey	ol	1	aiin	qotchy	5	0.14778285177168948	0.0895417306707629	0.041884816753926704	504	62	1
chey	ol	1	aiin	qotchy	6	0.21121037691214606	0.12499999999999997	0.05945945945945946	504	62	1
chey	ol	1	aiin	qotchy	7	0.20470671132671714	0.1349206349206349	0.056	504	62	1
chey	ol	1	aiin	qotchy	8	0.17763771582960364	0.1193036354326677	0.04450261780104712	504	62	1
chey	ol	1	aiin	qotchy	9	0.15280019855411386	0.08928571428571427	0.05699481865284974	504	62	1
chey	ol	1	aiin	qotchy	10	0.22209271496321392	0.13914490527393747	0.06077348066298342	504	62	1
chey	ol	1	aiin	qotchy	11	0.2010771253743976	0.12103174603174605	0.05929919137466307	504	62	1
chey	ol	1	aiin	qotchy	12	0.20212528179315525	0.12327188940092165	0.046153846153846156	504	62	1
chey	ol	1	aiin	qotchy	13	0.20914537710616599	0.1493215565796211	0.04960835509138381	504	62	1
chey	ol	1	aiin	qotchy	14	0.1483254289370084	0.10317460317460317	0.042666666666666665	504	62	1
chey	ol	1	aiin	qotchy	15	0.15246001016855348	0.09152585765488988	0.04580152671755725	504	62	1
chey	ol	1	aiin	qotchy	16	0.182204486197168	0.12103174603174602	0.04639175257731959	504	62	1
chey	ol	1	aiin	qotchy	17	0.17997866921718209	0.10317460317460315	0.04738154613466334	504	62	1
chey	ol	1	aiin	qotchy	18	0.1771260736898439	0.11111111111111105	0.05675675675675676	504	62	1
chey	ol	1	aiin	qotchy	19	0.2106581648151742	0.13492063492063483	0.06382978723404255	504	62	1
chey	ol	1	aiin	qotchy	20	0.21830150949138405	0.13888888888888884	0.059895833333333336	504	62	1
chey	ol	2	am	qokeedy	1	0.1273462568060214	0.08700098477388077	0.0502092050209205	86	307	1
chey	ol	2	am	qokeedy	2	0.17947631315351087	0.1163169456859329	0.07434944237918216	86	307	1
chey	ol	2	am	qokeedy	3	0.20823695816456766	0.15074615559427318	0.08979591836734693	86	307	1
chey	ol	2	am	qokeedy	4	0.35442293186266915	0.26937353230815847	0.125	86	307	1
chey	ol	2	am	qokeedy	5	0.22651586318669037	0.15540489356866907	0.08984375	86	307	1
chey	ol	2	am	qokeedy	6	0.28152158528557747	0.21077948640254532	0.1125	86	307	1
chey	ol	2	am	qokeedy	7	0.2915716736681354	0.21263540640860543	0.10655737704918032	86	307	1
chey	ol	2	am	qokeedy	8	0.24915583111445105	0.19680327247935764	0.08835341365461848	86	307	1
chey	ol	2	am	qokeedy	9	0.2086415287247686	0.15169305355654877	0.078125	86	307	1
chey	ol	2	am	qokeedy	10	0.2356332458164283	0.17540337853192942	0.08764940239043825	86	307	1
chey	ol	2	am	qokeedy	11	0.19016739333261723	0.13260359063707297	0.06746031746031746	86	307	1
chey	ol	2	am	qokeedy	12	0.24151016673194714	0.18191803651238547	0.10204081632653061	86	307	1
chey	ol	2	am	qokeedy	13	0.1889070021665754	0.13771683963336112	0.07364341085271318	86	307	1
chey	ol	2	am	qokeedy	14	0.3117824342533422	0.2247178244072419	0.12350597609561753	86	307	1
chey	ol	2	am	qokeedy	15	0.24847355407241167	0.18377395651844558	0.08661417322834646	86	307	1
chey	ol	2	am	qokeedy	16	0.22802800966680659	0.1684342095295811	0.10196078431372549	86	307	1
chey	ol	2	am	qokeedy	17	0.1917563210646781	0.13400499962124082	0.08139534883720931	86	307	1
chey	ol	2	am	qokeedy	18	0.20035477244034183	0.1279448526626771	0.08949416342412451	86	307	1
chey	ol	2	am	qokeedy	19	0.2470386030005527	0.19680327247935764	0.08943089430894309	86	307	1
chey	ol	2	am	qokeedy	20	0.25162714844506473	0.18983410347700932	0.09523809523809523	86	307	1
chey	ol	3	aiin	sor	1	0.18909692173059744	0.11286181139122314	0.05475504322766571	504	51	1
chey	ol	3	aiin	sor	2	0.22086656047159947	0.15032679738562088	0.052770448548812667	504	51	1
chey	ol	3	aiin	sor	3	0.2034157044943241	0.12476657329598506	0.06301369863013699	504	51	1
chey	ol	3	aiin	sor	4	0.2519842881625757	0.1624649859943977	0.06486486486486487	504	51	1
chey	ol	3	aiin	sor	5	0.2193550307687403	0.1369047619047619	0.06027397260273973	504	51	1
chey	ol	3	aiin	sor	6	0.26287825098884465	0.17460317460317454	0.06060606060606061	504	51	1
chey	ol	3	aiin	sor	7	0.2615469938798648	0.16421568627450972	0.07799442896935933	504	51	1
chey	ol	3	aiin	sor	8	0.2202645715538316	0.15429505135387483	0.04904632152588556	504	51	1
chey	ol	3	aiin	sor	9	0.2184972008071545	0.13865546218487393	0.06702412868632708	504	51	1
chey	ol	3	aiin	sor	10	0.1884200895976913	0.13492063492063489	0.03825136612021858	504	51	1
chey	ol	3	aiin	sor	11	0.19921554469820546	0.11904761904761901	0.06077348066298342	504	51	1
chey	ol	3	aiin	sor	12	0.26657238943382233	0.1679505135387488	0.0748663101604278	504	51	1
chey	ol	3	aiin	sor	13	0.27969104826317503	0.17238562091503268	0.07967032967032966	504	51	1
chey	ol	3	aiin	sor	14	0.13373009218381382	0.07913165266106442	0.04120879120879121	504	51	1
chey	ol	3	aiin	sor	15	0.14032784044776336	0.08905228758169935	0.038860103626943004	504	51	1
chey	ol	3	aiin	sor	16	0.20763832296874418	0.13270308123249297	0.047493403693931395	504	51	1
chey	ol	3	aiin	sor	17	0.2132849650700377	0.13095238095238093	0.05102040816326531	504	51	1
chey	ol	3	aiin	sor	18	0.1872649841641576	0.11484593837535015	0.05234159779614325	504	51	1
chey	ol	3	aiin	sor	19	0.1447594830530694	0.09302054154995332	0.042328042328042326	504	51	1
chey	ol	3	aiin	sor	20	0.202221978495155	0.136437908496732	0.05235602094240838	504	51	1
lchedy	qokar	1	chy	sar	1	0.14226377138282997	0.10426076482987053	0.054878048780487805	164	81	1
lchedy	qokar	1	chy	sar	2	0.19537461592709038	0.15319180969587476	0.07853403141361257	164	81	1
lchedy	qokar	1	chy	sar	3	0.19835884827614347	0.16523637458596813	0.08152173913043478	164	81	1
lchedy	qokar	1	chy	sar	4	0.17154566453621656	0.11600421559771155	0.075	164	81	1
lchedy	qokar	1	chy	sar	5	0.20043942800327152	0.14724480578139115	0.08571428571428572	164	81	1
lchedy	qokar	1	chy	sar	6	0.14158481604121753	0.1099066546221018	0.05970149253731343	164	81	1
lchedy	qokar	1	chy	sar	7	0.2324966740262151	0.18947606142728096	0.08379888268156424	164	81	1
lchedy	qokar	1	chy	sar	8	0.16835543048786294	0.11615477265883772	0.07222222222222222	164	81	1
lchedy	qokar	1	chy	sar	9	0.19722528090880698	0.13459801264679316	0.08839779005524862	164	81	1
lchedy	qokar	1	chy	sar	10	0.06936478022781312	0.0548780487804878	0.03365384615384615	164	81	1
lchedy	qokar	1	chy	sar	11	0.13978118486108382	0.1039596507076182	0.06091370558375635	164	81	1
lchedy	qokar	1	chy	sar	12	0.15994577282822375	0.12834989461005722	0.05789473684210526	164	81	1
lchedy	qokar	1	chy	sar	13	0.12562706770523557	0.09146341463414634	0.06153846153846154	164	81	1
lchedy	qokar	1	chy	sar	14	0.16176905080429949	0.12834989461005722	0.06315789473684211	164	81	1
lchedy	qokar	1	chy	sar	15	0.15523971689735439	0.10975609756097564	0.07317073170731707	164	81	1
lchedy	qokar	1	chy	sar	16	0.1991305423192059	0.15868714242697987	0.09137055837563451	164	81	1
lchedy	qokar	1	chy	sar	17	0.16870640187510133	0.1342968985245408	0.07650273224043716	164	81	1
lchedy	qokar	1	chy	sar	18	0.14905365251690805	0.12240289069557364	0.06435643564356436	164	81	1
lchedy	qokar	1	chy	sar	19	0.16529675947362543	0.11615477265883771	0.07653061224489796	164	81	1
lchedy	qokar	1	chy	sar	20	0.1375834963211615	0.10411020776874437	0.06217616580310881	164	81	1
lchedy	qokar	2	cheey	sar	1	0.12398345002036881	0.09026512851649464	0.043478260869565216	183	81	1
lchedy	qokar	2	cheey	sar	2	0.2374644830550472	0.194495041489577	0.08717948717948718	183	81	1
lchedy	qokar	2	cheey	sar	3	0.2571545803841877	0.18741145517101807	0.10880829015544041	183	81	1
lchedy	qokar	2	cheey	sar	4	0.256048970527629	0.18599473790730628	0.10582010582010581	183	81	1
lchedy	qokar	2	cheey	sar	5	0.3004627108528489	0.2268771503744182	0.13513513513513514	183	81	1
lchedy	qokar	2	cheey	sar	6	0.17532049699112096	0.1325642582473184	0.08737864077669903	183	81	1
lchedy	qokar	2	cheey	sar	7	0.15695982893544835	0.1121230520137624	0.05970149253731343	183	81	1
lchedy	qokar	2	cheey	sar	8	0.23558370732979472	0.1776968225055657	0.08717948717948718	183	81	1
lchedy	qokar	2	cheey	sar	9	0.2593758233238832	0.19692369965594012	0.10471204188481675	183	81	1
lchedy	qokar	2	cheey	sar	10	0.1649513032773764	0.11758753288807938	0.08018867924528301	183	81	1
lchedy	qokar	2	cheey	sar	11	0.16735984458273345	0.12446873102610811	0.0660377358490566	183	81	1
lchedy	qokar	2	cheey	sar	12	0.17221731965666565	0.1311475409836066	0.07177033492822966	183	81	1
lchedy	qokar	2	cheey	sar	13	0.2372337632935244	0.18194697429670112	0.09230769230769231	183	81	1
lchedy	qokar	2	cheey	sar	14	0.2284576435898371	0.18741145517101804	0.08629441624365482	183	81	1
lchedy	qokar	2	cheey	sar	15	0.21630527646230013	0.171686338353005	0.09547738693467336	182	81	1
lchedy	qokar	2	cheey	sar	16	0.20596766082585594	0.16069732736399403	0.09313725490196079	182	81	1
lchedy	qokar	2	cheey	sar	17	0.20055155397972269	0.14692714692714692	0.09134615384615384	182	81	1
lchedy	qokar	2	cheey	sar	18	0.2523731997793993	0.19217202550535883	0.11855670103092783	182	81	1
lchedy	qokar	2	cheey	sar	19	0.21339696947429176	0.16476733143399808	0.08823529411764706	182	81	1
lchedy	qokar	2	cheey	sar	20	0.1971509282486924	0.14285714285714285	0.10344827586206896	182	81	1
lchedy	qokar	3	cthy	saiin	1	0.16879326413465823	0.12177968045256478	0.07222222222222222	103	127	1
lchedy	qokar	3	cthy	saiin	2	0.16224978451547112	0.12544912468465713	0.06358381502890173	103	127	1
lchedy	qokar	3	cthy	saiin	3	0.14057108848874322	0.11337053742068647	0.06779661016949153	103	127	1
lchedy	qokar	3	cthy	saiin	4	0.16354367201687603	0.11574038682057945	0.07471264367816093	103	127	1
lchedy	qokar	3	cthy	saiin	5	0.09317154545609818	0.0745355859643758	0.047619047619047616	103	127	1
lchedy	qokar	3	cthy	saiin	6	0.23907979518314815	0.19578013913309372	0.08823529411764706	103	127	1
lchedy	qokar	3	cthy	saiin	7	0.1427029432650796	0.1194098310526718	0.07103825136612021	103	127	1
lchedy	qokar	3	cthy	saiin	8	0.17846931731957172	0.13752771194862778	0.07262569832402235	103	127	1
lchedy	qokar	3	cthy	saiin	9	0.23099424664604196	0.18844125066890907	0.10857142857142857	103	127	1
lchedy	qokar	3	cthy	saiin	10	0.16901169342736067	0.13752771194862778	0.08791208791208792	103	127	1
lchedy	qokar	3	cthy	saiin	11	0.12987910968607075	0.10366179955660883	0.056179775280898875	103	127	1
lchedy	qokar	3	cthy	saiin	12	0.13228062919829298	0.11153581530464031	0.049723756906077346	103	127	1
lchedy	qokar	3	cthy	saiin	13	0.19184877560446012	0.13936243406467394	0.08670520231213873	103	127	1
lchedy	qokar	3	cthy	saiin	14	0.14017355372442442	0.10603164895650179	0.06629834254143646	103	127	1
lchedy	qokar	3	cthy	saiin	15	0.15737938835526188	0.11757510893662562	0.07446808510638298	103	127	1
lchedy	qokar	3	cthy	saiin	16	0.11975549569954491	0.09211833957648496	0.047872340425531915	103	127	1
lchedy	qokar	3	cthy	saiin	17	0.17763942332115434	0.1351578625487348	0.08	103	127	1
lchedy	qokar	3	cthy	saiin	18	0.20627053879072432	0.1690237749407537	0.09497206703910614	103	127	1
lchedy	qokar	3	cthy	saiin	19	0.16122956501988983	0.12911856891674947	0.06741573033707865	103	127	1
lchedy	qokar	3	cthy	saiin	20	0.18520694839504936	0.15144102132864457	0.0782122905027933	103	127	1
lchedy	qol	1	cthy	saiin	1	0.1687932641346579	0.12177968045256478	0.07222222222222222	103	127	1
lchedy	qol	1	cthy	saiin	2	0.16224978451547156	0.12544912468465713	0.06358381502890173	103	127	1
lchedy	qol	1	cthy	saiin	3	0.14057108848874367	0.11337053742068648	0.06779661016949153	103	127	1
lchedy	qol	1	cthy	saiin	4	0.16354367201687636	0.11574038682057945	0.07471264367816093	103	127	1
lchedy	qol	1	cthy	saiin	5	0.09317154545609851	0.0745355859643758	0.047619047619047616	103	127	1
lchedy	qol	1	cthy	saiin	6	0.2390797951831488	0.19578013913309378	0.08823529411764706	103	127	1
lchedy	qol	1	cthy	saiin	7	0.1427029432650796	0.1194098310526718	0.07103825136612021	103	127	1
lchedy	qol	1	cthy	saiin	8	0.1784693173195716	0.13752771194862778	0.07262569832402235	103	127	1
lchedy	qol	1	cthy	saiin	9	0.23099424664604196	0.18844125066890904	0.10857142857142857	103	127	1
lchedy	qol	1	cthy	saiin	10	0.1690116934273611	0.13752771194862778	0.08791208791208792	103	127	1
