window_size	method	k	metadata	subset	windows	mutual_information	normalized_mutual_information	adjusted_rand_index	homogeneity	completeness	conditional_entropy	normalized_entropy_reduction	contingency
100	k_medoids	9	currier	purity>=0.8	2342	0.8231663329090723	0.5332130582816839	0.5282940023255008	0.5397004668591114	0.5268797595699023	0.7020617953889153	0.539700466859111	1:2=583,1:8=100,2:0=116,2:1=58,2:3=11,2:4=7,2:6=735,2:8=3,3:0=91,3:1=93,3:6=50,4:1=11,4:2=31,4:5=50,4:8=1,5:0=42,5:6=5,X:0=27,X:1=47,X:4=54,X:5=3,X:6=152,Y:1=43,Y:6=18,Y:8=11
100	k_medoids	9	currier	purity>=0.9	2292	0.832601452308383	0.5402090187826178	0.5348179282770985	0.5457301064051138	0.5347985246930358	0.6930637850247303	0.5457301064051137	1:2=568,1:8=96,2:0=110,2:1=54,2:3=10,2:4=7,2:6=728,2:8=1,3:0=91,3:1=93,3:6=48,4:1=11,4:2=29,4:5=50,5:0=41,5:6=4,X:0=27,X:1=47,X:4=53,X:5=3,X:6=151,Y:1=43,Y:6=17,Y:8=10
100	k_medoids	10	currier	all	2487	0.64607992981016	0.5268730489170831	0.4392044918761839	0.4239833164455132	0.695701794663551	0.877753449358166	0.4239833164455131	1:0=1,1:2=702,1:5=2,1:6=35,2:0=918,2:1=3,2:2=27,2:5=26,2:6=12,3:0=240,4:2=19,4:4=17,4:6=66,5:0=50,5:2=2,5:6=1,X:0=266,X:2=4,X:6=3,X:8=16,Y:0=75,Y:8=2
100	k_medoids	10	currier	purity>=0.8	2342	0.6902722985922194	0.5684209126945556	0.45477798219618687	0.45256987186729847	0.763991068840093	0.8349558297057676	0.45256987186729836	1:2=651,1:6=32,2:0=896,2:1=3,2:2=4,2:5=20,2:6=7,3:0=234,4:2=13,4:4=17,4:6=63,5:0=47,X:0=260,X:2=4,X:6=3,X:8=16,Y:0=70,Y:8=2
100	k_medoids	10	currier	purity>=0.9	2292	0.6971024138951013	0.5750165390351368	0.4551044304391472	0.45691702008865803	0.7754464944459167	0.8285628234380118	0.4569170200886581	1:2=632,1:6=32,2:0=882,2:1=3,2:2=1,2:5=18,2:6=6,3:0=232,4:2=11,4:4=17,4:6=62,5:0=45,X:0=258,X:2=4,X:6=3,X:8=16,Y:0=68,Y:8=2
100	k_medoids	11	currier	all	2487	0.8137689997073516	0.5226001043941781	0.5522265369669249	0.5340275458144174	0.5116514794499787	0.7100643794609742	0.5340275458144175	1:2=1,1:4=1,1:5=65,1:9=673,2:0=10,2:2=212,2:4=12,2:5=13,2:6=2,2:7=3,2:8=712,2:9=22,3:0=3,3:2=102,3:5=8,3:6=56,3:7=58,3:8=13,4:4=18,4:5=70,4:7=2,4:9=12,5:2=48,5:5=5,X:0=30,X:2=144,X:4=1,X:5=8,X:7=22,X:8=84,Y:0=3,Y:2=50,Y:5=20,Y:7=4
100	k_medoids	11	currier	purity>=0.8	2342	0.8703293078132559	0.5603746976804916	0.5859015319638097	0.5706223820986456	0.5504885916668296	0.654898820484731	0.5706223820986456	1:5=57,1:9=626,2:0=10,2:2=189,2:4=9,2:5=7,2:6=2,2:7=3,2:8=709,2:9=1,3:0=3,3:2=102,3:5=8,3:6=56,3:7=55,3:8=10,4:4=18,4:5=64,4:9=11,5:2=46,5:5=1,X:0=30,X:2=139,X:4=1,X:5=8,X:7=21,X:8=84,Y:0=3,Y:2=47,Y:5=20,Y:7=2
100	k_medoids	11	currier	purity>=0.9	2292	0.8812887444975851	0.5675773060067832	0.595338624363262	0.577642278877699	0.5578570751093274	0.6443764928355279	0.5776422788776991	1:5=55,1:9=609,2:0=10,2:2=174,2:4=8,2:5=6,2:6=2,2:7=3,2:8=707,3:0=3,3:2=102,3:5=8,3:6=56,3:7=54,3:8=9,4:4=18,4:5=62,4:9=10,5:2=45,X:0=30,X:2=137,X:4=1,X:5=8,X:7=21,X:8=84,Y:0=3,Y:2=45,Y:5=20,Y:7=2
100	k_medoids	12	currier	all	2487	0.7045149448248491	0.45672428889061567	0.39100250810770315	0.46233069471765836	0.45125222499226775	0.8193184343434768	0.4623306947176584	1:1=90,1:5=73,1:7=4,1:8=1,1:9=572,2:0=605,2:1=8,2:5=4,2:7=336,2:8=16,2:9=17,3:0=78,3:5=9,3:7=143,3:8=10,4:1=4,4:10=19,4:5=74,4:9=5,5:5=4,5:7=49,X:0=136,X:10=1,X:11=36,X:5=9,X:7=107,Y:0=30,Y:1=14,Y:7=15,Y:8=18
100	k_medoids	12	currier	purity>=0.8	2342	0.7589502242052149	0.49387522424090907	0.40636019424219794	0.497597841348581	0.4902078926413251	0.7662779040927723	0.49759784134858087	1:1=84,1:5=70,1:9=529,2:0=592,2:1=1,2:7=323,2:8=13,2:9=1,3:0=72,3:5=9,3:7=143,3:8=10,4:1=1,4:10=19,4:5=68,4:9=5,5:7=47,X:0=132,X:10=1,X:11=36,X:5=9,X:7=105,Y:0=26,Y:1=13,Y:7=15,Y:8=18
100	k_medoids	12	currier	purity>=0.9	2292	0.7646882892140889	0.49779082274893904	0.40724476317699926	0.5012163025689541	0.49441184685470585	0.760976948119024	0.5012163025689543	1:1=82,1:5=68,1:9=514,2:0=584,2:7=314,2:8=12,3:0=70,3:5=9,3:7=143,3:8=10,4:1=1,4:10=19,4:5=66,4:9=4,5:7=45,X:0=131,X:10=1,X:11=36,X:5=9,X:7=104,Y:0=25,Y:1=12,Y:7=15,Y:8=18
100	k_medoids	13	currier	all	2487	0.7378036928011865	0.48017667278118664	0.532057702707377	0.48417609358568003	0.47624278318954566	0.7860296863671393	0.48417609358568015	1:0=3,1:10=3,1:11=1,1:2=68,1:7=665,2:0=77,2:1=751,2:10=103,2:11=2,2:2=10,2:7=28,2:8=3,2:9=12,3:0=92,3:1=50,3:10=49,3:2=9,3:9=40,4:2=93,4:7=9,5:0=22,5:1=9,5:10=18,5:2=4,X:0=74,X:1=166,X:10=12,X:12=19,X:2=3,X:9=15,Y:0=34,Y:1=5,Y:10=18,Y:2=2,Y:9=18
100	k_medoids	13	currier	purity>=0.8	2342	0.8006733931918641	0.5225016311445346	0.5639793995433856	0.5249532042694107	0.5200728496629815	0.7245547351061228	0.5249532042694107	1:2=64,1:7=619,2:0=69,2:1=742,2:10=95,2:11=2,2:2=7,2:7=3,2:8=3,2:9=9,3:0=90,3:1=46,3:10=49,3:2=9,3:9=40,4:2=87,4:7=6,5:0=20,5:1=9,5:10=18,X:0=68,X:1=166,X:10=12,X:12=19,X:2=3,X:9=15,Y:0=32,Y:1=2,Y:10=18,Y:2=2,Y:9=18
100	k_medoids	13	currier	purity>=0.9	2292	0.816182073507546	0.532942964269395	0.5727537596693086	0.534967995295118	0.530933206256371	0.7094831638255671	0.5349679952951181	1:2=62,1:7=602,2:0=63,2:1=737,2:10=91,2:11=2,2:2=6,2:8=3,2:9=8,3:0=90,3:1=44,3:10=49,3:2=9,3:9=40,4:2=85,4:7=5,5:0=19,5:1=8,5:10=18,X:0=67,X:1=165,X:10=12,X:12=19,X:2=3,X:9=15,Y:0=31,Y:1=1,Y:10=18,Y:2=2,Y:9=18
100	k_medoids	14	currier	all	2487	0.8608559021649064	0.5020602985437986	0.46688311054632115	0.5649278418056062	0.4517838895584904	0.6629774770034201	0.5649278418056058	1:0=697,1:11=40,1:3=2,1:9=1,2:0=30,2:1=73,2:11=10,2:12=414,2:3=15,2:4=303,2:9=141,3:10=42,3:12=68,3:3=17,3:9=113,4:0=16,4:11=56,4:3=11,4:5=17,4:9=2,5:0=2,5:11=1,5:12=31,5:9=19,X:1=108,X:10=63,X:11=3,X:12=29,X:13=18,X:4=3,X:6=13,X:9=52,Y:1=3,Y:10=34,Y:3=13,Y:9=27
100	k_medoids	14	currier	purity>=0.8	2342	0.9076312564342598	0.5274002564909077	0.47995896231074664	0.5950790177513262	0.47354378406902903	0.617596871863727	0.5950790177513263	1:0=645,1:11=38,2:0=13,2:1=73,2:11=6,2:12=400,2:3=12,2:4=300,2:9=126,3:10=42,3:12=65,3:3=17,3:9=110,4:0=12,4:11=53,4:3=11,4:5=17,5:12=29,5:9=18,X:1=105,X:10=60,X:11=3,X:12=29,X:13=18,X:4=3,X:6=13,X:9=52,Y:10=32,Y:3=13,Y:9=27
100	k_medoids	14	currier	purity>=0.9	2292	0.9164129162304598	0.5316059570626775	0.4815238313284736	0.600664479864773	0.4767893807149127	0.609252321102653	0.6006644798647731	1:0=626,1:11=38,2:0=11,2:1=73,2:11=5,2:12=393,2:3=11,2:4=299,2:9=118,3:10=42,3:12=64,3:3=17,3:9=109,4:0=10,4:11=52,4:3=11,4:5=17,5:12=28,5:9=17,X:1=104,X:10=60,X:11=3,X:12=29,X:13=18,X:4=2,X:6=13,X:9=52,Y:10=31,Y:3=13,Y:9=26
100	k_medoids	15	currier	all	2487	0.7341507859935756	0.5217517452230775	0.48905329843749673	0.48177891102126835	0.5689577414747528	0.7896825931747508	0.48177891102126813	1:0=1,1:11=54,1:2=646,1:5=1,1:6=38,2:0=898,2:1=3,2:10=5,2:11=11,2:12=13,2:14=17,2:2=24,2:5=14,2:6=1,3:0=199,3:10=26,3:12=15,4:11=13,4:12=2,4:2=6,4:4=17,4:6=64,5:0=48,5:11=4,5:6=1,X:0=199,X:10=47,X:12=40,X:6=3,Y:0=27,Y:10=50
100	k_medoids	15	currier	purity>=0.8	2342	0.7788062311347521	0.5590213365910567	0.5043111036356526	0.5106162263108979	0.6175649079335777	0.7464218971632348	0.510616226310898	1:11=50,1:2=597,1:6=36,2:0=877,2:1=3,2:10=3,2:11=6,2:12=10,2:14=17,2:2=3,2:5=11,3:0=196,3:10=26,3:12=12,4:11=10,4:2=5,4:4=17,4:6=61,5:0=46,5:11=1,X:0=195,X:10=45,X:12=40,X:6=3,Y:0=24,Y:10=48
100	k_medoids	15	currier	purity>=0.9	2292	0.7900400781194602	0.5681056502384795	0.5049305078613684	0.5178331778080378	0.6291887894131615	0.735625159213653	0.5178331778080378	1:11=50,1:2=579,1:6=35,2:0=864,2:1=3,2:10=2,2:11=5,2:12=9,2:14=17,2:5=10,3:0=195,3:10=26,3:12=11,4:11=9,4:2=4,4:4=17,4:6=60,5:0=45,X:0=193,X:10=45,X:12=40,X:6=3,Y:0=23,Y:10=47
200	contiguous_segmentation	2	currier	all	1259	0.4335744464678721	0.39177100707105356	0.2489732904279278	0.2824242246602143	0.6392839036584109	1.1016141408054303	0.2824242246602142	1:0=367,2:0=154,2:1=344,3:1=120,4:1=59,5:1=27,X:1=150,Y:1=38
200	contiguous_segmentation	2	currier	purity>=0.8	1110	0.44851542539249734	0.40806828722459526	0.2665002417827261	0.2910398007564516	0.6825079937739006	1.0925639191739343	0.29103980075645175	1:0=310,2:0=97,2:1=341,3:1=114,4:1=50,5:1=21,X:1=144,Y:1=33
200	contiguous_segmentation	2	currier	purity>=0.9	1061	0.4554772654522202	0.416300601909582	0.27482268131336696	0.2954655547901957	0.7043585335878151	1.0860806524433047	0.29546555479019565	1:0=291,2:0=79,2:1=340,3:1=112,4:1=47,5:1=19,X:1=142,Y:1=31
200	contiguous_segmentation	3	currier	all	1259	0.8385367611265803	0.6405029191963546	0.509811237101287	0.5462109138108774	0.7741426133545511	0.696651826146722	0.5462109138108773	1:0=367,2:0=154,2:1=344,3:2=120,4:2=59,5:2=27,X:2=150,Y:2=38
200	contiguous_segmentation	3	currier	purity>=0.8	1110	0.8872260249495145	0.6729189381028275	0.5771315437344001	0.5757172906623618	0.8096100375558757	0.6538533196169172	0.575717290662362	1:0=310,2:0=97,2:1=341,3:2=114,4:2=50,5:2=21,X:2=144,Y:2=33
200	contiguous_segmentation	3	currier	purity>=0.9	1061	0.9068223585714197	0.6871015597909238	0.6055725458231718	0.5882505924976069	0.8258851842894662	0.6347355593241051	0.5882505924976069	1:0=291,2:0=79,2:1=340,3:2=112,4:2=47,5:2=19,X:2=142,Y:2=31
200	contiguous_segmentation	4	currier	all	1259	0.858764587070971	0.5947027033110691	0.4612378218072001	0.5593870317888765	0.6347780192237844	0.6764240002023314	0.5593870317888763	1:0=272,1:1=95,2:0=63,2:1=91,2:2=344,3:3=120,4:3=59,5:3=27,X:3=150,Y:3=38
200	contiguous_segmentation	4	currier	purity>=0.8	1110	0.9078885966896054	0.6363239718482032	0.5456476995071744	0.5891251478326908	0.6917443156184891	0.6331907478768264	0.5891251478326909	1:0=251,1:1=59,2:0=43,2:1=54,2:2=341,3:3=114,4:3=50,5:3=21,X:3=144,Y:3=33
200	contiguous_segmentation	4	currier	purity>=0.9	1061	0.9277016920194916	0.6549186247940161	0.5808693850726753	0.6017948993353127	0.7183294961462136	0.6138562258760332	0.6017948993353127	1:0=244,1:1=47,2:0=36,2:1=43,2:2=340,3:3=112,4:3=47,5:3=19,X:3=142,Y:3=31
200	contiguous_segmentation	5	currier	all	1259	0.858764587070971	0.5947027033110691	0.4612378218072001	0.5593870317888765	0.6347780192237844	0.6764240002023314	0.5593870317888763	1:0=272,1:1=95,2:0=63,2:1=91,2:2=344,3:3=120,4:3=59,5:3=27,X:3=150,Y:3=38
200	contiguous_segmentation	5	currier	purity>=0.8	1110	0.9078885966896054	0.6363239718482032	0.5456476995071744	0.5891251478326908	0.6917443156184891	0.6331907478768264	0.5891251478326909	1:0=251,1:1=59,2:0=43,2:1=54,2:2=341,3:3=114,4:3=50,5:3=21,X:3=144,Y:3=33
200	contiguous_segmentation	5	currier	purity>=0.9	1061	0.9277016920194916	0.6549186247940161	0.5808693850726753	0.6017948993353127	0.7183294961462136	0.6138562258760332	0.6017948993353127	1:0=244,1:1=47,2:0=36,2:1=43,2:2=340,3:3=112,4:3=47,5:3=19,X:3=142,Y:3=31
200	contiguous_segmentation	6	currier	all	1259	0.858764587070971	0.5947027033110691	0.4612378218072001	0.5593870317888765	0.6347780192237844	0.6764240002023314	0.5593870317888763	1:0=272,1:1=95,2:0=63,2:1=91,2:2=344,3:3=120,4:3=59,5:3=27,X:3=150,Y:3=38
200	contiguous_segmentation	6	currier	purity>=0.8	1110	0.9078885966896054	0.6363239718482032	0.5456476995071744	0.5891251478326908	0.6917443156184891	0.6331907478768264	0.5891251478326909	1:0=251,1:1=59,2:0=43,2:1=54,2:2=341,3:3=114,4:3=50,5:3=21,X:3=144,Y:3=33
200	contiguous_segmentation	6	currier	purity>=0.9	1061	0.9277016920194916	0.6549186247940161	0.5808693850726753	0.6017948993353127	0.7183294961462136	0.6138562258760332	0.6017948993353127	1:0=244,1:1=47,2:0=36,2:1=43,2:2=340,3:3=112,4:3=47,5:3=19,X:3=142,Y:3=31
200	contiguous_segmentation	7	currier	all	1259	0.858764587070971	0.5947027033110691	0.4612378218072001	0.5593870317888765	0.6347780192237844	0.6764240002023314	0.5593870317888763	1:0=272,1:1=95,2:0=63,2:1=91,2:2=344,3:3=120,4:3=59,5:3=27,X:3=150,Y:3=38
200	contiguous_segmentation	7	currier	purity>=0.8	1110	0.9078885966896054	0.6363239718482032	0.5456476995071744	0.5891251478326908	0.6917443156184891	0.6331907478768264	0.5891251478326909	1:0=251,1:1=59,2:0=43,2:1=54,2:2=341,3:3=114,4:3=50,5:3=21,X:3=144,Y:3=33
200	contiguous_segmentation	7	currier	purity>=0.9	1061	0.9277016920194916	0.6549186247940161	0.5808693850726753	0.6017948993353127	0.7183294961462136	0.6138562258760332	0.6017948993353127	1:0=244,1:1=47,2:0=36,2:1=43,2:2=340,3:3=112,4:3=47,5:3=19,X:3=142,Y:3=31
200	contiguous_segmentation	8	currier	all	1259	0.8634563779468635	0.5925744098980087	0.4603941448586041	0.562443197601199	0.6261167419123512	0.671732209326439	0.5624431976011989	1:0=272,1:1=95,2:0=63,2:1=83,2:2=8,2:3=344,3:4=120,4:4=59,5:4=27,X:4=150,Y:4=38
200	contiguous_segmentation	8	currier	purity>=0.8	1110	0.9135114367544541	0.6344771970219155	0.5453340580515708	0.5927737854480568	0.6824925956644012	0.6275679078119776	0.5927737854480569	1:0=251,1:1=59,2:0=43,2:1=46,2:2=8,2:3=341,3:4=114,4:4=50,5:4=21,X:4=144,Y:4=33
200	contiguous_segmentation	8	currier	purity>=0.9	1061	0.9336748015683713	0.6532681980317293	0.58071558490578	0.6056696220943733	0.7089862578479419	0.6078831163271534	0.6056696220943733	1:0=244,1:1=47,2:0=36,2:1=35,2:2=8,2:3=340,3:4=112,4:4=47,5:4=19,X:4=142,Y:4=31
200	contiguous_segmentation	9	currier	all	1259	0.8640292182752993	0.578828566159402	0.4564192918373985	0.5628163376396182	0.5957785764474409	0.6711593689980031	0.562816337639618	1:0=272,1:1=79,1:2=16,2:0=63,2:1=63,2:2=20,2:3=8,2:4=344,3:5=120,4:5=59,5:5=27,X:5=150,Y:5=38
200	contiguous_segmentation	9	currier	purity>=0.8	1110	0.9143420078702632	0.6259486615197516	0.5442078345658398	0.5933127396029727	0.6623839322441146	0.6267373366961685	0.5933127396029728	1:0=251,1:1=52,1:2=7,2:0=43,2:1=36,2:2=10,2:3=8,2:4=341,3:5=114,4:5=50,5:5=21,X:5=144,Y:5=33
200	contiguous_segmentation	9	currier	purity>=0.9	1061	0.9352235501424653	0.6470684609074887	0.5802548965344992	0.6066742866328346	0.6932254697925133	0.6063343677530595	0.6066742866328345	1:0=244,1:1=43,1:2=4,2:0=36,2:1=27,2:2=8,2:3=8,2:4=340,3:5=112,4:5=47,5:5=19,X:5=142,Y:5=31
200	contiguous_segmentation	10	currier	all	1259	0.8640292182752993	0.578828566159402	0.4564192918373985	0.5628163376396182	0.5957785764474409	0.6711593689980031	0.562816337639618	1:0=272,1:1=79,1:2=16,2:0=63,2:1=63,2:2=20,2:4=8,2:5=344,3:6=120,4:6=59,5:6=27,X:6=150,Y:6=38
200	contiguous_segmentation	10	currier	purity>=0.8	1110	0.9143420078702632	0.6259486615197516	0.5442078345658398	0.5933127396029727	0.6623839322441146	0.6267373366961685	0.5933127396029728	1:0=251,1:1=52,1:2=7,2:0=43,2:1=36,2:2=10,2:4=8,2:5=341,3:6=114,4:6=50,5:6=21,X:6=144,Y:6=33
200	contiguous_segmentation	10	currier	purity>=0.9	1061	0.9352235501424653	0.6470684609074887	0.5802548965344992	0.6066742866328346	0.6932254697925133	0.6063343677530595	0.6066742866328345	1:0=244,1:1=43,1:2=4,2:0=36,2:1=27,2:2=8,2:4=8,2:5=340,3:6=112,4:6=47,5:6=19,X:6=142,Y:6=31
200	contiguous_segmentation	11	currier	all	1259	0.8640292182752993	0.578828566159402	0.4564192918373985	0.5628163376396182	0.5957785764474409	0.6711593689980031	0.562816337639618	1:0=272,1:1=79,1:2=16,2:0=63,2:1=63,2:2=20,2:5=8,2:6=344,3:7=120,4:7=59,5:7=27,X:7=150,Y:7=38
200	contiguous_segmentation	11	currier	purity>=0.8	1110	0.9143420078702632	0.6259486615197516	0.5442078345658398	0.5933127396029727	0.6623839322441146	0.6267373366961685	0.5933127396029728	1:0=251,1:1=52,1:2=7,2:0=43,2:1=36,2:2=10,2:5=8,2:6=341,3:7=114,4:7=50,5:7=21,X:7=144,Y:7=33
200	contiguous_segmentation	11	currier	purity>=0.9	1061	0.9352235501424653	0.6470684609074887	0.5802548965344992	0.6066742866328346	0.6932254697925133	0.6063343677530595	0.6066742866328345	1:0=244,1:1=43,1:2=4,2:0=36,2:1=27,2:2=8,2:5=8,2:6=340,3:7=112,4:7=47,5:7=19,X:7=142,Y:7=31
200	contiguous_segmentation	12	currier	all	1259	0.9839222122996575	0.6179538908736852	0.5086037122406439	0.6409129278685125	0.596582863036131	0.5512663749736451	0.6409129278685122	1:0=272,1:1=79,1:2=16,2:0=63,2:1=63,2:2=20,2:5=8,2:6=344,3:7=120,4:7=59,5:7=27,X:7=57,X:8=93,Y:8=38
200	contiguous_segmentation	12	currier	purity>=0.8	1110	1.0344213585619206	0.6612625696167951	0.6003686433028683	0.6712317326224013	0.6515851978042722	0.5066579860045112	0.6712317326224013	1:0=251,1:1=52,1:2=7,2:0=43,2:1=36,2:2=10,2:5=8,2:6=341,3:7=114,4:7=50,5:7=21,X:7=57,X:8=87,Y:8=33
200	contiguous_segmentation	12	currier	purity>=0.9	1061	1.0549867389578946	0.6805136351767295	0.6377823253594038	0.6843639974280835	0.6767063562736321	0.48657117893763024	0.6843639974280834	1:0=244,1:1=43,1:2=4,2:0=36,2:1=27,2:2=8,2:5=8,2:6=340,3:7=112,4:7=47,5:7=19,X:7=57,X:8=85,Y:8=31
200	contiguous_segmentation	13	currier	all	1259	1.0539462162816822	0.6428882672224527	0.5306163666410704	0.6865255676200863	0.604466827749555	0.4812423709916204	0.6865255676200861	1:0=272,1:1=79,1:2=16,2:0=63,2:1=63,2:2=20,2:5=8,2:6=344,3:7=120,4:7=59,5:7=27,X:7=13,X:8=44,X:9=93,Y:9=38
200	contiguous_segmentation	13	currier	purity>=0.8	1110	1.1102199865194258	0.6870181516481756	0.6266934136939649	0.7204171481720661	0.656578744081491	0.4308593580470061	0.7204171481720663	1:0=251,1:1=52,1:2=7,2:0=43,2:1=36,2:2=10,2:5=8,2:6=341,3:7=114,4:7=50,5:7=21,X:7=13,X:8=44,X:9=87,Y:9=33
200	contiguous_segmentation	13	currier	purity>=0.9	1061	1.132940358606718	0.7064629807509526	0.6658717096405458	0.7349320745297486	0.6801172510282575	0.4086175592888068	0.7349320745297487	1:0=244,1:1=43,1:2=4,2:0=36,2:1=27,2:2=8,2:5=8,2:6=340,3:7=112,4:7=47,5:7=19,X:7=13,X:8=44,X:9=85,Y:9=31
200	contiguous_segmentation	14	currier	all	1259	1.0539462162816822	0.6428882672224527	0.5306163666410704	0.6865255676200863	0.604466827749555	0.48124237099162037	0.6865255676200861	1:0=272,1:1=79,1:2=16,2:0=63,2:1=63,2:2=20,2:6=8,2:7=344,3:8=120,4:8=59,5:8=27,X:10=93,X:8=13,X:9=44,Y:10=38
200	contiguous_segmentation	14	currier	purity>=0.8	1110	1.1102199865194258	0.6870181516481756	0.6266934136939649	0.7204171481720661	0.656578744081491	0.43085935804700604	0.7204171481720663	1:0=251,1:1=52,1:2=7,2:0=43,2:1=36,2:2=10,2:6=8,2:7=341,3:8=114,4:8=50,5:8=21,X:10=87,X:8=13,X:9=44,Y:10=33
200	contiguous_segmentation	14	currier	purity>=0.9	1061	1.132940358606718	0.7064629807509526	0.6658717096405458	0.7349320745297486	0.6801172510282575	0.4086175592888068	0.7349320745297487	1:0=244,1:1=43,1:2=4,2:0=36,2:1=27,2:2=8,2:6=8,2:7=340,3:8=112,4:8=47,5:8=19,X:10=85,X:8=13,X:9=44,Y:10=31
200	contiguous_segmentation	15	currier	all	1259	1.053946216281682	0.6428882672224526	0.5306163666410704	0.6865255676200861	0.604466827749555	0.48124237099162037	0.6865255676200861	1:0=272,1:1=79,1:2=16,2:0=63,2:1=63,2:2=20,2:7=8,2:8=344,3:9=120,4:9=59,5:9=27,X:10=44,X:11=93,X:9=13,Y:11=38
200	contiguous_segmentation	15	currier	purity>=0.8	1110	1.1102199865194258	0.6870181516481757	0.6266934136939649	0.7204171481720661	0.6565787440814911	0.43085935804700604	0.7204171481720663	1:0=251,1:1=52,1:2=7,2:0=43,2:1=36,2:2=10,2:7=8,2:8=341,3:9=114,4:9=50,5:9=21,X:10=44,X:11=87,X:9=13,Y:11=33
200	contiguous_segmentation	15	currier	purity>=0.9	1061	1.1329403586067182	0.7064629807509527	0.6658717096405458	0.7349320745297487	0.6801172510282576	0.4086175592888068	0.7349320745297487	1:0=244,1:1=43,1:2=4,2:0=36,2:1=27,2:2=8,2:7=8,2:8=340,3:9=112,4:9=47,5:9=19,X:10=44,X:11=85,X:9=13,Y:11=31
200	hierarchical	2	currier	all	1259	0	0	0	0	1	1.5351885872733022	0	1:0=367,2:0=498,3:0=120,4:0=59,5:0=27,X:0=150,Y:0=38
200	hierarchical	2	currier	purity>=0.8	1110	0	0	0	0	1	1.541079344566432	0	1:0=310,2:0=438,3:0=114,4:0=50,5:0=21,X:0=144,Y:0=33
200	hierarchical	2	currier	purity>=0.9	1061	0	0	0	0	1	1.5415579178955248	0	1:0=291,2:0=419,3:0=112,4:0=47,5:0=19,X:0=142,Y:0=31
200	hierarchical	3	currier	all	1259	0	0	0	0	1	1.5351885872733022	0	1:0=367,2:0=498,3:0=120,4:0=59,5:0=27,X:0=150,Y:0=38
200	hierarchical	3	currier	purity>=0.8	1110	0	0	0	0	1	1.541079344566432	0	1:0=310,2:0=438,3:0=114,4:0=50,5:0=21,X:0=144,Y:0=33
200	hierarchical	3	currier	purity>=0.9	1061	0	0	0	0	1	1.5415579178955248	0	1:0=291,2:0=419,3:0=112,4:0=47,5:0=19,X:0=142,Y:0=31
200	hierarchical	4	currier	all	1259	0	0	0	0	1	1.5351885872733022	0	1:0=367,2:0=498,3:0=120,4:0=59,5:0=27,X:0=150,Y:0=38
200	hierarchical	4	currier	purity>=0.8	1110	0	0	0	0	1	1.541079344566432	0	1:0=310,2:0=438,3:0=114,4:0=50,5:0=21,X:0=144,Y:0=33
200	hierarchical	4	currier	purity>=0.9	1061	0	0	0	0	1	1.5415579178955248	0	1:0=291,2:0=419,3:0=112,4:0=47,5:0=19,X:0=142,Y:0=31
200	hierarchical	5	currier	all	1259	0	0	0	0	1	1.5351885872733022	0	1:0=367,2:0=498,3:0=120,4:0=59,5:0=27,X:0=150,Y:0=38
200	hierarchical	5	currier	purity>=0.8	1110	0	0	0	0	1	1.541079344566432	0	1:0=310,2:0=438,3:0=114,4:0=50,5:0=21,X:0=144,Y:0=33
200	hierarchical	5	currier	purity>=0.9	1061	0	0	0	0	1	1.5415579178955248	0	1:0=291,2:0=419,3:0=112,4:0=47,5:0=19,X:0=142,Y:0=31
200	hierarchical	6	currier	all	1259	0	0	0	0	1	1.5351885872733022	0	1:0=367,2:0=498,3:0=120,4:0=59,5:0=27,X:0=150,Y:0=38
200	hierarchical	6	currier	purity>=0.8	1110	0	0	0	0	1	1.541079344566432	0	1:0=310,2:0=438,3:0=114,4:0=50,5:0=21,X:0=144,Y:0=33
200	hierarchical	6	currier	purity>=0.9	1061	0	0	0	0	1	1.5415579178955248	0	1:0=291,2:0=419,3:0=112,4:0=47,5:0=19,X:0=142,Y:0=31
200	hierarchical	7	currier	all	1259	0	0	0	0	1	1.5351885872733022	0	1:0=367,2:0=498,3:0=120,4:0=59,5:0=27,X:0=150,Y:0=38
200	hierarchical	7	currier	purity>=0.8	1110	0	0	0	0	1	1.541079344566432	0	1:0=310,2:0=438,3:0=114,4:0=50,5:0=21,X:0=144,Y:0=33
200	hierarchical	7	currier	purity>=0.9	1061	0	0	0	0	1	1.5415579178955248	0	1:0=291,2:0=419,3:0=112,4:0=47,5:0=19,X:0=142,Y:0=31
200	hierarchical	8	currier	all	1259	0.06106836230488025	0.07399040556551732	0.0264367560525654	0.0397790622019577	0.5286310301878712	1.4741202249684222	0.03977906220195748	1:0=367,2:0=498,3:0=89,3:6=31,4:0=59,5:0=27,X:0=150,Y:0=38
200	hierarchical	8	currier	purity>=0.8	1110	0.06736554188891837	0.08074772948884724	0.02856531490236139	0.04371322094896485	0.5285065629526267	1.4737138026775132	0.043713220948965126	1:0=310,2:0=438,3:0=83,3:6=31,4:0=50,5:0=21,X:0=144,Y:0=33
200	hierarchical	8	currier	purity>=0.9	1061	0.06974282596838943	0.08334616155932549	0.029420446828312758	0.045241781160969705	0.5283056013367086	1.4718150919271353	0.04524178116096966	1:0=291,2:0=419,3:0=81,3:6=31,4:0=47,5:0=19,X:0=142,Y:0=31
200	hierarchical	9	currier	all	1259	0.06683391015873834	0.07913884534865756	0.021963651995966116	0.04353465803015393	0.43443607503571474	1.468354677114564	0.04353465803015388	1:0=367,2:0=490,2:6=8,3:0=89,3:7=31,4:0=59,5:0=27,X:0=150,Y:0=38
