scheme	class	window_size	method	k	allowed_k_max	windows	silhouette	medoid_separation	within_dispersion	between_dispersion	cluster_size_entropy	smallest_cluster_fraction	cluster_sizes	diagnostic_only
joint	3/2	100	hierarchical	6	8	167	0.14621203711947614	0.7249288495033831	0.6028528937989419	0.7850151892440665	1.2403975495062394	0.023952095808383235	41,10,94,10,4,8	false
joint	3/2	100	hierarchical	7	8	167	0.17400022624730327	0.7400095769176928	0.5645434002014731	0.7772723599988144	1.5283445704750886	0.023952095808383235	41,7,27,71,9,4,8	false
joint	3/2	100	hierarchical	8	8	167	0.14509712873578035	0.7290493942213789	0.5632507740293193	0.7767926744629768	1.6243216068293131	0.023952095808383235	41,7,27,67,8,5,4,8	false
joint	3/2	200	k_medoids	2	3	74	0.23848844832252367	0.6339719984342234	0.524456684243998	0.6909609711257086	0.639590900918687	0.33783783783783783	25,49	false
joint	3/2	200	k_medoids	3	3	74	0.2912600962164493	0.6601292596179137	0.4574206982682164	0.6723450981287932	1.0648885081959687	0.21621621621621623	28,16,30	false
joint	3/2	200	hierarchical	2	3	74	0.24718486082892316	0.6379138695497981	0.5236413465488069	0.6960637502797404	0.5220770639132397	0.21621621621621623	16,58	false
joint	3/2	200	hierarchical	3	3	74	0.290886630681374	0.6955377202946691	0.464703882168665	0.6862934911467251	0.9027785413529356	0.14864864864864866	16,47,11	false
joint	X/3	50	k_medoids	2	10	539	0.039285588039834854	0.8049022499567312	0.8510445645507637	0.8860584820840013	0.6065600158314818	0.2949907235621521	380,159	false
joint	X/3	50	k_medoids	3	10	539	0.05263700920409402	0.9041503749927892	0.8376917532892176	0.8942179973767767	0.855727612846362	0.09461966604823747	140,348,51	false
joint	X/3	50	k_medoids	4	10	539	0.027518149291349814	0.7893272866768205	0.823470772408575	0.8769851313443509	1.3668473181288037	0.17068645640074212	138,157,92,152	false
joint	X/3	50	k_medoids	5	10	539	0.033993244680738124	0.858967181523002	0.8166137964229372	0.8784721172126828	1.541364092939271	0.1038961038961039	86,168,92,137,56	false
joint	X/3	50	k_medoids	6	10	539	0.05454267481153898	0.9270666063891623	0.8083319185904368	0.8906775480725655	1.4227641887221578	0.03153988868274583	71,53,59,57,17,282	false
joint	X/3	50	k_medoids	7	10	539	0.056747448752682714	0.8857615048011354	0.7846156465131322	0.8789039875136504	1.771526686062565	0.04267161410018553	113,29,95,35,138,23,106	false
joint	X/3	50	k_medoids	8	10	539	0.07732048596808508	0.8970126685797863	0.7818528148667926	0.8895299520474906	1.7232445304856636	0.05009276437847866	249,41,30,46,27,55,49,42	false
joint	X/3	50	k_medoids	9	10	539	0.07511595132524293	0.9071646259988692	0.7760140235729368	0.8880074464273482	1.8233733084817194	0.04638218923933209	47,43,242,25,43,39,38,29,33	false
joint	X/3	50	k_medoids	10	10	539	0.0914354938004795	0.896925610751407	0.7618222607534777	0.8880900978902372	1.933971579268335	0.04452690166975881	43,30,222,25,52,61,24,30,28,24	false
joint	X/3	50	hierarchical	2	10	539	0.046970518497947554	0.7649022499567312	0.845265451656157	0.8869464068814173	0.6174730414204455	0.3079777365491651	373,166	false
joint	X/3	50	hierarchical	3	10	539	0.06806422049707407	0.8182355832900646	0.8202351261854919	0.8877846220772323	1.0822944579585894	0.274582560296846	225,148,166	false
joint	X/3	50	hierarchical	4	10	539	0.062170228584384056	0.8645263124747601	0.81302373783533	0.8876923404189156	1.1810201359201375	0.029684601113172542	220,16,137,166	false
joint	X/3	50	hierarchical	5	10	539	0.07033478503540211	0.8595572719887847	0.8018500954712386	0.8873180642938104	1.3814330828391075	0.029684601113172542	220,16,137,59,107	false
joint	X/3	50	hierarchical	6	10	539	0.0716520613026527	0.8733649979896385	0.7915070138155282	0.8871817067838939	1.464790657807084	0.029684601113172542	220,16,137,55,17,94	false
joint	X/3	50	hierarchical	7	10	539	0.08249446395755847	0.8615017352356558	0.7783837956147684	0.88702226414518	1.5765037436604756	0.029684601113172542	220,16,137,55,16,34,61	false
joint	X/3	50	hierarchical	8	10	539	0.09469860285565346	0.8627252144722165	0.7656984840270108	0.8866655069207803	1.7496779177511184	0.027829313543599257	220,15,72,66,55,16,34,61	false
joint	X/3	50	hierarchical	9	10	539	0.11361586527168396	0.8572063222258761	0.7480056159912404	0.8876513458314381	1.8974790411427493	0.022263450834879406	193,30,12,72,66,55,16,34,61	false
joint	X/3	50	hierarchical	10	10	539	0.11954390839403864	0.8593018396529399	0.7365211288574577	0.8874713921753561	1.9760232780326783	0.022263450834879406	193,30,12,72,66,55,16,33,30,32	false
joint	X/3	100	k_medoids	2	10	260	0.0860633078566588	0.8488058452123631	0.755983723410084	0.828841689467522	0.4725579057213727	0.18076923076923077	213,47	false
joint	X/3	100	k_medoids	3	10	260	0.10504588386114533	0.8268540475845473	0.7247568782122927	0.8222332638851181	0.8812064577190881	0.10384615384615385	163,70,27	false
joint	X/3	100	k_medoids	4	10	260	0.12727050368717177	0.8096236122609017	0.6982932885337563	0.8247342115416348	1.1148518684081068	0.08461538461538462	63,147,22,28	false
joint	X/3	100	k_medoids	5	10	260	0.15915210195504872	0.8046558480171522	0.6634171503613037	0.8187539330067533	1.4885213046500692	0.09230769230769231	56,101,44,35,24	false
joint	X/3	100	k_medoids	6	10	260	0.14970540339909333	0.8257602390108694	0.6540147337907637	0.8172412340055256	1.5765674730282568	0.08461538461538462	36,28,22,27,32,115	false
joint	X/3	100	k_medoids	7	10	260	0.15624499586245663	0.8056223923292026	0.6211760957829883	0.8125844611943468	1.806444049066947	0.06538461538461539	46,21,32,44,17,20,80	false
joint	X/3	100	k_medoids	8	10	260	0.1636096990496809	0.8263441204447118	0.6077922880390354	0.813665832553816	1.8692308241147222	0.07307692307692308	32,20,19,23,20,28,21,97	false
joint	X/3	100	k_medoids	9	10	260	0.22983833322277694	0.8264574439941408	0.5705803857823483	0.814836359725477	2.0059217025574525	0.06153846153846154	19,21,23,16,18,87,19,32,25	false
joint	X/3	100	k_medoids	10	10	260	0.23269125840183985	0.8357950022598131	0.56321481611724	0.814554400399913	2.0349960485391607	0.038461538461538464	23,20,94,15,23,12,19,21,10,23	false
joint	X/3	100	hierarchical	2	10	260	0.09378394807667745	0.7494343303077271	0.7437095718353837	0.8207057995532765	0.6108643020548935	0.3	182,78	false
joint	X/3	100	hierarchical	3	10	260	0.09474040756400635	0.7603701885646625	0.7262464320622312	0.8199063622770074	0.7329105904464757	0.04230769230769231	182,11,67	false
joint	X/3	100	hierarchical	4	10	260	0.11534451925333578	0.7664805343041029	0.7001345962328526	0.8169382386544043	1.0334367057979068	0.04230769230769231	154,28,11,67	false
joint	X/3	100	hierarchical	5	10	260	0.14895712455863352	0.7688028254077496	0.6686783492154734	0.816187235295395	1.310820514590038	0.04230769230769231	126,33,23,11,67	false
joint	X/3	100	hierarchical	6	10	260	0.1549318528871831	0.7764868306716795	0.6510363775037251	0.8156162155600324	1.3747624917462649	0.038461538461538464	126,32,14,10,11,67	false
joint	X/3	100	hierarchical	7	10	260	0.16377917816986656	0.7753660376490737	0.6328054564489067	0.8147419604471319	1.501550666122126	0.038461538461538464	126,32,14,10,11,54,13	false
joint	X/3	100	hierarchical	8	10	260	0.191708447798055	0.7808693936016191	0.6076017086524668	0.8148624222037291	1.627635190179505	0.038461538461538464	126,32,14,10,10,36,21,11	false
joint	X/3	100	hierarchical	9	10	260	0.18508839097496183	0.7960385577927342	0.595332682766989	0.815069177077735	1.7589454795983004	0.038461538461538464	119,14,25,14,10,10,36,21,11	false
joint	X/3	100	hierarchical	10	10	260	0.18329993944036208	0.8039580077244914	0.5819852060074399	0.8146903241886956	1.8275443788307464	0.038461538461538464	119,14,25,14,10,10,33,11,13,11	false
joint	X/3	200	k_medoids	2	6	120	0.161902926980029	0.7716689627816762	0.6166620845723093	0.7387876144254129	0.5004024235381879	0.2	96,24	false
joint	X/3	200	k_medoids	3	6	120	0.2118765797895036	0.746670652114656	0.562895172902953	0.7336508018627113	0.9944383963457313	0.175	65,34,21	false
joint	X/3	200	k_medoids	4	6	120	0.27323339584065104	0.7437239001312883	0.5058371808608387	0.7315210298011537	1.334563413812158	0.175	25,47,27,21	false
joint	X/3	200	k_medoids	5	6	120	0.29851929797530263	0.7269519629399015	0.4731594358419466	0.726445565605631	1.4813732503430548	0.11666666666666667	27,16,48,15,14	false
joint	X/3	200	k_medoids	6	6	120	0.37253912001470546	0.7333730842055369	0.4189799621885862	0.7309405173532809	1.6367611482535622	0.075	13,12,45,21,9,20	false
joint	X/3	200	hierarchical	2	6	120	0.17333971650840346	0.6977830554142962	0.60891578627497	0.736787431756342	0.5960740318257864	0.2833333333333333	86,34	false
joint	X/3	200	hierarchical	3	6	120	0.2318785590699842	0.7217999379459848	0.5536486557823093	0.7347352859969228	0.9847574404339343	0.16666666666666666	66,20,34	false
joint	X/3	200	hierarchical	4	6	120	0.16676443446340375	0.7113482400828999	0.5442758068894429	0.7331155361640139	1.1583269148026525	0.09166666666666666	62,11,13,34	false
joint	X/3	200	hierarchical	5	6	120	0.23078304897908727	0.7041689783037475	0.4923364375771025	0.7330052028614916	1.3874431526752924	0.058333333333333334	51,15,7,13,34	false
joint	X/3	200	hierarchical	6	6	120	0.2723879352076345	0.7170268875974355	0.45156238712464575	0.7304550325200742	1.5833443746668092	0.058333333333333334	51,15,7,13,18,16	false
currier_only	1	50	k_medoids	2	10	1391	0.015006375385290214	0.7449022499567309	0.8261277383209479	0.8388043106804672	0.6928305902131761	0.4874191229331416	713,678	false
currier_only	1	50	k_medoids	3	10	1391	0.01137028265948214	0.7410313850942972	0.8226947982099653	0.8388689605206168	1.013307988536972	0.15240833932422718	619,560,212	false
currier_only	1	50	k_medoids	4	10	1391	0.011731199717290395	0.7517356342055369	0.8192423295920201	0.8402972743870113	1.2301792130990838	0.06757728253055356	512,527,258,94	false
currier_only	1	50	k_medoids	5	10	1391	0.009749109059780737	0.7532662804562302	0.8155431647538741	0.8373802549357907	1.4872419964016195	0.035945363048166784	338,287,50,345,371	false
currier_only	1	50	k_medoids	6	10	1391	0.007502127754141992	0.7982050642777444	0.813874081614554	0.8378711406317452	1.6274672094764484	0.020129403306973402	370,191,173,28,257,372	false
currier_only	1	50	k_medoids	7	10	1391	0.015223844367980736	0.8775166428118136	0.8078941498113167	0.840545565791941	1.5881109406805756	0.017253774263120056	420,24,42,40,396,180,289	false
currier_only	1	50	k_medoids	8	10	1391	0.019184194805024354	0.8547334551943434	0.8054310044000323	0.8424384927795325	1.5636851189717762	0.010783608914450037	230,568,269,15,222,37,26,24	false
currier_only	1	50	k_medoids	9	10	1391	0.02014665426280471	0.8679718105506161	0.8030759150574812	0.8441285552838528	1.7009480662394507	0.010783608914450037	538,33,15,27,262,218,200,51,47	false
currier_only	1	50	k_medoids	10	10	1391	0.012793552820404697	0.9029220320938584	0.804001177488568	0.8496847197847596	1.6469175061252326	0.01653486700215672	691,51,24,86,70,118,247,23,56,25	false
currier_only	1	50	hierarchical	2	10	1391	0.020030033095524598	0.7563547202339977	0.8302123544369987	0.8475154568733089	0.11219795327965505	0.02372393961179008	1358,33	false
currier_only	1	50	hierarchical	3	10	1391	0.021188180194439292	0.8140318335272644	0.8261160839802747	0.8631378578385372	0.33216938076685576	0.023005032350826744	1277,32,82	false
currier_only	1	50	hierarchical	4	10	1391	0.021232357192899346	0.8565748125861484	0.8254217434141639	0.8651189409548298	0.3970940985046252	0.012221423436376708	1260,32,17,82	false
currier_only	1	50	hierarchical	5	10	1391	0.004169555602844244	0.8508834935630689	0.8254509573085163	0.8649913136736986	0.4272466300478941	0.010783608914450037	1259,32,17,68,15	false
currier_only	1	50	hierarchical	6	10	1391	0.009312175525380058	0.8518427187228704	0.8246774373762316	0.8671006410106279	0.45628570119046447	0.007189072609633357	1253,32,16,68,10,12	false
currier_only	1	50	hierarchical	7	10	1391	0.0024540616199011777	0.8684480907133341	0.8237500310025317	0.8670707688184789	0.484554122307934	0.007189072609633357	1249,17,19,16,68,10,12	false
currier_only	1	50	hierarchical	8	10	1391	0.0005274261698341603	0.8559295780805628	0.8202641813473971	0.8563771285661098	0.7262128959939035	0.007189072609633357	1154,17,18,17,95,68,10,12	false
currier_only	1	50	hierarchical	9	10	1391	0.003217955254923057	0.8634344410189024	0.8197148730573849	0.8571327544324718	0.771950865934624	0.007189072609633357	1144,17,14,18,16,93,67,10,12	false
currier_only	1	50	hierarchical	10	10	1391	-0.0002613226750614749	0.8622691193220453	0.8154617575704138	0.85703368590567	0.8058705936681408	0.007189072609633357	1149,17,14,18,16,37,51,67,10,12	false
currier_only	1	100	k_medoids	2	10	648	0.08569653471245006	0.8530796100737298	0.7460700529478665	0.8169218434567294	0.1732052067491771	0.041666666666666664	621,27	false
currier_only	1	100	k_medoids	3	10	648	0.0263469194774492	0.745344061934678	0.7370187947762719	0.7696529947882741	0.9575255793385977	0.14351851851851852	369,93,186	false
currier_only	1	100	k_medoids	4	10	648	0.012087985677727241	0.6765230054478589	0.7369028101153813	0.7612948165837173	1.291449733046876	0.1419753086419753	280,113,92,163	false
currier_only	1	100	k_medoids	5	10	648	0.01805814731222911	0.7431666790380641	0.7289484780583502	0.761351428651884	1.4869003552010212	0.040123456790123455	198,26,138,135,151	false
currier_only	1	100	k_medoids	6	10	648	0.027198111793225288	0.7630008948247503	0.719338334424572	0.7656770374991394	1.5410120800344596	0.040123456790123455	236,81,107,26,170,28	false
currier_only	1	100	k_medoids	7	10	648	0.044902163026041296	0.7898637729137722	0.7054200956498927	0.7688202026456514	1.6101290615605204	0.021604938271604937	242,79,24,109,14,150,30	false
currier_only	1	100	k_medoids	8	10	648	0.04134341508380935	0.7774389569255206	0.7023492417559494	0.7656155483991188	1.8399381955640248	0.023148148148148147	41,112,185,15,47,125,99,24	false
currier_only	1	100	k_medoids	9	10	648	0.06942446522675338	0.8156167947536119	0.6885439549366932	0.7789290495871207	1.530002314956041	0.021604938271604937	349,62,107,18,21,14,23,21,33	false
currier_only	1	100	k_medoids	10	10	648	0.057077365111730505	0.7937839824830759	0.687927419097217	0.7701633569393622	1.848579690820149	0.021604938271604937	17,21,125,21,32,74,14,40,255,49	false
currier_only	1	100	hierarchical	2	10	648	0.031104698300690643	0.7830872586861024	0.7456379725151318	0.770182909897353	0.1323738737153311	0.029320987654320986	629,19	false
currier_only	1	100	hierarchical	3	10	648	0.01727376747167378	0.7561677937341815	0.7372467214979792	0.7672713665813566	0.2946082090397814	0.029320987654320986	604,25,19	false
currier_only	1	100	hierarchical	4	10	648	0.031504511349315714	0.7670835973037261	0.7253771605377992	0.7843749975670132	0.5824172578421694	0.029320987654320986	548,25,19,56	false
currier_only	1	100	hierarchical	5	10	648	0.03190906050532645	0.7568395361222637	0.7180057982976806	0.7813212963005947	0.7148885139834141	0.029320987654320986	528,20,25,19,56	false
currier_only	1	100	hierarchical	6	10	648	0.022434503950173514	0.746603592030256	0.7126538575427509	0.7792052734577888	0.7901976426706915	0.013888888888888888	518,21,25,9,19,56	false
currier_only	1	100	hierarchical	7	10	648	0.030063974878192096	0.7425136495393558	0.7040729444056453	0.7698783649931068	1.0843390905932577	0.013888888888888888	455,64,20,25,9,19,56	false
currier_only	1	100	hierarchical	8	10	648	0.030889924157657355	0.7346416225768875	0.697643606211987	0.7683770284323205	1.1808201599389518	0.013888888888888888	441,64,20,25,9,19,56,14	false
currier_only	1	100	hierarchical	9	10	648	0.013344677090410548	0.7262611738461384	0.6924883931515831	0.7680801245529911	1.211741878772563	0.010802469135802469	442,7,56,20,25,9,19,56,14	false
currier_only	1	100	hierarchical	10	10	648	0.025255223547919363	0.7213922945307225	0.6836465064889563	0.7669698923131624	1.4252396994411614	0.010802469135802469	397,52,7,54,20,25,8,19,56,10	false
currier_only	1	200	k_medoids	2	10	279	0.10668552976210105	0.7264686351869691	0.638403150428956	0.7156174133700698	0.34131324178704003	0.10752688172043011	249,30	false
currier_only	1	200	k_medoids	3	10	279	0.09657196178386447	0.7075602132377945	0.615761152724451	0.6928584992577607	0.8145672905238628	0.07526881720430108	186,21,72	false
currier_only	1	200	k_medoids	4	10	279	0.1039329400590616	0.6677796892521467	0.5987868055238595	0.6916926101164049	1.1048009691860265	0.08243727598566308	23,34,163,59	false
currier_only	1	200	k_medoids	5	10	279	0.10932630959431427	0.6876415559848493	0.5830882344378847	0.6832336870844107	1.294518426719547	0.03942652329749104	124,52,11,80,12	false
currier_only	1	200	k_medoids	6	10	279	0.12421791402018782	0.6828241503558412	0.5634318547938217	0.6811399948670671	1.595954611417654	0.06810035842293907	111,19,29,22,47,51	false
currier_only	1	200	k_medoids	7	10	279	0.12615174523871894	0.671474430272015	0.5524660657329895	0.6772355549119536	1.7202236800352233	0.03942652329749104	82,11,23,33,76,42,12	false
currier_only	1	200	k_medoids	8	10	279	0.1590598308082332	0.6968883990895306	0.5319327826305018	0.6790662792922497	1.8432678901597632	0.03942652329749104	12,17,21,62,28,43,85,11	false
currier_only	1	200	k_medoids	9	10	279	0.18637296731432074	0.6944054136965139	0.5107121449858937	0.6803018682630659	1.9495587055778987	0.03942652329749104	91,18,15,35,11,49,12,26,22	false
currier_only	1	200	k_medoids	10	10	279	0.20485279592496478	0.6924757597120217	0.4957600681267256	0.6814361135070461	2.0455081657785916	0.05017921146953405	100,15,27,20,24,26,20,14,17,16	false
currier_only	1	200	hierarchical	2	10	279	0.07185224930101952	0.6447907801001662	0.645728956535812	0.6966019391600928	0.08983439575505107	0.017921146953405017	274,5	false
currier_only	1	200	hierarchical	3	10	279	0.10022505524625394	0.6621468695273361	0.6214783617881637	0.715739900886129	0.3729600103137717	0.017921146953405017	251,5,23	false
currier_only	1	200	hierarchical	4	10	279	0.08639899893512436	0.6653983122176191	0.6151835673991599	0.7124238640075418	0.4312486189415776	0.010752688172043012	248,3,5,23	false
currier_only	1	200	hierarchical	5	10	279	0.07700044523065298	0.6701091509910191	0.6016746135747041	0.7023489307121379	0.5579205010684556	0.010752688172043012	240,3,8,5,23	false
currier_only	1	200	hierarchical	6	10	279	0.09336960127290399	0.6637017279347381	0.583629525870367	0.6874778901256517	0.8131594314629802	0.010752688172043012	219,21,3,8,5,23	false
currier_only	1	200	hierarchical	7	10	279	0.1194249583673977	0.6578537702311946	0.5655345591437979	0.6831290706641463	1.0611697022877251	0.010752688172043012	198,21,21,3,8,5,23	false
currier_only	1	200	hierarchical	8	10	279	0.12705913011792674	0.6851868937856727	0.5538007462375649	0.6826825775818836	1.1163472763226028	0.010752688172043012	198,21,21,3,8,5,9,14	false
currier_only	1	200	hierarchical	9	10	279	0.15850846802704507	0.6732210405577497	0.5329143283352731	0.6786459834680547	1.587195261453382	0.010752688172043012	123,75,21,21,3,8,5,9,14	false
currier_only	1	200	hierarchical	10	10	279	0.1594304278092904	0.6674275312534544	0.521486313566807	0.6781869170041191	1.635104930034712	0.010752688172043012	123,75,21,7,14,3,8,5,9,14	false
currier_only	1	500	k_medoids	2	4	83	0.22708398788064713	0.5845140309359182	0.46350634536102975	0.5998761126851232	0.1931591886475105	0.04819277108433735	79,4	false
currier_only	1	500	k_medoids	3	4	83	0.1840254831439115	0.5617267792460957	0.42437284245905066	0.5382764470194891	0.8119730054071295	0.04819277108433735	51,4,28	false
currier_only	1	500	k_medoids	4	4	83	0.28503272696286047	0.5719925267312964	0.36701444811093037	0.546410062853696	1.1346849472605012	0.04819277108433735	44,4,20,15	false
currier_only	1	500	hierarchical	2	4	83	0.22708398788064713	0.5845140309359182	0.46350634536102975	0.5998761126851232	0.1931591886475105	0.04819277108433735	79,4	false
currier_only	1	500	hierarchical	3	4	83	0.174515162812966	0.5665816834341372	0.4448109474562035	0.574324748914057	0.34683159367316363	0.03614457831325301	76,3,4	false
currier_only	1	500	hierarchical	4	4	83	0.17912382898663157	0.5489949990126073	0.42709759769810857	0.5592310866199223	0.49907686827466097	0.03614457831325301	73,3,3,4	false
currier_only	2	50	k_medoids	2	10	1851	0.015354175976743602	0.6563547202339977	0.8153161727050393	0.8282308384928607	0.6870016952527185	0.44462452728255	823,1028	false
currier_only	2	50	k_medoids	3	10	1851	0.041844432014365135	0.7971508234257559	0.8051864074212256	0.8511291323643811	0.7922814394060288	0.08265802269043761	1288,410,153	false
currier_only	2	50	k_medoids	4	10	1851	0.04887158032950143	0.7894041494519866	0.8035499688862082	0.8659106197190042	0.8209802258045081	0.06699081577525662	1400,166,161,124	false
currier_only	2	50	k_medoids	5	10	1851	0.02180690620542063	0.8206159220147464	0.7905038826438141	0.835858138694469	1.4284384403282937	0.036196650459211235	579,295,279,67,631	false
currier_only	2	50	k_medoids	6	10	1851	0.01962502966690581	0.8076545439445523	0.7899952131132031	0.8388357402295995	1.4573618625337947	0.03457590491626148	891,64,200,255,110,331	false
currier_only	2	50	k_medoids	7	10	1851	0.03185673767747308	0.8675974793664997	0.7898538570798577	0.8423170698282662	1.3526158293908503	0.004321988114532685	851,266,47,15,512,152,8	false
currier_only	2	50	k_medoids	8	10	1851	0.03525847160079931	0.8881172680590984	0.7924410762869847	0.8465992996855554	1.2986162966832875	0.006482982171799027	901,92,213,12,15,39,13,566	false
currier_only	2	50	k_medoids	9	10	1851	0.028161549359855757	0.8514541012351895	0.7820612383702635	0.8330443630307827	1.8337829908702385	0.004321988114532685	455,80,387,8,329,298,11,67,216	false
currier_only	2	50	k_medoids	10	10	1851	0.03158790602537079	0.8495839168800087	0.7802956951616222	0.8390956570016906	1.749114355758316	0.007023230686115613	728,183,94,43,214,169,14,22,13,371	false
currier_only	2	50	hierarchical	2	10	1851	0.12404436616789222	0.9249022499567312	0.8215893552558872	0.9350397619822639	0.0522183951697958	0.009184224743381956	1834,17	false
currier_only	2	50	hierarchical	3	10	1851	0.11180944600854476	0.9108170416594558	0.8204542533623242	0.9342203959830967	0.06361609737566129	0.0032414910858995136	1832,6,13	false
currier_only	2	50	hierarchical	4	10	1851	0.09547891520123619	0.9102094950317886	0.8195379117383739	0.9262725193765255	0.11319963269504583	0.0032414910858995136	1816,6,13,16	false
currier_only	2	50	hierarchical	5	10	1851	0.08745167820207338	0.9208805845212368	0.8186400597025453	0.9215104552089223	0.13782689756618555	0.002701242571582928	1809,5,13,16,8	false
currier_only	2	50	hierarchical	6	10	1851	0.08924648029415311	0.9307504646793824	0.8174653080573477	0.9237040595187458	0.17948854990366608	0.002701242571582928	1796,13,5,13,16,8	false
currier_only	2	50	hierarchical	7	10	1851	0.09314024852287676	0.9324531088419225	0.8162869779987554	0.9249332361458859	0.23142861189714853	0.002701242571582928	1779,13,17,5,13,16,8	false
currier_only	2	50	hierarchical	8	10	1851	0.09398854676254173	0.9346543261033121	0.815197752508073	0.9243592143302621	0.2807572559999248	0.002701242571582928	1763,13,16,17,5,13,16,8	false
currier_only	2	50	hierarchical	9	10	1851	0.0871652152236347	0.9344828500276926	0.8144092049241406	0.9202030812286814	0.33000745114169255	0.002701242571582928	1747,13,16,17,5,13,16,8,16	false
currier_only	2	50	hierarchical	10	10	1851	0.08037328332522588	0.9342442577960858	0.8136274816919463	0.9167715927238327	0.3766306253327788	0.002701242571582928	1732,13,16,17,5,13,16,8,15,16	false
currier_only	2	100	k_medoids	2	10	875	0.015583048366942137	0.49809729796198143	0.7248416897193397	0.736295656341367	0.6841805933498388	0.43314285714285716	379,496	false
currier_only	2	100	k_medoids	3	10	875	0.03929413871969925	0.6821094081083082	0.7118836629025487	0.7507604686642901	0.729793896991993	0.027428571428571427	585,266,24	false
currier_only	2	100	k_medoids	4	10	875	0.04467000459129479	0.7679869398561036	0.6900414478630769	0.7570397984104807	1.1036632274275002	0.030857142857142857	430,27,128,290	false
currier_only	2	100	k_medoids	5	10	875	0.019096830149169727	0.7612762017407777	0.696857614159395	0.7426909084659683	1.2148631503089322	0.013714285714285714	314,206,325,18,12	false
currier_only	2	100	k_medoids	6	10	875	0.06312021438151323	0.8060366011783641	0.6744557632029015	0.7628285121054441	1.1741225239707593	0.013714285714285714	470,118,12,240,18,17	false
currier_only	2	100	k_medoids	7	10	875	0.044180606930260734	0.7644397025821253	0.671242188537291	0.7564228217224186	1.5082029262814503	0.013714285714285714	373,12,126,113,30,200,21	false
currier_only	2	100	k_medoids	8	10	875	0.08889575807468188	0.7760459039136739	0.6765875292148688	0.7927040782546899	1.0245283311153943	0.013714285714285714	646,15,13,12,23,46,81,39	false
currier_only	2	100	k_medoids	9	10	875	0.038407576919052965	0.7433291770766014	0.6678118354017012	0.7437675629460364	1.8253994631842154	0.013714285714285714	200,58,99,13,12,25,231,191,46	false
currier_only	2	100	k_medoids	10	10	875	0.04606764756341165	0.7668298348390765	0.6567084130654277	0.7453541778570608	1.934397769177644	0.013714285714285714	209,13,17,160,61,65,12,200,112,26	false
currier_only	2	100	hierarchical	2	10	875	0.12369312278082276	0.8576780327664499	0.7249216849783258	0.8292970137905616	0.07244473412623803	0.013714285714285714	863,12	false
currier_only	2	100	hierarchical	3	10	875	0.09512286307572149	0.7974300584241547	0.7182324749837841	0.809303411165448	0.18533174580711498	0.013714285714285714	842,21,12	false
currier_only	2	100	hierarchical	4	10	875	0.09073052581833128	0.7906260608938377	0.7127061406607837	0.8076274658572623	0.2572455292795137	0.013714285714285714	830,12,21,12	false
currier_only	2	100	hierarchical	5	10	875	0.09017172111495164	0.7988801492877867	0.7060761915011973	0.8064090459218178	0.324086236684986	0.012571428571428572	819,12,21,12,11	false
currier_only	2	100	hierarchical	6	10	875	0.09815907782016105	0.7960457965442642	0.6972492922175294	0.8062086780127565	0.46356103198389337	0.012571428571428572	791,12,21,28,12,11	false
currier_only	2	100	hierarchical	7	10	875	0.09662901643645978	0.7849761402283688	0.6901246577508524	0.8033185481819566	0.5248680600404408	0.011428571428571429	10,12,781,21,28,12,11	false
currier_only	2	100	hierarchical	8	10	875	0.09633431477671181	0.7803219206569576	0.6832443675115211	0.8013825077423106	0.701010896442013	0.011428571428571429	10,12,740,21,20,12,10,50	false
currier_only	2	100	hierarchical	9	10	875	0.1216809964264534	0.7735535116403356	0.6632690303482802	0.7997125555969788	0.8782280025227127	0.010285714285714285	9,12,94,21,18,12,10,13,686	false
currier_only	2	100	hierarchical	10	10	875	0.12640088510873068	0.7681265368398219	0.6587782934812361	0.7986983149695157	0.9497220975367333	0.010285714285714285	9,12,36,58,21,18,12,10,13,686	false
currier_only	2	200	k_medoids	2	10	389	0.19251678197490268	0.6719013512666342	0.5862012563738551	0.7269675050765898	0.38848263425546176	0.13110539845758354	51,338	false
currier_only	2	200	k_medoids	3	10	389	0.18931718497272024	0.7147283720068397	0.57843991193892	0.7251284248792464	0.4513176762616059	0.028277634961439587	339,39,11	false
currier_only	2	200	k_medoids	4	10	389	0.18613062582492873	0.7065101117422472	0.5741464441894	0.7247765431908474	0.4923539285070445	0.017994858611825194	339,9,34,7	false
currier_only	2	200	k_medoids	5	10	389	0.09214235437290974	0.6996891242789018	0.5517988766738884	0.6541841203105833	1.0834067818298099	0.017994858611825194	126,7,212,31,13	false
currier_only	2	200	k_medoids	6	10	389	0.11037802187337839	0.6988817957453182	0.5532461284699767	0.683821747728051	0.8869906152050402	0.002570694087403599	289,7,1,26,49,17	false
currier_only	2	200	k_medoids	7	10	389	0.09941767681965213	0.694626181564959	0.5378855144575552	0.6457958749220375	1.430445949263299	0.002570694087403599	65,7,115,1,26,17,158	false
currier_only	2	200	k_medoids	8	10	389	0.10653856418547913	0.7190689003901124	0.5287867635752361	0.6463975591102668	1.5358899246818851	0.010282776349614395	167,4,34,22,6,98,7,51	false
currier_only	2	200	k_medoids	9	10	389	0.10464350407894647	0.7088091488849654	0.5332155664304565	0.6503930579487726	1.296524245164939	0.002570694087403599	226,1,1,25,38,4,14,74,6	false
