token	direction	global_count	eligible_blocks	joint_classes	pairwise_js_mean	pairwise_js_median	pairwise_js_min	pairwise_js_sd	lobo_median_correlation	lobo_mean_correlation	lobo_median_spearman	sign_agreement	permutation_p	sign_permutation_p	entropy_effect	entropy_sign_consistency	entropy_permutation_p	entropy_status	replicated
ol	outgoing	560	12	7	0.9684530815	0.9835071193	0.8726332277	0.03923992282	0.570608929	0.5256929714	0.3910542315	0.8183364255	0.2707292707	0.6843156843	0.5427519957	1	0.9410589411	INSUFFICIENT_SUPPORT	false
olaiin	outgoing	52	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.12364286	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olain	outgoing	12	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.12364286	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olchdy	outgoing	10	1	1	0	0	1	0	0	0	0	0.185528757	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olchedy	outgoing	39	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.092740182	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olchey	outgoing	25	1	1	0	0	1	0	0	0	0	0.185528757	0.000999000999	0.000999000999	1.110299533	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olchy	outgoing	10	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
oldy	outgoing	30	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.121435929	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olkaiin	outgoing	31	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.114683921	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olkain	outgoing	34	1	1	0	0	1	0	0	0	0	0.1799628942	0.000999000999	0.000999000999	1.080215609	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olkal	outgoing	13	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olkar	outgoing	21	2	2	0.9917798094	0.9917798094	0.9917798094	0	0.4305715611	0.4305715611	0.380321137	0.8014842301	0.000999000999	0.000999000999	0.9133705624	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olkedy	outgoing	26	1	1	0	0	1	0	0	0	0	0.1929499072	0.000999000999	0.000999000999	1.098360686	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olkeedy	outgoing	45	1	1	0	0	1	0	0	0	0	0.1818181818	0.000999000999	0.000999000999	1.110299533	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olkeey	outgoing	38	1	1	0	0	1	0	0	0	0	0.1781076067	0.000999000999	0.000999000999	1.106777998	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olky	outgoing	23	1	1	0	0	1	0	0	0	0	0.1818181818	0.000999000999	0.000999000999	1.116635386	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olol	outgoing	18	1	1	0	0	1	0	0	0	0	0.1836734694	0.000999000999	0.000999000999	1.119257937	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olor	outgoing	30	1	1	0	0	1	0	0	0	0	0.1836734694	0.000999000999	0.000999000999	1.10363743	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olshedy	outgoing	22	1	1	0	0	1	0	0	0	0	0.185528757	0.000999000999	0.000999000999	1.102181096	1	0.000999000999	INSUFFICIENT_SUPPORT	false
olshey	outgoing	13	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.123227881	1	0.000999000999	INSUFFICIENT_SUPPORT	false
oly	outgoing	61	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.065987007	1	0.000999000999	INSUFFICIENT_SUPPORT	false
opchedy	outgoing	49	2	2	0.9913794001	0.9913794001	0.9913794001	0	0.5922692971	0.5922692971	0.5264862738	0.8645640074	0.000999000999	0.000999000999	0.931713122	1	0.000999000999	INSUFFICIENT_SUPPORT	false
opchy	outgoing	14	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.065210992	1	0.000999000999	INSUFFICIENT_SUPPORT	false
or	outgoing	390	14	8	0.9827790132	0.9874139193	0.9433350948	0.01122008552	0.5438797892	0.5225282201	0.4023484598	0.8097005036	0.992007992	0.984015984	0.5267633884	1	0.951048951	INSUFFICIENT_SUPPORT	false
oraiin	outgoing	34	1	1	0	0	1	0	0	0	0	0.2894248609	0.000999000999	0.000999000999	0.4837302875	1	0.000999000999	INSUFFICIENT_SUPPORT	false
orol	outgoing	12	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.130440955	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ory	outgoing	16	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
os	outgoing	33	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.065210992	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otaiin	outgoing	155	7	5	0.9890359234	0.9892495762	0.9846814487	0.002413051068	0.4914570141	0.4912637795	0.380127533	0.8415054333	0.1708291708	0.986013986	0.7026217954	1	0.3786213786	INSUFFICIENT_SUPPORT	false
otain	outgoing	96	4	4	0.9866535578	0.9863757051	0.9799076754	0.007002957266	0.5769015814	0.5890910231	0.4909736729	0.8311688312	0.9340659341	0.974025974	0.7201117969	1	0.8961038961	INSUFFICIENT_SUPPORT	false
otair	outgoing	26	1	1	0	0	1	0	0	0	0	0.1762523191	0.000999000999	0.000999000999	0.5456381066	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otal	outgoing	137	3	3	0.9852238282	0.9853018313	0.9798480004	0.005337253815	0.5923758763	0.5916020156	0.5109926715	0.8559059988	0.08291708292	0.6773226773	0.7464203497	1	0.7292707293	INSUFFICIENT_SUPPORT	false
otam	outgoing	48	1	1	0	0	1	0	0	0	0	0.1929499072	0.000999000999	0.000999000999	0.7030982644	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otar	outgoing	152	8	6	0.990851951	0.9924756318	0.9822785193	0.004167165919	0.6121978876	0.5785093873	0.4998370596	0.8221243043	0.1468531469	0.3796203796	0.5297112704	1	0.992007992	INSUFFICIENT_SUPPORT	false
otchedy	outgoing	35	2	2	0.9944885667	0.9944885667	0.9944885667	0	0.371829472	0.371829472	0.2965158415	0.7495361781	0.000999000999	0.000999000999	0.8059526681	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otchol	outgoing	30	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.052053332	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otchor	outgoing	16	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.062945085	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otchy	outgoing	44	1	1	0	0	1	0	0	0	0	0.1521335807	0.000999000999	0.000999000999	1.041276942	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otedy	outgoing	165	6	4	0.9857559829	0.9924532928	0.9687972343	0.01067458855	0.5926330361	0.5573218115	0.5078683779	0.8215831787	0.1938061938	0.985014985	0.6142300198	1	0.5014985015	INSUFFICIENT_SUPPORT	false
oteedy	outgoing	106	4	4	0.9887957312	0.9892838448	0.9811914155	0.006022737663	0.4906525339	0.4788247456	0.4023293991	0.832096475	0.6463536464	0.2897102897	0.6427186497	1	0.1568431568	INSUFFICIENT_SUPPORT	false
oteey	outgoing	145	3	3	0.9889483122	0.9871048619	0.9870872513	0.003208212945	0.5795552528	0.5790669676	0.5052590671	0.8583797155	0.8391608392	0.5624375624	0.7311693842	1	0.7242757243	INSUFFICIENT_SUPPORT	false
otey	outgoing	60	2	2	0.9887202242	0.9887202242	0.9887202242	0	0.5925509442	0.5925509442	0.52523682	0.8738404453	0.000999000999	0.000999000999	0.9273316654	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otody	outgoing	26	1	1	0	0	1	0	0	0	0	0.2282003711	0.000999000999	0.000999000999	0.5067282998	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otol	outgoing	82	2	2	0.9816038557	0.9816038557	0.9816038557	0	0.05500066204	0.05500066204	-0.002127237635	0.7736549165	0.000999000999	0.000999000999	1.066754738	1	0.000999000999	INSUFFICIENT_SUPPORT	false
otor	outgoing	40	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.058501921	1	0.000999000999	INSUFFICIENT_SUPPORT	false
oty	outgoing	118	7	5	0.9904303056	0.9893316202	0.9835105897	0.00355645088	0.5142925934	0.4956224897	0.3679133087	0.8332891598	0.3226773227	0.977022977	0.7053344982	1	0.9290709291	INSUFFICIENT_SUPPORT	false
pchedy	outgoing	36	2	2	0.9922254414	0.9922254414	0.9922254414	0	0.5903021595	0.5903021595	0.5227846	0.8719851577	0.000999000999	0.000999000999	0.9271508824	1	0.000999000999	INSUFFICIENT_SUPPORT	false
pol	outgoing	19	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.116635386	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qo	outgoing	49	2	2	0.9858678401	0.9858678401	0.9858678401	0	0.04336257663	0.04336257663	-0.01264447734	0.7699443414	0.000999000999	0.000999000999	1.080034052	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qoaiin	outgoing	22	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.067506947	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qodaiin	outgoing	43	2	2	0.9944885667	0.9944885667	0.9944885667	0	0.218627509	0.218627509	0.1472678257	0.7847866419	0.000999000999	0.000999000999	0.6454092115	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qoeedy	outgoing	19	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.121001271	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokaiin	outgoing	265	8	6	0.975745684	0.9840293218	0.9405763194	0.01851478487	0.6054319591	0.5351683259	0.4531449759	0.8371985158	0.2247752248	0.006993006993	0.6326107167	1	0.7142857143	INSUFFICIENT_SUPPORT	false
qokain	outgoing	279	4	3	0.9480803157	0.9515187281	0.8998205742	0.04592102991	0.5728055736	0.5862073466	0.4982579755	0.844619666	0.6563436563	0.5224775225	0.7151939224	1	0.6163836164	INSUFFICIENT_SUPPORT	false
qokal	outgoing	197	3	3	0.9546468055	0.9425281493	0.932652017	0.0299529603	0.5520521097	0.5572935531	0.5079703821	0.8521954236	0.1948051948	0.1888111888	0.7244889133	1	0.8961038961	INSUFFICIENT_SUPPORT	false
qokaly	outgoing	17	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokam	outgoing	25	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokar	outgoing	159	6	4	0.9807054539	0.9859637507	0.9531838531	0.01563382778	0.6084497731	0.6057677457	0.4633542443	0.8222016079	0.3596403596	0.06293706294	0.6259631492	1	0.997002997	INSUFFICIENT_SUPPORT	false
qokchdy	outgoing	51	2	1	0.9920245119	0.9920245119	0.9920245119	0	0.2940510008	0.2940510008	0.2419227667	0.7866419295	0.000999000999	0.000999000999	0.684433501	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokchedy	outgoing	40	2	2	0.9958799893	0.9958799893	0.9958799893	0	0.5965385067	0.5965385067	0.5315577406	0.8738404453	0.000999000999	0.000999000999	0.939639492	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokchol	outgoing	15	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.055869885	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokchy	outgoing	67	2	2	0.986199196	0.986199196	0.986199196	0	0.05351853171	0.05351853171	-0.001124636835	0.7717996289	0.000999000999	0.000999000999	1.083055922	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokedy	outgoing	276	7	4	0.9699080897	0.9938032901	0.9063731982	0.03944420418	0.4775708428	0.4782147656	0.3252292323	0.8351444474	0.8761238761	0.8881118881	0.5156239086	1	0.6683316683	INSUFFICIENT_SUPPORT	false
qokeed	outgoing	18	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.116635386	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokeedy	outgoing	307	3	2	0.9407557336	0.9208529021	0.9145182981	0.04008397408	0.5329134848	0.5649172766	0.4737884485	0.856524428	0.4575424575	0.2227772228	0.7145700837	1	0.9260739261	INSUFFICIENT_SUPPORT	false
qokeey	outgoing	307	4	3	0.965737884	0.9623675254	0.9464469621	0.02067082926	0.5809395542	0.5892080121	0.5002481285	0.8376623377	0.2777222777	0.7172827173	0.692885913	1	0.6763236763	INSUFFICIENT_SUPPORT	false
qokeody	outgoing	33	1	1	0	0	1	0	0	0	0	0.2578849722	0.000999000999	0.000999000999	0.4202146741	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokeor	outgoing	21	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokey	outgoing	108	2	2	0.9715134832	0.9715134832	0.9715134832	0	0.5880886047	0.5880886047	0.5280595079	0.879406308	0.000999000999	0.000999000999	0.8930691513	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qokol	outgoing	98	4	3	0.9853635256	0.9853126536	0.9748078775	0.006528000251	0.3930706376	0.368568879	0.2582598413	0.8353432282	0.9230769231	0.7182817183	0.7923030119	1	0.99000999	INSUFFICIENT_SUPPORT	false
qokshedy	outgoing	11	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.121435929	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qoky	outgoing	145	4	4	0.9792450358	0.9791403586	0.963795162	0.01309650461	0.4754744982	0.3991597686	0.3630253168	0.8149350649	0.7472527473	0.9000999001	0.8743456118	1	0.8161838162	INSUFFICIENT_SUPPORT	false
qol	outgoing	142	2	2	0.9380906732	0.9380906732	0.9380906732	0	0.5321494709	0.5321494709	0.4902555861	0.8256029685	0.000999000999	0.000999000999	0.795814749	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qolchedy	outgoing	11	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.120576669	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qolchey	outgoing	11	1	1	0	0	1	0	0	0	0	0.1836734694	0.000999000999	0.000999000999	1.114495391	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qopchedy	outgoing	31	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.12364286	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qor	outgoing	21	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.121435929	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qot	outgoing	13	1	1	0	0	1	0	0	0	0	0.1539888683	0.000999000999	0.000999000999	1.065210992	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qotaiin	outgoing	79	5	4	0.9914106848	0.9914507635	0.9891527947	0.001563065759	0.5832178753	0.4997687576	0.4933877036	0.8552875696	0.8171828172	0.05094905095	0.7464203497	1	0.5144855145	INSUFFICIENT_SUPPORT	false
qotain	outgoing	60	2	2	0.984048724	0.984048724	0.984048724	0	0.5793035471	0.5793035471	0.5154207705	0.8645640074	0.000999000999	0.000999000999	0.9076785251	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qotal	outgoing	59	2	2	0.9807945937	0.9807945937	0.9807945937	0	0.5899330089	0.5899330089	0.5335828445	0.8775510204	0.000999000999	0.000999000999	0.904364399	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qotar	outgoing	64	3	3	0.9925390615	0.9908966168	0.9908108156	0.002919418903	0.5824065478	0.5811908751	0.5213367868	0.856524428	0.8571428571	0.8181818182	0.7487163043	1	0.06193806194	INSUFFICIENT_SUPPORT	false
qotchol	outgoing	13	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.060708852	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qotchy	outgoing	62	2	1	0.9844371584	0.9844371584	0.9844371584	0	0.6716700949	0.6716700949	0.6282801783	0.8701298701	0.000999000999	0.000999000999	0.8666211994	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qotedy	outgoing	89	2	1	0.9747489872	0.9747489872	0.9747489872	0	0.2656922113	0.2656922113	0.2115512318	0.7551020408	0.000999000999	0.000999000999	0.6919721844	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qoteedy	outgoing	77	1	1	0	0	1	0	0	0	0	0.1836734694	0.000999000999	0.000999000999	1.058818052	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qoteey	outgoing	42	2	2	0.9931335894	0.9931335894	0.9931335894	0	0.5912079669	0.5912079669	0.5247208455	0.8719851577	0.000999000999	0.000999000999	0.935031605	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qotey	outgoing	23	1	1	0	0	1	0	0	0	0	0.1836734694	0.000999000999	0.000999000999	1.121435929	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qotol	outgoing	44	2	2	0.9912234417	0.9912234417	0.9912234417	0	0.04699528224	0.04699528224	-0.01226752423	0.7680890538	0.000999000999	0.000999000999	1.087696386	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qotor	outgoing	26	2	1	0.9946420187	0.9946420187	0.9946420187	0	0.686514699	0.686514699	0.6392585511	0.8886827458	0.000999000999	0.000999000999	0.881457834	1	0.000999000999	INSUFFICIENT_SUPPORT	false
qoty	outgoing	88	5	4	0.988152981	0.9895304114	0.9805481042	0.005231144554	0.4157640802	0.4186547057	0.3078658231	0.8319109462	0.2927072927	0.8391608392	0.7375332863	1	0.6753246753	INSUFFICIENT_SUPPORT	false
r	outgoing	169	4	3	0.9808901491	0.9807419354	0.9697658422	0.01012935321	0.2841095139	0.3131229332	0.175389054	0.8325602968	0.987012987	0.8841158841	0.8628469706	1	0.999000999	INSUFFICIENT_SUPPORT	false
raiin	outgoing	64	2	2	0.9899857513	0.9899857513	0.9899857513	0	0.4437676726	0.4437676726	0.3805653858	0.7996289425	0.000999000999	0.000999000999	0.8177545483	1	0.000999000999	INSUFFICIENT_SUPPORT	false
rain	outgoing	22	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ral	outgoing	18	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
rar	outgoing	16	1	1	0	0	1	0	0	0	0	0.2003710575	0.000999000999	0.000999000999	0.7437594433	1	0.000999000999	INSUFFICIENT_SUPPORT	false
rchedy	outgoing	10	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
rol	outgoing	20	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.117108525	1	0.000999000999	INSUFFICIENT_SUPPORT	false
ror	outgoing	15	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
s	outgoing	350	13	5	0.9869818831	0.9892165991	0.9611414139	0.009572308762	0.446565456	0.4557849007	0.2927258614	0.8186099615	0.994005994	0.954045954	0.5036600893	1	1	INSUFFICIENT_SUPPORT	false
saiin	outgoing	127	4	3	0.9860100419	0.9858362544	0.9776304575	0.008432122257	0.3215732516	0.3454441479	0.1728625715	0.8010204082	0.2447552448	0.5384615385	0.8187449763	1	0.7202797203	INSUFFICIENT_SUPPORT	false
sain	outgoing	64	1	1	0	0	1	0	0	0	0	0.1836734694	0.000999000999	0.000999000999	1.071983146	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sal	outgoing	49	1	1	0	0	1	0	0	0	0	0.1818181818	0.000999000999	0.000999000999	1.097735766	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sar	outgoing	81	4	3	0.9919099531	0.9919106906	0.9852020707	0.005524718204	0.595711597	0.6124136098	0.514708765	0.857606679	0.6923076923	0.7612387612	0.7270254013	1	0.3246753247	INSUFFICIENT_SUPPORT	false
sh	outgoing	22	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.067506947	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shaiin	outgoing	20	1	1	0	0	1	0	0	0	0	0.1558441558	0.000999000999	0.000999000999	1.062945085	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shal	outgoing	17	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shar	outgoing	34	2	2	0.9965330644	0.9965330644	0.9965330644	0	0.05848361614	0.05848361614	-0.007467532589	0.7717996289	0.000999000999	0.000999000999	1.100137143	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shckhey	outgoing	11	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.125879094	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shckhy	outgoing	60	2	2	0.9831480781	0.9831480781	0.9831480781	0	0.5821391228	0.5821391228	0.5234457735	0.8682745826	0.000999000999	0.000999000999	0.9162257303	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shcthy	outgoing	32	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.119257937	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shdy	outgoing	45	2	2	0.9965330644	0.9965330644	0.9965330644	0	0.6013799551	0.6013799551	0.5310940841	0.8719851577	0.000999000999	0.000999000999	0.9407418219	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shear	outgoing	24	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.130440955	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sheckhy	outgoing	33	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.09184435	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shecthy	outgoing	20	1	1	0	0	1	0	0	0	0	0.1910946197	0.000999000999	0.000999000999	1.11498734	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shed	outgoing	19	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.130440955	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shedal	outgoing	12	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.121435929	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shedy	outgoing	434	9	3	0.9644455372	0.9914765878	0.8681336142	0.04826994498	0.5949334808	0.5684004638	0.4426865464	0.8084930942	0.1328671329	0.8591408591	0.5179198632	1	0.4625374625	INSUFFICIENT_SUPPORT	false
sheedy	outgoing	83	2	2	0.9727554746	0.9727554746	0.9727554746	0	0.5813527073	0.5813527073	0.533135872	0.8738404453	0.000999000999	0.000999000999	0.8844351446	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sheeky	outgoing	15	1	1	0	0	1	0	0	0	0	0.1892393321	0.000999000999	0.000999000999	1.118803894	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sheey	outgoing	149	4	4	0.9851615829	0.9855859927	0.9754431507	0.008899933103	0.5011037006	0.4286263228	0.3983259252	0.8474025974	0.7012987013	0.3916083916	0.902224158	1	0.3196803197	INSUFFICIENT_SUPPORT	false
sheky	outgoing	34	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.114495391	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sheo	outgoing	48	1	1	0	0	1	0	0	0	0	0.159554731	0.000999000999	0.000999000999	1.072190532	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sheody	outgoing	49	1	1	0	0	1	0	0	0	0	0.1985157699	0.000999000999	0.000999000999	0.7169683568	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sheol	outgoing	108	3	3	0.9867794657	0.9855468133	0.9814762884	0.006014989156	0.3959591407	0.3170259215	0.2977592582	0.8243661101	0.3366633367	0.7462537463	1.069833331	1	0.1988011988	INSUFFICIENT_SUPPORT	false
sheor	outgoing	47	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.112383555	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shey	outgoing	278	6	4	0.9747091524	0.9822350549	0.9436779137	0.02126058143	0.4468174722	0.4398040547	0.3252678055	0.8293135436	0.002997002997	0.2407592408	0.7020429096	1	0.8051948052	INSUFFICIENT_SUPPORT	false
sho	outgoing	125	5	2	0.9881603936	0.9944797989	0.9766655098	0.008641363004	0.6297156147	0.5235793458	0.5173047448	0.8504638219	0.01298701299	0.7292707293	0.7026217954	1	0.2297702298	INSUFFICIENT_SUPPORT	false
shody	outgoing	53	1	1	0	0	1	0	0	0	0	0.1576994434	0.000999000999	0.000999000999	1.052053332	1	0.000999000999	INSUFFICIENT_SUPPORT	false
shol	outgoing	186	7	3	0.9851795989	0.9888355617	0.9644403992	0.009947502722	0.4050132894	0.4225203529	0.2953951558	0.8507818712	0.8341658342	0.04995004995	0.4152401978	1	0.4315684316	INSUFFICIENT_SUPPORT	false
shor	outgoing	96	4	2	0.9890486572	0.989898356	0.9827099888	0.004811012167	0.5442054691	0.488402037	0.431778698	0.8515769944	0.6433566434	0.5464535465	0.6616435458	1	0.4765234765	INSUFFICIENT_SUPPORT	false
shy	outgoing	98	4	2	0.9897132254	0.9897633335	0.9840877099	0.003452663829	0.5367732243	0.446034371	0.4146192299	0.8543599258	0.1698301698	0.005994005994	0.8689592394	1	0.2897102897	INSUFFICIENT_SUPPORT	false
sol	outgoing	67	2	2	0.9744084225	0.9744084225	0.9744084225	0	0.05635509751	0.05635509751	0.003570795237	0.7773654917	0.000999000999	0.000999000999	1.060207904	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sor	outgoing	51	2	2	0.9854982534	0.9854982534	0.9854982534	0	0.05783841428	0.05783841428	-0.002758827442	0.7792207792	0.000999000999	0.000999000999	1.081922969	1	0.000999000999	INSUFFICIENT_SUPPORT	false
sy	outgoing	37	2	2	0.9912804713	0.9912804713	0.9912804713	0	0.05989292482	0.05989292482	-0.002253907636	0.7699443414	0.000999000999	0.000999000999	1.090904011	1	0.000999000999	INSUFFICIENT_SUPPORT	false
taiin	outgoing	45	2	2	0.9946391922	0.9946391922	0.9946391922	0	0.2639329289	0.2639329289	0.2093512724	0.7736549165	0.000999000999	0.000999000999	0.8862583081	1	0.000999000999	INSUFFICIENT_SUPPORT	false
tal	outgoing	26	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.119257937	1	0.000999000999	INSUFFICIENT_SUPPORT	false
tar	outgoing	42	2	2	0.9932811559	0.9932811559	0.9932811559	0	0.4283956682	0.4283956682	0.3725120003	0.7996289425	0.000999000999	0.000999000999	0.915448815	1	0.000999000999	INSUFFICIENT_SUPPORT	false
tchedy	outgoing	34	1	1	0	0	1	0	0	0	0	0.1873840445	0.000999000999	0.000999000999	1.128145001	1	0.000999000999	INSUFFICIENT_SUPPORT	false
