permutation_id	hapax_count	sample_size	hapax_fraction	stream_seed
2739	65	112	0.580357143	3864895635724476092
2740	62	112	0.553571429	3864895635724476092
2741	74	112	0.660714286	3864895635724476092
2742	68	112	0.607142857	3864895635724476092
2743	55	112	0.491071429	3864895635724476092
2744	61	112	0.544642857	3864895635724476092
2745	63	112	0.562500000	3864895635724476092
2746	70	112	0.625000000	3864895635724476092
2747	56	112	0.500000000	3864895635724476092
2748	72	112	0.642857143	3864895635724476092
2749	71	112	0.633928571	3864895635724476092
2750	76	112	0.678571429	3864895635724476092
2751	69	112	0.616071429	3864895635724476092
2752	65	112	0.580357143	3864895635724476092
2753	66	112	0.589285714	3864895635724476092
2754	67	112	0.598214286	3864895635724476092
2755	70	112	0.625000000	3864895635724476092
2756	66	112	0.589285714	3864895635724476092
2757	74	112	0.660714286	3864895635724476092
2758	68	112	0.607142857	3864895635724476092
2759	66	112	0.589285714	3864895635724476092
2760	75	112	0.669642857	3864895635724476092
2761	58	112	0.517857143	3864895635724476092
2762	67	112	0.598214286	3864895635724476092
2763	62	112	0.553571429	3864895635724476092
2764	62	112	0.553571429	3864895635724476092
2765	71	112	0.633928571	3864895635724476092
2766	65	112	0.580357143	3864895635724476092
2767	69	112	0.616071429	3864895635724476092
2768	64	112	0.571428571	3864895635724476092
2769	70	112	0.625000000	3864895635724476092
2770	61	112	0.544642857	3864895635724476092
2771	64	112	0.571428571	3864895635724476092
2772	65	112	0.580357143	3864895635724476092
2773	76	112	0.678571429	3864895635724476092
2774	75	112	0.669642857	3864895635724476092
2775	74	112	0.660714286	3864895635724476092
2776	59	112	0.526785714	3864895635724476092
2777	71	112	0.633928571	3864895635724476092
2778	71	112	0.633928571	3864895635724476092
2779	74	112	0.660714286	3864895635724476092
2780	73	112	0.651785714	3864895635724476092
2781	71	112	0.633928571	3864895635724476092
2782	71	112	0.633928571	3864895635724476092
2783	65	112	0.580357143	3864895635724476092
2784	72	112	0.642857143	3864895635724476092
2785	71	112	0.633928571	3864895635724476092
2786	69	112	0.616071429	3864895635724476092
2787	64	112	0.571428571	3864895635724476092
2788	75	112	0.669642857	3864895635724476092
2789	71	112	0.633928571	3864895635724476092
2790	58	112	0.517857143	3864895635724476092
2791	65	112	0.580357143	3864895635724476092
2792	69	112	0.616071429	3864895635724476092
2793	74	112	0.660714286	3864895635724476092
2794	64	112	0.571428571	3864895635724476092
2795	68	112	0.607142857	3864895635724476092
2796	72	112	0.642857143	3864895635724476092
2797	65	112	0.580357143	3864895635724476092
2798	68	112	0.607142857	3864895635724476092
2799	65	112	0.580357143	3864895635724476092
2800	66	112	0.589285714	3864895635724476092
2801	81	112	0.723214286	3864895635724476092
2802	70	112	0.625000000	3864895635724476092
2803	70	112	0.625000000	3864895635724476092
2804	60	112	0.535714286	3864895635724476092
2805	75	112	0.669642857	3864895635724476092
2806	65	112	0.580357143	3864895635724476092
2807	71	112	0.633928571	3864895635724476092
2808	66	112	0.589285714	3864895635724476092
2809	65	112	0.580357143	3864895635724476092
2810	67	112	0.598214286	3864895635724476092
2811	67	112	0.598214286	3864895635724476092
2812	69	112	0.616071429	3864895635724476092
2813	68	112	0.607142857	3864895635724476092
2814	69	112	0.616071429	3864895635724476092
2815	69	112	0.616071429	3864895635724476092
2816	70	112	0.625000000	3864895635724476092
2817	65	112	0.580357143	3864895635724476092
2818	70	112	0.625000000	3864895635724476092
2819	75	112	0.669642857	3864895635724476092
2820	65	112	0.580357143	3864895635724476092
2821	54	112	0.482142857	3864895635724476092
2822	65	112	0.580357143	3864895635724476092
2823	67	112	0.598214286	3864895635724476092
2824	72	112	0.642857143	3864895635724476092
2825	74	112	0.660714286	3864895635724476092
2826	63	112	0.562500000	3864895635724476092
2827	70	112	0.625000000	3864895635724476092
2828	69	112	0.616071429	3864895635724476092
2829	67	112	0.598214286	3864895635724476092
2830	61	112	0.544642857	3864895635724476092
2831	72	112	0.642857143	3864895635724476092
2832	67	112	0.598214286	3864895635724476092
2833	75	112	0.669642857	3864895635724476092
2834	69	112	0.616071429	3864895635724476092
2835	62	112	0.553571429	3864895635724476092
2836	76	112	0.678571429	3864895635724476092
2837	68	112	0.607142857	3864895635724476092
2838	78	112	0.696428571	3864895635724476092
2839	70	112	0.625000000	3864895635724476092
2840	69	112	0.616071429	3864895635724476092
2841	72	112	0.642857143	3864895635724476092
2842	68	112	0.607142857	3864895635724476092
2843	65	112	0.580357143	3864895635724476092
2844	63	112	0.562500000	3864895635724476092
2845	73	112	0.651785714	3864895635724476092
2846	71	112	0.633928571	3864895635724476092
2847	75	112	0.669642857	3864895635724476092
2848	71	112	0.633928571	3864895635724476092
2849	69	112	0.616071429	3864895635724476092
2850	66	112	0.589285714	3864895635724476092
2851	70	112	0.625000000	3864895635724476092
2852	72	112	0.642857143	3864895635724476092
2853	68	112	0.607142857	3864895635724476092
2854	67	112	0.598214286	3864895635724476092
2855	72	112	0.642857143	3864895635724476092
2856	68	112	0.607142857	3864895635724476092
2857	61	112	0.544642857	3864895635724476092
2858	60	112	0.535714286	3864895635724476092
2859	64	112	0.571428571	3864895635724476092
2860	68	112	0.607142857	3864895635724476092
2861	68	112	0.607142857	3864895635724476092
2862	60	112	0.535714286	3864895635724476092
2863	73	112	0.651785714	3864895635724476092
2864	70	112	0.625000000	3864895635724476092
2865	65	112	0.580357143	3864895635724476092
2866	65	112	0.580357143	3864895635724476092
2867	70	112	0.625000000	3864895635724476092
2868	65	112	0.580357143	3864895635724476092
2869	75	112	0.669642857	3864895635724476092
2870	73	112	0.651785714	3864895635724476092
2871	65	112	0.580357143	3864895635724476092
2872	69	112	0.616071429	3864895635724476092
2873	64	112	0.571428571	3864895635724476092
2874	66	112	0.589285714	3864895635724476092
2875	64	112	0.571428571	3864895635724476092
2876	68	112	0.607142857	3864895635724476092
2877	69	112	0.616071429	3864895635724476092
2878	68	112	0.607142857	3864895635724476092
2879	73	112	0.651785714	3864895635724476092
2880	72	112	0.642857143	3864895635724476092
2881	76	112	0.678571429	3864895635724476092
2882	70	112	0.625000000	3864895635724476092
2883	68	112	0.607142857	3864895635724476092
2884	66	112	0.589285714	3864895635724476092
2885	75	112	0.669642857	3864895635724476092
2886	68	112	0.607142857	3864895635724476092
2887	73	112	0.651785714	3864895635724476092
2888	78	112	0.696428571	3864895635724476092
2889	73	112	0.651785714	3864895635724476092
2890	59	112	0.526785714	3864895635724476092
2891	70	112	0.625000000	3864895635724476092
2892	74	112	0.660714286	3864895635724476092
2893	65	112	0.580357143	3864895635724476092
2894	65	112	0.580357143	3864895635724476092
2895	66	112	0.589285714	3864895635724476092
2896	63	112	0.562500000	3864895635724476092
2897	68	112	0.607142857	3864895635724476092
2898	71	112	0.633928571	3864895635724476092
2899	64	112	0.571428571	3864895635724476092
2900	72	112	0.642857143	3864895635724476092
2901	70	112	0.625000000	3864895635724476092
2902	69	112	0.616071429	3864895635724476092
2903	70	112	0.625000000	3864895635724476092
2904	67	112	0.598214286	3864895635724476092
2905	67	112	0.598214286	3864895635724476092
2906	72	112	0.642857143	3864895635724476092
2907	73	112	0.651785714	3864895635724476092
2908	64	112	0.571428571	3864895635724476092
2909	68	112	0.607142857	3864895635724476092
2910	65	112	0.580357143	3864895635724476092
2911	67	112	0.598214286	3864895635724476092
2912	70	112	0.625000000	3864895635724476092
2913	65	112	0.580357143	3864895635724476092
2914	68	112	0.607142857	3864895635724476092
2915	61	112	0.544642857	3864895635724476092
2916	69	112	0.616071429	3864895635724476092
2917	69	112	0.616071429	3864895635724476092
2918	76	112	0.678571429	3864895635724476092
2919	68	112	0.607142857	3864895635724476092
2920	64	112	0.571428571	3864895635724476092
2921	66	112	0.589285714	3864895635724476092
2922	66	112	0.589285714	3864895635724476092
2923	73	112	0.651785714	3864895635724476092
2924	72	112	0.642857143	3864895635724476092
2925	69	112	0.616071429	3864895635724476092
2926	73	112	0.651785714	3864895635724476092
2927	63	112	0.562500000	3864895635724476092
2928	60	112	0.535714286	3864895635724476092
2929	64	112	0.571428571	3864895635724476092
2930	65	112	0.580357143	3864895635724476092
2931	75	112	0.669642857	3864895635724476092
2932	73	112	0.651785714	3864895635724476092
2933	79	112	0.705357143	3864895635724476092
2934	74	112	0.660714286	3864895635724476092
2935	59	112	0.526785714	3864895635724476092
2936	68	112	0.607142857	3864895635724476092
2937	74	112	0.660714286	3864895635724476092
2938	63	112	0.562500000	3864895635724476092
2939	71	112	0.633928571	3864895635724476092
2940	64	112	0.571428571	3864895635724476092
2941	64	112	0.571428571	3864895635724476092
2942	61	112	0.544642857	3864895635724476092
2943	62	112	0.553571429	3864895635724476092
2944	71	112	0.633928571	3864895635724476092
2945	72	112	0.642857143	3864895635724476092
2946	62	112	0.553571429	3864895635724476092
2947	67	112	0.598214286	3864895635724476092
2948	74	112	0.660714286	3864895635724476092
2949	72	112	0.642857143	3864895635724476092
2950	68	112	0.607142857	3864895635724476092
2951	73	112	0.651785714	3864895635724476092
2952	74	112	0.660714286	3864895635724476092
2953	65	112	0.580357143	3864895635724476092
2954	67	112	0.598214286	3864895635724476092
2955	69	112	0.616071429	3864895635724476092
2956	73	112	0.651785714	3864895635724476092
2957	72	112	0.642857143	3864895635724476092
2958	75	112	0.669642857	3864895635724476092
2959	71	112	0.633928571	3864895635724476092
2960	57	112	0.508928571	3864895635724476092
2961	66	112	0.589285714	3864895635724476092
2962	67	112	0.598214286	3864895635724476092
2963	76	112	0.678571429	3864895635724476092
2964	74	112	0.660714286	3864895635724476092
2965	66	112	0.589285714	3864895635724476092
2966	72	112	0.642857143	3864895635724476092
2967	74	112	0.660714286	3864895635724476092
2968	70	112	0.625000000	3864895635724476092
2969	69	112	0.616071429	3864895635724476092
2970	63	112	0.562500000	3864895635724476092
2971	64	112	0.571428571	3864895635724476092
2972	76	112	0.678571429	3864895635724476092
2973	70	112	0.625000000	3864895635724476092
2974	73	112	0.651785714	3864895635724476092
2975	68	112	0.607142857	3864895635724476092
2976	68	112	0.607142857	3864895635724476092
2977	70	112	0.625000000	3864895635724476092
2978	70	112	0.625000000	3864895635724476092
2979	64	112	0.571428571	3864895635724476092
2980	72	112	0.642857143	3864895635724476092
2981	71	112	0.633928571	3864895635724476092
2982	68	112	0.607142857	3864895635724476092
2983	68	112	0.607142857	3864895635724476092
2984	72	112	0.642857143	3864895635724476092
2985	67	112	0.598214286	3864895635724476092
2986	73	112	0.651785714	3864895635724476092
2987	74	112	0.660714286	3864895635724476092
2988	71	112	0.633928571	3864895635724476092
2989	67	112	0.598214286	3864895635724476092
2990	73	112	0.651785714	3864895635724476092
2991	64	112	0.571428571	3864895635724476092
2992	66	112	0.589285714	3864895635724476092
2993	66	112	0.589285714	3864895635724476092
2994	66	112	0.589285714	3864895635724476092
2995	65	112	0.580357143	3864895635724476092
2996	66	112	0.589285714	3864895635724476092
2997	73	112	0.651785714	3864895635724476092
2998	64	112	0.571428571	3864895635724476092
2999	66	112	0.589285714	3864895635724476092
3000	72	112	0.642857143	3864895635724476092
3001	69	112	0.616071429	3864895635724476092
3002	65	112	0.580357143	3864895635724476092
3003	75	112	0.669642857	3864895635724476092
3004	67	112	0.598214286	3864895635724476092
3005	72	112	0.642857143	3864895635724476092
3006	65	112	0.580357143	3864895635724476092
3007	68	112	0.607142857	3864895635724476092
3008	65	112	0.580357143	3864895635724476092
3009	68	112	0.607142857	3864895635724476092
3010	64	112	0.571428571	3864895635724476092
3011	67	112	0.598214286	3864895635724476092
3012	67	112	0.598214286	3864895635724476092
3013	70	112	0.625000000	3864895635724476092
3014	70	112	0.625000000	3864895635724476092
3015	73	112	0.651785714	3864895635724476092
3016	70	112	0.625000000	3864895635724476092
3017	73	112	0.651785714	3864895635724476092
3018	65	112	0.580357143	3864895635724476092
3019	73	112	0.651785714	3864895635724476092
3020	75	112	0.669642857	3864895635724476092
3021	69	112	0.616071429	3864895635724476092
3022	70	112	0.625000000	3864895635724476092
3023	70	112	0.625000000	3864895635724476092
3024	74	112	0.660714286	3864895635724476092
3025	69	112	0.616071429	3864895635724476092
3026	76	112	0.678571429	3864895635724476092
3027	69	112	0.616071429	3864895635724476092
3028	63	112	0.562500000	3864895635724476092
3029	74	112	0.660714286	3864895635724476092
3030	62	112	0.553571429	3864895635724476092
3031	65	112	0.580357143	3864895635724476092
3032	64	112	0.571428571	3864895635724476092
3033	66	112	0.589285714	3864895635724476092
3034	61	112	0.544642857	3864895635724476092
3035	71	112	0.633928571	3864895635724476092
3036	69	112	0.616071429	3864895635724476092
3037	75	112	0.669642857	3864895635724476092
3038	74	112	0.660714286	3864895635724476092
3039	68	112	0.607142857	3864895635724476092
3040	79	112	0.705357143	3864895635724476092
3041	68	112	0.607142857	3864895635724476092
3042	66	112	0.589285714	3864895635724476092
3043	68	112	0.607142857	3864895635724476092
3044	61	112	0.544642857	3864895635724476092
3045	66	112	0.589285714	3864895635724476092
3046	59	112	0.526785714	3864895635724476092
3047	70	112	0.625000000	3864895635724476092
3048	72	112	0.642857143	3864895635724476092
3049	67	112	0.598214286	3864895635724476092
3050	67	112	0.598214286	3864895635724476092
3051	65	112	0.580357143	3864895635724476092
3052	70	112	0.625000000	3864895635724476092
3053	70	112	0.625000000	3864895635724476092
3054	69	112	0.616071429	3864895635724476092
3055	68	112	0.607142857	3864895635724476092
3056	64	112	0.571428571	3864895635724476092
3057	65	112	0.580357143	3864895635724476092
3058	70	112	0.625000000	3864895635724476092
3059	60	112	0.535714286	3864895635724476092
3060	68	112	0.607142857	3864895635724476092
3061	68	112	0.607142857	3864895635724476092
3062	65	112	0.580357143	3864895635724476092
3063	65	112	0.580357143	3864895635724476092
3064	62	112	0.553571429	3864895635724476092
3065	73	112	0.651785714	3864895635724476092
3066	64	112	0.571428571	3864895635724476092
3067	66	112	0.589285714	3864895635724476092
3068	70	112	0.625000000	3864895635724476092
3069	65	112	0.580357143	3864895635724476092
3070	77	112	0.687500000	3864895635724476092
3071	75	112	0.669642857	3864895635724476092
3072	63	112	0.562500000	3864895635724476092
3073	60	112	0.535714286	3864895635724476092
3074	70	112	0.625000000	3864895635724476092
3075	70	112	0.625000000	3864895635724476092
3076	69	112	0.616071429	3864895635724476092
3077	67	112	0.598214286	3864895635724476092
3078	74	112	0.660714286	3864895635724476092
3079	76	112	0.678571429	3864895635724476092
3080	74	112	0.660714286	3864895635724476092
3081	58	112	0.517857143	3864895635724476092
3082	68	112	0.607142857	3864895635724476092
3083	65	112	0.580357143	3864895635724476092
3084	67	112	0.598214286	3864895635724476092
3085	66	112	0.589285714	3864895635724476092
3086	65	112	0.580357143	3864895635724476092
3087	64	112	0.571428571	3864895635724476092
3088	68	112	0.607142857	3864895635724476092
3089	65	112	0.580357143	3864895635724476092
3090	66	112	0.589285714	3864895635724476092
3091	69	112	0.616071429	3864895635724476092
3092	68	112	0.607142857	3864895635724476092
3093	70	112	0.625000000	3864895635724476092
3094	61	112	0.544642857	3864895635724476092
3095	67	112	0.598214286	3864895635724476092
3096	63	112	0.562500000	3864895635724476092
3097	65	112	0.580357143	3864895635724476092
3098	74	112	0.660714286	3864895635724476092
3099	66	112	0.589285714	3864895635724476092
3100	75	112	0.669642857	3864895635724476092
3101	74	112	0.660714286	3864895635724476092
3102	65	112	0.580357143	3864895635724476092
3103	68	112	0.607142857	3864895635724476092
3104	64	112	0.571428571	3864895635724476092
3105	73	112	0.651785714	3864895635724476092
3106	71	112	0.633928571	3864895635724476092
3107	73	112	0.651785714	3864895635724476092
3108	66	112	0.589285714	3864895635724476092
3109	73	112	0.651785714	3864895635724476092
3110	68	112	0.607142857	3864895635724476092
3111	70	112	0.625000000	3864895635724476092
3112	75	112	0.669642857	3864895635724476092
3113	66	112	0.589285714	3864895635724476092
3114	63	112	0.562500000	3864895635724476092
3115	62	112	0.553571429	3864895635724476092
3116	64	112	0.571428571	3864895635724476092
3117	66	112	0.589285714	3864895635724476092
3118	72	112	0.642857143	3864895635724476092
3119	65	112	0.580357143	3864895635724476092
3120	69	112	0.616071429	3864895635724476092
3121	72	112	0.642857143	3864895635724476092
3122	64	112	0.571428571	3864895635724476092
3123	67	112	0.598214286	3864895635724476092
3124	74	112	0.660714286	3864895635724476092
3125	72	112	0.642857143	3864895635724476092
3126	65	112	0.580357143	3864895635724476092
3127	75	112	0.669642857	3864895635724476092
3128	75	112	0.669642857	3864895635724476092
3129	69	112	0.616071429	3864895635724476092
3130	65	112	0.580357143	3864895635724476092
3131	64	112	0.571428571	3864895635724476092
3132	65	112	0.580357143	3864895635724476092
3133	63	112	0.562500000	3864895635724476092
3134	79	112	0.705357143	3864895635724476092
3135	77	112	0.687500000	3864895635724476092
3136	73	112	0.651785714	3864895635724476092
3137	59	112	0.526785714	3864895635724476092
3138	72	112	0.642857143	3864895635724476092
3139	64	112	0.571428571	3864895635724476092
3140	63	112	0.562500000	3864895635724476092
3141	71	112	0.633928571	3864895635724476092
3142	64	112	0.571428571	3864895635724476092
3143	64	112	0.571428571	3864895635724476092
3144	68	112	0.607142857	3864895635724476092
3145	71	112	0.633928571	3864895635724476092
3146	75	112	0.669642857	3864895635724476092
3147	69	112	0.616071429	3864895635724476092
3148	67	112	0.598214286	3864895635724476092
3149	65	112	0.580357143	3864895635724476092
3150	69	112	0.616071429	3864895635724476092
3151	66	112	0.589285714	3864895635724476092
3152	65	112	0.580357143	3864895635724476092
3153	73	112	0.651785714	3864895635724476092
3154	66	112	0.589285714	3864895635724476092
3155	70	112	0.625000000	3864895635724476092
3156	75	112	0.669642857	3864895635724476092
3157	66	112	0.589285714	3864895635724476092
3158	69	112	0.616071429	3864895635724476092
3159	69	112	0.616071429	3864895635724476092
3160	80	112	0.714285714	3864895635724476092
3161	64	112	0.571428571	3864895635724476092
3162	70	112	0.625000000	3864895635724476092
3163	71	112	0.633928571	3864895635724476092
3164	75	112	0.669642857	3864895635724476092
3165	68	112	0.607142857	3864895635724476092
3166	70	112	0.625000000	3864895635724476092
3167	65	112	0.580357143	3864895635724476092
3168	67	112	0.598214286	3864895635724476092
3169	74	112	0.660714286	3864895635724476092
3170	68	112	0.607142857	3864895635724476092
3171	70	112	0.625000000	3864895635724476092
3172	61	112	0.544642857	3864895635724476092
3173	56	112	0.500000000	3864895635724476092
3174	73	112	0.651785714	3864895635724476092
3175	65	112	0.580357143	3864895635724476092
3176	70	112	0.625000000	3864895635724476092
3177	79	112	0.705357143	3864895635724476092
3178	75	112	0.669642857	3864895635724476092
3179	67	112	0.598214286	3864895635724476092
3180	67	112	0.598214286	3864895635724476092
3181	69	112	0.616071429	3864895635724476092
3182	66	112	0.589285714	3864895635724476092
3183	63	112	0.562500000	3864895635724476092
3184	68	112	0.607142857	3864895635724476092
3185	75	112	0.669642857	3864895635724476092
3186	69	112	0.616071429	3864895635724476092
3187	67	112	0.598214286	3864895635724476092
3188	72	112	0.642857143	3864895635724476092
3189	62	112	0.553571429	3864895635724476092
3190	72	112	0.642857143	3864895635724476092
3191	69	112	0.616071429	3864895635724476092
3192	69	112	0.616071429	3864895635724476092
3193	64	112	0.571428571	3864895635724476092
3194	72	112	0.642857143	3864895635724476092
3195	71	112	0.633928571	3864895635724476092
3196	67	112	0.598214286	3864895635724476092
3197	67	112	0.598214286	3864895635724476092
3198	73	112	0.651785714	3864895635724476092
3199	72	112	0.642857143	3864895635724476092
3200	72	112	0.642857143	3864895635724476092
3201	76	112	0.678571429	3864895635724476092
3202	74	112	0.660714286	3864895635724476092
3203	66	112	0.589285714	3864895635724476092
3204	70	112	0.625000000	3864895635724476092
3205	71	112	0.633928571	3864895635724476092
3206	70	112	0.625000000	3864895635724476092
3207	66	112	0.589285714	3864895635724476092
3208	63	112	0.562500000	3864895635724476092
3209	67	112	0.598214286	3864895635724476092
3210	69	112	0.616071429	3864895635724476092
3211	65	112	0.580357143	3864895635724476092
3212	70	112	0.625000000	3864895635724476092
3213	68	112	0.607142857	3864895635724476092
3214	74	112	0.660714286	3864895635724476092
3215	62	112	0.553571429	3864895635724476092
3216	74	112	0.660714286	3864895635724476092
3217	65	112	0.580357143	3864895635724476092
3218	68	112	0.607142857	3864895635724476092
3219	68	112	0.607142857	3864895635724476092
3220	64	112	0.571428571	3864895635724476092
3221	62	112	0.553571429	3864895635724476092
3222	67	112	0.598214286	3864895635724476092
3223	67	112	0.598214286	3864895635724476092
3224	65	112	0.580357143	3864895635724476092
3225	71	112	0.633928571	3864895635724476092
3226	75	112	0.669642857	3864895635724476092
3227	68	112	0.607142857	3864895635724476092
3228	63	112	0.562500000	3864895635724476092
3229	74	112	0.660714286	3864895635724476092
3230	64	112	0.571428571	3864895635724476092
3231	68	112	0.607142857	3864895635724476092
3232	66	112	0.589285714	3864895635724476092
3233	64	112	0.571428571	3864895635724476092
3234	71	112	0.633928571	3864895635724476092
3235	69	112	0.616071429	3864895635724476092
3236	71	112	0.633928571	3864895635724476092
3237	65	112	0.580357143	3864895635724476092
3238	69	112	0.616071429	3864895635724476092
3239	66	112	0.589285714	3864895635724476092
3240	68	112	0.607142857	3864895635724476092
3241	70	112	0.625000000	3864895635724476092
3242	65	112	0.580357143	3864895635724476092
3243	62	112	0.553571429	3864895635724476092
3244	66	112	0.589285714	3864895635724476092
3245	69	112	0.616071429	3864895635724476092
3246	77	112	0.687500000	3864895635724476092
3247	76	112	0.678571429	3864895635724476092
3248	64	112	0.571428571	3864895635724476092
3249	72	112	0.642857143	3864895635724476092
3250	76	112	0.678571429	3864895635724476092
3251	77	112	0.687500000	3864895635724476092
3252	70	112	0.625000000	3864895635724476092
3253	70	112	0.625000000	3864895635724476092
3254	68	112	0.607142857	3864895635724476092
3255	69	112	0.616071429	3864895635724476092
3256	71	112	0.633928571	3864895635724476092
3257	62	112	0.553571429	3864895635724476092
3258	70	112	0.625000000	3864895635724476092
3259	74	112	0.660714286	3864895635724476092
3260	68	112	0.607142857	3864895635724476092
3261	69	112	0.616071429	3864895635724476092
3262	70	112	0.625000000	3864895635724476092
3263	70	112	0.625000000	3864895635724476092
3264	70	112	0.625000000	3864895635724476092
3265	74	112	0.660714286	3864895635724476092
3266	68	112	0.607142857	3864895635724476092
3267	71	112	0.633928571	3864895635724476092
3268	65	112	0.580357143	3864895635724476092
3269	67	112	0.598214286	3864895635724476092
3270	70	112	0.625000000	3864895635724476092
3271	67	112	0.598214286	3864895635724476092
3272	72	112	0.642857143	3864895635724476092
3273	69	112	0.616071429	3864895635724476092
3274	67	112	0.598214286	3864895635724476092
3275	67	112	0.598214286	3864895635724476092
3276	74	112	0.660714286	3864895635724476092
3277	69	112	0.616071429	3864895635724476092
3278	76	112	0.678571429	3864895635724476092
3279	67	112	0.598214286	3864895635724476092
3280	67	112	0.598214286	3864895635724476092
3281	68	112	0.607142857	3864895635724476092
3282	68	112	0.607142857	3864895635724476092
3283	78	112	0.696428571	3864895635724476092
3284	78	112	0.696428571	3864895635724476092
3285	64	112	0.571428571	3864895635724476092
3286	70	112	0.625000000	3864895635724476092
3287	77	112	0.687500000	3864895635724476092
3288	73	112	0.651785714	3864895635724476092
3289	75	112	0.669642857	3864895635724476092
3290	72	112	0.642857143	3864895635724476092
3291	68	112	0.607142857	3864895635724476092
3292	75	112	0.669642857	3864895635724476092
3293	70	112	0.625000000	3864895635724476092
3294	59	112	0.526785714	3864895635724476092
3295	65	112	0.580357143	3864895635724476092
3296	66	112	0.589285714	3864895635724476092
3297	71	112	0.633928571	3864895635724476092
3298	59	112	0.526785714	3864895635724476092
3299	75	112	0.669642857	3864895635724476092
3300	70	112	0.625000000	3864895635724476092
3301	69	112	0.616071429	3864895635724476092
3302	67	112	0.598214286	3864895635724476092
3303	64	112	0.571428571	3864895635724476092
3304	66	112	0.589285714	3864895635724476092
3305	67	112	0.598214286	3864895635724476092
3306	68	112	0.607142857	3864895635724476092
3307	72	112	0.642857143	3864895635724476092
3308	71	112	0.633928571	3864895635724476092
3309	65	112	0.580357143	3864895635724476092
3310	67	112	0.598214286	3864895635724476092
3311	67	112	0.598214286	3864895635724476092
3312	65	112	0.580357143	3864895635724476092
3313	67	112	0.598214286	3864895635724476092
3314	74	112	0.660714286	3864895635724476092
3315	72	112	0.642857143	3864895635724476092
3316	70	112	0.625000000	3864895635724476092
3317	67	112	0.598214286	3864895635724476092
3318	68	112	0.607142857	3864895635724476092
3319	66	112	0.589285714	3864895635724476092
3320	64	112	0.571428571	3864895635724476092
3321	71	112	0.633928571	3864895635724476092
3322	77	112	0.687500000	3864895635724476092
3323	72	112	0.642857143	3864895635724476092
3324	64	112	0.571428571	3864895635724476092
3325	72	112	0.642857143	3864895635724476092
3326	76	112	0.678571429	3864895635724476092
3327	73	112	0.651785714	3864895635724476092
3328	67	112	0.598214286	3864895635724476092
3329	72	112	0.642857143	3864895635724476092
3330	71	112	0.633928571	3864895635724476092
3331	71	112	0.633928571	3864895635724476092
3332	70	112	0.625000000	3864895635724476092
3333	68	112	0.607142857	3864895635724476092
3334	70	112	0.625000000	3864895635724476092
3335	71	112	0.633928571	3864895635724476092
3336	74	112	0.660714286	3864895635724476092
3337	71	112	0.633928571	3864895635724476092
3338	75	112	0.669642857	3864895635724476092
3339	69	112	0.616071429	3864895635724476092
3340	65	112	0.580357143	3864895635724476092
3341	58	112	0.517857143	3864895635724476092
3342	73	112	0.651785714	3864895635724476092
3343	67	112	0.598214286	3864895635724476092
3344	70	112	0.625000000	3864895635724476092
3345	68	112	0.607142857	3864895635724476092
3346	65	112	0.580357143	3864895635724476092
3347	64	112	0.571428571	3864895635724476092
3348	74	112	0.660714286	3864895635724476092
3349	68	112	0.607142857	3864895635724476092
3350	75	112	0.669642857	3864895635724476092
3351	69	112	0.616071429	3864895635724476092
3352	70	112	0.625000000	3864895635724476092
3353	68	112	0.607142857	3864895635724476092
3354	66	112	0.589285714	3864895635724476092
3355	70	112	0.625000000	3864895635724476092
3356	59	112	0.526785714	3864895635724476092
3357	73	112	0.651785714	3864895635724476092
3358	58	112	0.517857143	3864895635724476092
3359	68	112	0.607142857	3864895635724476092
3360	67	112	0.598214286	3864895635724476092
3361	77	112	0.687500000	3864895635724476092
3362	69	112	0.616071429	3864895635724476092
3363	70	112	0.625000000	3864895635724476092
3364	66	112	0.589285714	3864895635724476092
3365	63	112	0.562500000	3864895635724476092
3366	68	112	0.607142857	3864895635724476092
3367	68	112	0.607142857	3864895635724476092
3368	71	112	0.633928571	3864895635724476092
3369	70	112	0.625000000	3864895635724476092
3370	68	112	0.607142857	3864895635724476092
3371	71	112	0.633928571	3864895635724476092
3372	70	112	0.625000000	3864895635724476092
3373	64	112	0.571428571	3864895635724476092
3374	61	112	0.544642857	3864895635724476092
3375	79	112	0.705357143	3864895635724476092
3376	61	112	0.544642857	3864895635724476092
3377	62	112	0.553571429	3864895635724476092
3378	68	112	0.607142857	3864895635724476092
3379	66	112	0.589285714	3864895635724476092
3380	76	112	0.678571429	3864895635724476092
3381	69	112	0.616071429	3864895635724476092
3382	78	112	0.696428571	3864895635724476092
3383	72	112	0.642857143	3864895635724476092
3384	67	112	0.598214286	3864895635724476092
3385	60	112	0.535714286	3864895635724476092
3386	76	112	0.678571429	3864895635724476092
3387	66	112	0.589285714	3864895635724476092
3388	62	112	0.553571429	3864895635724476092
3389	70	112	0.625000000	3864895635724476092
3390	65	112	0.580357143	3864895635724476092
3391	67	112	0.598214286	3864895635724476092
3392	69	112	0.616071429	3864895635724476092
3393	61	112	0.544642857	3864895635724476092
3394	73	112	0.651785714	3864895635724476092
3395	77	112	0.687500000	3864895635724476092
3396	74	112	0.660714286	3864895635724476092
3397	69	112	0.616071429	3864895635724476092
3398	71	112	0.633928571	3864895635724476092
3399	63	112	0.562500000	3864895635724476092
3400	62	112	0.553571429	3864895635724476092
3401	70	112	0.625000000	3864895635724476092
3402	66	112	0.589285714	3864895635724476092
3403	75	112	0.669642857	3864895635724476092
