block_a	block_b	edges_a	edges_b	intersection	edge_jaccard	degree_rank_correlation	scc_overlap
G2/generic#1	G3/generic#4	9	8	5	0.4166666667	0.6867031993	1
G2/generic#1	G0/generic#5	9	8	5	0.4166666667	0.6076594772	0
G2/generic#1	G1/generic#5	9	8	6	0.5454545455	0.6878340989	0
G2/generic#1	G2/generic#5	9	5	4	0.4	0.5824983886	0
G2/generic#1	G3/generic#5	9	9	5	0.3846153846	0.5638322839	0
G2/generic#1	G0/generic#6	9	17	9	0.5294117647	0.6769154264	1
G2/generic#1	G1/generic#6	9	11	6	0.4285714286	0.6463748572	0
G2/generic#1	G2/generic#6	9	8	7	0.7	0.7979270753	0
G2/generic#1	G3/generic#6	9	7	5	0.4545454545	0.5779323529	0
G2/generic#1	G0/generic#7	9	9	6	0.5	0.6605633366	0
G2/generic#1	G1/generic#7	9	10	5	0.3571428571	0.5278693111	0
G2/generic#1	G2/generic#7	9	15	5	0.2631578947	0.3882933819	0
G2/generic#1	G3/generic#7	9	9	5	0.3846153846	0.5287401766	0
G2/generic#1	G0/generic#8	9	6	1	0.07142857143	0.224043446	0
G2/generic#1	G1/generic#8	9	9	3	0.2	0.3221378709	0
G2/generic#1	G2/generic#8	9	5	4	0.4	0.5824983886	0
G2/generic#1	G3/generic#8	9	9	6	0.5	0.6605633366	1
G2/generic#1	G0/generic#9	9	8	4	0.3076923077	0.5097887881	0
G2/generic#1	G1/generic#9	9	12	7	0.5	0.6935703873	0
G2/generic#1	G2/generic#9	9	17	8	0.4444444444	0.6473659738	0
G2/generic#1	G3/generic#9	9	14	8	0.5333333333	0.6597348272	0
G2/generic#1	G0/generic#10	9	12	6	0.4	0.6472283711	0
G2/generic#1	G1/generic#10	9	7	2	0.1428571429	0.3059757567	0
G2/generic#1	G2/generic#10	9	9	5	0.3846153846	0.6367196191	0
G2/generic#1	G3/generic#10	9	13	7	0.4666666667	0.5835338107	0
G2/generic#1	G0/generic#11	9	15	5	0.2631578947	0.3882933819	0
G2/generic#1	G1/generic#11	9	8	5	0.4166666667	0.5294927112	0
G2/generic#1	G2/generic#11	9	10	5	0.3571428571	0.4592921644	0
G2/generic#1	G3/generic#11	9	19	8	0.4	0.5894360033	0
G2/generic#1	G0/generic#12	9	16	6	0.3157894737	0.4959578056	0
G2/generic#1	G1/generic#12	9	14	7	0.4375	0.6439923689	0
G2/generic#1	G2/generic#12	9	12	5	0.3125	0.5487889842	0
G2/generic#1	G3/generic#12	9	21	8	0.3636363636	0.5714151511	0
G2/generic#1	G0/generic#13	9	15	8	0.5	0.6568680792	0
G2/generic#1	G1/generic#13	9	15	6	0.3333333333	0.5335258971	0
G2/generic#1	G2/generic#13	9	15	6	0.3333333333	0.4976337095	0
G2/generic#1	G3/generic#13	9	12	5	0.3125	0.4961808426	1
G2/generic#1	G0/generic#14	9	15	8	0.5	0.6882187345	0
G2/generic#1	G1/generic#14	9	16	4	0.1904761905	0.2575813995	0
G2/generic#1	G2/generic#14	9	18	8	0.4210526316	0.5891039805	0
G2/generic#1	G3/generic#14	9	11	6	0.4285714286	0.5802294816	0
G2/generic#1	G0/generic#15	9	16	8	0.4705882353	0.6150297215	0
G2/generic#1	G1/generic#15	9	19	8	0.4	0.5690363836	0
G2/generic#1	G2/generic#15	9	19	8	0.4	0.601668071	1
G2/generic#1	G3/generic#15	9	9	7	0.6363636364	0.8125284266	0
G3/generic#1	G0/generic#2	6	15	4	0.2352941176	0.457331164	0
G3/generic#1	G1/generic#2	6	12	4	0.2857142857	0.5168656487	0
G3/generic#1	G2/generic#2	6	13	3	0.1875	0.3517980115	0
G3/generic#1	G3/generic#2	6	20	4	0.1818181818	0.3899333578	0
G3/generic#1	G0/generic#3	6	20	4	0.1818181818	0.39431089	0
G3/generic#1	G1/generic#3	6	10	3	0.2307692308	0.4189408262	0
G3/generic#1	G2/generic#3	6	12	3	0.2	0.3815063379	0
G3/generic#1	G3/generic#3	6	9	2	0.1538461538	0.2930926073	0
G3/generic#1	G0/generic#4	6	5	2	0.2222222222	0.3740245654	0
G3/generic#1	G1/generic#4	6	9	4	0.3636363636	0.5866038351	0
G3/generic#1	G2/generic#4	6	12	3	0.2	0.4491859933	1
G3/generic#1	G3/generic#4	6	8	2	0.1666666667	0.3879231628	0
G3/generic#1	G0/generic#5	6	8	2	0.1666666667	0.3059892582	0
G3/generic#1	G1/generic#5	6	8	3	0.2727272727	0.4683130363	0
G3/generic#1	G2/generic#5	6	5	2	0.2222222222	0.3983698303	0
G3/generic#1	G3/generic#5	6	9	2	0.1538461538	0.3584666882	0
G3/generic#1	G0/generic#6	6	17	4	0.2105263158	0.4208687693	0
G3/generic#1	G1/generic#6	6	11	4	0.3076923077	0.5338047196	0
G3/generic#1	G2/generic#6	6	8	2	0.1666666667	0.3193013315	0
G3/generic#1	G3/generic#6	6	7	2	0.1818181818	0.3354858097	0
G3/generic#1	G0/generic#7	6	9	4	0.3636363636	0.6088173656	1
G3/generic#1	G1/generic#7	6	10	3	0.2307692308	0.4060875373	0
G3/generic#1	G2/generic#7	6	15	3	0.1666666667	0.3419735557	0
G3/generic#1	G3/generic#7	6	9	2	0.1538461538	0.3054666428	0
G3/generic#1	G0/generic#8	6	6	2	0.2	0.3203883495	0
G3/generic#1	G1/generic#8	6	9	3	0.25	0.4060875373	0
G3/generic#1	G2/generic#8	6	5	2	0.2222222222	0.3983698303	0
G3/generic#1	G3/generic#8	6	9	3	0.25	0.4517677432	0
G3/generic#1	G0/generic#9	6	8	3	0.2727272727	0.4518928659	0
G3/generic#1	G1/generic#9	6	12	3	0.2	0.3827925146	0
G3/generic#1	G2/generic#9	6	17	5	0.2777777778	0.552384336	0
G3/generic#1	G3/generic#9	6	14	3	0.1764705882	0.359767539	0
G3/generic#1	G0/generic#10	6	12	1	0.05882352941	0.1163822846	0
G3/generic#1	G1/generic#10	6	7	3	0.3	0.4902786697	0
G3/generic#1	G2/generic#10	6	9	2	0.1538461538	0.3584666882	0
G3/generic#1	G3/generic#10	6	13	3	0.1875	0.3517980115	0
G3/generic#1	G0/generic#11	6	15	3	0.1666666667	0.3419735557	0
G3/generic#1	G1/generic#11	6	8	3	0.2727272727	0.4690970915	0
G3/generic#1	G2/generic#11	6	10	3	0.2307692308	0.4060875373	0
G3/generic#1	G3/generic#11	6	19	4	0.1904761905	0.4501179464	0
G3/generic#1	G0/generic#12	6	16	2	0.1	0.2133521574	0
G3/generic#1	G1/generic#12	6	14	3	0.1764705882	0.3526866628	0
G3/generic#1	G2/generic#12	6	12	3	0.2	0.4381612324	0
G3/generic#1	G3/generic#12	6	21	6	0.2857142857	0.5882432672	0
G3/generic#1	G0/generic#13	6	15	2	0.1052631579	0.2308059016	0
G3/generic#1	G1/generic#13	6	15	5	0.3125	0.5552989343	0
G3/generic#1	G2/generic#13	6	15	5	0.3125	0.5780665913	0
G3/generic#1	G3/generic#13	6	12	2	0.125	0.2457114114	0
G3/generic#1	G0/generic#14	6	15	4	0.2352941176	0.4670690547	0
G3/generic#1	G1/generic#14	6	16	2	0.1	0.2080802098	0
G3/generic#1	G2/generic#14	6	18	3	0.1428571429	0.3201019082	0
G3/generic#1	G3/generic#14	6	11	2	0.1333333333	0.3229324895	0
G3/generic#1	G0/generic#15	6	16	3	0.1578947368	0.3354258799	0
G3/generic#1	G1/generic#15	6	19	3	0.1363636364	0.3069975368	0
G3/generic#1	G2/generic#15	6	19	4	0.1904761905	0.4039590346	0
G3/generic#1	G3/generic#15	6	9	2	0.1538461538	0.2947181209	0
G0/generic#2	G1/generic#2	15	12	7	0.35	0.4975359558	0
G0/generic#2	G2/generic#2	15	13	9	0.4736842105	0.6825905029	0
G0/generic#2	G3/generic#2	15	20	9	0.3461538462	0.5200528835	0
G0/generic#2	G0/generic#3	15	20	12	0.5217391304	0.7204846136	0
G0/generic#2	G1/generic#3	15	10	8	0.4705882353	0.6544789493	0
G0/generic#2	G2/generic#3	15	12	6	0.2857142857	0.4494418297	0
G0/generic#2	G3/generic#3	15	9	9	0.6	0.7582510432	1
G0/generic#2	G0/generic#4	15	5	5	0.3333333333	0.6045761561	0
G0/generic#2	G1/generic#4	15	9	8	0.5	0.6750155674	0
G0/generic#2	G2/generic#4	15	12	8	0.4210526316	0.5937242082	0
G0/generic#2	G3/generic#4	15	8	6	0.3529411765	0.5579190318	0
G0/generic#2	G0/generic#5	15	8	6	0.3529411765	0.5543004494	0
G0/generic#2	G1/generic#5	15	8	8	0.5333333333	0.7304081359	0
G0/generic#2	G2/generic#5	15	5	5	0.3333333333	0.5700928435	0
G0/generic#2	G3/generic#5	15	9	7	0.4117647059	0.5688333433	0
G0/generic#2	G0/generic#6	15	17	14	0.7777777778	0.8438432064	0
G0/generic#2	G1/generic#6	15	11	10	0.625	0.8119134477	0
G0/generic#2	G2/generic#6	15	8	8	0.5333333333	0.701556415	0
G0/generic#2	G3/generic#6	15	7	7	0.4666666667	0.6691303706	0
G0/generic#2	G0/generic#7	15	9	8	0.5	0.6464676692	0
G0/generic#2	G1/generic#7	15	10	7	0.3888888889	0.5805248457	0
G0/generic#2	G2/generic#7	15	15	9	0.4285714286	0.6206840027	0
G0/generic#2	G3/generic#7	15	9	6	0.3333333333	0.4956035171	0
G0/generic#2	G0/generic#8	15	6	2	0.1052631579	0.2741098577	0
G0/generic#2	G1/generic#8	15	9	5	0.2631578947	0.4279941522	1
G0/generic#2	G2/generic#8	15	5	5	0.3333333333	0.5700928435	0
G0/generic#2	G3/generic#8	15	9	8	0.5	0.6464676692	0
G0/generic#2	G0/generic#9	15	8	6	0.3529411765	0.5346835433	0
G0/generic#2	G1/generic#9	15	12	8	0.4210526316	0.5497272032	0
G0/generic#2	G2/generic#9	15	17	12	0.6	0.7521968122	0
G0/generic#2	G3/generic#9	15	14	11	0.6111111111	0.748023145	0
G0/generic#2	G0/generic#10	15	12	8	0.4210526316	0.6155408673	0
G0/generic#2	G1/generic#10	15	7	4	0.2222222222	0.3967952372	0
G0/generic#2	G2/generic#10	15	9	6	0.3333333333	0.5147941757	0
G0/generic#2	G3/generic#10	15	13	9	0.4736842105	0.6410564824	0
G0/generic#2	G0/generic#11	15	15	7	0.3043478261	0.4895417113	0
G0/generic#2	G1/generic#11	15	8	7	0.4375	0.6122538231	0
G0/generic#2	G2/generic#11	15	10	7	0.3888888889	0.5805248457	0
G0/generic#2	G3/generic#11	15	19	11	0.4782608696	0.6840312069	0
G0/generic#2	G0/generic#12	15	16	8	0.347826087	0.5225166293	0
G0/generic#2	G1/generic#12	15	14	9	0.45	0.642086714	0
G0/generic#2	G2/generic#12	15	12	7	0.35	0.5343649328	0
G0/generic#2	G3/generic#12	15	21	13	0.5652173913	0.7345642225	0
G0/generic#2	G0/generic#13	15	15	9	0.4285714286	0.5630543591	0
G0/generic#2	G1/generic#13	15	15	11	0.5789473684	0.7510887259	1
G0/generic#2	G2/generic#13	15	15	10	0.5	0.6534678271	0
G0/generic#2	G3/generic#13	15	12	8	0.4210526316	0.640810928	0
G0/generic#2	G0/generic#14	15	15	11	0.5789473684	0.7143597727	0
G0/generic#2	G1/generic#14	15	16	7	0.2916666667	0.4252285049	0
G0/generic#2	G2/generic#14	15	18	11	0.5	0.6263681788	0
G0/generic#2	G3/generic#14	15	11	6	0.3	0.4164620039	0
G0/generic#2	G0/generic#15	15	16	10	0.4761904762	0.6121064716	0
G0/generic#2	G1/generic#15	15	19	11	0.4782608696	0.6431485493	1
G0/generic#2	G2/generic#15	15	19	11	0.4782608696	0.6592143218	0
G0/generic#2	G3/generic#15	15	9	9	0.6	0.7602052832	0
G1/generic#2	G2/generic#2	12	13	7	0.3888888889	0.522503794	0
G1/generic#2	G3/generic#2	12	20	9	0.3913043478	0.593151478	0
G1/generic#2	G0/generic#3	12	20	11	0.5238095238	0.6902555243	0
G1/generic#2	G1/generic#3	12	10	7	0.4666666667	0.6197949835	0
G1/generic#2	G2/generic#3	12	12	10	0.7142857143	0.784322202	0
G1/generic#2	G3/generic#3	12	9	6	0.4	0.5399883346	1
G1/generic#2	G0/generic#4	12	5	2	0.1333333333	0.2901168363	0
G1/generic#2	G1/generic#4	12	9	8	0.6153846154	0.763481405	0
G1/generic#2	G2/generic#4	12	12	10	0.7142857143	0.784322202	0
G1/generic#2	G3/generic#4	12	8	3	0.1764705882	0.301677452	0
G1/generic#2	G0/generic#5	12	8	6	0.4285714286	0.5626155007	1
G1/generic#2	G1/generic#5	12	8	6	0.4285714286	0.626650539	0
G1/generic#2	G2/generic#5	12	5	5	0.4166666667	0.6436436173	1
G1/generic#2	G3/generic#5	12	9	6	0.4	0.5211431071	0
G1/generic#2	G0/generic#6	12	17	7	0.3181818182	0.5016843752	0
G1/generic#2	G1/generic#6	12	11	7	0.4375	0.5821211703	0
G1/generic#2	G2/generic#6	12	8	6	0.4285714286	0.5861860199	0
G1/generic#2	G3/generic#6	12	7	6	0.4615384615	0.6146827272	0
G1/generic#2	G0/generic#7	12	9	7	0.5	0.6651076061	0
G1/generic#2	G1/generic#7	12	10	7	0.4666666667	0.6010615319	0
G1/generic#2	G2/generic#7	12	15	10	0.5882352941	0.709454914	1
G1/generic#2	G3/generic#7	12	9	9	0.75	0.8243911111	0
G1/generic#2	G0/generic#8	12	6	2	0.125	0.3138266825	0
G1/generic#2	G1/generic#8	12	9	5	0.3125	0.4886915264	0
G1/generic#2	G2/generic#8	12	5	5	0.4166666667	0.6436436173	1
G1/generic#2	G3/generic#8	12	9	7	0.5	0.6669007166	0
G1/generic#2	G0/generic#9	12	8	3	0.1764705882	0.3505684107	0
G1/generic#2	G1/generic#9	12	12	8	0.5	0.6216054708	0
G1/generic#2	G2/generic#9	12	17	11	0.6111111111	0.7548924552	0
G1/generic#2	G3/generic#9	12	14	7	0.3684210526	0.5341791871	0
G1/generic#2	G0/generic#10	12	12	6	0.3333333333	0.4181221061	0
G1/generic#2	G1/generic#10	12	7	4	0.2666666667	0.4509302097	0
G1/generic#2	G2/generic#10	12	9	6	0.4	0.5211431071	0
G1/generic#2	G3/generic#10	12	13	8	0.4705882353	0.6746380819	0
G1/generic#2	G0/generic#11	12	15	10	0.5882352941	0.709454914	0
G1/generic#2	G1/generic#11	12	8	7	0.5384615385	0.6925612655	0
G1/generic#2	G2/generic#11	12	10	8	0.5714285714	0.7720672592	1
G1/generic#2	G3/generic#11	12	19	9	0.4090909091	0.5609433267	0
G1/generic#2	G0/generic#12	12	16	9	0.4736842105	0.5976709085	0
G1/generic#2	G1/generic#12	12	14	6	0.3	0.4221782778	0
G1/generic#2	G2/generic#12	12	12	7	0.4117647059	0.5524231757	0
G1/generic#2	G3/generic#12	12	21	10	0.4347826087	0.6248072504	0
G1/generic#2	G0/generic#13	12	15	9	0.5	0.6403874214	0
G1/generic#2	G1/generic#13	12	15	8	0.4210526316	0.6159693271	0
G1/generic#2	G2/generic#13	12	15	8	0.4210526316	0.5937242082	0
G1/generic#2	G3/generic#13	12	12	8	0.5	0.6231509042	0
G1/generic#2	G0/generic#14	12	15	10	0.5882352941	0.7078108456	1
G1/generic#2	G1/generic#14	12	16	9	0.4736842105	0.5850252543	0
G1/generic#2	G2/generic#14	12	18	9	0.4285714286	0.5711560973	0
G1/generic#2	G3/generic#14	12	11	7	0.4375	0.584355069	0
G1/generic#2	G0/generic#15	12	16	7	0.3333333333	0.4959804214	0
G1/generic#2	G1/generic#15	12	19	9	0.4090909091	0.5490045793	0
G1/generic#2	G2/generic#15	12	19	10	0.4761904762	0.6142185141	1
G1/generic#2	G3/generic#15	12	9	5	0.3125	0.4148690631	0
G2/generic#2	G3/generic#2	13	20	10	0.4347826087	0.6248386128	0
G2/generic#2	G0/generic#3	13	20	10	0.4347826087	0.6736517565	0
G2/generic#2	G1/generic#3	13	10	6	0.3529411765	0.5188786681	0
G2/generic#2	G2/generic#3	13	12	7	0.3888888889	0.522503794	0
G2/generic#2	G3/generic#3	13	9	7	0.4666666667	0.6159910036	0
G2/generic#2	G0/generic#4	13	5	3	0.2	0.4121759663	0
G2/generic#2	G1/generic#4	13	9	7	0.4666666667	0.5946051992	1
G2/generic#2	G2/generic#4	13	12	8	0.4705882353	0.6229668148	0
G2/generic#2	G3/generic#4	13	8	3	0.1666666667	0.3379079727	0
G2/generic#2	G0/generic#5	13	8	8	0.6153846154	0.7627800461	0
G2/generic#2	G1/generic#5	13	8	6	0.4	0.6407515346	1
G2/generic#2	G2/generic#5	13	5	5	0.3846153846	0.5970503987	0
G2/generic#2	G3/generic#5	13	9	6	0.375	0.4817236801	0
G2/generic#2	G0/generic#6	13	17	8	0.3636363636	0.5452213804	1
G2/generic#2	G1/generic#6	13	11	9	0.6	0.7443750782	1
G2/generic#2	G2/generic#6	13	8	6	0.4	0.5427847191	0
G2/generic#2	G3/generic#6	13	7	7	0.5384615385	0.7008931359	1
G2/generic#2	G0/generic#7	13	9	6	0.375	0.4994295392	0
G2/generic#2	G1/generic#7	13	10	9	0.6428571429	0.7683043244	0
G2/generic#2	G2/generic#7	13	15	11	0.6470588235	0.7915480703	1
G2/generic#2	G3/generic#7	13	9	6	0.375	0.519887735	0
G2/generic#2	G0/generic#8	13	6	3	0.1875	0.3517980115	1
G2/generic#2	G1/generic#8	13	9	6	0.375	0.5576675126	0
G2/generic#2	G2/generic#8	13	5	5	0.3846153846	0.5970503987	0
G2/generic#2	G3/generic#8	13	9	6	0.375	0.4994295392	0
G2/generic#2	G0/generic#9	13	8	3	0.1666666667	0.381239499	0
G2/generic#2	G1/generic#9	13	12	6	0.3157894737	0.4213931037	0
G2/generic#2	G2/generic#9	13	17	8	0.3636363636	0.5246197234	0
G2/generic#2	G3/generic#9	13	14	11	0.6875	0.8315272146	0
G2/generic#2	G0/generic#10	13	12	4	0.1904761905	0.2793665229	0
G2/generic#2	G1/generic#10	13	7	2	0.1111111111	0.2877392618	0
G2/generic#2	G2/generic#10	13	9	7	0.4666666667	0.5964925494	0
G2/generic#2	G3/generic#10	13	13	7	0.3684210526	0.5756556723	0
G2/generic#2	G0/generic#11	13	15	7	0.3333333333	0.4688407157	0
G2/generic#2	G1/generic#11	13	8	7	0.5	0.6417222071	0
G2/generic#2	G2/generic#11	13	10	7	0.4375	0.6089949091	0
G2/generic#2	G3/generic#11	13	19	7	0.28	0.434746925	0
G2/generic#2	G0/generic#12	13	16	7	0.3181818182	0.5025745038	1
G2/generic#2	G1/generic#12	13	14	7	0.35	0.4821181338	0
G2/generic#2	G2/generic#12	13	12	4	0.1904761905	0.3113331102	0
G2/generic#2	G3/generic#12	13	21	12	0.5454545455	0.7293404757	0
G2/generic#2	G0/generic#13	13	15	8	0.4	0.5905561713	0
G2/generic#2	G1/generic#13	13	15	11	0.6470588235	0.7860555597	0
G2/generic#2	G2/generic#13	13	15	9	0.4736842105	0.6840887467	0
G2/generic#2	G3/generic#13	13	12	9	0.5625	0.7222966936	0
G2/generic#2	G0/generic#14	13	15	7	0.3333333333	0.5144975412	0
G2/generic#2	G1/generic#14	13	16	9	0.45	0.5822117514	0
G2/generic#2	G2/generic#14	13	18	8	0.347826087	0.5252024416	0
G2/generic#2	G3/generic#14	13	11	5	0.2631578947	0.3845538056	0
G2/generic#2	G0/generic#15	13	16	7	0.3181818182	0.4602364536	0
G2/generic#2	G1/generic#15	13	19	8	0.3333333333	0.5456348077	0
G2/generic#2	G2/generic#15	13	19	9	0.3913043478	0.5664868964	0
G2/generic#2	G3/generic#15	13	9	6	0.375	0.4994295392	0
G3/generic#2	G0/generic#3	20	20	11	0.3793103448	0.6151449762	0
G3/generic#2	G1/generic#3	20	10	7	0.3043478261	0.5117337272	0
G3/generic#2	G2/generic#3	20	12	9	0.3913043478	0.634942069	0
G3/generic#2	G3/generic#3	20	9	7	0.3181818182	0.502510788	0
G3/generic#2	G0/generic#4	20	5	3	0.1363636364	0.3341213807	0
G3/generic#2	G1/generic#4	20	9	7	0.3181818182	0.484289896	0
G3/generic#2	G2/generic#4	20	12	8	0.3333333333	0.5095702962	0
G3/generic#2	G3/generic#4	20	8	4	0.1666666667	0.3744015974	0
G3/generic#2	G0/generic#5	20	8	7	0.3333333333	0.5747214455	0
G3/generic#2	G1/generic#5	20	8	5	0.2173913043	0.4230025824	0
G3/generic#2	G2/generic#5	20	5	5	0.25	0.4897971092	1
G3/generic#2	G3/generic#5	20	9	7	0.3181818182	0.4865438049	0
G3/generic#2	G0/generic#6	20	17	11	0.4230769231	0.6149023043	1
G3/generic#2	G1/generic#6	20	11	9	0.4090909091	0.56806765	0
G3/generic#2	G2/generic#6	20	8	6	0.2727272727	0.4425174326	0
G3/generic#2	G3/generic#6	20	7	6	0.2857142857	0.4652330268	0
G3/generic#2	G0/generic#7	20	9	9	0.45	0.6513517256	0
G3/generic#2	G1/generic#7	20	10	9	0.4285714286	0.6721671653	0
G3/generic#2	G2/generic#7	20	15	12	0.5217391304	0.6883303688	0
G3/generic#2	G3/generic#7	20	9	8	0.380952381	0.627530307	0
G3/generic#2	G0/generic#8	20	6	5	0.2380952381	0.492326534	0
G3/generic#2	G1/generic#8	20	9	6	0.2608695652	0.4555100655	0
G3/generic#2	G2/generic#8	20	5	5	0.25	0.4897971092	0
G3/generic#2	G3/generic#8	20	9	9	0.45	0.6536791121	0
G3/generic#2	G0/generic#9	20	8	5	0.2173913043	0.5550953716	0
G3/generic#2	G1/generic#9	20	12	9	0.3913043478	0.6371870004	0
G3/generic#2	G2/generic#9	20	17	12	0.48	0.6789401391	0
G3/generic#2	G3/generic#9	20	14	9	0.36	0.5209461184	0
G3/generic#2	G0/generic#10	20	12	8	0.3333333333	0.5268445587	0
G3/generic#2	G1/generic#10	20	7	7	0.35	0.6051822151	1
G3/generic#2	G2/generic#10	20	9	9	0.45	0.6766234569	0
G3/generic#2	G3/generic#10	20	13	9	0.375	0.6234742488	0
G3/generic#2	G0/generic#11	20	15	9	0.3461538462	0.4952485098	0
G3/generic#2	G1/generic#11	20	8	6	0.2727272727	0.4236485855	0
G3/generic#2	G2/generic#11	20	10	7	0.3043478261	0.4954484868	0
G3/generic#2	G3/generic#11	20	19	11	0.3928571429	0.5495591584	0
G3/generic#2	G0/generic#12	20	16	13	0.5652173913	0.7101845389	0
G3/generic#2	G1/generic#12	20	14	10	0.4166666667	0.5871804069	0
G3/generic#2	G2/generic#12	20	12	9	0.3913043478	0.6218825469	0
G3/generic#2	G3/generic#12	20	21	15	0.5769230769	0.7580155434	0
G3/generic#2	G0/generic#13	20	15	10	0.4	0.6025906181	0
G3/generic#2	G1/generic#13	20	15	13	0.5909090909	0.7511385107	0
G3/generic#2	G2/generic#13	20	15	14	0.6666666667	0.7863038219	1
G3/generic#2	G3/generic#13	20	12	10	0.4545454545	0.6768500643	0
G3/generic#2	G0/generic#14	20	15	10	0.4	0.6110868487	0
G3/generic#2	G1/generic#14	20	16	12	0.5	0.6945234126	0
G3/generic#2	G2/generic#14	20	18	12	0.4615384615	0.6451105413	0
G3/generic#2	G3/generic#14	20	11	8	0.347826087	0.5263907718	0
G3/generic#2	G0/generic#15	20	16	9	0.3333333333	0.4843591078	0
G3/generic#2	G1/generic#15	20	19	12	0.4444444444	0.6540678504	1
G3/generic#2	G2/generic#15	20	19	14	0.56	0.7633292629	0
G3/generic#2	G3/generic#15	20	9	8	0.380952381	0.554377288	0
G0/generic#3	G1/generic#3	20	10	10	0.5	0.7085906282	0
G0/generic#3	G2/generic#3	20	12	11	0.5238095238	0.7326796352	0
G0/generic#3	G3/generic#3	20	9	8	0.380952381	0.6131897915	0
G0/generic#3	G0/generic#4	20	5	4	0.1904761905	0.4666103406	0
G0/generic#3	G1/generic#4	20	9	9	0.45	0.683372273	0
G0/generic#3	G2/generic#4	20	12	11	0.5238095238	0.6902555243	0
G0/generic#3	G3/generic#4	20	8	5	0.2173913043	0.3846156335	0
G0/generic#3	G0/generic#5	20	8	8	0.4	0.6378266291	0
G0/generic#3	G1/generic#5	20	8	8	0.4	0.6404777921	0
G0/generic#3	G2/generic#5	20	5	5	0.25	0.4979490687	0
G0/generic#3	G3/generic#5	20	9	6	0.2608695652	0.3973626722	0
G0/generic#3	G0/generic#6	20	17	13	0.5416666667	0.7345794846	0
G0/generic#3	G1/generic#6	20	11	9	0.4090909091	0.6200419251	0
G0/generic#3	G2/generic#6	20	8	8	0.4	0.6130973626	0
G0/generic#3	G3/generic#6	20	7	7	0.35	0.5841428108	1
G0/generic#3	G0/generic#7	20	9	7	0.3181818182	0.5111539995	0
G0/generic#3	G1/generic#7	20	10	9	0.4285714286	0.6855142094	0
G0/generic#3	G2/generic#7	20	15	12	0.5217391304	0.6988359016	0
G0/generic#3	G3/generic#7	20	9	9	0.45	0.6404777921	0
G0/generic#3	G0/generic#8	20	6	4	0.1818181818	0.399082154	0
G0/generic#3	G1/generic#8	20	9	6	0.2608695652	0.4615542128	0
G0/generic#3	G2/generic#8	20	5	5	0.25	0.4979490687	0
G0/generic#3	G3/generic#8	20	9	7	0.3181818182	0.513674179	0
G0/generic#3	G0/generic#9	20	8	5	0.2173913043	0.4193157566	0
G0/generic#3	G1/generic#9	20	12	10	0.4545454545	0.6489682913	0
G0/generic#3	G2/generic#9	20	17	15	0.6818181818	0.8031447323	0
G0/generic#3	G3/generic#9	20	14	12	0.5454545455	0.6934904297	0
G0/generic#3	G0/generic#10	20	12	10	0.4545454545	0.6270152577	0
G0/generic#3	G1/generic#10	20	7	4	0.1739130435	0.3967323139	0
G0/generic#3	G2/generic#10	20	9	7	0.3181818182	0.4948347441	0
G0/generic#3	G3/generic#10	20	13	13	0.65	0.8389484157	0
G0/generic#3	G0/generic#11	20	15	12	0.5217391304	0.6988359016	0
G0/generic#3	G1/generic#11	20	8	7	0.3333333333	0.533294386	0
G0/generic#3	G2/generic#11	20	10	9	0.4285714286	0.6406648028	0
G0/generic#3	G3/generic#11	20	19	13	0.5	0.6932446562	0
G0/generic#3	G0/generic#12	20	16	11	0.44	0.6470151752	1
G0/generic#3	G1/generic#12	20	14	8	0.3076923077	0.5193131834	0
G0/generic#3	G2/generic#12	20	12	8	0.3333333333	0.5071796765	1
G0/generic#3	G3/generic#12	20	21	15	0.5769230769	0.7388468741	1
G0/generic#3	G0/generic#13	20	15	13	0.5909090909	0.6976611813	0
G0/generic#3	G1/generic#13	20	15	11	0.4583333333	0.6892812142	0
G0/generic#3	G2/generic#13	20	15	8	0.2962962963	0.526125719	0
G0/generic#3	G3/generic#13	20	12	11	0.5238095238	0.734679194	0
G0/generic#3	G0/generic#14	20	15	12	0.5217391304	0.6639855231	0
G0/generic#3	G1/generic#14	20	16	12	0.5	0.6680742229	0
G0/generic#3	G2/generic#14	20	18	14	0.5833333333	0.6933046709	0
G0/generic#3	G3/generic#14	20	11	9	0.4090909091	0.5805593427	1
G0/generic#3	G0/generic#15	20	16	9	0.3333333333	0.4919652073	0
G0/generic#3	G1/generic#15	20	19	16	0.6956521739	0.7725506015	0
G0/generic#3	G2/generic#15	20	19	14	0.56	0.7103833993	0
G0/generic#3	G3/generic#15	20	9	6	0.2608695652	0.4644519234	0
G1/generic#3	G2/generic#3	10	12	7	0.4666666667	0.6197949835	0
G1/generic#3	G3/generic#3	10	9	8	0.7272727273	0.8663261166	0
G1/generic#3	G0/generic#4	10	5	4	0.3636363636	0.6607338603	0
G1/generic#3	G1/generic#4	10	9	7	0.5833333333	0.7026416674	0
G1/generic#3	G2/generic#4	10	12	6	0.375	0.5025667759	0
G1/generic#3	G3/generic#4	10	8	4	0.2857142857	0.4759773744	0
G1/generic#3	G0/generic#5	10	8	6	0.5	0.6156501118	0
G1/generic#3	G1/generic#5	10	8	6	0.5	0.6883244493	0
G1/generic#3	G2/generic#5	10	5	5	0.5	0.7026829752	0
G1/generic#3	G3/generic#5	10	9	6	0.4615384615	0.5709225728	0
