token	direction	global_count	eligible_blocks	joint_classes	pairwise_js_mean	pairwise_js_median	pairwise_js_min	pairwise_js_sd	lobo_median_correlation	lobo_mean_correlation	lobo_median_spearman	sign_agreement	permutation_p	sign_permutation_p	entropy_effect	entropy_sign_consistency	entropy_permutation_p	entropy_status	replicated
x009971	incoming	110	1	1	0	0	1	0	0	0	0	0.3238095238	0.000999000999	0.000999000999	0.3867802896	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010008	incoming	180	2	2	0.9924911858	0.9924911858	0.9924911858	0	0.3514538475	0.3514538475	0.2339705107	0.819047619	0.000999000999	0.000999000999	0.4460639207	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x010009	incoming	169	3	2	0.9941882732	0.9936414332	0.9936414332	0.000947154605	0.4517286282	0.4389359354	0.3144115799	0.7349206349	0.7062937063	0.7112887113	0.4167081736	1	0.06693306693	INSUFFICIENT_SUPPORT	false
x010010	incoming	185	1	1	0	0	1	0	0	0	0	0.1555555556	0.000999000999	0.000999000999	0.3880940584	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012121	incoming	102	1	1	0	0	1	0	0	0	0	0.1650793651	0.000999000999	0.000999000999	0.4714732545	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012122	incoming	77	1	1	0	0	1	0	0	0	0	0.1698412698	0.000999000999	0.000999000999	0.4515049739	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012123	incoming	103	1	1	0	0	1	0	0	0	0	0.1587301587	0.000999000999	0.000999000999	0.5385356598	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x012697	incoming	280	2	2	0.9935244022	0.9935244022	0.9935244022	0	0.4379078206	0.4379078206	0.2917694429	0.7253968254	0.000999000999	0.000999000999	0.4630225208	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x016496	incoming	21	1	1	0	0	1	0	0	0	0	0.1777777778	0.000999000999	0.000999000999	0.4752821603	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018926	incoming	152	1	1	0	0	1	0	0	0	0	0.1365079365	0.000999000999	0.000999000999	0.4102405407	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x018928	incoming	572	45	4	0.9913719168	0.9914182154	0.9837165226	0.00211961587	0.6324888641	0.6242815011	0.4432150499	0.8426102293	0.4015984016	0.5064935065	0.4067393045	1	0.9060939061	INSUFFICIENT_SUPPORT	false
x018929	incoming	602	48	4	0.9910066549	0.9912616427	0.9832484874	0.002173886118	0.6286258762	0.6233326325	0.4475177646	0.8426256614	0.2917082917	0.7372627373	0.4101318295	1	0.8641358641	INSUFFICIENT_SUPPORT	false
x018930	incoming	576	51	4	0.9913738415	0.9918199989	0.9826953076	0.002369054522	0.6359862383	0.6264765408	0.4556165222	0.8333644569	0.1608391608	0.8611388611	0.4156119094	1	0.8961038961	INSUFFICIENT_SUPPORT	false
x018931	incoming	575	50	4	0.9915105895	0.9918010254	0.9832412828	0.001945968143	0.6288886669	0.6240596267	0.4332855111	0.8288571429	0.1838161838	0.7332667333	0.4072625431	1	0.959040959	INSUFFICIENT_SUPPORT	false
x019268	incoming	264	5	2	0.993573691	0.9935244022	0.9924854046	0.0007780938944	0.5974966663	0.5882710896	0.4263719329	0.8501587302	0.001998001998	0.5574425574	0.450883826	1	0.7702297702	INSUFFICIENT_SUPPORT	false
x019269	incoming	282	3	2	0.9941096392	0.9941024414	0.9935244022	0.0005888688622	0.4948392973	0.4827770237	0.3785259518	0.8571428571	0.04395604396	0.5414585415	0.3964501778	1	0.8511488511	INSUFFICIENT_SUPPORT	false
x019270	incoming	298	7	4	0.9939741205	0.9941024414	0.9930644051	0.0005723299687	0.6051393068	0.6013600425	0.4219552692	0.7997732426	0.07992007992	0.4135864136	0.4286766185	1	0.6963036963	INSUFFICIENT_SUPPORT	false
x019271	incoming	249	1	1	0	0	1	0	0	0	0	0.1476190476	0.000999000999	0.000999000999	0.4238640721	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020556	incoming	137	3	2	0.994621656	0.9943599368	0.9937814956	0.0009971221525	0.5503549887	0.5506485789	0.4128743291	0.8455026455	0.6243756244	0.988011988	0.4752338345	1	0.998001998	INSUFFICIENT_SUPPORT	false
x020557	incoming	134	5	2	0.992661749	0.9928338225	0.9903736737	0.001551236543	0.6176105647	0.6038747434	0.4362324279	0.8720634921	0.1188811189	0.965034965	0.4934148937	1	0.9370629371	INSUFFICIENT_SUPPORT	false
x020558	incoming	149	5	2	0.9943244859	0.9942816056	0.9925144873	0.00114760771	0.5451273929	0.5439192626	0.3689569421	0.8044444444	0.1898101898	0.997002997	0.4228680328	1	1	INSUFFICIENT_SUPPORT	false
x020559	incoming	154	8	4	0.9940105411	0.9941024414	0.9920321953	0.001044725311	0.6222607638	0.6288572299	0.4412569688	0.8549603175	0.7852147852	0.8041958042	0.4636745108	1	0.997002997	INSUFFICIENT_SUPPORT	false
x020628	incoming	80	1	1	0	0	1	0	0	0	0	0.1698412698	0.000999000999	0.000999000999	0.4892871635	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020630	incoming	89	2	2	0.9941024414	0.9941024414	0.9941024414	0	0.4250194462	0.4250194462	0.3324456856	0.826984127	0.000999000999	0.000999000999	0.4615435097	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x020631	incoming	90	1	1	0	0	1	0	0	0	0	0.1571428571	0.000999000999	0.000999000999	0.4010895758	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x021400	incoming	131	2	2	0.9941024414	0.9941024414	0.9941024414	0	0.4341687772	0.4341687772	0.3380847437	0.7063492063	0.000999000999	0.000999000999	0.3990048164	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x021401	incoming	134	1	1	0	0	1	0	0	0	0	0.180952381	0.000999000999	0.000999000999	0.424476099	1	0.000999000999	INSUFFICIENT_SUPPORT	false
x021402	incoming	136	2	2	0.9941024414	0.9941024414	0.9941024414	0	0.3634158677	0.3634158677	0.2558160148	0.6920634921	0.000999000999	0.000999000999	0.4225065657	1	0.000999000999	INSUFFICIENT_SUPPORT	false
